
[00:00:00.000 --> 00:00:03.040]  今天和大家分享一個題目叫「誰曾愛我」
[00:00:03.040 --> 00:00:04.640]  誰曾經愛我們呢?
[00:00:04.640 --> 00:00:06.880]  或者我們會一直看這個題目
[00:00:06.880 --> 00:00:08.720]  誰曾經愛我們呢?
[00:00:08.720 --> 00:00:10.240]  特別在母親節的日子
[00:00:10.240 --> 00:00:11.720]  希望我們都想一想
[00:00:11.720 --> 00:00:13.240]  回想一下
[00:00:13.240 --> 00:00:16.680]  我們都是蒙愛的
[00:00:16.680 --> 00:00:19.080]  特別是我們是被母親生出來
[00:00:19.080 --> 00:00:21.360]  讓我們母親受了很多的痛
[00:00:21.360 --> 00:00:22.520]  很多的苦
[00:00:22.520 --> 00:00:23.960]  讓我們能夠出生
[00:00:23.960 --> 00:00:25.640]  但當中我們都要問一問
[00:00:25.640 --> 00:00:28.040]  我們有時候能不能夠珍惜
[00:00:28.040 --> 00:00:30.040]  母親對我們的愛
[00:00:30.040 --> 00:00:32.280]  又或者我們能不能珍惜
[00:00:32.280 --> 00:00:34.440]  神給我們的愛呢?
[00:00:34.440 --> 00:00:37.520]  事實上我上網去找
[00:00:37.520 --> 00:00:39.000]  一個這樣的情況
[00:00:39.000 --> 00:00:40.920]  就是找一下
[00:00:40.920 --> 00:00:46.000]  2026年十大搜尋的一些題目
[00:00:46.000 --> 00:00:48.640]  我發現原來上網一找的時候
[00:00:48.640 --> 00:00:49.880]  他告訴我
[00:00:49.880 --> 00:00:54.400]  原來我們今天上網找得最多的
[00:00:54.400 --> 00:00:56.520]  搜尋的次數是什麼呢?
[00:00:56.520 --> 00:00:58.960]  原來排第一的是YouTube
[00:00:58.960 --> 00:01:03.160]  原來都不是搜尋GBT
[00:01:03.160 --> 00:01:04.160]  原來是YouTube
[00:01:04.160 --> 00:01:06.880]  你發現原來YouTube是排第一
[00:01:06.880 --> 00:01:08.600]  搜尋的次數最多的
[00:01:08.600 --> 00:01:10.080]  接著就是搜尋GBT
[00:01:10.080 --> 00:01:11.080]  接著就是Amazon
[00:01:11.080 --> 00:01:12.080]  看看買什麼
[00:01:12.080 --> 00:01:13.280]  接著就是Google
[00:01:13.280 --> 00:01:15.280]  接著就是Gmail、Facebook
[00:01:15.280 --> 00:01:16.600]  接著就是天氣
[00:01:16.600 --> 00:01:18.360]  Google Maps等等
[00:01:18.360 --> 00:01:20.360]  但是你有沒有發現
[00:01:20.360 --> 00:01:21.880]  原來我們今天
[00:01:21.880 --> 00:01:26.200]  這十大搜尋的題目
[00:01:26.200 --> 00:01:27.800]  都不是我們要找的東西
[00:01:27.800 --> 00:01:29.000]  你聽得明白嗎?
[00:01:29.000 --> 00:01:31.080]  原來今天我們
[00:01:31.080 --> 00:01:32.680]  最多人搜尋的
[00:01:32.680 --> 00:01:35.400]  就是那些可以幫我們搜尋的搜尋
[00:01:35.400 --> 00:01:36.600]  聽得明白了吧?
[00:01:36.600 --> 00:01:38.720]  就是說我們希望找到一些東西的時候
[00:01:38.720 --> 00:01:40.160]  原來我們第一時間找的
[00:01:40.160 --> 00:01:43.520]  是找一些幫我們找到的東西
[00:01:43.520 --> 00:01:45.120]  但是最後這件事
[00:01:45.120 --> 00:01:48.720]  都未能夠告訴我們那個答案
[00:01:48.720 --> 00:01:53.760]  始終都還不是我們最終要找的一件事情
[00:01:53.760 --> 00:01:55.360]  原來有時候我們都是這樣的
[00:01:55.360 --> 00:01:58.520]  就是說我們努力去找
[00:01:58.520 --> 00:01:59.640]  原來我們找的那些
[00:01:59.640 --> 00:02:01.240]  都不是我們所要的
[00:02:01.240 --> 00:02:03.800]  今天我們在我們的生命裡面
[00:02:03.800 --> 00:02:05.440]  我們尋找了很多東西
[00:02:05.440 --> 00:02:07.800]  我們努力去建造了很多東西
[00:02:07.800 --> 00:02:09.200]  但是那些東西
[00:02:09.200 --> 00:02:12.600]  有時候往往會不會只是其中一個搜尋器
[00:02:12.600 --> 00:02:16.080]  並不能夠帶我們去到終極呢?
[00:02:16.080 --> 00:02:17.680]  所以今天我們去問一個問題
[00:02:17.680 --> 00:02:19.040]  就是
[00:02:19.040 --> 00:02:23.480]  這是不是你一生都在尋找的一個答案呢?
[00:02:23.480 --> 00:02:26.200]  就是哪一個愛我們呢?
[00:02:26.200 --> 00:02:29.400]  「誰曾愛我」就是今天這個題目
[00:02:29.400 --> 00:02:33.200]  而今天我選了一個比較不尋常的書卷
[00:02:33.200 --> 00:02:35.320]  就是選了馬拉基書
[00:02:35.320 --> 00:02:37.120]  因為通常你看到一些福音主日
[00:02:37.120 --> 00:02:38.320]  或者一些報道聚會
[00:02:38.320 --> 00:02:40.960]  通常都不會找馬拉基書的
[00:02:40.960 --> 00:02:43.280]  那我就是另類的牧師來的
[00:02:43.280 --> 00:02:46.320]  所以我找的都是另類的段落
[00:02:46.320 --> 00:02:48.240]  不過我想藉著馬拉基書裡面
[00:02:48.240 --> 00:02:51.080]  說的是一個什麼事情呢?
[00:02:51.080 --> 00:02:54.200]  其實馬拉基書是一封情書
[00:02:54.200 --> 00:02:57.160]  這封情書裡面就是在說神向以色列
[00:02:57.160 --> 00:03:01.200]  所發的一份愛情的傾訴
[00:03:01.200 --> 00:03:04.960]  或者是一個討論或者是一個爭辯
[00:03:04.960 --> 00:03:09.720]  因為原來神面對著祂所愛的百姓以色列
[00:03:09.720 --> 00:03:14.400]  但是這群百姓似乎不覺得神愛他們
[00:03:14.400 --> 00:03:17.240]  他們體會不到上帝的愛
[00:03:17.240 --> 00:03:21.560]  以致他們迷失在當中
[00:03:21.560 --> 00:03:25.240]  一直去尋找他們以為尋找的
[00:03:25.240 --> 00:03:29.600]  但是他們一直尋不到他們應該要尋找的
[00:03:29.600 --> 00:03:32.120]  所以今天我們藉著這個馬拉基書裡面
[00:03:32.120 --> 00:03:36.120]  有三個重點我們去看一看
[00:03:36.120 --> 00:03:40.680]  怎樣去藉著上帝與以色列人的對話
[00:03:40.680 --> 00:03:44.440]  從現在想一想我們與神之間的關係
[00:03:44.440 --> 00:03:48.680]  這段聖經裡面在一章二節
[00:03:48.680 --> 00:03:51.760]  一開始的時候已經說了一個很重要的事情
[00:03:51.760 --> 00:03:55.960]  就是耶和華說我曾愛你們
[00:03:55.960 --> 00:03:58.840]  耶和華說我曾愛你們
[00:03:58.840 --> 00:04:03.640]  一開始的時候你發現原來神就在做什麼呢?
[00:04:03.640 --> 00:04:05.240]  在示愛
[00:04:05.240 --> 00:04:09.080]  我不知道你試過追女孩沒有?
[00:04:09.080 --> 00:04:12.320]  有沒有試過被男孩追?
[00:04:12.320 --> 00:04:16.400]  對方會向你示愛去表達他對你的愛
[00:04:16.400 --> 00:04:18.480]  原來這裡聖經裡面一開始就說
[00:04:18.480 --> 00:04:20.560]  耶和華我們的神
[00:04:20.560 --> 00:04:24.000]  都是一個會向我們示愛的神
[00:04:24.000 --> 00:04:25.120]  而今天我們也要問
[00:04:25.120 --> 00:04:30.000]  我們能不能夠在愛的路途裡面找到祂自己呢?
[00:04:30.000 --> 00:04:32.400]  今天也說了一個見證就是
[00:04:32.400 --> 00:04:35.320]  你知不知道牧師怎樣信耶穌的呢?
[00:04:35.320 --> 00:04:37.800]  剛才你剛剛聽到霞姐怎樣去經歷信耶穌的
[00:04:37.800 --> 00:04:40.160]  深一點的一些片段
[00:04:40.160 --> 00:04:43.600]  有沒有想過牧師怎樣信耶穌的呢?
[00:04:43.600 --> 00:04:46.720]  有沒有人聽過說我信耶穌的見證?
[00:04:46.720 --> 00:04:48.880]  沒有人聽過嗎?
[00:04:48.880 --> 00:04:50.320]  真的沒有人聽過嗎?
[00:04:50.320 --> 00:04:51.960]  你們聽過嗎?
[00:04:51.960 --> 00:04:53.440]  不知道
[00:04:53.440 --> 00:04:54.760]  可能大家都沒有印象
[00:04:54.760 --> 00:04:58.520]  原來真的很少聽過
[00:04:58.520 --> 00:05:04.160]  原來我們上一個禮拜有團契裡面分享
[00:05:04.160 --> 00:05:11.120]  分享你怎樣信耶穌,有沒有其他的信仰經歷
[00:05:11.120 --> 00:05:12.880]  其中上個禮拜我也說了一點
[00:05:12.880 --> 00:05:15.120]  原來在我年輕的時候
[00:05:15.120 --> 00:05:17.280]  當我還十多歲的時候
[00:05:17.280 --> 00:05:20.800]  其實我也很想找到我的信仰
[00:05:20.800 --> 00:05:22.960]  找到我的神
[00:05:22.960 --> 00:05:24.840]  原來我小時候十幾歲的時候
[00:05:24.840 --> 00:05:27.960]  原來已經很想知道生命裡面需要有一個神
[00:05:27.960 --> 00:05:30.000]  在我生命裡面去塗造我
[00:05:30.000 --> 00:05:30.640]  去建立我
[00:05:30.640 --> 00:05:34.960]  或者幫我去認識我的生命應該怎樣去走
[00:05:34.960 --> 00:05:36.800]  所以原來在我年輕的時候
[00:05:36.800 --> 00:05:39.080]  我自己就會怎樣呢?
[00:05:39.080 --> 00:05:43.280]  原來我就是背這個經
[00:05:43.280 --> 00:05:44.920]  大家背過這個經沒有?
[00:05:44.920 --> 00:05:49.840]  叫《般若波羅密多心經》
[00:05:49.840 --> 00:05:51.360]  有沒有背過?
[00:05:51.360 --> 00:05:52.200]  沒有背過
[00:05:52.200 --> 00:05:56.880]  這個其實是一個佛教的經文
[00:05:56.880 --> 00:06:03.560]  那時候原來我自己對佛教有很大的期待
[00:06:03.560 --> 00:06:09.640]  會不會在當中找到我的信仰呢?
[00:06:09.640 --> 00:06:13.880]  因為我很喜歡那種有即是沒有,沒有即是有
[00:06:13.880 --> 00:06:17.120]  很虛幻飄渺的那種感覺
[00:06:17.120 --> 00:06:20.880]  很神秘的一幕
[00:06:20.880 --> 00:06:25.680]  所以我自己覺得這個經文是一個很有趣的經文
[00:06:25.680 --> 00:06:29.080]  所以我就背了它
[00:06:29.080 --> 00:06:33.200]  不過背了之後也不太明白它說什麼
[00:06:33.200 --> 00:06:34.240]  已經很努力了
[00:06:34.240 --> 00:06:35.320]  背了之後就很熟悉了
[00:06:35.320 --> 00:06:37.960]  然後隔了兩天又忘記背什麼
[00:06:37.960 --> 00:06:43.240]  因為原來我根本就不明白裡面說什麼
[00:06:43.240 --> 00:06:48.280]  以致我一直在認真去看
[00:06:48.280 --> 00:06:52.080]  它能不能夠滿足我去尋找我的信仰的路呢?
[00:06:52.080 --> 00:06:53.760]  因為我在我的路裡面
[00:06:53.760 --> 00:06:57.840]  其中一個很重要的就是尋找一個愛我的上帝
[00:06:57.840 --> 00:06:59.160]  一個愛我的神
[00:06:59.160 --> 00:07:01.040]  當時我不知道叫什麼上帝
[00:07:01.040 --> 00:07:03.040]  一個愛我的神
[00:07:03.040 --> 00:07:05.200]  於是我就再花點時間去了解一下
[00:07:05.200 --> 00:07:08.480]  佛教裡面怎麼看愛呢?
[00:07:08.480 --> 00:07:10.200]  怎麼看愛呢?
[00:07:10.200 --> 00:07:15.680]  原來佛教裡面認為痛苦的根源就是探愛
[00:07:15.680 --> 00:07:18.440]  原來我們追求愛反而是痛苦的
[00:07:18.440 --> 00:07:20.760]  追求愛反而是痛苦的
[00:07:20.760 --> 00:07:25.960]  所以我們應該不要追求太多或是貪得太多
[00:07:25.960 --> 00:07:27.440]  這個令我覺得很奇怪
[00:07:27.440 --> 00:07:31.080]  我覺得心裡面有一種渴求
[00:07:31.080 --> 00:07:32.160]  我是人來的
[00:07:32.160 --> 00:07:34.680]  我覺得很需要一份的愛
[00:07:34.680 --> 00:07:36.200]  去學懂愛別人
[00:07:36.200 --> 00:07:39.120]  也希望能夠得到別人的愛
[00:07:39.120 --> 00:07:44.680]  但是當我一直看佛教的書籍或者內容的時候
[00:07:44.680 --> 00:07:46.600]  我發現我找不到
[00:07:46.600 --> 00:07:48.320]  甚至乎我再看多一點內容的時候
[00:07:48.320 --> 00:07:53.320]  我發現究竟佛祖有沒有說自己是神呢?
[00:07:53.320 --> 00:07:55.440]  佛祖有沒有說自己是神呢?
[00:07:55.440 --> 00:07:58.440]  答案是沒有的
[00:07:58.440 --> 00:08:01.920]  他沒有自稱自己是一個創造宇宙的神
[00:08:01.920 --> 00:08:06.680]  他只是說他在當中理解佛的意思是什麼呢?
[00:08:06.680 --> 00:08:08.720]  他對人生一些生活裡面
[00:08:08.720 --> 00:08:12.120]  一些人的痛苦裡面有一些覺悟
[00:08:12.120 --> 00:08:15.640]  他只是認為自己是一個覺悟者
[00:08:15.640 --> 00:08:18.000]  原來佛祖沒有說自己是神
[00:08:18.000 --> 00:08:19.320]  他不敢說自己是神
[00:08:19.320 --> 00:08:21.120]  也不會自稱自己是神
[00:08:21.120 --> 00:08:23.720]  他只是覺得人生裡面很多反省之後
[00:08:23.720 --> 00:08:25.680]  他成為一個覺悟者
[00:08:25.680 --> 00:08:27.560]  對於我來說第一個問題就是
[00:08:27.560 --> 00:08:29.360]  既然他不是神
[00:08:29.360 --> 00:08:32.560]  究竟我現在看的這個不是我要找的神
[00:08:32.560 --> 00:08:37.800]  究竟在哪裡找到我所要找的那位上帝呢?
[00:08:37.800 --> 00:08:38.360]  就是這樣
[00:08:38.360 --> 00:08:42.280]  我就開始了一直去看一些不同的書籍
[00:08:42.280 --> 00:08:43.400]  直到有一天
[00:08:43.400 --> 00:08:44.600]  我看了一本書
[00:08:44.600 --> 00:08:47.800]  一本叫二人行的書
[00:08:47.800 --> 00:08:49.240]  不過你應該也是沒有看過的
[00:08:49.240 --> 00:08:52.600]  一本好像散文的書籍
[00:08:52.600 --> 00:08:55.280]  這本二人行的書裡面就說到
[00:08:55.280 --> 00:08:56.440]  當中有不同的作者
[00:08:56.440 --> 00:08:58.280]  有不同的作品裡面說到
[00:08:58.280 --> 00:09:00.560]  有些人有相愛的經驗
[00:09:00.560 --> 00:09:02.080]  有些人有失戀的經驗
[00:09:02.080 --> 00:09:06.400]  有些人面對親人離開的經驗
[00:09:06.400 --> 00:09:08.800]  但是這本書裡面很有趣的地方就是
[00:09:08.800 --> 00:09:11.080]  每一個在當中的人
[00:09:11.080 --> 00:09:15.040]  都說到他們的心靈都感受到愛
[00:09:15.040 --> 00:09:18.080]  在愛裡面得到安慰
[00:09:18.080 --> 00:09:19.160]  於是我就很奇怪
[00:09:19.160 --> 00:09:21.320]  為什麼這本書裡面的每一個人
[00:09:21.320 --> 00:09:23.440]  都有這種感覺呢?
[00:09:23.440 --> 00:09:25.560]  於是我直到我了解多一點這本書的時候
[00:09:25.560 --> 00:09:27.600]  就知道原來這本書
[00:09:27.600 --> 00:09:29.200]  講基督教的書籍
[00:09:29.200 --> 00:09:31.440]  是講上帝的愛
[00:09:31.440 --> 00:09:34.160]  就是這樣我就開始去追求
[00:09:34.160 --> 00:09:36.160]  去回到教會裡面
[00:09:36.160 --> 00:09:39.920]  有機會之後再回到教會裡面去認識神
[00:09:39.920 --> 00:09:41.960]  原來今天我們在說的是
[00:09:41.960 --> 00:09:43.400]  教會裡面我們在說的是什麼呢?
[00:09:43.400 --> 00:09:47.200]  就是基督教裡面說的是一個愛的信仰
[00:09:47.200 --> 00:09:48.600]  一個愛的信仰
[00:09:48.600 --> 00:09:51.200]  愛的本體就是神
[00:09:51.200 --> 00:09:54.000]  因為聖經很清楚說神就是愛
[00:09:54.000 --> 00:09:54.960]  神就是愛
[00:09:54.960 --> 00:09:57.920]  當我們說想追求一份的愛的時候
[00:09:57.920 --> 00:09:59.400]  原來在神裡面就找到
[00:09:59.400 --> 00:10:01.760]  神就是那個的愛
[00:10:01.760 --> 00:10:04.520]  神本身就是一個愛的本體
[00:10:04.520 --> 00:10:05.920]  我們怎樣能夠愛
[00:10:05.920 --> 00:10:07.760]  是因為由神去定義
[00:10:07.760 --> 00:10:09.400]  告訴我們怎樣去愛
[00:10:09.400 --> 00:10:12.240]  神也吩咐我們去愛
[00:10:12.240 --> 00:10:15.600]  以致我們能夠去明白什麼是愛
[00:10:15.600 --> 00:10:17.360]  所以聖經裡面有一句話
[00:10:17.360 --> 00:10:19.320]  就是說神愛世人
[00:10:19.320 --> 00:10:22.200]  甚至將他的獨生子賜給他們
[00:10:22.200 --> 00:10:24.040]  叫一切信他的
[00:10:24.040 --> 00:10:25.400]  不致滅亡
[00:10:25.400 --> 00:10:27.400]  反得永生
[00:10:27.400 --> 00:10:30.720]  耶穌自己就是親自去示範了
[00:10:30.720 --> 00:10:32.920]  什麼叫做愛
[00:10:32.920 --> 00:10:35.000]  祂顯示了祂對人的愛
[00:10:35.000 --> 00:10:38.880]  顯示了祂願意來到這個世上
[00:10:38.880 --> 00:10:41.480]  去顯明了祂這份的愛
[00:10:41.480 --> 00:10:43.600]  也讓我們每一個認識祂的人
[00:10:43.600 --> 00:10:46.400]  能夠學懂這一份的愛
[00:10:46.400 --> 00:10:49.520]  所以原來我們在人的愛裡面
[00:10:49.520 --> 00:10:52.680]  我們有幾種不同的愛
[00:10:52.680 --> 00:10:54.880]  當我們說人很想追求一份的愛
[00:10:54.880 --> 00:10:56.200]  和被愛的時候
[00:10:56.200 --> 00:10:59.080]  究竟人有什麼的愛在當中呢?
[00:10:59.080 --> 00:11:01.560]  其中一位作者叫C.S. Lewis
[00:11:01.560 --> 00:11:02.680]  路易斯
[00:11:02.680 --> 00:11:06.160]  他寫了一本書叫《四種愛》
[00:11:06.160 --> 00:11:08.400]  他正正好就是說
[00:11:08.400 --> 00:11:11.840]  愛有四種不同的程度
[00:11:11.840 --> 00:11:14.480]  或者不同概念的愛
[00:11:14.480 --> 00:11:17.560]  看看你有沒有這四種的愛
[00:11:17.560 --> 00:11:21.240]  第一種的愛叫做親愛
[00:11:21.240 --> 00:11:23.240]  親愛就是一種
[00:11:23.240 --> 00:11:25.120]  人最基本最普遍的
[00:11:25.120 --> 00:11:28.800]  通常就是父母和子女之間的愛
[00:11:28.800 --> 00:11:31.520]  兄弟姐妹之間的愛
[00:11:31.520 --> 00:11:37.040]  一種比較多的是不具選擇性的愛
[00:11:37.040 --> 00:11:38.080]  沒有選擇的
[00:11:38.080 --> 00:11:40.560]  因為血緣關係我們就成為了一家人
[00:11:40.560 --> 00:11:42.640]  我們就在這個環境裡面一起生活
[00:11:42.640 --> 00:11:43.600]  一起認識
[00:11:43.600 --> 00:11:47.240]  以致我們學習當中的愛
[00:11:47.240 --> 00:11:49.280]  這是第一種我們常常都會有的
[00:11:49.280 --> 00:11:50.240]  我們親人的愛
[00:11:50.240 --> 00:11:51.600]  所以今天我們的母親節
[00:11:51.600 --> 00:11:53.920]  就是說我們要去表達
[00:11:53.920 --> 00:11:56.320]  我們對母親的那份的愛
[00:11:56.320 --> 00:11:57.880]  這是其中一種
[00:11:57.880 --> 00:11:59.400]  第二種是什麼呢?
[00:11:59.400 --> 00:12:01.880]  第二種就是一種叫做友愛
[00:12:01.880 --> 00:12:05.040]  友愛就是說特別一些朋友之間的愛
[00:12:05.040 --> 00:12:07.880]  一種友情之間的關懷
[00:12:07.880 --> 00:12:10.080]  兩個人本來可能沒有關係的
[00:12:10.080 --> 00:12:11.280]  但是因為相識
[00:12:11.280 --> 00:12:12.880]  因為一些共同的價值
[00:12:12.880 --> 00:12:14.480]  一些共同的嗜好
[00:12:14.480 --> 00:12:17.480]  以致能夠彼此去欣賞
[00:12:17.480 --> 00:12:19.960]  以致一個人能夠有愛
[00:12:19.960 --> 00:12:21.480]  第三種愛是什麼呢?
[00:12:21.480 --> 00:12:23.480]  就是一種叫做情愛
[00:12:23.480 --> 00:12:25.160]  這種的情愛
[00:12:25.160 --> 00:12:27.840]  甚至乎可能被表達成為一種情慾
[00:12:27.840 --> 00:12:28.840]  一種性
[00:12:28.840 --> 00:12:31.240]  一種之間很想擁有對方
[00:12:31.240 --> 00:12:34.520]  很想和對方有一種深入關係的愛
[00:12:34.520 --> 00:12:36.400]  就是一種的情愛
[00:12:36.400 --> 00:12:39.320]  所以通常夫婦之間就是一種情的愛
[00:12:39.320 --> 00:12:41.960]  兩個人不單可以傾心事
[00:12:41.960 --> 00:12:42.960]  傾密談話
[00:12:42.960 --> 00:12:46.680]  更加可以進入一個親密的性的關係裏面
[00:12:46.680 --> 00:12:48.560]  但是魯易斯也說到
[00:12:48.560 --> 00:12:52.400]  原來人世間裏面還有一種的愛
[00:12:52.400 --> 00:12:54.280]  就叫做大愛
[00:12:54.280 --> 00:13:00.400]  這種的大愛裏面就是說一種無私的愛
[00:13:00.400 --> 00:13:04.200]  這種無私的愛就不是取決於對方的特質
[00:13:04.200 --> 00:13:09.280]  而是取決於你愛者對於被愛者的憐憫
[00:13:09.280 --> 00:13:11.280]  和那種的愛的關懷
[00:13:11.280 --> 00:13:17.200]  特別是原來我們都從上帝而來得到這份的愛
[00:13:17.200 --> 00:13:19.640]  這份的大愛裏面就是說
[00:13:19.640 --> 00:13:25.000]  一份他願意為你所愛的對象無條件作出犧牲
[00:13:25.000 --> 00:13:27.400]  不介意對方的樣貌
[00:13:27.400 --> 00:13:30.280]  不介意對方有錢還是貧窮
[00:13:30.280 --> 00:13:32.680]  不介意對方究竟有多少學歷
[00:13:32.680 --> 00:13:35.400]  不介意對方是否身體患病
[00:13:35.400 --> 00:13:39.640]  仍然願意在對方身上發動那份的愛
