
[00:00:00.000 --> 00:00:06.000]  鄧家彪議員
[00:00:30.000 --> 00:00:35.000]  有鼓舞 在他裡面有排網 有亮光
[00:00:35.000 --> 00:00:39.500]  今天是九月最後一個星期
[00:00:39.500 --> 00:00:43.000]  也是這個年度 教會年度最後一個星期
[00:00:43.000 --> 00:00:46.500]  下星期十月開始就是一個新的年度
[00:00:46.500 --> 00:00:51.000]  所以按照著經文的編排
[00:00:51.000 --> 00:00:55.500]  今天會講一個關於接棒的故事
[00:00:55.500 --> 00:01:00.000]  因為我們是會員潔袋 搭前行
[00:01:00.000 --> 00:01:04.000]  如果還記得 不記得就沒有了 下星期就新的了
[00:01:04.000 --> 00:01:09.000]  我們連結兩個世代 接棒
[00:01:09.000 --> 00:01:12.000]  我就選了這段經文是關於在聖經裡面
[00:01:12.000 --> 00:01:18.500]  一段很有特色的 很有凸顯到
[00:01:18.500 --> 00:01:23.000]  是兩師徒怎樣交棒的記錄
[00:01:23.000 --> 00:01:28.000]  兩個先知怎樣交棒的記錄
[00:01:28.000 --> 00:01:31.000]  以利亞和以利莎
[00:01:31.000 --> 00:01:35.000]  我想如果要讀這段經文 要看這段經文 要明白它
[00:01:35.000 --> 00:01:39.000]  其實如果只是讀這段經文裡面的內容
[00:01:39.000 --> 00:01:41.000]  其實不是很立體的
[00:01:41.000 --> 00:01:45.000]  你只讀到他們兩個人大概在發生什麼互動
[00:01:45.000 --> 00:01:48.000]  這個當然是最核心 但其實如果我們看
[00:01:48.000 --> 00:01:52.000]  我們應該要看一下在這兩個人互動的日子裡
[00:01:52.000 --> 00:01:57.000]  其實整個世界在他們的環境裡發生了什麼
[00:01:57.000 --> 00:02:01.000]  我給個名字 題目叫亂世中的交棒
[00:02:01.000 --> 00:02:04.000]  因為那段日子是一個亂世
[00:02:04.000 --> 00:02:09.000]  交棒在封和日的日子裡和亂世中間
[00:02:09.000 --> 00:02:11.000]  我相信是很不同的
[00:02:11.000 --> 00:02:16.000]  今天是不是亂世 都有點相似
[00:02:16.000 --> 00:02:19.000]  在一個很紛亂的世代裡
[00:02:19.000 --> 00:02:21.000]  我們思考交棒的問題
[00:02:21.000 --> 00:02:25.000]  交棒其實牽涉到兩方面
[00:02:25.000 --> 00:02:27.000]  一個就是交棒的那個人
[00:02:27.000 --> 00:02:29.000]  一個就是接棒的人
[00:02:29.000 --> 00:02:31.000]  當然是兩個層面的
[00:02:31.000 --> 00:02:33.000]  不知道你覺得自己是屬於交棒的一個
[00:02:33.000 --> 00:02:35.000]  還是接棒的一個
[00:02:35.000 --> 00:02:39.000]  馬上算一下自己是什麼年數
[00:02:39.000 --> 00:02:42.000]  我想有幾重意義的
[00:02:42.000 --> 00:02:46.000]  我們可以是交棒者
[00:02:46.000 --> 00:02:48.000]  我們又可以是接棒者
[00:02:48.000 --> 00:02:52.000]  如果我們中間有很多人都是為人父母
[00:02:52.000 --> 00:02:55.000]  可能我們會想對我們下一代來說
[00:02:55.000 --> 00:02:58.000]  我們是一個交棒的人
[00:02:58.000 --> 00:03:01.000]  可能在侍奉的裡面 可能某些崗位
[00:03:01.000 --> 00:03:03.000]  可能我們正在做的
[00:03:03.000 --> 00:03:05.000]  但我們未必是一個很熟練的
[00:03:05.000 --> 00:03:08.000]  可能我們有我們的上一代
[00:03:08.000 --> 00:03:10.000]  我們可能是一個接棒的人
[00:03:10.000 --> 00:03:15.000]  所以或者工作的裡面都可以這樣看
[00:03:15.000 --> 00:03:18.000]  我們是一個交東西給別人
[00:03:18.000 --> 00:03:20.000]  還是接別人的東西
[00:03:20.000 --> 00:03:23.000]  所以我想都是可以雙面看的
[00:03:23.000 --> 00:03:25.000]  不同的環境 不同的角度
[00:03:25.000 --> 00:03:28.000]  不同的事情都可以有兩面的看法
[00:03:28.000 --> 00:03:30.000]  所以既是交棒 也是接棒
[00:03:30.000 --> 00:03:32.000]  不過問題就是
[00:03:32.000 --> 00:03:34.000]  這個聖經裡面記載
[00:03:34.000 --> 00:03:36.000]  以利亞和以利沙的故事
[00:03:36.000 --> 00:03:40.000]  是發生在一個很混亂的世代中間
[00:03:40.000 --> 00:03:42.000]  我想這個是值得我們關注的
[00:03:42.000 --> 00:03:46.000]  講一下當日發生什麼情況是怎樣
[00:03:46.000 --> 00:03:48.000]  我想大家都聽過了
[00:03:48.000 --> 00:03:51.000]  可能有些重溫 重整一下
[00:03:51.000 --> 00:03:53.000]  讓大家腦海裡面有幅圖像
[00:03:53.000 --> 00:03:55.000]  有幅景象
[00:03:55.000 --> 00:04:00.000]  以利亞和以利沙是在南北兩國
[00:04:00.000 --> 00:04:02.000]  以色列的南北兩國的年代
[00:04:02.000 --> 00:04:04.000]  出現的先知
[00:04:04.000 --> 00:04:06.000]  如果你對於什麼叫南北兩國
[00:04:06.000 --> 00:04:08.000]  你都不是很熟悉的話
[00:04:08.000 --> 00:04:13.000]  就證明你需要讀202的裝備課程
[00:04:13.000 --> 00:04:15.000]  以色列國裡面
[00:04:15.000 --> 00:04:17.000]  有一個年代分裂為南與北
[00:04:17.000 --> 00:04:19.000]  北國是以色列 南國是猶太
[00:04:19.000 --> 00:04:22.000]  神派先知去兩個地方
[00:04:22.000 --> 00:04:24.000]  去吩咐他們說話
[00:04:24.000 --> 00:04:26.000]  代表他們的說話
[00:04:26.000 --> 00:04:28.000]  以利亞和以利沙就在北國
[00:04:28.000 --> 00:04:30.000]  在一個年代主要是
[00:04:30.000 --> 00:04:33.000]  阿蝦做王的年代發生的
[00:04:33.000 --> 00:04:35.000]  阿蝦做王的年代
[00:04:35.000 --> 00:04:38.000]  其實阿蝦做了一件事
[00:04:38.000 --> 00:04:40.000]  是挺麻煩的
[00:04:40.000 --> 00:04:43.000]  這個王娶了一個
[00:04:43.000 --> 00:04:46.000]  旁邊一個國家一個民族
[00:04:46.000 --> 00:04:48.000]  叫西頓的公主
[00:04:48.000 --> 00:04:50.000]  名叫耶西別
[00:04:50.000 --> 00:04:52.000]  做王后
[00:04:52.000 --> 00:04:55.000]  耶西別這個民族
[00:04:55.000 --> 00:04:58.000]  拜一個偶像叫巴力
[00:04:58.000 --> 00:05:01.000]  因為這個婚姻的緣故
[00:05:01.000 --> 00:05:03.000]  就將巴力的崇拜
[00:05:03.000 --> 00:05:06.000]  帶入到以色列國裡面
[00:05:06.000 --> 00:05:08.000]  所以其實是一個很混亂的年代
[00:05:08.000 --> 00:05:10.000]  因為他們原本應該
[00:05:10.000 --> 00:05:12.000]  敬拜耶和華
[00:05:12.000 --> 00:05:14.000]  以色列本身
[00:05:14.000 --> 00:05:16.000]  他們的信仰
[00:05:16.000 --> 00:05:18.000]  都是我們的信仰
[00:05:18.000 --> 00:05:20.000]  不過我們今天透過耶穌基督去做
[00:05:20.000 --> 00:05:22.000]  他們適合敬拜耶和華
[00:05:22.000 --> 00:05:24.000]  所以一加入巴力的崇拜
[00:05:24.000 --> 00:05:26.000]  其實整個國家的宗教信仰
[00:05:26.000 --> 00:05:30.000]  以致道德生活都帶來很多的變化
[00:05:30.000 --> 00:05:32.000]  不單止這樣
[00:05:32.000 --> 00:05:34.000]  他們北國
[00:05:34.000 --> 00:05:36.000]  以色列一開始的時候
[00:05:36.000 --> 00:05:38.000]  耶羅邦安做王
[00:05:38.000 --> 00:05:41.000]  他們就建立了兩個地方
[00:05:41.000 --> 00:05:43.000]  又建立了兩個崇拜
[00:05:43.000 --> 00:05:45.000]  敬拜的地區
[00:05:45.000 --> 00:05:47.000]  一個叫巴力一個叫巴力
[00:05:47.000 --> 00:05:51.000]  引入了一個偶像崇拜
[00:05:51.000 --> 00:05:53.000]  另外一個叫金牛
[00:05:53.000 --> 00:05:55.000]  因為有一個背景
[00:05:55.000 --> 00:05:57.000]  都和政治有關的背景
