
[00:00:00.000 --> 00:00:02.680]  我們先溫習一下上個星期的金句
[00:00:02.680 --> 00:00:04.160]  有幾多人記得
[00:00:04.160 --> 00:00:06.520]  已忽所書四章十五節
[00:00:06.520 --> 00:00:09.560]  有幾多人記得一起讀
[00:00:09.560 --> 00:00:12.960]  我們要以愛心說實話
[00:00:12.960 --> 00:00:17.040]  在各方面向著基督不斷長進
[00:00:17.040 --> 00:00:21.080]  我相信大家都會記得第二條最大的誡命
[00:00:21.080 --> 00:00:25.840]  耶穌說過第二條最大的誡命就是要愛倫如己
[00:00:25.840 --> 00:00:28.320]  這條誡命有一個特點
[00:00:28.320 --> 00:00:32.000]  就是你不能獨自一個人去實踐
[00:00:32.000 --> 00:00:36.080]  一定要有其他的弟兄姊妹一起實踐
[00:00:36.080 --> 00:00:38.720]  才可以彼此幫助成長
[00:00:38.720 --> 00:00:41.800]  當我想到這一點的時候
[00:00:41.800 --> 00:00:43.280]  就想起一個故事
[00:00:43.280 --> 00:00:47.280]  就講到天堂和地獄的分別的故事
[00:00:47.280 --> 00:00:50.920]  那個故事就講到有一個人有一晚做夢
[00:00:50.920 --> 00:00:55.800]  夢見有一位天使帶他去參觀一下天堂和地獄
[00:00:55.800 --> 00:00:58.120]  他首先去到地獄
[00:00:58.120 --> 00:01:01.400]  去到那裡就見到有一張很長的桌子
[00:01:01.400 --> 00:01:04.960]  桌子上放了很多美味的食物
[00:01:04.960 --> 00:01:07.720]  但是坐在桌子旁邊的人
[00:01:07.720 --> 00:01:11.040]  個個都好像餓到骨瘦如柴
[00:01:11.040 --> 00:01:12.840]  好餓的樣子
[00:01:12.840 --> 00:01:14.440]  為什麼呢?
[00:01:14.440 --> 00:01:18.520]  原來那張桌子的食物放在那裡離他們比較遠
[00:01:18.520 --> 00:01:21.600]  他們不可以伸手拿到
[00:01:21.600 --> 00:01:24.880]  而每一個人就給了一把很長的刀
[00:01:24.880 --> 00:01:27.000]  和很長的叉給他們
[00:01:27.000 --> 00:01:28.840]  他們叉就叉了食物
[00:01:28.840 --> 00:01:32.720]  但是沒法子放到自己的嘴裡去吃
[00:01:32.720 --> 00:01:36.800]  看完這一幕之後
[00:01:36.800 --> 00:01:38.560]  天使就帶了他去天堂
[00:01:38.560 --> 00:01:40.960]  他就看到相同的情景
[00:01:40.960 --> 00:01:42.920]  又有長桌子又有食物
[00:01:42.920 --> 00:01:45.760]  也有很長的刀叉
[00:01:45.760 --> 00:01:47.840]  天堂裡面的人
[00:01:47.840 --> 00:01:49.200]  他是很快樂
[00:01:49.200 --> 00:01:51.040]  大家吃得很開心
[00:01:51.040 --> 00:01:52.400]  為什麼呢?
[00:01:52.400 --> 00:01:58.320]  原來他們就拿著長叉叉了食物給對方吃
[00:01:58.320 --> 00:02:00.400]  所以大家都可以吃
[00:02:00.400 --> 00:02:03.960]  他們在天堂裡面吃得很開心
[00:02:03.960 --> 00:02:07.040]  這個就是愛心的結果
[00:02:07.040 --> 00:02:10.040]  上個星期David Ray 牧師
[00:02:10.040 --> 00:02:14.080]  和我們分享有關參加小組的聖經理由
[00:02:14.080 --> 00:02:16.440]  提到我們的信仰
[00:02:16.440 --> 00:02:19.600]  是不能夠獨善其身
[00:02:19.600 --> 00:02:22.200]  而是一定要積極參加小組
[00:02:22.200 --> 00:02:23.640]  在小組裡面
[00:02:23.640 --> 00:02:27.240]  弟兄姊妹更加能夠運用恩賜
[00:02:27.240 --> 00:02:30.480]  在愛裡面彼此建立
[00:02:30.480 --> 00:02:32.440]  在小組當中
[00:02:32.440 --> 00:02:36.760]  我們當然一定要學會用愛心講誠實話
[00:02:36.760 --> 00:02:39.360]  講誠實話背人是好
[00:02:39.360 --> 00:02:41.880]  但是我們要學習用愛心
[00:02:41.880 --> 00:02:43.960]  講多一點正面的
[00:02:43.960 --> 00:02:45.960]  有鼓勵性的說話
[00:02:45.960 --> 00:02:48.920]  就更加合乎聖經的教訓
[00:02:49.680 --> 00:02:55.080]  今天我們要繼續思想文素記的訊息
[00:02:55.080 --> 00:02:58.160]  我們要溫習一下
[00:02:58.160 --> 00:03:00.160]  以色列人的歷史進程
[00:03:00.160 --> 00:03:03.520]  因為上個星期我們沒有看文素記了
[00:03:03.520 --> 00:03:06.360]  大概就是這樣
[00:03:06.360 --> 00:03:09.760]  以色列人在埃及被逼做奴隸非常痛苦
[00:03:09.760 --> 00:03:12.160]  他們就呼求上帝幫助
[00:03:12.160 --> 00:03:15.320]  於是上帝就找了摩西做領袖
[00:03:15.320 --> 00:03:17.720]  藉著十次的神蹟
[00:03:17.720 --> 00:03:21.600]  逼埃及王讓以色列人離開埃及
[00:03:21.600 --> 00:03:25.320]  摩西帶領以色列人到了荷列山
[00:03:25.320 --> 00:03:26.840]  就和上帝納約
[00:03:26.840 --> 00:03:32.000]  約的內容就是上帝接納以色列人做他的子民
[00:03:32.000 --> 00:03:37.760]  以色列人答應以上主做他們的上帝
[00:03:37.760 --> 00:03:41.160]  在荷列山學習了
[00:03:41.160 --> 00:03:44.200]  如何敬拜上帝和向上帝獻祭
[00:03:44.200 --> 00:03:46.200]  設立了敬拜的制度之後
[00:03:46.200 --> 00:03:49.600]  他們就開始向迦南地進發
[00:03:49.600 --> 00:03:54.680]  在這條路途上其實有不少事情發生
[00:03:54.680 --> 00:03:57.200]  但上主仍然保護他們
[00:03:57.200 --> 00:04:00.120]  和供應他們生活上的需要
[00:04:00.120 --> 00:04:03.480]  包括鋼馬那和鵪鶉
[00:04:03.480 --> 00:04:10.440]  這個似乎是上帝向他的子民所應該盡的義務
[00:04:10.440 --> 00:04:14.760]  當以色列人到了迦南的南邊
[00:04:14.760 --> 00:04:17.120]  一個地方叫迦底斯的時候
[00:04:17.120 --> 00:04:23.200]  他們就要求派一些情報員去偵察一下迦南地
[00:04:23.200 --> 00:04:25.520]  上主也答應了
[00:04:25.520 --> 00:04:27.880]  在十二支派裡面
[00:04:27.880 --> 00:04:31.960]  每一個支派就找一位領袖出來做情報員
[00:04:31.960 --> 00:04:36.720]  他們就用了四十天的時間去偵察迦南地
[00:04:36.720 --> 00:04:39.360]  然後回來向人民報告
[00:04:39.360 --> 00:04:43.400]  在報告裡面有十位的領袖認為
[00:04:43.400 --> 00:04:45.800]  當地人個個都是巨人
[00:04:45.800 --> 00:04:48.880]  他們的城牆又堅固又高大
[00:04:48.880 --> 00:04:53.280]  我們如果要進去的話就等於去送死
[00:04:53.280 --> 00:04:56.800]  所以他們這十個情報員反對
[00:04:56.800 --> 00:04:58.480]  不要去啊 千萬不要去啊
[00:04:58.480 --> 00:05:02.000]  只有兩位的領袖
[00:05:02.000 --> 00:05:03.720]  迦納和約書亞
[00:05:03.720 --> 00:05:06.000]  他們對上主有信心
[00:05:06.000 --> 00:05:09.200]  他們明白到他們面對的戰役
[00:05:09.200 --> 00:05:11.600]  不是一場普通的戰役
[00:05:11.600 --> 00:05:14.800]  更加是一場屬靈的戰爭
[00:05:14.800 --> 00:05:17.600]  他們憑信心認定
[00:05:17.600 --> 00:05:22.400]  上主是已經打敗了保護迦南人民的神明
[00:05:22.400 --> 00:05:27.600]  故此他們鼓勵人民我們要信服上主
[00:05:27.600 --> 00:05:30.000]  我們馬上要進入迦南地
[00:05:30.000 --> 00:05:35.800]  但是不信派的人就散佈謠言
[00:05:35.800 --> 00:05:39.600]  使得大部分的人拒絕進入迦南地
[00:05:39.600 --> 00:05:41.800]  還準備撿石頭
[00:05:41.800 --> 00:05:46.600]  扔死那些鼓勵他們進入迦南地的
[00:05:46.600 --> 00:05:48.400]  即是迦納和約書亞
[00:05:48.400 --> 00:05:54.200]  結果上主就懲罰和殺滅所有的以色列人
[00:05:54.200 --> 00:05:55.800]  準備要這樣做
[00:05:55.800 --> 00:05:59.200]  但是摩西就為人民求情
[00:05:59.200 --> 00:06:00.800]  在摩西求情之後
[00:06:00.800 --> 00:06:04.400]  上主就改變了他的方法
[00:06:04.400 --> 00:06:07.200]  他就先殺了那些搞事的人
[00:06:07.200 --> 00:06:12.600]  然後其他的人民就要在曠野流浪四十年
[00:06:12.600 --> 00:06:17.200]  直到二十歲以上的人死了才可以
[00:06:17.200 --> 00:06:23.200]  不知道有沒有人反對這個以色列人的歷史蓋要呢
[00:06:23.200 --> 00:06:30.600]  文蘇記第十六章的經文記載到
