
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹午安
[00:00:02.000 --> 00:00:05.000]  祝福大家聖誕節快樂
[00:00:05.000 --> 00:00:09.000]  張琳琦我們每一個人都期待耶穌基督的降臨
[00:00:09.000 --> 00:00:11.000]  祂洗淨我們的罪
[00:00:11.000 --> 00:00:13.000]  祂的光照亮我們的黑暗
[00:00:13.000 --> 00:00:15.000]  驅走我們的仇恨
[00:00:15.000 --> 00:00:20.000]  讓我們的城市再次看見盼望
[00:00:20.000 --> 00:00:22.000]  我們一起祈禱
[00:00:22.000 --> 00:00:25.000]  慈悲仁愛的天父我們仰望你
[00:00:25.000 --> 00:00:27.000]  我們明白
[00:00:27.000 --> 00:00:31.000]  我們也深深知道我們本是罪人
[00:00:31.000 --> 00:00:35.000]  但是你從灰塵裡提拔貧寒人
[00:00:35.000 --> 00:00:39.000]  從糞堆中提拔你所選照的人
[00:00:39.000 --> 00:00:43.000]  與王子同坐就是與本國的王子同坐
[00:00:43.000 --> 00:00:45.000]  我們認定我們本身是罪人
[00:00:45.000 --> 00:00:47.000]  但是我們蒙恩
[00:00:47.000 --> 00:00:48.000]  我們得著拯救
[00:00:48.000 --> 00:00:50.000]  我們脫離遺老之家
[00:00:50.000 --> 00:00:52.000]  我們竟然成為你的兒女
[00:00:52.000 --> 00:00:55.000]  是我們莫大的恩典
[00:00:55.000 --> 00:00:58.000]  所以我們今天坐在你的聖殿
[00:00:58.000 --> 00:01:00.000]  聆聽你的聖言
[00:01:00.000 --> 00:01:01.000]  我們祈求主
[00:01:01.000 --> 00:01:04.000]  你幫我們不只是增加頭腦的知識
[00:01:04.000 --> 00:01:05.000]  主啊
[00:01:05.000 --> 00:01:09.000]  我們期待生命的改變在這裡發生
[00:01:09.000 --> 00:01:12.000]  以馬內里的上帝與我們同在
[00:01:12.000 --> 00:01:13.000]  永恆不變
[00:01:13.000 --> 00:01:16.000]  求主你給我們的心都對你永恆不變
[00:01:16.000 --> 00:01:17.000]  那份愛
[00:01:17.000 --> 00:01:19.000]  那份尊崇
[00:01:19.000 --> 00:01:23.000]  那個願意遵命的淺痕
[00:01:23.000 --> 00:01:26.000]  我們如此去相信
[00:01:26.000 --> 00:01:29.000]  祈求主你幫助孩子宣講你的話語清楚
[00:01:29.000 --> 00:01:31.000]  我們同心領受
[00:01:31.000 --> 00:01:33.000]  奉耶穌基督的名祈禱
[00:01:33.000 --> 00:01:34.000]  阿門
[00:01:53.000 --> 00:01:57.000]  我在英國生活了
[00:01:57.000 --> 00:01:58.000]  其實也是
[00:01:58.000 --> 00:02:00.000]  大約三年
[00:02:00.000 --> 00:02:03.000]  我要進行我的博士研究
[00:02:03.000 --> 00:02:07.000]  當時在英國的超級市場買東西的時候
[00:02:07.000 --> 00:02:09.000]  它不是寫著Expiry Date
[00:02:09.000 --> 00:02:11.000]  是寫著什麼呢
[00:02:11.000 --> 00:02:13.000]  是寫著Best Before
[00:02:13.000 --> 00:02:15.000]  有什麼不同呢
[00:02:15.000 --> 00:02:16.000]  因為我在英國
[00:02:16.000 --> 00:02:17.000]  我看到那個日期
[00:02:17.000 --> 00:02:18.000]  就算過了那個日期
[00:02:18.000 --> 00:02:19.000]  我都會吃的
[00:02:19.000 --> 00:02:22.000]  只要我接受它不是Best就行了
[00:02:22.000 --> 00:02:23.000]  我就會繼續吃
[00:02:23.000 --> 00:02:25.000]  但是在香港我就不敢
[00:02:25.000 --> 00:02:27.000]  因為那個真的會過期
[00:02:27.000 --> 00:02:29.000]  真的要丟進垃圾桶
[00:02:29.000 --> 00:02:32.000]  所以有兩個概念
[00:02:32.000 --> 00:02:33.000]  一個叫Best Before
[00:02:33.000 --> 00:02:35.000]  一個叫Expiry Date
[00:02:35.000 --> 00:02:37.000]  上帝所做的天地萬物
[00:02:37.000 --> 00:02:40.000]  都有兩種這種概念
[00:02:40.000 --> 00:02:44.000]  你看看你旁邊那個Best Before過了沒有
[00:02:44.000 --> 00:02:46.000]  我們還沒有過期
[00:02:46.000 --> 00:02:47.000]  不過我們明白
[00:02:47.000 --> 00:02:49.000]  當我們的法線不斷向上
[00:02:49.000 --> 00:02:51.000]  又或者不斷變白的時候
[00:02:51.000 --> 00:02:53.000]  又或者肚腩不斷脹
[00:02:53.000 --> 00:02:55.000]  你就明白你的Best Before
[00:02:55.000 --> 00:02:56.000]  可能都已經過了
[00:02:56.000 --> 00:03:00.000]  我們究竟在一個這樣的創造秩序底下
[00:03:00.000 --> 00:03:02.000]  怎樣存活我們的人生呢
[00:03:02.000 --> 00:03:04.000]  我們今天提到傳道書
[00:03:04.000 --> 00:03:06.000]  傳道書給我們的感覺
[00:03:06.000 --> 00:03:08.000]  其實就是一個主題
[00:03:08.000 --> 00:03:11.000]  是很明顯可以用兩個字去形容
[00:03:11.000 --> 00:03:13.000]  那兩個字就是虛空
[00:03:13.000 --> 00:03:17.000]  如果我們不同意虛空是傳道書的主題
[00:03:17.000 --> 00:03:20.000]  我們還有第二個字去形容
[00:03:20.000 --> 00:03:22.000]  傳道書的主題
[00:03:22.000 --> 00:03:24.000]  那兩個字就叫做暴風
[00:03:24.000 --> 00:03:26.000]  無論虛空還是暴風
[00:03:26.000 --> 00:03:28.000]  其實都是一個比喻
[00:03:28.000 --> 00:03:29.000]  是說同一回事
[00:03:29.000 --> 00:03:32.000]  究竟是什麼叫做虛空呢
[00:03:32.000 --> 00:03:34.000]  傳道書的第一章就告訴我們
[00:03:34.000 --> 00:03:36.000]  用一個主題
[00:03:36.000 --> 00:03:37.000]  它的主題就是說
[00:03:37.000 --> 00:03:39.000]  虛空的虛空
[00:03:39.000 --> 00:03:40.000]  還不夠
[00:03:40.000 --> 00:03:41.000]  再來一次
[00:03:41.000 --> 00:03:42.000]  虛空的虛空
[00:03:42.000 --> 00:03:43.000]  還不夠
[00:03:43.000 --> 00:03:44.000]  再來一次
[00:03:44.000 --> 00:03:46.000]  凡事都虛空
[00:03:46.000 --> 00:03:51.000]  即是這個世界是超級虛空的一種情況
[00:03:51.000 --> 00:03:53.000]  接著第一章就告訴我們
[00:03:53.000 --> 00:03:55.000]  有三個定義什麼叫做虛空
[00:03:55.000 --> 00:03:56.000]  第一個定義
[00:03:56.000 --> 00:03:58.000]  我很想大家一起讀一讀
[00:03:58.000 --> 00:04:00.000]  傳道書的第一章第三節
[00:04:00.000 --> 00:04:01.000]  來吧
[00:04:01.000 --> 00:04:02.000]  1、2、3
[00:04:02.000 --> 00:04:07.000]  就是在日光之下的牢籠
[00:04:07.000 --> 00:04:09.000]  有什麼益處呢
[00:04:09.000 --> 00:04:13.000]  當然那個問號是修辭性的問號
[00:04:13.000 --> 00:04:17.000]  引我們回答的答案就是無益處
[00:04:17.000 --> 00:04:18.000]  益處
[00:04:18.000 --> 00:04:20.000]  我們翻查原文的希伯來文
[00:04:20.000 --> 00:04:22.000]  我們就明白原來這個字
[00:04:22.000 --> 00:04:25.000]  是解作做生意的利潤
[00:04:25.000 --> 00:04:27.000]  也就是說人在日光之下
[00:04:27.000 --> 00:04:30.000]  做盡很多的生意和勞碌
[00:04:30.000 --> 00:04:34.000]  你就發現原來是沒有利潤
[00:04:34.000 --> 00:04:35.000]  沒有利潤
[00:04:35.000 --> 00:04:37.000]  這樣的一個情況
[00:04:37.000 --> 00:04:39.000]  這個我們很能夠明白的
[00:04:39.000 --> 00:04:40.000]  因為我們打工的
[00:04:40.000 --> 00:04:41.000]  我們每個人都知道
[00:04:41.000 --> 00:04:44.000]  每個月的一號一定是最多錢的
[00:04:44.000 --> 00:04:45.000]  你的戶口
[00:04:45.000 --> 00:04:48.000]  你每個月的三十一號已經變成負數了
[00:04:48.000 --> 00:04:51.000]  然後下個月的第一號又有錢
[00:04:51.000 --> 00:04:53.000]  有些人的錢
[00:04:53.000 --> 00:04:56.000]  就是一號的九點鐘就最多錢
[00:04:56.000 --> 00:04:58.000]  十點鐘就沒有了
[00:04:58.000 --> 00:04:59.000]  為什麼
[00:04:59.000 --> 00:05:00.000]  因為又要交租又要家用
[00:05:00.000 --> 00:05:02.000]  又要子女興趣班
[00:05:02.000 --> 00:05:04.000]  你就全部沒有了
[00:05:04.000 --> 00:05:07.000]  你覺不覺得你的戶口是很虛空的
[00:05:07.000 --> 00:05:09.000]  其實你是這樣做的
[00:05:09.000 --> 00:05:11.000]  你是這樣經營那份生意
[00:05:11.000 --> 00:05:12.000]  經營那個工作
[00:05:12.000 --> 00:05:17.000]  但是每個月都不見得水平是這樣向上的
[00:05:17.000 --> 00:05:20.000]  第二個虛空的定義就是沒有進展
[00:05:20.000 --> 00:05:22.000]  那個經文就這樣說
[00:05:22.000 --> 00:05:25.000]  光河都往海裡流
[00:05:25.000 --> 00:05:26.000]  海卻不滿
[00:05:26.000 --> 00:05:28.000]  江河從何處流
[00:05:28.000 --> 00:05:30.000]  仍歸向何處
[00:05:30.000 --> 00:05:31.000]  這個是第七節
[00:05:31.000 --> 00:05:34.000]  當然這個是自然的現象
[00:05:34.000 --> 00:05:35.000]  是一個比喻
[00:05:35.000 --> 00:05:36.000]  告訴我們
[00:05:36.000 --> 00:05:38.000]  原來自然界的現象
[00:05:38.000 --> 00:05:41.000]  就是河流不斷泵水到海裡
[00:05:41.000 --> 00:05:44.000]  海的水平線是不會滿的
[00:05:44.000 --> 00:05:47.000]  然後那個水仍歸向河流的源頭
[00:05:47.000 --> 00:05:49.000]  然後再泵到海裡
