
[00:00:00.000 --> 00:00:02.000]  我們同心禱告
[00:00:02.000 --> 00:00:04.000]  親愛的天父
[00:00:04.000 --> 00:00:06.000]  我們多謝你
[00:00:06.000 --> 00:00:08.000]  因為你賜下你的愛子耶穌基督
[00:00:08.000 --> 00:00:10.000]  我們願意
[00:00:10.000 --> 00:00:12.000]  就是這樣去等候
[00:00:12.000 --> 00:00:15.000]  期盼著我們的主的臨到
[00:00:15.000 --> 00:00:18.000]  當我們翻開你的話語
[00:00:18.000 --> 00:00:20.000]  主我們也都求你幫助我們
[00:00:20.000 --> 00:00:22.000]  讓你的靈在我們當中
[00:00:22.000 --> 00:00:24.000]  帶領我們進入真理
[00:00:24.000 --> 00:00:27.000]  讓我們不單止明白你的話語
[00:00:27.000 --> 00:00:30.000]  也都勇敢有信心去跟隨
[00:00:30.000 --> 00:00:33.000]  以致到我們能夠活出你的樣式
[00:00:33.000 --> 00:00:35.000]  我們禱告奉耶穌基督
[00:00:35.000 --> 00:00:37.000]  得勝的名球
[00:00:37.000 --> 00:00:39.000]  阿們
[00:00:39.000 --> 00:00:41.000]  請姊妹早晨
[00:00:41.000 --> 00:00:43.000]  古代哲學家
[00:00:43.000 --> 00:00:45.000]  克拉克尼特
[00:00:45.000 --> 00:00:47.000]  就告訴我們
[00:00:47.000 --> 00:00:49.000]  世界上只有改變這件事
[00:00:49.000 --> 00:00:51.000]  才是永遠的
[00:00:51.000 --> 00:00:53.000]  或者我們經常比較熟悉的
[00:00:53.000 --> 00:00:56.000]  就是變幻原始永恆
[00:00:56.000 --> 00:01:00.000]  不知道你是否一個喜歡改變的人
[00:01:00.000 --> 00:01:04.000]  你會不會都很留戀一些失去了的東西
[00:01:04.000 --> 00:01:08.000]  又或者很想回到以前的一些做法
[00:01:08.000 --> 00:01:10.000]  或者是生活方式
[00:01:10.000 --> 00:01:14.000]  改變其實不一定變得更好
[00:01:14.000 --> 00:01:16.000]  甚至是可能會有危險的
[00:01:16.000 --> 00:01:19.000]  不過如果我們不改變
[00:01:19.000 --> 00:01:22.000]  我們就很容易因循
[00:01:22.000 --> 00:01:24.000]  或者變得很按書
[00:01:24.000 --> 00:01:28.000]  我們不肯開放給上帝去更新改變我們
[00:01:28.000 --> 00:01:32.000]  改變對你來說是壓力
[00:01:32.000 --> 00:01:34.000]  還是一個機會呢
[00:01:34.000 --> 00:01:38.000]  今天我們是會讀到文素記十一章
[00:01:38.000 --> 00:01:41.000]  如果你手上有聖經
[00:01:41.000 --> 00:01:45.000]  你都可以去翻開文素記第十一章
[00:01:45.000 --> 00:01:47.000]  在文素記裏面
[00:01:47.000 --> 00:01:50.000]  當以色列人離開埃及
[00:01:50.000 --> 00:01:52.000]  他們要經過曠野
[00:01:52.000 --> 00:01:54.000]  去到應許之地
[00:01:54.000 --> 00:01:58.000]  他們面對生活上一個很巨大的改變
[00:01:58.000 --> 00:02:03.000]  於是他們就追想以前的日子
[00:02:03.000 --> 00:02:06.000]  他們記起以前的生活
[00:02:06.000 --> 00:02:09.000]  他們記起的是什麼呢
[00:02:09.000 --> 00:02:14.000]  他們不是記起自己怎樣被埃及人去奴役
[00:02:14.000 --> 00:02:18.000]  他們也不是記起上帝怎樣施行十災
[00:02:18.000 --> 00:02:21.000]  摩西怎樣分開紅海
[00:02:21.000 --> 00:02:23.000]  神就是拯救他們
[00:02:23.000 --> 00:02:27.000]  讓他們逃離埃及那個地方
[00:02:27.000 --> 00:02:31.000]  他們記掛著什麼呢
[00:02:31.000 --> 00:02:33.000]  我們一起來讀
[00:02:33.000 --> 00:02:35.000]  文素記裏面十一章
[00:02:35.000 --> 00:02:38.000]  我們會先抽讀裏面的一個段落
[00:02:38.000 --> 00:02:43.000]  是第四至六節和第十節
[00:02:43.000 --> 00:02:47.000]  文素記十一章第四節我們一起讀
[00:02:47.000 --> 00:02:52.000]  他們中間的閒雜人帶起貪欲的心
[00:02:52.000 --> 00:02:54.000]  以色列人又哭號說
[00:02:54.000 --> 00:02:57.000]  誰給我們肉吃呢
[00:02:57.000 --> 00:03:00.000]  我們記得在埃及的時候
[00:03:00.000 --> 00:03:02.000]  不用吃就吃魚
[00:03:02.000 --> 00:03:08.000]  也記得有黃瓜、西瓜、韭菜、蔥、蒜
[00:03:08.000 --> 00:03:12.000]  現在我們的心血枯竭了
[00:03:12.000 --> 00:03:14.000]  除這馬來以外
[00:03:14.000 --> 00:03:19.000]  在我們眼前並沒有別的東西
[00:03:19.000 --> 00:03:20.000]  第十節
[00:03:20.000 --> 00:03:26.000]  摩西聽見百姓各在國家的帳篷門口哭號
[00:03:26.000 --> 00:03:29.000]  耶和華的怒氣便大發作
[00:03:29.000 --> 00:03:33.000]  摩西就不起悅
[00:03:33.000 --> 00:03:35.000]  中國人的智慧說
[00:03:35.000 --> 00:03:37.000]  王者以民為天
[00:03:37.000 --> 00:03:39.000]  民以食為天
[00:03:39.000 --> 00:03:43.000]  我們的菜很多樣化
[00:03:43.000 --> 00:03:46.000]  中和算很基本的東西
[00:03:46.000 --> 00:03:49.000]  飲食上的不滿足
[00:03:49.000 --> 00:03:52.000]  生活上的不方便
[00:03:52.000 --> 00:03:56.000]  其實觸動了我們最基本的生活質素
[00:03:56.000 --> 00:03:58.000]  在這個時候
[00:03:58.000 --> 00:04:00.000]  信仰變得很靠近
[00:04:00.000 --> 00:04:03.000]  因為它干涉著我們的生活
[00:04:03.000 --> 00:04:05.000]  亭姐妹
[00:04:05.000 --> 00:04:08.000]  你的信仰有多靠近呢
[00:04:08.000 --> 00:04:12.000]  你的日常生活與上帝有關嗎
[00:04:12.000 --> 00:04:15.000]  當信仰對你有要求
[00:04:15.000 --> 00:04:18.000]  甚至影響你的日常生活
[00:04:18.000 --> 00:04:20.000]  你很珍惜的東西沒有了
[00:04:20.000 --> 00:04:23.000]  你想要的東西又沒有
[00:04:23.000 --> 00:04:25.000]  你會怎樣呢
[00:04:25.000 --> 00:04:27.000]  以色列人他們在抗野
[00:04:27.000 --> 00:04:29.000]  正正就是面對一個很基本
[00:04:29.000 --> 00:04:31.000]  他們生活的問題
[00:04:31.000 --> 00:04:35.000]  挑戰他們是一班怎樣的百姓
[00:04:35.000 --> 00:04:36.000]  在這裡
[00:04:36.000 --> 00:04:37.000]  以色列人問
[00:04:37.000 --> 00:04:39.000]  以前那麼多好東西吃
[00:04:39.000 --> 00:04:43.000]  現在除了麻辣之外還有什麼呢
[00:04:43.000 --> 00:04:46.000]  在第十節形容
[00:04:46.000 --> 00:04:48.000]  摩西很不起悅
[00:04:48.000 --> 00:04:50.000]  又或者這裡應該翻譯為
[00:04:50.000 --> 00:04:53.000]  摩西很不安
[00:04:53.000 --> 00:04:55.000]  少數人他們埋怨
[00:04:55.000 --> 00:04:58.000]  就變成全形人的埋怨
[00:04:58.000 --> 00:05:00.000]  單調的食物
[00:05:00.000 --> 00:05:03.000]  被誇張成為一個很大的問題
[00:05:03.000 --> 00:05:05.000]  經文告訴我們
[00:05:05.000 --> 00:05:10.000]  帶頭埋怨生事的是一些閒雜人
[00:05:10.000 --> 00:05:12.000]  其實和合本這個翻譯
[00:05:12.000 --> 00:05:15.000]  本身就加上了他自己的解釋
[00:05:15.000 --> 00:05:17.000]  這裡可能是指
[00:05:17.000 --> 00:05:19.000]  和他們一起離開埃及
[00:05:19.000 --> 00:05:23.000]  但是不屬於猶太人的一些閒雜人
[00:05:23.000 --> 00:05:26.000]  但其實在原文裡
[00:05:26.000 --> 00:05:30.000]  這個詞在舊約其他地方並沒有出現
[00:05:30.000 --> 00:05:32.000]  如果我們很簡單的理解
[00:05:32.000 --> 00:05:35.000]  就是指他們當中的一群人
[00:05:35.000 --> 00:05:38.000]  或者是一小撮的人
[00:05:38.000 --> 00:05:41.000]  或者是一些人就發怨言
[00:05:41.000 --> 00:05:46.000]  其他人很快就認同和模仿
[00:05:46.000 --> 00:05:49.000]  罪好像會傳染一樣
[00:05:49.000 --> 00:05:52.000]  因為罪性是人類最自然的傾向
[00:05:52.000 --> 00:05:58.000]  於是這個怨氣很快就蔓延到整個營裡
[00:05:58.000 --> 00:06:01.000]  摩西聽見那些百姓
[00:06:01.000 --> 00:06:06.000]  在國家的帳篷門口哭號
[00:06:06.000 --> 00:06:09.000]  其實他們不是沒有東西吃
[00:06:09.000 --> 00:06:14.000]  有什麼大事要在門口哭號這麼厲害呢?
[00:06:14.000 --> 00:06:16.000]  有解經家質疑
[00:06:16.000 --> 00:06:18.000]  其實在他們當中
[00:06:18.000 --> 00:06:20.000]  當他們離開埃及的時候
[00:06:20.000 --> 00:06:23.000]  帶著很多財物有牛羊
[00:06:23.000 --> 00:06:28.000]  為什麼沒有肉吃是這麼嚴重的一件事呢?
[00:06:28.000 --> 00:06:33.000]  很多年前有一本暢銷書叫《誰搬走了我的娛樂》
[00:06:33.000 --> 00:06:36.000]  裡面就用語言的方法
[00:06:36.000 --> 00:06:39.000]  藉著兩隻小老鼠和兩個小矮人
[00:06:39.000 --> 00:06:42.000]  他們在迷宮裡找娛樂的過程
[00:06:42.000 --> 00:06:46.000]  是說人在工作或者生活當中的改變
[00:06:46.000 --> 00:06:50.000]  可能會帶來給我們一些反應
[00:06:50.000 --> 00:06:53.000]  以色列人記得的是他們在埃及
[00:06:53.000 --> 00:06:58.000]  有魚、有黃瓜、有西瓜、有韭菜、有蔥和蒜
[00:06:58.000 --> 00:07:00.000]  現在沒有
[00:07:00.000 --> 00:07:03.000]  面對生活的改變
[00:07:03.000 --> 00:07:07.000]  是誰搬走了我的蔥和蒜呢?
[00:07:07.000 --> 00:07:11.000]  以色列人正在問一個很自我的問題
[00:07:11.000 --> 00:07:14.000]  他們抱怨焦點是自己
[00:07:14.000 --> 00:07:16.000]  他們想要的東西
[00:07:16.000 --> 00:07:19.000]  經文說出自一種他們的貪慾
[00:07:19.000 --> 00:07:23.000]  其實這個也是我們很自然的罪性傾向
[00:07:23.000 --> 00:07:25.000]  當我們有的時候
[00:07:25.000 --> 00:07:28.000]  我們想要更多或者更好
[00:07:28.000 --> 00:07:32.000]  說到吃是我們最明白的東西
[00:07:32.000 --> 00:07:36.000]  飲食可以拿走我們所有的注意力
[00:07:36.000 --> 00:07:38.000]  今天美食上桌
[00:07:38.000 --> 00:07:41.000]  無論你多餓都是先吃電話
[00:07:41.000 --> 00:07:44.000]  拍下這個珍貴的一頁
[00:07:44.000 --> 00:07:46.000]  吃是我們的焦點
[00:07:46.000 --> 00:07:49.000]  其實以色列人他們都沒有缺乏
[00:07:49.000 --> 00:07:53.000]  他們有水、有食物、有衣服、有帳篷
[00:07:53.000 --> 00:07:56.000]  但是他們想要更好的東西
[00:07:56.000 --> 00:07:59.000]  或者有時候我們聽到悶悶的
[00:07:59.000 --> 00:08:03.000]  想想一會兒吃什麼都是一大娛樂
[00:08:03.000 --> 00:08:04.000]  想到這裡
[00:08:04.000 --> 00:08:06.000]  或者我們會明白到
[00:08:06.000 --> 00:08:12.000]  當耶穌被魔鬼帶到去抗野獸試探的時候
[00:08:12.000 --> 00:08:14.000]  第一樣的試探就是食物
[00:08:14.000 --> 00:08:18.000]  用石頭變餅的那個試探
[00:08:18.000 --> 00:08:20.000]  耶穌怎樣說
[00:08:20.000 --> 00:08:24.000]  祂說人活著不是單靠食物
[00:08:24.000 --> 00:08:30.000]  乃是靠神口裡所出的一切話
[00:08:30.000 --> 00:08:32.000]  不是蔥和蒜
[00:08:32.000 --> 00:08:35.000]  不是你認為最重要
[00:08:35.000 --> 00:08:39.000]  甚至都不是你認為覺得對的東西
[00:08:39.000 --> 00:08:41.000]  而是上帝的說話
[00:08:41.000 --> 00:08:43.000]  是祂的命令
[00:08:43.000 --> 00:08:44.000]  弟兄姊妹
[00:08:44.000 --> 00:08:46.000]  在你的生命當中
[00:08:46.000 --> 00:08:49.000]  有什麼是蔥和蒜呢?
[00:08:49.000 --> 00:08:51.000]  你很想要的
[00:08:51.000 --> 00:08:53.000]  但是上帝又好像沒有給
[00:08:53.000 --> 00:08:55.000]  甚至拿走了一些東西
[00:08:55.000 --> 00:08:57.000]  你怎樣面對?
[00:08:57.000 --> 00:09:01.000]  我們很容易都像以色列人一樣
[00:09:01.000 --> 00:09:04.000]  會附和我們身邊埋怨的人
[00:09:04.000 --> 00:09:06.000]  令到事情很誇大
[00:09:06.000 --> 00:09:08.000]  變得很不理性
[00:09:08.000 --> 00:09:10.000]  甚至會埋怨上帝
[00:09:10.000 --> 00:09:14.000]  其實我們看以色列人在這裡
[00:09:14.000 --> 00:09:16.000]  他們走了多久有多辛苦呢?
[00:09:16.000 --> 00:09:18.000]  如果我們看上文
[00:09:18.000 --> 00:09:20.000]  在十章最後那裡
[00:09:20.000 --> 00:09:24.000]  就說到以色列人離開耶和華的山
[00:09:24.000 --> 00:09:25.000]  即是離開西奈山
[00:09:25.000 --> 00:09:27.000]  他們上一次紮營的地方
[00:09:27.000 --> 00:09:31.000]  是往前走了三天的路程
[00:09:31.000 --> 00:09:34.000]  原來他們走了只不過是三天
[00:09:34.000 --> 00:09:37.000]  但是他們已經很不滿意了
[00:09:37.000 --> 00:09:41.000]  而且第十一章這裡
[00:09:41.000 --> 00:09:45.000]  並不是以色列人埋怨上帝的起點
[00:09:45.000 --> 00:09:48.000]  由他們埃及去到西奈山的路上
[00:09:48.000 --> 00:09:51.000]  百姓已經開始了這種埋怨
[00:09:51.000 --> 00:09:53.000]  離開上帝不信
[00:09:53.000 --> 00:09:56.000]  然後上帝發怒
[00:09:56.000 --> 00:09:58.000]  摩西就幫他們求情
[00:09:58.000 --> 00:10:01.000]  然後上帝就有他的憐憫
[00:10:01.000 --> 00:10:03.000]  他止息他的怒火
[00:10:03.000 --> 00:10:05.000]  這個好像一個循環
[00:10:05.000 --> 00:10:08.000]  在百姓當中不斷發生
[00:10:08.000 --> 00:10:12.000]  可能在我們的生命裡不斷發生
[00:10:12.000 --> 00:10:15.000]  在這個食物的問題發生之前
[00:10:15.000 --> 00:10:18.000]  文素記十一章一開始
[00:10:18.000 --> 00:10:22.000]  在一至三節就有一個小小的段落
[00:10:22.000 --> 00:10:24.000]  好像一個引言
[00:10:24.000 --> 00:10:28.000]  就說了當時百姓他們這種循環
[00:10:28.000 --> 00:10:30.000]  一個這樣的狀態
[00:10:30.000 --> 00:10:33.000]  這裡說到眾百姓發怨言
[00:10:33.000 --> 00:10:37.000]  他們的惡語達到耶和華的耳中
[00:10:37.000 --> 00:10:40.000]  耶和華聽見了就怒氣發作
[00:10:40.000 --> 00:10:43.000]  似火在他們中間焚燒
[00:10:43.000 --> 00:10:46.000]  直燒到迎的邊界
[00:10:46.000 --> 00:10:49.000]  百姓向摩西哀求
[00:10:49.000 --> 00:10:52.000]  摩西祈求耶和華火就熄了
[00:10:52.000 --> 00:10:55.000]  那地方便叫做他比拉
[00:10:55.000 --> 00:10:59.000]  因為耶和華的火燒在他們中間
[00:10:59.000 --> 00:11:01.000]  短短的三節經文
[00:11:01.000 --> 00:11:05.000]  這個就是以色列人他們的循環
[00:11:05.000 --> 00:11:09.000]  我們知道信徒要比任何人都準備好
[00:11:09.000 --> 00:11:13.000]  真正的生命付上一定的代價
[00:11:13.000 --> 00:11:15.000]  不過知還知
[00:11:15.000 --> 00:11:18.000]  我們遇到艱難都會好像以色列人一樣
[00:11:18.000 --> 00:11:21.000]  很快就會叫辛苦
[00:11:21.000 --> 00:11:23.000]  其實身下是可以的
[00:11:23.000 --> 00:11:27.000]  但是這裡形容的眾百姓發怨言
[00:11:27.000 --> 00:11:30.000]  不是偶然一句牢騷
[00:11:30.000 --> 00:11:32.000]  而是公開的埋怨
[00:11:32.000 --> 00:11:36.000]  而且經文形容他們的惡語
[00:11:36.000 --> 00:11:40.000]  是背叛耶和華上主的言語
[00:11:40.000 --> 00:11:43.000]  一直去到耶和華的耳中
[00:11:43.000 --> 00:11:46.000]  離開埃及得到什麼
[00:11:46.000 --> 00:11:49.000]  有的都是辛苦
[00:11:49.000 --> 00:11:51.000]  新約聖經記載
[00:11:51.000 --> 00:11:54.000]  耶穌就是我們效法的對象
[00:11:54.000 --> 00:11:56.000]  祂背負我們的罪
[00:11:56.000 --> 00:11:59.000]  甚至遭受父神的背棄
[00:11:59.000 --> 00:12:02.000]  甘願死在十字架上
[00:12:02.000 --> 00:12:05.000]  下星期就是復活節
[00:12:05.000 --> 00:12:09.000]  又或者更正確應該叫受苦節
[00:12:09.000 --> 00:12:13.000]  傳統教會將受苦節前這一段日子
[00:12:13.000 --> 00:12:15.000]  叫做御苦期
[00:12:15.000 --> 00:12:18.000]  提醒我們要預備好自己
[00:12:18.000 --> 00:12:21.000]  去紀念十字架上的耶穌
[00:12:21.000 --> 00:12:26.000]  活出那種悔罪和不斷被神根深的生活
[00:12:26.000 --> 00:12:28.000]  而且懷著盼望
[00:12:28.000 --> 00:12:33.000]  預備好自己去慶祝耶穌基督的復活
[00:12:33.000 --> 00:12:37.000]  就著耶穌走上十字架這條苦路
[00:12:37.000 --> 00:12:39.000]  前幾天我在神學院
[00:12:39.000 --> 00:12:42.000]  和全體同學老師
[00:12:42.000 --> 00:12:45.000]  一起有一個默想的時間
[00:12:45.000 --> 00:12:48.000]  主令的老師告訴我們
[00:12:48.000 --> 00:12:51.000]  默想的主題今年是「與你同行」
[00:12:51.000 --> 00:12:53.000]  是耶穌的「你」
[00:12:53.000 --> 00:12:55.000]  和耶穌一起去走
[00:12:55.000 --> 00:12:58.000]  同行是一種陪伴
[00:12:58.000 --> 00:13:04.000]  我們嘗試去陪耶穌走過這段苦路
[00:13:04.000 --> 00:13:09.000]  當時在我腦裏神學科的細胞有些動搖
[00:13:09.000 --> 00:13:13.000]  我們哪有資格陪耶穌走
[00:13:13.000 --> 00:13:17.000]  通常我們都是希望祂陪我們走
[00:13:17.000 --> 00:13:19.000]  正正就是這種觀念
[00:13:19.000 --> 00:13:24.000]  令我們進入一種很特別的弔詭
[00:13:24.000 --> 00:13:30.000]  因為當我一路看著耶穌走苦路的圖片
[00:13:30.000 --> 00:13:32.000]  我一路默想的時候
[00:13:32.000 --> 00:13:34.000]  一方面我覺得很辛苦
[00:13:34.000 --> 00:13:37.000]  但另一方面又很特別
[00:13:37.000 --> 00:13:42.000]  這位受苦眼前很軟弱的主
[00:13:42.000 --> 00:13:44.000]  就是我倚靠的主
[00:13:44.000 --> 00:13:48.000]  我突然發現當日的門徒
[00:13:48.000 --> 00:13:51.000]  其實他們心裏都應該很矛盾
[00:13:51.000 --> 00:13:55.000]  可能又害怕又矛盾
[00:13:55.000 --> 00:13:57.000]  因為門徒沒有我們
[00:13:57.000 --> 00:14:02.000]  今天我們知道耶穌復活後發生很多事
[00:14:02.000 --> 00:14:04.000]  門徒在那時候
[00:14:04.000 --> 00:14:06.000]  他們看見眼前這位拉比
[00:14:06.000 --> 00:14:11.000]  他們想像不到一件這樣的事會發生
[00:14:11.000 --> 00:14:13.000]  因為他們期待的是
[00:14:13.000 --> 00:14:17.000]  耶穌這位尼塞亞去拯救世界
[00:14:17.000 --> 00:14:20.000]  期待祂成為地上的君王
[00:14:20.000 --> 00:14:24.000]  彰顯一切我們很期望的
[00:14:24.000 --> 00:14:29.000]  由我們去決定的方法和公平公義
[00:14:29.000 --> 00:14:31.000]  我們又期望祂成為皇帝
