
[00:00:00.000 --> 00:00:01.040]  弟子妹早晨
[00:00:01.040 --> 00:00:04.040]  很高興能夠再次跟大家一起分享神的說話
[00:00:04.040 --> 00:00:08.460]  一起在敬拜裡認識主我們的神更多
[00:00:08.460 --> 00:00:10.460]  讓我們在聆聽主道而先
[00:00:10.460 --> 00:00:12.960]  讓我們再次一起同心禱告
[00:00:12.960 --> 00:00:18.560]  將我們的身心靈教在主我們的上帝面前
[00:00:18.560 --> 00:00:22.360]  讓我們再次跟著弟兄姊妹來崇拜
[00:00:22.360 --> 00:00:25.760]  也能夠來學習神的話語
[00:00:25.760 --> 00:00:28.560]  讓我們再次透過禱告
[00:00:28.560 --> 00:00:33.560]  把我們的身心靈也教在我們主的手上
[00:00:33.560 --> 00:00:36.960]  這是一次很高興的機會
[00:00:36.960 --> 00:00:39.260]  能夠再次與各位分享
[00:00:39.260 --> 00:00:40.660]  並一起崇拜
[00:00:40.660 --> 00:00:43.160]  讓我們能夠更加了解主我們的神
[00:00:43.160 --> 00:00:44.960]  透過祂的禱告
[00:00:44.960 --> 00:00:46.360]  從神的說話
[00:00:46.360 --> 00:00:49.460]  所以我們一起抬起頭來祈禱
[00:00:49.460 --> 00:00:51.160]  親愛的主多謝你
[00:00:51.160 --> 00:00:53.260]  讓我們能夠再次回來
[00:00:53.260 --> 00:00:55.560]  在你寶貴的說話的面前
[00:00:55.560 --> 00:00:56.860]  一同去學習
[00:00:56.860 --> 00:00:59.960]  認識主你是怎樣帶領我們
[00:00:59.960 --> 00:01:02.360]  也認識你怎樣為我們費心
[00:01:02.360 --> 00:01:05.560]  去建造這個九恩的橋樑
[00:01:05.560 --> 00:01:07.860]  讓我們藉著你的愛子耶穌基督
[00:01:07.860 --> 00:01:09.560]  能夠重歸於你
[00:01:09.560 --> 00:01:11.060]  求你幫助我們
[00:01:11.060 --> 00:01:14.460]  能夠在今天整個的聆聽主道的時間
[00:01:14.460 --> 00:01:16.260]  能夠有聖靈的帶領
[00:01:16.260 --> 00:01:19.660]  好想我們能夠真的準確的去掌握到
[00:01:19.660 --> 00:01:21.760]  上帝你怎樣去帶領我們
[00:01:21.760 --> 00:01:23.960]  去行走這條宿命的道路
[00:01:23.960 --> 00:01:27.360]  怎樣去真正有根有根的去相信你
[00:01:27.360 --> 00:01:28.960]  我們親愛的天父感謝你
[00:01:28.960 --> 00:01:31.360]  讓我們能夠再次來到你
[00:01:31.360 --> 00:01:33.660]  寶貴的話語的跟前
[00:01:33.660 --> 00:01:36.260]  來到一起認識你
[00:01:36.260 --> 00:01:37.660]  求你的幫助
[00:01:37.660 --> 00:01:40.360]  讓我們隨著你的聖靈的引導
[00:01:40.360 --> 00:01:42.060]  許我們能夠清楚
[00:01:42.060 --> 00:01:44.560]  來認識你是怎樣的一位主
[00:01:44.560 --> 00:01:46.660]  也怎樣為我們費心
[00:01:46.660 --> 00:01:49.660]  來建造這個九恩的橋樑
[00:01:49.660 --> 00:01:52.960]  透過你獨生兒子耶穌基督
[00:01:52.960 --> 00:01:54.160]  祂的請求
[00:01:54.160 --> 00:01:57.360]  能夠許我們能夠再次歸到你的裡面
[00:01:57.360 --> 00:01:59.260]  求你的幫助
[00:01:59.260 --> 00:02:01.260]  我們的天父
[00:02:01.260 --> 00:02:05.360]  感謝你再次給予我們一個機會
[00:02:05.360 --> 00:02:07.460]  讓我們能夠回到你的話語
[00:02:07.460 --> 00:02:09.160]  一起學習
[00:02:09.160 --> 00:02:12.360]  所以我們不僅是知道你是誰
