
[00:00:00.000 --> 00:00:01.000]  頂智慧平安
[00:00:01.000 --> 00:00:02.000]  平安
[00:00:02.000 --> 00:00:04.000]  多謝教會 多謝李牧師
[00:00:04.000 --> 00:00:06.000]  給我有機會再來和大家分享
[00:00:06.000 --> 00:00:09.000]  我記得我應該在疫情當中來和大家討論過
[00:00:09.000 --> 00:00:10.000]  不過已經很久了
[00:00:10.000 --> 00:00:14.000]  今天和大家討論或是研讀的耶利米書
[00:00:14.000 --> 00:00:16.000]  其實我會用三段經文
[00:00:16.000 --> 00:00:20.000]  剛才主席已經幫我們讀了中間最長一段的部分
[00:00:20.000 --> 00:00:23.000]  會引用和你引用一節的十誡
[00:00:23.000 --> 00:00:25.000]  一句的十誡
[00:00:25.000 --> 00:00:28.000]  另外也會和你看兩句的針言
[00:00:30.000 --> 00:00:32.000]  在耶利米書
[00:00:32.000 --> 00:00:34.000]  剛才主席幫我們讀了一個經文
[00:00:34.000 --> 00:00:36.000]  在耶利米書裡面
[00:00:36.000 --> 00:00:38.000]  提到第五節
[00:00:38.000 --> 00:00:41.000]  那裡說耶和華如此說
[00:00:41.000 --> 00:00:44.000]  依靠人 以血肉為磅秘
[00:00:44.000 --> 00:00:46.000]  心中離棄耶和華的
[00:00:46.000 --> 00:00:48.000]  那人該受助咒
[00:00:48.000 --> 00:00:52.000]  在最後結束的第十三節那裡說
[00:00:52.000 --> 00:00:54.000]  耶和華以色列的盼望
[00:00:54.000 --> 00:00:57.000]  凡離棄你的必蒙羞
[00:00:57.000 --> 00:01:01.000]  離我而去的 他們必被捨在地裡
[00:01:01.000 --> 00:01:03.000]  因為他們離棄耶和華
[00:01:03.000 --> 00:01:05.000]  者活水的泉源
[00:01:05.000 --> 00:01:09.000]  現在可以看回這兩節了
[00:01:09.000 --> 00:01:12.000]  你看到這裡有三個紅色的句子
[00:01:12.000 --> 00:01:13.000]  我幫你打了出來
[00:01:13.000 --> 00:01:16.000]  不好的 助咒 蒙羞
[00:01:16.000 --> 00:01:18.000]  被捨在地裡
[00:01:18.000 --> 00:01:21.000]  一開始說這個很嚴重的事
[00:01:21.000 --> 00:01:22.000]  結尾部分又說蒙羞
[00:01:22.000 --> 00:01:26.000]  蒙羞是一種失落 失去 失敗的表達
[00:01:26.000 --> 00:01:27.000]  而更嚴重的是
[00:01:27.000 --> 00:01:29.000]  被捨在地裡 很簡單
[00:01:29.000 --> 00:01:30.000]  就是必死無疑
[00:01:30.000 --> 00:01:33.000]  地是代表死亡
[00:01:33.000 --> 00:01:37.000]  這裡怎樣去理解呢
[00:01:37.000 --> 00:01:40.000]  剛才我說我會用十節的一句
[00:01:40.000 --> 00:01:41.000]  和兩句的心言
[00:01:41.000 --> 00:01:44.000]  和大家再去看這個耶利米的地方
[00:01:44.000 --> 00:01:46.000]  在進入經文之前
[00:01:46.000 --> 00:01:48.000]  我們再一次將心思集中在神身上
[00:01:48.000 --> 00:01:49.000]  我們一起禱告
[00:01:49.000 --> 00:01:51.000]  天會上帝 我們多謝你
[00:01:51.000 --> 00:01:53.000]  你的話語是生命之道
[00:01:54.000 --> 00:01:57.000]  當我們去看一些好像對我們來說
[00:01:57.000 --> 00:01:58.000]  是警告嚴厲的說話
[00:01:58.000 --> 00:02:01.000]  但我們知道當中必有我們要學習的
[00:02:01.000 --> 00:02:03.000]  並且是對我們有益的
[00:02:03.000 --> 00:02:05.000]  求聖靈去指教我們
[00:02:05.000 --> 00:02:07.000]  打開我們心靈的眼睛
[00:02:07.000 --> 00:02:09.000]  讓我們能夠看得見
[00:02:09.000 --> 00:02:11.000]  能夠明白你所指教的
[00:02:11.000 --> 00:02:13.000]  幫助我們每一個
[00:02:13.000 --> 00:02:14.000]  多謝你 我們祈禱
[00:02:14.000 --> 00:02:15.000]  是奉主耶穌基督
[00:02:15.000 --> 00:02:17.000]  德性明智祈求 下門
[00:02:17.000 --> 00:02:21.000]  如果只是看這幾句說話
[00:02:21.000 --> 00:02:25.000]  就真的好像很慘 很嚴苛
[00:02:25.000 --> 00:02:29.000]  我們廣東人不老禮
[00:02:29.000 --> 00:02:33.000]  這裡本身這段經文裡面
[00:02:33.000 --> 00:02:34.000]  還有一些線索
[00:02:34.000 --> 00:02:36.000]  幫我們明白為什麼耶和華
[00:02:36.000 --> 00:02:38.000]  或者直著先知去這樣說話
[00:02:38.000 --> 00:02:41.000]  離棄
[00:02:41.000 --> 00:02:45.000]  一連出了四次的離棄離開的表達
[00:02:45.000 --> 00:02:49.000]  離棄是從原本有個位置走開了
[00:02:50.000 --> 00:03:14.000]  原本有個位置
[00:03:14.000 --> 00:03:19.000]  這段關係什麼時候開始的
[00:03:19.000 --> 00:03:21.000]  以色列文不就是在
[00:03:21.000 --> 00:03:23.000]  初一及記的時候西內山
[00:03:23.000 --> 00:03:24.000]  領受十誡的時候
[00:03:24.000 --> 00:03:26.000]  頒佈十誡那個位置
[00:03:26.000 --> 00:03:28.000]  跟他們立約
[00:03:28.000 --> 00:03:31.000]  建立 定立這個盟約
[00:03:31.000 --> 00:03:32.000]  永遠的約
[00:03:32.000 --> 00:03:33.000]  一個盟誓
[00:03:33.000 --> 00:03:35.000]  從此 你是我的子民
[00:03:35.000 --> 00:03:36.000]  我是你的神
[00:03:36.000 --> 00:03:39.000]  我們說到十誡
[00:03:39.000 --> 00:03:41.000]  我們的印象裡面都是
[00:03:41.000 --> 00:03:45.000]  都嚴厲的 不可不可不可
[00:03:47.000 --> 00:03:49.000]  其實這個十誡的句子
[00:03:49.000 --> 00:03:53.000]  是神親口對這幫子民所說出的話
[00:03:53.000 --> 00:03:55.000]  不如我們都讀這兩節的
[00:03:55.000 --> 00:03:56.000]  十誡的第一句
[00:03:56.000 --> 00:03:57.000]  預備起
[00:03:57.000 --> 00:03:59.000]  我是耶和華你的神
[00:03:59.000 --> 00:04:04.000]  曾將你從埃及地圍爐之家領出來
[00:04:04.000 --> 00:04:06.000]  除了我以外
[00:04:06.000 --> 00:04:08.000]  你不可有別的神
[00:04:08.000 --> 00:04:10.000]  說到十誡
[00:04:10.000 --> 00:04:13.000]  好像是一些嚴厲的警示
[00:04:13.000 --> 00:04:14.000]  小心 不要
[00:04:15.000 --> 00:04:19.000]  不過原來在當時西內山的處境的時候
[00:04:19.000 --> 00:04:22.000]  那個論調基本上是正面的
[00:04:22.000 --> 00:04:25.000]  為什麼 因為他們剛剛是出死入生
[00:04:25.000 --> 00:04:29.000]  剛剛是出了埃及奴役的地方
[00:04:29.000 --> 00:04:31.000]  經過十哉
[00:04:31.000 --> 00:04:32.000]  過了紅海
[00:04:32.000 --> 00:04:35.000]  再走一個月就到了西內山的地方
[00:04:35.000 --> 00:04:39.000]  一切對於他們來說都是新奇而
[00:04:39.000 --> 00:04:41.000]  很特別的
[00:04:41.000 --> 00:04:44.000]  是一個很特別的過程經歷
[00:04:45.000 --> 00:04:46.000]  當然一切來得很突然
[00:04:46.000 --> 00:04:47.000]  神頒布的時候
[00:04:47.000 --> 00:04:50.000]  又雷聲 又閃電 又蜜雲
[00:04:50.000 --> 00:04:52.000]  都是嚇了一跳
[00:04:52.000 --> 00:04:54.000]  不過如果我們換個角度
[00:04:54.000 --> 00:04:56.000]  從關係角度來理解
[00:04:56.000 --> 00:04:58.000]  就好像一個嬰兒
[00:04:58.000 --> 00:05:00.000]  當中可能我們有些是做父母的
[00:05:00.000 --> 00:05:02.000]  或者你剛剛做父母的
[00:05:02.000 --> 00:05:03.000]  或者你已經有孫子
[00:05:03.000 --> 00:05:04.000]  你記得嬰兒
[00:05:04.000 --> 00:05:06.000]  他對於這個世界
[00:05:06.000 --> 00:05:09.000]  很多事情都會容易有不同的反應
[00:05:09.000 --> 00:05:12.000]  其實很多新事物都可以嚇他一跳
[00:05:12.000 --> 00:05:13.000]  我第一次吃一口
[00:05:14.000 --> 00:05:15.000]  從來沒有吃過的食物
[00:05:15.000 --> 00:05:16.000]  會皺一皺眉頭
[00:05:16.000 --> 00:05:18.000]  有些驚奇的感覺
[00:05:18.000 --> 00:05:20.000]  有些聲響
[00:05:20.000 --> 00:05:21.000]  突然間又會讓他嚇一跳
[00:05:21.000 --> 00:05:25.000]  而在他最震撼的起初的經歷
[00:05:25.000 --> 00:05:28.000]  你想一想
[00:05:28.000 --> 00:05:29.000]  或者你去想像一下
[00:05:29.000 --> 00:05:32.000]  就是他原本從一個不見光的
[00:05:32.000 --> 00:05:34.000]  媽媽的肚子裡
[00:05:34.000 --> 00:05:36.000]  生出來
[00:05:36.000 --> 00:05:39.000]  突然之間所有的感官
[00:05:39.000 --> 00:05:40.000]  是很強烈感受到
[00:05:40.000 --> 00:05:41.000]  這個世界對他
[00:05:41.000 --> 00:05:43.000]  不同的訊息
[00:05:44.000 --> 00:05:45.000]  不同的聲響
[00:05:45.000 --> 00:05:47.000]  他一生出來的時候
[00:05:47.000 --> 00:05:48.000]  突然間聽到
[00:05:48.000 --> 00:05:49.000]  很多的聲音
[00:05:49.000 --> 00:05:51.000]  手術室裡面的儀器
[00:05:51.000 --> 00:05:54.000]  手術到clean clown的聲音
[00:05:54.000 --> 00:05:56.000]  有些人在說話
[00:05:56.000 --> 00:05:58.000]  也感受到
[00:05:58.000 --> 00:05:59.000]  很冷啊
[00:05:59.000 --> 00:06:01.000]  因為一生出來是沒有穿衣服的
[00:06:01.000 --> 00:06:04.000]  這個時候有些人抱著他
[00:06:04.000 --> 00:06:06.000]  將他從媽媽的肚子裡拿出來
[00:06:06.000 --> 00:06:08.000]  幫他剪磁帶
[00:06:08.000 --> 00:06:10.000]  他那時候還沒有張開眼睛
[00:06:10.000 --> 00:06:11.000]  不過他的眼瞼已經
[00:06:11.000 --> 00:06:13.000]  隱隱約約看到有光
[00:06:14.000 --> 00:06:16.000]  每一樣東西都是新的
[00:06:16.000 --> 00:06:20.000]  而當他慢慢過多一天
[00:06:20.000 --> 00:06:21.000]  兩天
[00:06:21.000 --> 00:06:22.000]  他第一次
[00:06:22.000 --> 00:06:24.000]  好好地張開眼睛的時候
[00:06:24.000 --> 00:06:27.000]  他見到媽媽
[00:06:27.000 --> 00:06:30.000]  見到這個跟他最密切
[00:06:30.000 --> 00:06:31.000]  但是又陌生的人
[00:06:31.000 --> 00:06:34.000]  頂多是上帝
[00:06:34.000 --> 00:06:36.000]  跟以色列人開始的關係
[00:06:36.000 --> 00:06:38.000]  是有這種的景況的
[00:06:38.000 --> 00:06:42.000]  從一個黑暗進到光
[00:06:43.000 --> 00:06:44.000]  聽到上帝的話語
[00:06:44.000 --> 00:06:46.000]  好像一個孩子
[00:06:46.000 --> 00:06:48.000]  真真正正用他的耳朵
[00:06:48.000 --> 00:06:50.000]  不是隔著羊胎水
[00:06:50.000 --> 00:06:51.000]  隔著媽媽的肚皮
[00:06:51.000 --> 00:06:53.000]  聽到一些震動
[00:06:53.000 --> 00:06:55.000]  是清楚聽到媽媽的聲音
