
[00:00:00.000 --> 00:00:02.320]  歡迎大家來到我們的周六崇拜
[00:00:02.320 --> 00:00:04.720]  今天跟平時有點不一樣
[00:00:04.720 --> 00:00:10.240]  因為今天的讀經和講道會融會在一起
[00:00:10.240 --> 00:00:13.120]  因為今天的整段經文
[00:00:13.120 --> 00:00:18.880]  其實都是有關保羅前往羅馬海上的旅程
[00:00:18.880 --> 00:00:22.480]  可能比較讓我們明白
[00:00:22.480 --> 00:00:26.720]  一邊是經文,一邊是地圖
[00:00:26.720 --> 00:00:29.440]  Wilfred會幫我讀幾節聖經
[00:00:29.440 --> 00:00:32.000]  然後我會有一點講解
[00:00:32.000 --> 00:00:36.080]  Wilfred繼續讀,我繼續講解
[00:00:36.080 --> 00:00:43.520]  開始的時候,時間大約是公元59至60年左右
[00:00:43.520 --> 00:00:48.000]  保羅當時因為猶太人的逼迫
[00:00:48.000 --> 00:00:50.720]  在耶路撒冷聖殿被捕
[00:00:50.720 --> 00:00:55.680]  後來轉押到凱撒利亞這個地方被囚
[00:00:55.680 --> 00:00:57.120]  有兩年時間
[00:00:57.120 --> 00:01:00.720]  所以開始的時候我們是在這裡
[00:01:00.720 --> 00:01:05.520]  Caesarea,我不知,希望在這裡比較快
[00:01:05.520 --> 00:01:08.320]  我們在凱撒利亞這個地方開始
[00:01:08.320 --> 00:01:10.560]  於是Wilfred幫我讀頭兩節
[00:01:10.560 --> 00:01:15.200]  既然菲斯都決定要我們坐船往意大利去
[00:01:15.200 --> 00:01:21.440]  就將保羅和別的囚犯交給預迎他的一個名叫猶留的白夫長
[00:01:21.440 --> 00:01:27.520]  有一隻亞大米歇的船要開往亞細亞沿海一帶地方去
[00:01:27.520 --> 00:01:30.240]  我們上了那船就起航了
[00:01:30.240 --> 00:01:35.520]  有馬其頓的鐵薩羅里嘉人阿里達古和我們同去
[00:01:35.520 --> 00:01:39.840]  所以我們開始的時候我們在凱撒利亞這裡
[00:01:39.840 --> 00:01:43.840]  他要去意大利,意大利的左邊還沒出來的地方
[00:01:43.840 --> 00:01:46.560]  如果你大概知道歐洲地理的時候
[00:01:46.560 --> 00:01:48.400]  他們就上了一艘船
[00:01:48.400 --> 00:01:52.480]  這艘船叫做在亞大米田
[00:01:52.480 --> 00:01:54.400]  亞大米田在這裡上面
[00:01:54.400 --> 00:01:56.000]  一艘船在那裡
[00:01:56.000 --> 00:01:58.160]  當然現在這艘船在凱撒利亞
[00:01:58.160 --> 00:02:02.640]  他們要回去亞細亞不是我們的亞洲的Asia
[00:02:02.640 --> 00:02:07.920]  總之這艘船應該是回去亞細亞那邊的地方
[00:02:07.920 --> 00:02:12.080]  如果你留意你會發現一開始的時候
[00:02:12.080 --> 00:02:13.680]  路加這樣寫的
[00:02:13.680 --> 00:02:16.880]  他說我們坐船往意大利去
[00:02:16.880 --> 00:02:18.880]  原來路加也有份的
[00:02:18.880 --> 00:02:20.400]  這個是聖經裡面很出名的
[00:02:20.400 --> 00:02:22.160]  我們叫做We Passages
[00:02:22.160 --> 00:02:23.360]  我們的經文
[00:02:23.360 --> 00:02:27.040]  當時路加醫生是陪伴著保羅
[00:02:27.040 --> 00:02:29.120]  而且除了他們兩個之外
[00:02:29.120 --> 00:02:37.040]  還有一個在馬其頓的鐵薩羅里嘉人叫阿里達古和他們一起去
[00:02:37.040 --> 00:02:38.320]  好我們繼續讀
[00:02:38.320 --> 00:02:41.360]  第二天我們到了西頓
[00:02:41.360 --> 00:02:43.280]  由留歡待保羅
[00:02:43.280 --> 00:02:45.360]  準他王朋友那裡去
[00:02:45.360 --> 00:02:47.120]  受他們的照應
[00:02:47.120 --> 00:02:49.280]  我們又從那裡開船
[00:02:49.280 --> 00:02:50.720]  因為遇到逆風
[00:02:50.720 --> 00:02:54.400]  就貼著塞浦路斯的背風岸旁行
[00:02:54.400 --> 00:02:56.000]  渡過了基里加
[00:02:56.000 --> 00:02:58.080]  龐菲尼亞一帶的檯面
[00:02:58.080 --> 00:03:00.880]  就到了旅加的貝拉
[00:03:00.880 --> 00:03:03.120]  這裡有些複雜
[00:03:03.120 --> 00:03:06.240]  我們第一天一去就去了西頓
[00:03:06.240 --> 00:03:07.200]  就是上去
[00:03:07.200 --> 00:03:09.280]  這是一天很小的路程
[00:03:09.280 --> 00:03:12.960]  然後他們就去了塞浦路斯
[00:03:12.960 --> 00:03:15.600]  裡面上基里加
[00:03:15.600 --> 00:03:17.280]  然後是龐菲尼亞
[00:03:17.280 --> 00:03:18.880]  這裡是龐菲尼亞
[00:03:18.880 --> 00:03:20.320]  基里加就在這裡
[00:03:20.320 --> 00:03:22.720]  塞浦路斯就在這裡
[00:03:22.720 --> 00:03:24.000]  就到了這裡
[00:03:24.000 --> 00:03:26.560]  大概知道在哪裡就好了
[00:03:26.560 --> 00:03:28.240]  繼續去的時候
[00:03:28.240 --> 00:03:31.680]  就到了梅加的這個地方
[00:03:31.680 --> 00:03:33.200]  梅拉這個地方
[00:03:33.200 --> 00:03:33.920]  好繼續
[00:03:34.160 --> 00:03:35.120]  在那裡
[00:03:35.120 --> 00:03:39.680]  白夫長找到一隻亞歷山大的船要往意大利去
[00:03:39.680 --> 00:03:41.760]  就叫我們上了那船
[00:03:41.760 --> 00:03:44.720]  一年多日船行得很慢
[00:03:44.720 --> 00:03:48.160]  我們沒什麼意義才來到格里普的對面
[00:03:48.160 --> 00:03:49.920]  由於被風擋住
[00:03:49.920 --> 00:03:52.880]  我們就貼著克里特島背風岸
[00:03:52.880 --> 00:03:55.280]  從薩摩尼對面航行
[00:03:55.280 --> 00:03:55.840]  OK
[00:03:55.840 --> 00:04:00.160]  原來當時你沒辦法坐一艘船去哪裡就去哪裡
[00:04:00.160 --> 00:04:01.440]  沒得 Uber 它
[00:04:01.440 --> 00:04:03.680]  於是它到了這裡就要
[00:04:03.680 --> 00:04:05.040]  找另一艘船
[00:04:05.040 --> 00:04:06.320]  就去意大利
[00:04:06.320 --> 00:04:08.880]  這艘船就由亞歷山大這裡來的
