
[00:00:00.000 --> 00:00:01.800]  我們讀一節的聖經
[00:00:01.800 --> 00:00:05.200]  在希伯來書第十三章第八節
[00:00:05.200 --> 00:00:06.680]  只有一節的聖經
[00:00:06.680 --> 00:00:08.840]  我們一同來念來
[00:00:08.840 --> 00:00:13.080]  耶穌基督昨日今日一直到永遠是一樣的
[00:00:13.080 --> 00:00:14.340]  我們再讀一遍來
[00:00:14.340 --> 00:00:20.580]  耶穌基督昨日今日一直到永遠是一樣的
[00:00:20.580 --> 00:00:21.880]  每年一到九月
[00:00:21.880 --> 00:00:26.080]  我們就會開始思想到明年的侍宮
[00:00:26.080 --> 00:00:28.280]  明年是很特別的一年
[00:00:28.280 --> 00:00:33.400]  因為明年是我們慶祝生命和三十週年
[00:00:33.400 --> 00:00:36.940]  鼓掌將榮耀歸給神
[00:00:36.940 --> 00:00:37.880]  真的好快
[00:00:37.880 --> 00:00:40.480]  一轉眼三十年了
[00:00:40.480 --> 00:00:42.940]  回頭看三十年前的世界
[00:00:42.940 --> 00:00:47.200]  那是多麼簡單多麼單純的世界
[00:00:47.200 --> 00:00:50.640]  那還是一個你聽卡式錄音帶
[00:00:50.640 --> 00:00:55.540]  用有線電話郵寄信件的時代
[00:00:55.540 --> 00:00:59.500]  現在三十年之後世界變得多麼複雜
[00:00:59.500 --> 00:01:03.000]  很多時候當我們面對千變萬化的世界
[00:01:03.000 --> 00:01:06.340]  我們常常感覺心中很茫然
[00:01:06.340 --> 00:01:09.240]  不知道怎麼來面對不是嗎
[00:01:09.240 --> 00:01:10.640]  但事實上
[00:01:10.640 --> 00:01:13.400]  如果我們看我們人的生活
[00:01:13.400 --> 00:01:16.800]  你就會發現其實人類的生活
[00:01:16.800 --> 00:01:21.400]  大多數的事情是從來沒有改變過的
[00:01:21.400 --> 00:01:24.040]  因為無論這個世界怎麼改變
[00:01:24.040 --> 00:01:27.600]  我們還是一樣要吃飯睡覺不是嗎
[00:01:27.600 --> 00:01:31.940]  我們還是要上學讀書上班工作不是嗎
[00:01:31.940 --> 00:01:36.200]  我們還是要結婚生養孩子不是嗎
[00:01:36.200 --> 00:01:39.700]  換句話說無論這個世界怎麼改變
[00:01:39.700 --> 00:01:44.200]  我們人生活的本質從來沒改變過
[00:01:44.200 --> 00:01:49.400]  只是生活的方式不斷在改變而已
[00:01:49.400 --> 00:01:52.300]  以前的交通工具是騎馬
[00:01:52.300 --> 00:01:54.340]  現在是坐飛機
[00:01:54.340 --> 00:01:57.300]  當然最近還有無人駕駛的計程車
[00:01:57.300 --> 00:01:59.300]  我不知道你坐過沒有
[00:01:59.300 --> 00:02:01.140]  自動駕駛還能夠接受
[00:02:01.140 --> 00:02:03.900]  無人駕駛的計程車
[00:02:03.900 --> 00:02:06.100]  你真的不知道將生命交在誰手中
[00:02:06.100 --> 00:02:08.680]  我不知道
[00:02:08.680 --> 00:02:10.540]  以前的傳播工具
[00:02:10.540 --> 00:02:13.840]  我們看見是打電話郵寄信件
[00:02:13.840 --> 00:02:16.940]  現在是社交媒體
[00:02:16.940 --> 00:02:20.600]  所以在這樣一個千變萬化的世界當中
[00:02:20.600 --> 00:02:22.900]  其實最重要的
[00:02:22.900 --> 00:02:26.540]  不是在看什麼東西在改變
[00:02:26.540 --> 00:02:28.740]  最重要一件事情
[00:02:28.740 --> 00:02:31.700]  是要看見在萬變當中
[00:02:31.700 --> 00:02:35.380]  那個不改變的原則是什麼
[00:02:35.380 --> 00:02:39.940]  只有當我們能夠抓住萬變宗旨不變
[00:02:39.940 --> 00:02:42.240]  我們才可能不斷的
[00:02:42.240 --> 00:02:45.800]  在這個改變的世界當中站立的穩
[00:02:45.800 --> 00:02:47.100]  你們
[00:02:47.100 --> 00:02:52.840]  那什麼是在萬變當中不變的原則呢
[00:02:52.840 --> 00:02:54.200]  三方面
[00:02:54.200 --> 00:02:55.240]  第一個
[00:02:55.240 --> 00:02:57.700]  我們看見神人坐在寶座上
[00:02:57.700 --> 00:02:59.740]  永遠沒有改變
[00:02:59.740 --> 00:03:01.180]  跟你們說神人坐在寶座上
[00:03:01.180 --> 00:03:05.580]  永遠沒有改變
[00:03:05.580 --> 00:03:06.980]  剛才我們說讀聖經
[00:03:06.980 --> 00:03:08.700]  西伯來書十三當第八節講到
[00:03:08.700 --> 00:03:12.640]  耶穌基督昨日經歷直到永遠是一樣的
[00:03:12.640 --> 00:03:15.580]  今天無論這個世界怎麼改變
[00:03:15.580 --> 00:03:18.240]  我們要確信我們的主耶穌
[00:03:18.240 --> 00:03:21.980]  祂坐在寶座上永遠不改變
[00:03:21.980 --> 00:03:25.400]  祂今天仍然在我們生命當中掌權
[00:03:25.400 --> 00:03:28.540]  祂仍然擁有我們生命的答案
[00:03:28.540 --> 00:03:30.100]  你們
[00:03:30.100 --> 00:03:31.940]  但另一方面我們也看見
[00:03:31.940 --> 00:03:37.140]  的確這個世界正在快速改變當中
[00:03:37.140 --> 00:03:41.040]  前陣子我讀到天下雜誌講到一句話
[00:03:41.040 --> 00:03:43.580]  他說今天我們所處的世代
[00:03:43.580 --> 00:03:45.700]  是一個舊路不通
[00:03:45.700 --> 00:03:48.580]  新路不明的時代
[00:03:48.580 --> 00:03:49.900]  舊路不通
[00:03:49.900 --> 00:03:52.040]  新路也不明
[00:03:52.040 --> 00:03:53.480]  講得太好了
[00:03:53.480 --> 00:03:55.240]  就像前一陣子我說
[00:03:55.240 --> 00:03:57.240]  今天我們所處的世代是一個
[00:03:57.240 --> 00:04:00.540]  無模式可循的時代
[00:04:00.540 --> 00:04:03.700]  換句話說沒有任何一個過去的經驗
[00:04:03.700 --> 00:04:05.040]  可以幫助我們
[00:04:05.040 --> 00:04:07.040]  沒有一個過去的經驗
[00:04:07.040 --> 00:04:09.580]  可以讓我們來依靠
[00:04:09.580 --> 00:04:11.500]  正是因為如此
[00:04:11.500 --> 00:04:14.240]  我們真的就必須謙卑下來
[00:04:14.240 --> 00:04:17.240]  來尋求神的幫助
[00:04:17.240 --> 00:04:22.440]  所以以塞亞利亞書第四章第六節
[00:04:22.440 --> 00:04:24.040]  我們就看見
[00:04:24.040 --> 00:04:25.500]  神很清楚在這對我們說
[00:04:25.500 --> 00:04:27.880]  萬鈞之夜話說不是依靠勢力
[00:04:27.880 --> 00:04:29.200]  不是依靠才能來
[00:04:29.200 --> 00:04:30.440]  是依靠什麼
[00:04:30.440 --> 00:04:34.240]  我的靈方能成事
[00:04:34.240 --> 00:04:36.000]  這講得很清楚
[00:04:36.000 --> 00:04:38.240]  勢力跟才能
[00:04:38.240 --> 00:04:40.700]  這是我們人所依靠
[00:04:40.700 --> 00:04:43.780]  是我們人所以為可以成功的道路
[00:04:43.780 --> 00:04:45.980]  如果今天你沒有勢力也沒才能
[00:04:45.980 --> 00:04:48.340]  你怎麼可能成功
[00:04:48.340 --> 00:04:52.480]  勢力跟才能是我們人以為可以成功的道路
[00:04:52.480 --> 00:04:54.780]  但事實上聖經很清楚告訴我們說
[00:04:54.780 --> 00:04:59.300]  神的道路畢竟還是高過人的道路
[00:04:59.300 --> 00:05:03.300]  神的意念畢竟還是高過人的意念
[00:05:03.300 --> 00:05:07.440]  事實上今天當你在依靠勢力跟才能的時候
[00:05:07.440 --> 00:05:10.980]  你是被自我所限制的
[00:05:10.980 --> 00:05:12.880]  你的勢力跟才能
[00:05:12.880 --> 00:05:18.480]  自終會成為你最大的攔阻跟瓶頸
[00:05:18.480 --> 00:05:21.840]  但什麼時候當你來依靠聖靈的時候
[00:05:21.840 --> 00:05:25.940]  聖靈就要帶領你突破一切自我的限制
[00:05:25.940 --> 00:05:31.780]  能夠完成神所託付那個偉大奇妙的作為
[00:05:31.780 --> 00:05:34.680]  我們看無比二的神蹟就是如此
[00:05:34.680 --> 00:05:36.700]  當主耶穌對門徒們說
[00:05:36.700 --> 00:05:39.400]  你們給他們吃的時候
[00:05:39.400 --> 00:05:42.340]  我們看見當時的門徒特別是菲利
[00:05:42.340 --> 00:05:44.600]  他用盡他的勢力跟才能
[00:05:44.600 --> 00:05:47.480]  怎麼想都沒有辦法
[00:05:47.480 --> 00:05:49.080]  錢沒有錢
[00:05:49.080 --> 00:05:50.280]  店附近也沒店
[00:05:50.280 --> 00:05:51.040]  就算有店
[00:05:51.040 --> 00:05:53.400]  天色已晚也沒開
[00:05:53.400 --> 00:05:55.640]  從人的勢力跟才能來講
[00:05:55.640 --> 00:05:58.440]  那是一籌莫展
[00:05:58.440 --> 00:06:00.100]  但就在那樣情況當中
[00:06:00.100 --> 00:06:02.440]  聖經告訴我們一件很清楚說
[00:06:02.440 --> 00:06:06.140]  主耶穌原之道當如和情
[00:06:06.140 --> 00:06:10.280]  換句話說他仍然擁有答案
[00:06:10.280 --> 00:06:11.680]  所以今天當我們在面對
[00:06:11.680 --> 00:06:15.080]  這個千變萬化的世界當中的時候
[00:06:15.080 --> 00:06:18.380]  我們真的需要謙卑的迴轉到神面前
[00:06:18.380 --> 00:06:22.080]  承認我們的神仍坐在寶座上
[00:06:22.080 --> 00:06:24.900]  他永遠沒有改變
[00:06:24.900 --> 00:06:27.900]  我們需要重新來依靠聖靈
[00:06:27.900 --> 00:06:30.600]  學習聆聽聖靈的聲音
[00:06:30.600 --> 00:06:33.100]  順從聖靈的引導
[00:06:33.100 --> 00:06:36.240]  換句話說我們活在今天的世代
[00:06:36.240 --> 00:06:41.200]  是要比以前的世代更加靈恩的
[00:06:41.200 --> 00:06:44.240]  也許你一聽到靈恩就很緊張
[00:06:44.240 --> 00:06:47.500]  而且我還說要更加靈恩
[00:06:47.500 --> 00:06:49.380]  一點沒錯
[00:06:49.380 --> 00:06:50.800]  但我卻要你要知道
[00:06:50.800 --> 00:06:54.500]  什麼是生命河所講的靈恩
