
[00:00:00.000 --> 00:00:02.900]  姐妹早上,弟兄姐妹早安
[00:00:02.900 --> 00:00:07.500]  有個弟兄近期經常要參加喪禮
[00:00:07.500 --> 00:00:10.360]  有個弟兄近期常常要去參加喪禮
[00:00:10.360 --> 00:00:14.040]  所以他經常感慨良多
[00:00:14.040 --> 00:00:17.160]  有一天他又去參加了喪禮
[00:00:17.160 --> 00:00:18.680]  在歸途的途中
[00:00:18.680 --> 00:00:20.280]  在回家的路中
[00:00:20.280 --> 00:00:23.280]  邊走邊想
[00:00:23.280 --> 00:00:25.840]  他說:假如有一天我離開世界
[00:00:25.840 --> 00:00:28.200]  他說:如果有一天我要離開這個世界
[00:00:28.200 --> 00:00:30.200]  他會問:「主人,如何安排我的喪禮?」
[00:00:30.200 --> 00:00:32.200]  主人,要如何安排我的喪禮呢?
[00:00:32.200 --> 00:00:34.200]  例如誰會負責正道?
[00:00:34.200 --> 00:00:36.200]  誰會幫我正道?
[00:00:36.200 --> 00:00:38.200]  誰會述詩?
[00:00:38.200 --> 00:00:42.200]  誰會在安寺裡唱歌呢?
[00:00:42.200 --> 00:00:44.200]  誰會在安寺裡拜年?
[00:00:44.200 --> 00:00:46.200]  他們會獻詩什麼歌給我呢?
[00:00:46.200 --> 00:00:48.200]  他們會獻詩什麼歌給我呢?
[00:00:48.200 --> 00:00:50.200]  他邊走邊想
[00:00:50.200 --> 00:00:54.200]  他又想起在靈堂上的橫額
[00:00:54.200 --> 00:00:56.200]  他甚至想起靈堂上的那個橫額
[00:00:56.200 --> 00:00:58.200]  他甚至想起靈堂上的那個橫額
[00:00:58.200 --> 00:01:01.200]  他說:非信徒通常都用責人恥威
[00:01:01.200 --> 00:01:04.200]  他說:非信徒通常都用責人恥威
[00:01:04.200 --> 00:01:06.200]  他說:非信徒通常都用責人恥威
[00:01:06.200 --> 00:01:08.200]  他說:非信徒通常都用責人恥威
[00:01:08.200 --> 00:01:10.200]  他說:非信徒通常都用責人恥威
[00:01:10.200 --> 00:01:12.200]  他說:非信徒通常都用責人恥威
[00:01:12.200 --> 00:01:14.200]  他說:非信徒通常都用責人恥威
[00:01:14.200 --> 00:01:16.200]  他說:非信徒通常都用責人恥威
[00:01:16.200 --> 00:01:18.200]  他說:非信徒通常都用責人恥威
[00:01:18.200 --> 00:01:20.200]  他說:非信徒通常都用責人恥威
[00:01:20.200 --> 00:01:26.200]  他說:非信徒通常都用責人恥威
[00:01:26.200 --> 00:01:28.200]  他說:非信徒通常都用責人恥威
[00:01:28.200 --> 00:01:30.200]  他說:非信徒通常都用責人恥威
[00:01:30.200 --> 00:01:32.200]  他說:非信徒通常都用責人恥威
[00:01:32.200 --> 00:01:34.200]  他說:非信徒通常都用責人恥威
[00:01:34.200 --> 00:01:36.200]  他說:非信徒通常都用責人恥威
[00:01:36.200 --> 00:01:38.200]  他說:非信徒通常都用責人恥威
[00:01:38.200 --> 00:01:40.200]  他說:非信徒通常都用責人恥威
[00:01:40.200 --> 00:01:42.200]  他說:非信徒通常都用責人恥威
[00:01:42.200 --> 00:01:44.200]  他說:非信徒通常都用責人恥威
[00:01:44.200 --> 00:01:46.200]  他說:非信徒通常都用責人恥威
[00:01:46.200 --> 00:01:50.200]  他說:非信徒通常都用責人恥威
[00:01:50.200 --> 00:01:52.200]  他說:非信徒通常都用責人恥威
[00:01:52.200 --> 00:01:54.200]  他說:非信徒通常都用責人恥威
[00:01:54.200 --> 00:01:56.200]  他說:非信徒通常都用責人恥威
[00:01:56.200 --> 00:01:58.200]  他說:非信徒通常都用責人恥威
[00:01:58.200 --> 00:02:00.200]  他說:非信徒通常都用責人恥威
[00:02:00.200 --> 00:02:02.200]  他說:非信徒通常都用責人恥威
[00:02:02.200 --> 00:02:04.200]  他說:非信徒通常都用責人恥威
[00:02:04.200 --> 00:02:06.200]  他說:非信徒通常都用責人恥威
[00:02:06.200 --> 00:02:08.200]  他說:非信徒通常都用責人恥威
[00:02:08.200 --> 00:02:10.200]  他說:非信徒通常都用責人恥威
[00:02:10.200 --> 00:02:16.200]  他說:非信徒通常都用責人恥威
[00:02:16.200 --> 00:02:18.200]  他說:非信徒通常都用責人恥威
[00:02:18.200 --> 00:02:20.200]  他說:非信徒通常都用責人恥威
[00:02:20.200 --> 00:02:22.200]  他說:非信徒通常都用責人恥威
[00:02:22.200 --> 00:02:24.200]  他說:非信徒通常都用責人恥威
[00:02:24.200 --> 00:02:26.200]  他說:非信徒通常都用責人恥威
[00:02:26.200 --> 00:02:28.200]  他說:非信徒通常都用責人恥威
[00:02:28.200 --> 00:02:30.200]  他說:非信徒通常都用責人恥威
[00:02:30.200 --> 00:02:32.200]  他說:非信徒通常都用責人恥威
[00:02:32.200 --> 00:02:34.200]  他說:非信徒通常都用責人恥威
[00:02:34.200 --> 00:02:36.200]  他說:非信徒通常都用責人恥威
[00:02:36.200 --> 00:02:40.200]  他說:非信徒通常都用責人恥威
[00:02:40.200 --> 00:02:42.200]  他說:非信徒通常都用責人恥威
[00:02:42.200 --> 00:02:44.200]  他說:非信徒通常都用責人恥威
[00:02:44.200 --> 00:02:46.200]  他說:非信徒通常都用責人恥威
[00:02:46.200 --> 00:02:48.200]  他說:非信徒通常都用責人恥威
[00:02:48.200 --> 00:02:50.200]  他說:非信徒通常都用責人恥威
[00:02:50.200 --> 00:02:52.200]  他說:非信徒通常都用責人恥威
[00:02:52.200 --> 00:02:54.200]  他說:非信徒通常都用責人恥威
[00:02:54.200 --> 00:02:56.200]  他說:非信徒通常都用責人恥威
[00:02:56.200 --> 00:02:58.200]  他說:非信徒通常都用責人恥威
[00:02:58.200 --> 00:03:00.200]  他說:非信徒通常都用責人恥威
[00:03:00.200 --> 00:03:06.200]  他說:非信徒通常都用責人恥威
[00:03:06.200 --> 00:03:08.200]  他說:非信徒通常都用責人恥威
[00:03:08.200 --> 00:03:10.200]  他說:非信徒通常都用責人恥威
[00:03:10.200 --> 00:03:12.200]  他說:非信徒通常都用責人恥威
[00:03:12.200 --> 00:03:14.200]  他說:非信徒通常都用責人恥威
[00:03:14.200 --> 00:03:16.200]  他說:非信徒通常都用責人恥威
[00:03:16.200 --> 00:03:18.200]  他說:非信徒通常都用責人恥威
[00:03:18.200 --> 00:03:20.200]  他說:非信徒通常都用責人恥威
[00:03:20.200 --> 00:03:22.200]  他說:非信徒通常都用責人恥威
[00:03:22.200 --> 00:03:24.200]  他說:非信徒通常都用責人恥威
[00:03:24.200 --> 00:03:26.200]  他說:非信徒通常都用責人恥威
[00:03:26.200 --> 00:03:30.200]  他說:非信徒通常都用責人恥威
[00:03:30.200 --> 00:03:32.200]  他說:非信徒通常都用責人恥威
[00:03:32.200 --> 00:03:34.200]  他說:非信徒通常都用責人恥威
[00:03:34.200 --> 00:03:36.200]  他說:非信徒通常都用責人恥威
[00:03:36.200 --> 00:03:38.200]  他說:非信徒通常都用責人恥威
[00:03:38.200 --> 00:03:40.200]  他說:非信徒通常都用責人恥威
[00:03:40.200 --> 00:03:42.200]  他說:非信徒通常都用責人恥威
[00:03:42.200 --> 00:03:44.200]  他說:非信徒通常都用責人恥威
[00:03:44.200 --> 00:03:46.200]  他說:非信徒通常都用責人恥威
[00:03:46.200 --> 00:03:48.200]  他說:非信徒通常都用責人恥威
[00:03:48.200 --> 00:03:50.200]  他說:非信徒通常都用責人恥威
[00:03:50.200 --> 00:03:56.200]  他說:非信徒通常都用責人恥威
[00:03:56.200 --> 00:03:58.200]  他說:非信徒通常都用責人恥威
[00:03:58.200 --> 00:04:00.200]  他說:非信徒通常都用責人恥威
[00:04:00.200 --> 00:04:02.200]  他說:非信徒通常都用責人恥威
[00:04:02.200 --> 00:04:04.200]  他說:非信徒通常都用責人恥威
[00:04:04.200 --> 00:04:06.200]  他說:非信徒通常都用責人恥威
[00:04:06.200 --> 00:04:08.200]  他說:非信徒通常都用責人恥威
[00:04:08.200 --> 00:04:10.200]  他說:非信徒通常都用責人恥威
[00:04:10.200 --> 00:04:12.200]  他說:非信徒通常都用責人恥威
[00:04:12.200 --> 00:04:14.200]  他說:非信徒通常都用責人恥威
[00:04:14.200 --> 00:04:16.200]  他說:非信徒通常都用責人恥威
[00:04:16.200 --> 00:04:20.200]  他說:非信徒通常都用責人恥威
[00:04:20.200 --> 00:04:22.200]  他說:非信徒通常都用責人恥威
[00:04:22.200 --> 00:04:24.200]  他說:非信徒通常都用責人恥威
[00:04:24.200 --> 00:04:26.200]  他說:非信徒通常都用責人恥威
[00:04:26.200 --> 00:04:28.200]  他說:非信徒通常都用責人恥威
[00:04:28.200 --> 00:04:30.200]  他說:非信徒通常都用責人恥威
[00:04:30.200 --> 00:04:32.200]  他說:非信徒通常都用責人恥威
[00:04:32.200 --> 00:04:34.200]  他說:非信徒通常都用責人恥威
[00:04:34.200 --> 00:04:36.200]  他說:非信徒通常都用責人恥威
[00:04:36.200 --> 00:04:38.200]  他說:非信徒通常都用責人恥威
[00:04:38.200 --> 00:04:40.200]  他說:非信徒通常都用責人恥威
[00:04:40.200 --> 00:04:46.200]  他說:非信徒通常都用責人恥威
[00:04:46.200 --> 00:04:48.200]  他說:非信徒通常都用責人恥威
[00:04:48.200 --> 00:04:50.200]  他說:非信徒通常都用責人恥威
[00:04:50.200 --> 00:04:52.200]  他說:非信徒通常都用責人恥威
[00:04:52.200 --> 00:04:54.200]  他說:非信徒通常都用責人恥威
[00:04:54.200 --> 00:04:56.200]  他說:非信徒通常都用責人恥威
[00:04:56.200 --> 00:04:58.200]  他說:非信徒通常都用責人恥威
[00:04:58.200 --> 00:05:00.200]  他說:非信徒通常都用責人恥威
[00:05:00.200 --> 00:05:02.200]  他說:非信徒通常都用責人恥威
[00:05:02.200 --> 00:05:04.200]  他說:非信徒通常都用責人恥威
[00:05:04.200 --> 00:05:06.200]  他說:非信徒通常都用責人恥威
[00:05:06.200 --> 00:05:10.200]  他說:非信徒通常都用責人恥威
[00:05:10.200 --> 00:05:12.200]  他說:非信徒通常都用責人恥威
[00:05:12.200 --> 00:05:14.200]  他說:非信徒通常都用責人恥威
[00:05:14.200 --> 00:05:16.200]  他說:非信徒通常都用責人恥威
[00:05:16.200 --> 00:05:18.200]  他說:非信徒通常都用責人恥威
[00:05:18.200 --> 00:05:20.200]  他說:非信徒通常都用責人恥威
[00:05:20.200 --> 00:05:22.200]  他說:非信徒通常都用責人恥威
[00:05:22.200 --> 00:05:24.200]  他說:非信徒通常都用責人恥威
[00:05:24.200 --> 00:05:26.200]  他說:非信徒通常都用責人恥威
[00:05:26.200 --> 00:05:28.200]  他說:非信徒通常都用責人恥威
[00:05:28.200 --> 00:05:30.200]  他說:非信徒通常都用責人恥威
[00:05:30.200 --> 00:05:36.200]  他說:非信徒通常都用責人恥威
[00:05:36.200 --> 00:05:38.200]  他說:非信徒通常都用責人恥威
[00:05:38.200 --> 00:05:40.200]  他說:非信徒通常都用責人恥威
[00:05:40.200 --> 00:05:42.200]  他說:非信徒通常都用責人恥威
[00:05:42.200 --> 00:05:44.200]  他說:非信徒通常都用責人恥威
[00:05:44.200 --> 00:05:46.200]  他說:非信徒通常都用責人恥威
[00:05:46.200 --> 00:05:48.200]  他說:非信徒通常都用責人恥威
[00:05:48.200 --> 00:05:50.200]  他說:非信徒通常都用責人恥威
[00:05:50.200 --> 00:05:52.200]  他說:非信徒通常都用責人恥威
[00:05:52.200 --> 00:05:54.200]  他說:非信徒通常都用責人恥威
[00:05:54.200 --> 00:05:56.200]  他說:非信徒通常都用責人恥威
[00:05:56.200 --> 00:06:00.200]  他說:非信徒通常都用責人恥威
[00:06:00.200 --> 00:06:02.200]  他說:非信徒通常都用責人恥威
[00:06:02.200 --> 00:06:04.200]  他說:非信徒通常都用責人恥威
[00:06:04.200 --> 00:06:06.200]  他說:非信徒通常都用責人恥威
[00:06:06.200 --> 00:06:08.200]  他說:非信徒通常都用責人恥威
[00:06:08.200 --> 00:06:10.200]  他說:非信徒通常都用責人恥威
[00:06:10.200 --> 00:06:12.200]  他說:非信徒通常都用責人恥威
[00:06:12.200 --> 00:06:14.200]  他說:非信徒通常都用責人恥威
[00:06:14.200 --> 00:06:16.200]  他說:非信徒通常都用責人恥威
[00:06:16.200 --> 00:06:18.200]  他說:非信徒通常都用責人恥威
[00:06:18.200 --> 00:06:20.200]  他說:非信徒通常都用責人恥威
[00:06:20.200 --> 00:06:26.200]  第一位僕人,忠心是主的賞賜,她是忠心侍奉的賞賜
[00:06:26.200 --> 00:06:30.200]  她可以說是長袖善舞,她可以說是長袖善舞
[00:06:30.200 --> 00:06:35.200]  她做生意是獲得十倍的盈利,她做生意賺了十倍的盈利
[00:06:35.200 --> 00:06:37.200]  主人稱讚她是一個好的僕人
[00:06:37.200 --> 00:06:39.200]  主人稱讚她是一個好的僕人
[00:06:39.200 --> 00:06:42.200]  欣賞她的忠心,欣賞她的忠心
[00:06:42.200 --> 00:06:45.200]  並將十座城的管理權加在她身上
[00:06:45.200 --> 00:06:47.200]  並把十座城的管理權都交給她
[00:06:47.200 --> 00:06:50.200]  這裏我們看到有兩個原則
[00:06:50.200 --> 00:06:51.200]  在這裏我們看到兩個原則
[00:06:51.200 --> 00:06:53.200]  工作還是侍奉的忠心
[00:06:53.200 --> 00:06:55.200]  第一個是工作或侍奉的忠心
[00:06:55.200 --> 00:06:58.200]  它會帶來更多的機會,會帶來更多的機會
[00:06:58.200 --> 00:07:00.200]  更大的責任,更大的責任
[00:07:00.200 --> 00:07:03.200]  所謂多勞多得,正所謂多勞多得
[00:07:03.200 --> 00:07:06.200]  這裏是賞賞色人,這個是賞賞世人
[00:07:06.200 --> 00:07:08.200]  欣戴人的做法,欣戴人的做法
[00:07:08.200 --> 00:07:11.200]  因為能夠侍奉神,因為能夠侍奉神
[00:07:11.200 --> 00:07:14.200]  本身已經是一種賞賜,本身已經是一份賞
[00:07:14.200 --> 00:07:17.200]  工作的賞賞就是肩負更多的工作
[00:07:17.200 --> 00:07:20.200]  而工作的賞賞就是能夠肩負更多的工作
[00:07:20.200 --> 00:07:22.200]  第二是在小事上忠心
[00:07:22.200 --> 00:07:24.200]  第二是在小事上忠心
[00:07:24.200 --> 00:07:27.200]  已經有大賞賜,就已經有大賞賜了
[00:07:27.200 --> 00:07:30.200]  馬太福音十章四十二節記載耶穌說
[00:07:30.200 --> 00:07:34.200]  馬太福音十章四十二節記載耶穌說
[00:07:34.200 --> 00:07:37.200]  祂無論何人,因為民徒的名
[00:07:37.200 --> 00:07:40.200]  因為民徒的名,只將一杯涼水
[00:07:40.200 --> 00:07:44.200]  給一個小子喝,祂說我實在告訴你們
[00:07:44.200 --> 00:07:47.200]  祂說我實在告訴你們
[00:07:47.200 --> 00:07:50.200]  死人不得不賞賜,這人不能不得賞賜
[00:07:50.200 --> 00:07:53.200]  由此看到,信徒就算做一件很微小的事情
[00:07:53.200 --> 00:07:56.200]  信徒就算做一件很微小的事情
[00:07:56.200 --> 00:07:59.200]  大神都會很慷慨地欣戴他們
[00:07:59.200 --> 00:08:02.200]  大神都會很慷慨地欣戴他們
[00:08:02.200 --> 00:08:05.200]  這裡提到第一個伯仁忠心運用授託的一定能者
[00:08:05.200 --> 00:08:08.200]  這裡提到第一個伯仁忠心運用授託的一定能者
[00:08:08.200 --> 00:08:11.200]  結果贏得管理十座城的權柄
[00:08:11.200 --> 00:08:14.200]  結果贏得管理十座城的權柄
[00:08:14.200 --> 00:08:17.200]  祂所得的賞賜可以說是跟祂的工作完全不相稱
[00:08:17.200 --> 00:08:20.200]  祂所得的賞賜可以說是跟祂的工作完全不相稱
[00:08:20.200 --> 00:08:23.200]  這裡我們顯示一個很清楚的提示
[00:08:23.200 --> 00:08:26.200]  這裡我們顯示一個很清楚的提示
[00:08:26.200 --> 00:08:29.200]  賞賜是出於神
[00:08:29.200 --> 00:08:32.200]  賞賜是出於神
[00:08:32.200 --> 00:08:35.200]  也是按照神的慷慨
[00:08:35.200 --> 00:08:38.200]  遠超過人本分應得
[00:08:38.200 --> 00:08:41.200]  遠超過人本分所應得
[00:08:41.200 --> 00:08:44.200]  就好像外國有一間集團公司的大老闆
[00:08:44.200 --> 00:08:47.200]  就好像外國有一間集團公司的大老闆
[00:08:47.200 --> 00:08:50.200]  因為公司今年獲利豐厚
[00:08:50.200 --> 00:08:53.200]  因為今年公司獲利豐厚
[00:08:53.200 --> 00:08:56.200]  於是他就想不如我再獎勵多些員工
[00:08:56.200 --> 00:08:59.200]  於是他就想不如我再獎勵多些員工
[00:08:59.200 --> 00:09:02.200]  他就拿出一億元分給員工
[00:09:02.200 --> 00:09:05.200]  結果員工平均每個都得到額外的獎賞
[00:09:05.200 --> 00:09:08.200]  結果員工每一個人都得到了額外的獎賞
[00:09:08.200 --> 00:09:11.200]  這個老闆十分慷慨
[00:09:11.200 --> 00:09:14.200]  這個老闆十分慷慨
[00:09:14.200 --> 00:09:17.200]  而職員所得的其實遠超過他們所應得的
[00:09:17.200 --> 00:09:20.200]  而職員所得的其實遠超過他們所應得的
[00:09:20.200 --> 00:09:23.200]  而職員所得的其實遠超過他們所應得的
[00:09:23.200 --> 00:09:26.200]  而職員所得的其實遠超過他們所應得的
[00:09:26.200 --> 00:09:29.200]  而職員所得的其實遠超過他們所應得的
[00:09:29.200 --> 00:09:32.200]  而職員所得的其實遠超過他們所應得的
[00:09:32.200 --> 00:09:35.200]  而職員所得的其實遠超過他們所應得的
[00:09:35.200 --> 00:09:38.200]  而職員所得的其實遠超過他們所應得的
[00:09:38.200 --> 00:09:41.200]  而職員所得的其實遠超過他們所應得的
[00:09:41.200 --> 00:09:44.200]  而職員所得的其實遠超過他們所應得的
[00:09:44.200 --> 00:09:47.200]  而職員所得的其實遠超過他們所應得的
[00:09:47.200 --> 00:09:50.200]  而職員所得的其實遠超過他們所應得的
[00:09:50.200 --> 00:09:53.200]  而職員所得的其實遠超過他們所應得的
[00:09:53.200 --> 00:09:56.200]  而職員所得的其實遠超過他們所應得的
[00:09:56.200 --> 00:09:59.200]  而職員所得的其實遠超過他們所應得的
[00:09:59.200 --> 00:10:02.200]  而職員所得的其實遠超過他們所應得的
[00:10:02.200 --> 00:10:05.200]  而職員所得的其實遠超過他們所應得的
[00:10:05.200 --> 00:10:08.200]  而職員所得的其實遠超過他們所應得的
[00:10:08.200 --> 00:10:11.200]  而職員所得的其實遠超過他們所應得的
[00:10:11.200 --> 00:10:14.200]  而職員所得的其實遠超過他們所應得的
[00:10:14.200 --> 00:10:17.200]  而職員所得的其實遠超過他們所應得的
[00:10:17.200 --> 00:10:20.200]  而職員所得的其實遠超過他們所應得的
[00:10:20.200 --> 00:10:23.200]  而職員所得的其實遠超過他們所應得的
[00:10:23.200 --> 00:10:26.200]  而職員所得的其實遠超過他們所應得的
[00:10:26.200 --> 00:10:29.200]  而職員所得的其實遠超過他們所應得的
[00:10:29.200 --> 00:10:32.200]  而職員所得的其實遠超過他們所應得的
[00:10:32.200 --> 00:10:35.200]  而職員所得的其實遠超過他們所應得的
[00:10:35.200 --> 00:10:38.200]  而職員所得的其實遠超過他們所應得的
[00:10:38.200 --> 00:10:41.200]  而職員所得的其實遠超過他們所應得的
[00:10:41.200 --> 00:10:44.200]  而職員所得的其實遠超過他們所應得的
[00:10:44.200 --> 00:10:47.200]  而職員所得的其實遠超過他們所應得的
[00:10:47.200 --> 00:10:50.200]  而職員所得的其實遠超過他們所應得的
[00:10:50.200 --> 00:10:53.200]  而職員所得的其實遠超過他們所應得的
[00:10:53.200 --> 00:10:56.200]  而職員所得的其實遠超過他們所應得的
[00:10:56.200 --> 00:10:59.200]  而職員所得的其實遠超過他們所應得的
[00:10:59.200 --> 00:11:02.200]  而職員所得的其實遠超過他們所應得的
[00:11:02.200 --> 00:11:05.200]  而職員所得的其實遠超過他們所應得的
[00:11:05.200 --> 00:11:08.200]  而職員所得的其實遠超過他們所應得的
[00:11:08.200 --> 00:11:11.200]  而職員所得的其實遠超過他們所應得的
[00:11:11.200 --> 00:11:14.200]  而職員所得的其實遠超過他們所應得的
