
[00:00:00.000 --> 00:00:02.000]  各位頂主平安
[00:00:02.000 --> 00:00:04.000]  我們感謝神
[00:00:04.000 --> 00:00:06.000]  再有機會我們一起到神的殿中
[00:00:06.000 --> 00:00:08.000]  一起敬拜
[00:00:08.000 --> 00:00:10.000]  我剛剛完了一個假期
[00:00:10.000 --> 00:00:12.000]  有兩三個星期
[00:00:12.000 --> 00:00:14.000]  不在大家當中
[00:00:14.000 --> 00:00:16.000]  有些頂主不知道
[00:00:16.000 --> 00:00:18.000]  我這次放假是去探孫
[00:00:18.000 --> 00:00:20.000]  我很感謝神
[00:00:20.000 --> 00:00:22.000]  神給我的兒子生了一個女兒
[00:00:22.000 --> 00:00:24.000]  所以我自己
[00:00:24.000 --> 00:00:26.000]  和我的女婿
[00:00:26.000 --> 00:00:28.000]  都升了一級
[00:00:28.000 --> 00:00:30.000]  做了爺爺
[00:00:30.000 --> 00:00:32.000]  在整個過程裡面
[00:00:32.000 --> 00:00:34.000]  很感謝神給我們有很快樂
[00:00:34.000 --> 00:00:36.000]  家庭相聚的時間
[00:00:36.000 --> 00:00:38.000]  還有學習
[00:00:38.000 --> 00:00:40.000]  有新的學習
[00:00:40.000 --> 00:00:42.000]  體會到以前認識的今天你未必認識
[00:00:42.000 --> 00:00:44.000]  當我想和孫子去換尿片的時候
[00:00:44.000 --> 00:00:46.000]  我發覺自己笨手笨腳
[00:00:46.000 --> 00:00:48.000]  不知道怎麼做
[00:00:48.000 --> 00:00:50.000]  然後兒子教我怎樣去換尿片
[00:00:50.000 --> 00:00:52.000]  我看著兒子
[00:00:52.000 --> 00:00:54.000]  我以前幫你換尿片的
[00:00:56.000 --> 00:00:58.000]  然後他教我今天怎樣幫孫子換尿片
[00:00:58.000 --> 00:01:02.000]  不斷地需要學習
[00:01:02.000 --> 00:01:04.000]  不斷地需要更新
[00:01:04.000 --> 00:01:06.000]  也是我這次其中一個體會
[00:01:06.000 --> 00:01:08.000]  上帝賜給我們有家庭
[00:01:08.000 --> 00:01:10.000]  也知道上帝在我們的家庭當中
[00:01:10.000 --> 00:01:12.000]  常常顯出
[00:01:12.000 --> 00:01:14.000]  祂自己的保守
[00:01:14.000 --> 00:01:16.000]  今天是父親節
[00:01:16.000 --> 00:01:18.000]  我們真的體會到
[00:01:18.000 --> 00:01:20.000]  上帝是透過父親
[00:01:20.000 --> 00:01:22.000]  將祝福帶給家庭
[00:01:22.000 --> 00:01:24.000]  沒錯沒有一個人是完全的
[00:01:24.000 --> 00:01:26.000]  但是的確也有很多很多的爸爸
[00:01:26.000 --> 00:01:30.000]  他們是為家庭付上代價
[00:01:30.000 --> 00:01:32.000]  在不同的
[00:01:32.000 --> 00:01:34.000]  情況之下
[00:01:34.000 --> 00:01:36.000]  仍然是為家庭
[00:01:36.000 --> 00:01:38.000]  來擺上自己
[00:01:38.000 --> 00:01:40.000]  關心自己的子女
[00:01:40.000 --> 00:01:42.000]  愛護他們
[00:01:42.000 --> 00:01:44.000]  所以我們今天特別為我們中間的父親
[00:01:44.000 --> 00:01:46.000]  來獻上感謝
[00:01:46.000 --> 00:01:48.000]  也向他們致敬
[00:01:48.000 --> 00:01:50.000]  臣賜福你們
[00:01:50.000 --> 00:01:52.000]  每位中間的父親
[00:01:52.000 --> 00:01:54.000]  家屬的母姻
[00:01:54.000 --> 00:01:56.000]  我想再提一件事情
[00:01:56.000 --> 00:01:58.000]  就是大家會留意到
[00:01:58.000 --> 00:02:00.000]  在我們教會在今年的
[00:02:00.000 --> 00:02:02.000]  七月下個月份
[00:02:02.000 --> 00:02:04.000]  我們有新來賓的
[00:02:04.000 --> 00:02:06.000]  接待的新的措施
[00:02:06.000 --> 00:02:08.000]  我們很想能夠更好地
[00:02:08.000 --> 00:02:10.000]  來去接待
[00:02:10.000 --> 00:02:12.000]  來到我們中間崇拜的弟兄姊妹
[00:02:12.000 --> 00:02:14.000]  或者是微信的朋友
[00:02:14.000 --> 00:02:16.000]  我想說一件事情
[00:02:16.000 --> 00:02:18.000]  大家可能都記得在早年
[00:02:18.000 --> 00:02:20.000]  當我們搬入在康澤這個地方的時候
[00:02:20.000 --> 00:02:22.000]  當時我們留意到
[00:02:22.000 --> 00:02:24.000]  一群韓國的弟兄姊妹
[00:02:24.000 --> 00:02:26.000]  在我們中間聚會
[00:02:26.000 --> 00:02:28.000]  他們懂得聽廣東話
[00:02:28.000 --> 00:02:30.000]  然後我們問他們
[00:02:30.000 --> 00:02:32.000]  為什麼他們會參加我們的教會
[00:02:32.000 --> 00:02:34.000]  他們就說
[00:02:34.000 --> 00:02:36.000]  我們在很久之前
[00:02:36.000 --> 00:02:38.000]  已經在這個地方祈禱
[00:02:38.000 --> 00:02:42.000]  我們很想這個地方成為教會
[00:02:42.000 --> 00:02:44.000]  敬拜神的地方
[00:02:44.000 --> 00:02:46.000]  所以他們不斷在這個地方祈禱
[00:02:46.000 --> 00:02:48.000]  在祈禱過程當中
[00:02:48.000 --> 00:02:50.000]  他們說
[00:02:50.000 --> 00:02:52.000]  當他們祈禱的時候
[00:02:52.000 --> 00:02:54.000]  他們見到一個特別的景象
[00:02:54.000 --> 00:02:56.000]  就是他們見到
[00:02:56.000 --> 00:02:58.000]  在現在我們教會的外牆
[00:02:58.000 --> 00:03:00.000]  對著英皇道
[00:03:00.000 --> 00:03:02.000]  十字架的地方
[00:03:02.000 --> 00:03:04.000]  大家知道在哪裡
[00:03:04.000 --> 00:03:06.000]  他們說在祈禱當中
[00:03:06.000 --> 00:03:08.000]  他們見到主耶穌在那個地方
[00:03:08.000 --> 00:03:10.000]  伸出手來
[00:03:10.000 --> 00:03:12.000]  是很清楚地表達
[00:03:12.000 --> 00:03:14.000]  一種歡迎
[00:03:14.000 --> 00:03:16.000]  來到我面前
[00:03:16.000 --> 00:03:18.000]  的一種表達
[00:03:18.000 --> 00:03:20.000]  所以他們心裡面
[00:03:20.000 --> 00:03:22.000]  很感謝神他們知道
[00:03:22.000 --> 00:03:24.000]  這個地方將來會成為教會
[00:03:24.000 --> 00:03:26.000]  想不到後來
[00:03:26.000 --> 00:03:28.000]  北宣家真的來到這個地方
[00:03:28.000 --> 00:03:30.000]  開始了我們新的一個階段
[00:03:30.000 --> 00:03:32.000]  教會的成長
[00:03:32.000 --> 00:03:34.000]  當我聽到他們所說的時候
[00:03:34.000 --> 00:03:36.000]  我心裡面有一個很大的感動
[00:03:36.000 --> 00:03:38.000]  就是
[00:03:38.000 --> 00:03:40.000]  我知道上帝提醒我們
[00:03:40.000 --> 00:03:42.000]  讓他們的家成為
[00:03:42.000 --> 00:03:44.000]  歡迎人到神面前的地方
[00:03:44.000 --> 00:03:46.000]  過去這麼多年
[00:03:46.000 --> 00:03:48.000]  神恩待我們
[00:03:48.000 --> 00:03:50.000]  有很多弟兄姊妹因此來到神的面前
[00:03:50.000 --> 00:03:52.000]  來敬拜
[00:03:52.000 --> 00:03:54.000]  在這段時間教會的
[00:03:54.000 --> 00:03:56.000]  童工弟兄姊妹都特別找這方面來祈禱
[00:03:56.000 --> 00:03:58.000]  就是我們盼望
[00:03:58.000 --> 00:04:00.000]  我們延續這一種恩典
[00:04:00.000 --> 00:04:02.000]  不單止我們自己蒙恩
[00:04:02.000 --> 00:04:04.000]  在當中敬拜
[00:04:04.000 --> 00:04:06.000]  我們盼望有更多其他的人
[00:04:06.000 --> 00:04:08.000]  都因此能夠認識神
[00:04:08.000 --> 00:04:10.000]  所以我們很想在這個時候鼓勵弟兄姊妹
[00:04:10.000 --> 00:04:12.000]  接下來這段日子
[00:04:12.000 --> 00:04:14.000]  大家一起努力
[00:04:14.000 --> 00:04:16.000]  都知道祈禱
[00:04:16.000 --> 00:04:18.000]  求神引導我們
[00:04:18.000 --> 00:04:20.000]  如何關心我們身邊的一些親友
[00:04:20.000 --> 00:04:22.000]  帶領他們都到主的面前
[00:04:22.000 --> 00:04:24.000]  敬拜祂
[00:04:24.000 --> 00:04:26.000]  所以我們在七月份
[00:04:26.000 --> 00:04:28.000]  大家一起努力
[00:04:28.000 --> 00:04:30.000]  也同心在這件事上
[00:04:30.000 --> 00:04:32.000]  求神使用我們
[00:04:32.000 --> 00:04:34.000]  我們大家再一起祈禱
