
[00:00:00.000 --> 00:00:00.800]  丁師傅早晨
[00:00:00.800 --> 00:00:02.500]  很高興能夠再次和大家一起
[00:00:02.500 --> 00:00:03.600]  分享神的說話
[00:00:03.600 --> 00:00:05.000]  讓我們先聽到神的導議
[00:00:05.000 --> 00:00:07.200]  讓我們先一同的同心禱告
[00:00:07.200 --> 00:00:09.500]  預備我們身心靈能夠在主的裏面
[00:00:09.500 --> 00:00:11.600]  能夠明白主的心意
[00:00:11.600 --> 00:00:12.200]  弟兄姊妹
[00:00:12.200 --> 00:00:15.800]  很高興跟大家再次能夠分享主的話語
[00:00:15.800 --> 00:00:18.200]  讓我們一起來到低頭禱告
[00:00:18.200 --> 00:00:19.800]  預備我們心思意念
[00:00:19.800 --> 00:00:22.400]  來到一起領受主的教訓
[00:00:22.400 --> 00:00:23.500]  Our Heavenly Father
[00:00:23.500 --> 00:00:24.700]  once again to give us
[00:00:24.700 --> 00:00:26.700]  at this precious moment
[00:00:26.700 --> 00:00:29.600]  that we can share the word together
[00:00:29.600 --> 00:00:31.800]  and let us to learn who he is
[00:00:31.800 --> 00:00:33.400]  so let us bow our head together
[00:00:33.400 --> 00:00:34.800]  and once again we pray
[00:00:34.800 --> 00:00:37.100]  so that the Holy Spirit can guide us
[00:00:37.100 --> 00:00:38.600]  during this sermon time
[00:00:38.600 --> 00:00:39.600]  Let's pray
[00:00:39.600 --> 00:00:41.300]  各位親愛的丁師傅
[00:00:41.300 --> 00:00:43.600]  多謝您讓我們能夠再次回來
[00:00:43.600 --> 00:00:46.700]  在您的說話的面前一同的去學習
[00:00:46.700 --> 00:00:49.100]  求主您的靈與我們同在
[00:00:49.100 --> 00:00:51.200]  教導我們怎樣能夠認識
[00:00:51.200 --> 00:00:52.800]  主祢是怎樣一位神
[00:00:52.800 --> 00:00:54.300]  更加重要的是
[00:00:54.300 --> 00:00:57.000]  讓我們好好掌握福音的要義
[00:00:57.000 --> 00:00:59.200]  讓我們能夠在得救的份上
[00:00:59.200 --> 00:01:02.000]  能夠永遠存留
[00:01:02.000 --> 00:01:04.900]  並且能夠面對各式各樣
[00:01:04.900 --> 00:01:06.900]  搞擾我們的異端邪術
[00:01:06.900 --> 00:01:09.400]  都能夠讓我們可以一直辨認
[00:01:09.400 --> 00:01:10.900]  求主您的幫助
[00:01:10.900 --> 00:01:11.800]  我們親愛的父親
[00:01:11.800 --> 00:01:13.500]  感謝您讓我們今天能夠
[00:01:13.500 --> 00:01:15.400]  再次來到您的跟前
[00:01:15.400 --> 00:01:18.700]  一起讓您的話語栽培我們
[00:01:18.700 --> 00:01:20.900]  使得我們更清楚掌握
[00:01:20.900 --> 00:01:22.500]  您的福音的要義
[00:01:22.500 --> 00:01:24.300]  也同時讓我們曉得
[00:01:24.300 --> 00:01:25.600]  怎樣來面對
[00:01:25.600 --> 00:01:28.800]  今天各式各樣的隱憂、事態
[00:01:28.800 --> 00:01:30.200]  或是一樣的福音
[00:01:30.200 --> 00:01:31.900]  全都講出來的時候
[00:01:31.900 --> 00:01:34.000]  我們能夠清楚辨辨
[00:01:34.000 --> 00:01:35.400]  求祢的幫助
[00:01:35.400 --> 00:01:36.700]  我們親愛的父親
[00:01:36.700 --> 00:01:40.500]  感謝您讓我們有這個機會
[00:01:40.500 --> 00:01:41.700]  轉移到您的話語栽培
[00:01:41.700 --> 00:01:44.300]  使得我們不僅能夠明白
[00:01:44.300 --> 00:01:46.300]  究竟什麼是福音
[00:01:46.300 --> 00:01:48.300]  但最重要的是
[00:01:48.300 --> 00:01:50.600]  我們能夠明白祢是誰
[00:01:50.600 --> 00:01:52.700]  所以我們要求祢的聖靈
[00:01:52.700 --> 00:01:56.200]  帶領我們過這段時間
[00:01:56.200 --> 00:01:58.900]  讓我們能夠明白祢的話語
[00:01:58.900 --> 00:02:00.800]  和祢的話語
[00:02:00.800 --> 00:02:02.800]  會成為我們人生的一部分
[00:02:02.800 --> 00:02:04.000]  幫助我們
[00:02:04.000 --> 00:02:05.500]  我們同心的禱告
[00:02:05.500 --> 00:02:08.000]  奉靠主耶穌的德聖名至教
[00:02:08.000 --> 00:02:09.000]  阿門
[00:02:26.200 --> 00:02:28.100]  我們讀一次這段經文
[00:02:28.100 --> 00:02:29.500]  熟悉一下這段經文
[00:02:29.500 --> 00:02:32.100]  裡面所講的內容是什麼
[00:02:32.100 --> 00:02:33.500]  我會先為大家讀出
[00:02:33.500 --> 00:02:35.100]  這個和合版的版本
[00:02:35.100 --> 00:02:38.100]  我會以廣東話和普通話讀出
