
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,平安!
[00:00:03.000 --> 00:00:10.000]  願意我們一起去聽神的說話之前,我們同心的低頭,去祈禱
[00:00:10.000 --> 00:00:17.000]  親愛的天父,我們滿心的感謝,以及讚美你
[00:00:17.000 --> 00:00:21.000]  因為你將你自己最寶貴的說話
[00:00:21.000 --> 00:00:31.000]  就是從你心底裡面,要對我們說的那些情話,都記載了在聖經裡面
[00:00:31.000 --> 00:00:41.000]  這一刻我們懇求你,透過聖靈,親自的對我們每一個,你對他說話
[00:00:41.000 --> 00:00:47.000]  願我口裡面的言語,心裡面的意念,蒙你月立
[00:00:47.000 --> 00:00:54.000]  又願我們每一個在你面前,都被你的說話,來去得夢、造就
[00:00:54.000 --> 00:00:58.000]  祈禱奉耶穌的名
[00:00:58.000 --> 00:01:03.000]  在我們生命裡面,最重要的就是關係
[00:01:03.000 --> 00:01:08.000]  而在關係裡面,最重要的就是愛
[00:01:08.000 --> 00:01:14.000]  因為我們被造,我們被上帝所創造
[00:01:14.000 --> 00:01:17.000]  就是為了愛
[00:01:17.000 --> 00:01:26.000]  而在愛裡面,最重要的就是恆久忍耐這個質素
[00:01:26.000 --> 00:01:33.000]  不知道你有沒有想過,為什麼愛是等於恆久忍耐
[00:01:33.000 --> 00:01:38.000]  為什麼愛需要有這個特質
[00:01:38.000 --> 00:01:46.000]  為什麼保留在愛篇的開頭和結尾,都要提到忍耐
[00:01:46.000 --> 00:01:52.000]  因為真正的愛,是永遠都不會止息的
[00:01:52.000 --> 00:01:58.000]  絕對不會只有三分鐘熱度,這一分鐘愛,下一分鐘不好意思,不愛了
[00:01:58.000 --> 00:02:00.000]  不會是這樣
[00:02:00.000 --> 00:02:05.000]  另外真正的愛,除了是永不止息之外
[00:02:05.000 --> 00:02:09.000]  真正的愛,是一種的付出
[00:02:09.000 --> 00:02:14.000]  不是為了滿足自己,而是為了滿足對方
[00:02:14.000 --> 00:02:18.000]  處處為對方的好處,來著想
[00:02:18.000 --> 00:02:22.000]  不斷為對方去謀求幸福
[00:02:22.000 --> 00:02:33.000]  期望的是去造就,去建立,去滿全對方,成全對方的生命
[00:02:33.000 --> 00:02:37.000]  真正的愛,更加是一種的衛生
[00:02:37.000 --> 00:02:44.000]  無論遇到什麼困難,情況,都絕對不願意放棄
[00:02:44.000 --> 00:02:50.000]  繼續衛生的,來滿全對方的生命
[00:02:50.000 --> 00:02:58.000]  所以恆久忍耐是最基本,同時也是最重要的生命質素
[00:02:58.000 --> 00:03:05.000]  假如我們要去愛一個已經十全十美的人
[00:03:05.000 --> 00:03:10.000]  我們根本上就不需要學忍耐這個功課
[00:03:10.000 --> 00:03:18.000]  正因為我們根本上,這個世界上沒有一個人是十全十美的
[00:03:18.000 --> 00:03:24.000]  我們總是會有一些地方是岩岩岔岔,三尖八角
[00:03:24.000 --> 00:03:29.000]  很不可愛,甚至乎是令人很難以忍受的地方
[00:03:29.000 --> 00:03:38.000]  所以我們是很需要用恆久忍耐的愛,去愛我們身邊的人
[00:03:38.000 --> 00:03:43.000]  同時我們也更加需要我們身邊的人
[00:03:43.000 --> 00:03:48.000]  用一份恆久忍耐的愛,去愛我們
[00:03:48.000 --> 00:03:52.000]  請問你知不知道自己有多難受
[00:03:52.000 --> 00:03:58.000]  知不知道自己有什麼地方是最令人難以忍受的呢
[00:03:58.000 --> 00:04:04.000]  我雖然身為一個傳道人,信了主已經有相當的連日
[00:04:04.000 --> 00:04:14.000]  不過我苦心自問,我知道我仍然有很多地方是令人難以忍受
[00:04:14.000 --> 00:04:18.000]  舉一些例子,就是譬如我的粗心大意
[00:04:18.000 --> 00:04:24.000]  或者我的大安子義,或者很多時候我的自我中心
[00:04:24.000 --> 00:04:30.000]  都會令太太很難以忍受
[00:04:30.000 --> 00:04:37.000]  我又舉多一個例子,其實我從小到大都是一個大少爺
[00:04:37.000 --> 00:04:41.000]  是一個不做家務的大少爺
[00:04:41.000 --> 00:04:46.000]  在結婚之前,我就習慣了有父母的照顧
[00:04:46.000 --> 00:04:51.000]  在結婚之後,也習慣了有傭人姐姐的服侍
[00:04:51.000 --> 00:04:58.000]  所以當我只顧著專注在我自己要專注的事情上
[00:04:58.000 --> 00:05:02.000]  其實某程度上是一種自我中心
[00:05:02.000 --> 00:05:08.000]  因為我忽略了太太和女兒的需要
[00:05:08.000 --> 00:05:16.000]  這種在這裡翹起手,像等人服侍的態度,真的非常之是人生
[00:05:16.000 --> 00:05:21.000]  所以來到多倫多,之後有很多的反思
[00:05:21.000 --> 00:05:24.000]  也有很多的地方需要學習
[00:05:24.000 --> 00:05:32.000]  我知道我不能夠單單只顧著工作、讀書、密想、思考
[00:05:32.000 --> 00:05:38.000]  就什麼都不管,因為這個家是我有份的
[00:05:38.000 --> 00:05:43.000]  我能夠有機會去服侍,其實也是一份福氣
[00:05:43.000 --> 00:05:46.000]  我會繼續努力去突破自己
[00:05:46.000 --> 00:05:51.000]  請大家在禱告裡面紀念我這個成長的需要
[00:05:51.000 --> 00:05:59.000]  也希望我太太能夠繼續給我機會去進步
[00:05:59.000 --> 00:06:04.000]  當我們要去面對一個如此難以忍受的自己
[00:06:04.000 --> 00:06:08.000]  或者如此難以忍受的人的時候
[00:06:08.000 --> 00:06:11.000]  我們通常會怎樣做呢?
[00:06:11.000 --> 00:06:17.000]  我們會失去耐性,我們會發火,我們會看死
[00:06:17.000 --> 00:06:20.000]  覺得對方是不行的,不會改的
[00:06:20.000 --> 00:06:22.000]  我們會放棄
[00:06:22.000 --> 00:06:27.000]  我們不再給對方機會,我們不再關心他
[00:06:27.000 --> 00:06:31.000]  不再愛、不再理、不再理睬
[00:06:31.000 --> 00:06:38.000]  最嚴重的我們可以反目成仇,作出報復
[00:06:38.000 --> 00:06:43.000]  有一次主耶穌被彼得問了一個問題
[00:06:43.000 --> 00:06:45.000]  彼得這樣問主耶穌說
[00:06:45.000 --> 00:06:51.000]  主啊,我這個弟兄一而再再而三得罪了我
