
[00:00:00.000 --> 00:00:01.000]  靈姐妹早晨
[00:00:01.000 --> 00:00:03.600]  我們一起很簡短的祈禱
[00:00:03.600 --> 00:00:06.040]  再一次的交我們自己給主
[00:00:06.040 --> 00:00:08.520]  求主祢自己聖靈幫助我們
[00:00:08.520 --> 00:00:11.440]  在我們一起去聽祢的話語
[00:00:11.440 --> 00:00:13.520]  孩子去講祢的道的時間
[00:00:13.520 --> 00:00:15.080]  祢聖靈就工作
[00:00:15.080 --> 00:00:17.320]  使我們去明白祢的道
[00:00:17.320 --> 00:00:19.400]  不單只是人來宣講
[00:00:19.400 --> 00:00:22.920]  更加是神向我們的心靈來講說話
[00:00:22.920 --> 00:00:25.480]  也都給我們願意打開我們的心
[00:00:25.480 --> 00:00:26.840]  柔軟我們的心
[00:00:26.840 --> 00:00:29.480]  受到神的提醒、鼓勵
[00:00:29.480 --> 00:00:31.600]  督責、安慰的時候
[00:00:31.600 --> 00:00:34.840]  給我們願意來接受主的道
[00:00:34.840 --> 00:00:37.280]  我們求主帶領以下時間
[00:00:37.280 --> 00:00:39.280]  孩子都有點不舒服
[00:00:39.280 --> 00:00:43.040]  求祢親自在我們當中幫助孩子
[00:00:43.040 --> 00:00:47.440]  也都可以去完成講道的侍奉、祈禱
[00:00:47.440 --> 00:00:48.800]  奉耶穌基督的名字
[00:00:48.800 --> 00:00:50.440]  阿們
[00:00:50.440 --> 00:00:53.600]  這段經文不知道你讀的時候有什麼感覺
[00:00:53.600 --> 00:00:57.200]  其實這段經文的篇幅都很大
[00:00:57.200 --> 00:01:01.720]  如果大家可以拿你的周刊
[00:01:01.720 --> 00:01:04.400]  你可以對一對或者拿你的聖經
[00:01:04.400 --> 00:01:06.600]  因為九章一至六節
[00:01:06.600 --> 00:01:08.040]  十章一至十六節
[00:01:08.040 --> 00:01:12.960]  其實九章十章都是很連帶的關係
[00:01:12.960 --> 00:01:16.440]  兩段經文都講不完
[00:01:16.440 --> 00:01:17.720]  不過放心一定準時
[00:01:17.720 --> 00:01:21.240]  今天又是腰痛
[00:01:21.240 --> 00:01:23.480]  其實這段經文
[00:01:23.480 --> 00:01:26.440]  很年輕信主的時候
[00:01:26.440 --> 00:01:29.160]  讀經或者一直讀的時候
[00:01:29.160 --> 00:01:30.440]  都不是太明白
[00:01:30.440 --> 00:01:33.440]  為什麼不是很明白呢
[00:01:33.440 --> 00:01:35.280]  你去做侍奉
[00:01:35.280 --> 00:01:40.000]  耶穌叫門徒去宣傳神的國
[00:01:40.000 --> 00:01:42.080]  醫治病人
[00:01:42.080 --> 00:01:43.360]  又叫他們
[00:01:43.360 --> 00:01:44.640]  第三節就說
[00:01:44.640 --> 00:01:46.880]  走路的時候又不帶口袋
[00:01:46.880 --> 00:01:48.640]  又不帶拐杖
[00:01:48.640 --> 00:01:49.760]  又不帶食物
[00:01:49.760 --> 00:01:52.160]  又不帶錢
[00:01:52.160 --> 00:01:54.760]  還要是不要帶兩件胯紙
[00:01:54.760 --> 00:01:55.520]  什麼是胯紙呢
[00:01:55.520 --> 00:01:56.720]  其實就是內衣
[00:01:56.720 --> 00:01:59.320]  就是內衣又不帶多一件
[00:01:59.320 --> 00:02:04.440]  那你去到哪一家就住在那裡
[00:02:04.440 --> 00:02:08.000]  沒有計劃的嗎
[00:02:08.000 --> 00:02:10.280]  又什麼都不帶
[00:02:10.280 --> 00:02:13.720]  接著你看到第二次
[00:02:13.720 --> 00:02:16.280]  第十章又是類似的
[00:02:16.280 --> 00:02:17.280]  人又多一點
[00:02:17.280 --> 00:02:19.240]  一會兒會解釋為什麼有兩次
[00:02:19.240 --> 00:02:21.600]  但是不是很明白
[00:02:21.600 --> 00:02:23.200]  我想大家都去過旅行
[00:02:23.200 --> 00:02:24.760]  現在你去旅行
[00:02:24.760 --> 00:02:26.480]  如果外遊那些
[00:02:26.480 --> 00:02:28.120]  甚至你在本土
[00:02:28.120 --> 00:02:28.760]  Road Trip
[00:02:28.760 --> 00:02:30.720]  你都要預約的
[00:02:30.720 --> 00:02:32.560]  就算是開車
[00:02:32.560 --> 00:02:34.960]  你都要預約營地
[00:02:34.960 --> 00:02:36.280]  我很記得
[00:02:36.280 --> 00:02:37.560]  我第一次預約
[00:02:37.560 --> 00:02:38.400]  預約錯誤
[00:02:38.400 --> 00:02:40.800]  就是度蜜月的時間
[00:02:40.800 --> 00:02:43.720]  我快要結婚三十四年了
[00:02:43.720 --> 00:02:45.120]  都很久了
[00:02:45.120 --> 00:02:47.560]  那時候度蜜月的時間
[00:02:47.560 --> 00:02:49.400]  你想想三十四年前
[00:02:49.400 --> 00:02:53.000]  沒有現在的電郵方便那麼多
[00:02:53.000 --> 00:02:55.480]  又可以對一下時間
[00:02:55.480 --> 00:02:58.360]  因為那時候結婚是沒什麼錢的
[00:02:58.360 --> 00:03:01.080]  不過神又給我有機會
[00:03:01.080 --> 00:03:03.080]  可以去到夏威夷和日本
[00:03:03.080 --> 00:03:05.000]  你說沒錢又去夏威夷和日本
[00:03:05.000 --> 00:03:05.720]  這是什麼
[00:03:05.720 --> 00:03:07.680]  我有機會分享給大家聽
[00:03:07.680 --> 00:03:08.840]  夏威夷有個朋友
