
[00:00:00.000 --> 00:00:01.000]  大英姊妹平安
[00:00:01.000 --> 00:00:05.000]  正如一如既往
[00:00:05.000 --> 00:00:07.000]  今日我都係會宣講
[00:00:07.000 --> 00:00:09.000]  詩篇嘅訊息
[00:00:09.000 --> 00:00:10.000]  咁但係呢
[00:00:10.000 --> 00:00:12.000]  你今日會讀嘅詩篇呢
[00:00:12.000 --> 00:00:16.000]  詩篇34篇呢就只係讀咗8節㗎啫
[00:00:16.000 --> 00:00:20.000]  咁但係如果你睇最後尾嘅周刊嗰度呢
[00:00:20.000 --> 00:00:23.000]  其實成首詩呢係有22節㗎
[00:00:23.000 --> 00:00:25.000]  咁其實下個禮拜呢就會讀埋
[00:00:25.000 --> 00:00:27.000]  9至14節啦
[00:00:27.000 --> 00:00:29.000]  然後呢再下個禮拜呢
[00:00:29.000 --> 00:00:32.000]  就會讀15到22節㗎
[00:00:32.000 --> 00:00:33.000]  咁所以呢就
[00:00:33.000 --> 00:00:35.000]  今日啟應嘅詩呢
[00:00:35.000 --> 00:00:37.000]  開始嘅時候就要求
[00:00:37.000 --> 00:00:40.000]  大家一齊稱頌上主啦係咪
[00:00:40.000 --> 00:00:43.000]  結束嘅時候呢就一節
[00:00:43.000 --> 00:00:46.000]  好美麗嘅詩句啦
[00:00:46.000 --> 00:00:48.000]  你哋要常常主因嘅滋味
[00:00:48.000 --> 00:00:50.000]  便知道他事未善
[00:00:50.000 --> 00:00:52.000]  投靠他的人有福了
[00:00:52.000 --> 00:00:53.000]  咁今日福音經課呢
[00:00:53.000 --> 00:00:55.000]  正正就係講緊
[00:00:55.000 --> 00:00:57.000]  耶穌是生命的糧啦係咪
[00:00:57.000 --> 00:01:00.000]  所以呢就常常主因嘅滋味
[00:01:00.000 --> 00:01:02.000]  就食生命之糧
[00:01:02.000 --> 00:01:04.000]  咁其實好好應嘅
[00:01:04.000 --> 00:01:07.000]  咁如果你打開和合本嘅經文嘅話呢
[00:01:07.000 --> 00:01:10.000]  最後嗰度啦
[00:01:10.000 --> 00:01:12.000]  宣道經文嗰度呢
[00:01:12.000 --> 00:01:14.000]  如果你由9到14節
[00:01:14.000 --> 00:01:16.000]  即係下個禮拜嘅經文嘅話呢
[00:01:16.000 --> 00:01:18.000]  你就會見到呢敬畏他
[00:01:18.000 --> 00:01:20.000]  你哋要敬畏他
[00:01:20.000 --> 00:01:22.000]  敬畏他一無所缺
[00:01:22.000 --> 00:01:24.000]  最後呢就亦都講到
[00:01:24.000 --> 00:01:27.000]  要離惡行善尋求和睦
[00:01:27.000 --> 00:01:29.000]  和睦一心追講
[00:01:29.000 --> 00:01:31.000]  咁呢個主題係講敬畏神啦
[00:01:31.000 --> 00:01:33.000]  如果你睇15節到22節
[00:01:33.000 --> 00:01:35.000]  即係再下個禮拜
[00:01:35.000 --> 00:01:37.000]  嗰段經文嘅呢
[00:01:37.000 --> 00:01:39.000]  就會係講異人啦
[00:01:39.000 --> 00:01:40.000]  異人呼求
[00:01:40.000 --> 00:01:42.000]  耶和華眼目看顧異人
[00:01:42.000 --> 00:01:45.000]  耶和華向恆惡嘅人變臉
[00:01:45.000 --> 00:01:47.000]  然後呢就
[00:01:47.000 --> 00:01:50.000]  耶和華呢就會救贖
[00:01:50.000 --> 00:01:51.000]  佢嘅僕人
[00:01:51.000 --> 00:01:54.000]  咁所以最後呢個部分呢就係講異人嘅
[00:01:54.000 --> 00:01:57.000]  咁所以呢今日呢就係叫大家一齊敬畏神啦
[00:01:57.000 --> 00:02:00.000]  下個禮拜呢就會係講到
[00:02:00.000 --> 00:02:03.000]  要敬畏神啦
[00:02:03.000 --> 00:02:05.000]  跟住呢最後嗰part呢
[00:02:05.000 --> 00:02:07.000]  即係再下個禮拜呢
[00:02:07.000 --> 00:02:09.000]  就係講異人嘅
[00:02:09.000 --> 00:02:11.000]  咁所以其實呢
