
[00:00:00.000 --> 00:00:01.800]  我們一起讀一段聖經
[00:00:01.800 --> 00:00:05.740]  在詩篇八十五篇 第四到第六節
[00:00:05.740 --> 00:00:08.880]  拯救我們的神啊 求祢使我們迴轉
[00:00:08.880 --> 00:00:11.380]  叫祢的惱恨向我們止息
[00:00:11.380 --> 00:00:13.880]  祢要向我們發怒到永遠嗎?
[00:00:13.880 --> 00:00:16.780]  祢要將祢的怒氣延留到萬代嗎?
[00:00:16.780 --> 00:00:18.580]  祢不再將我們救活
[00:00:18.580 --> 00:00:21.780]  使祢的百姓靠祢歡喜嗎?
[00:00:21.780 --> 00:00:24.480]  我們就讀到這裡
[00:00:24.480 --> 00:00:26.880]  在1906年4月
[00:00:26.880 --> 00:00:30.980]  那是美國歷史上非常重要的一個月份
[00:00:30.980 --> 00:00:34.080]  1906年的4月18號
[00:00:34.080 --> 00:00:36.280]  清晨的五點鐘
[00:00:36.280 --> 00:00:39.680]  一場7.8級的大地震
[00:00:39.680 --> 00:00:42.480]  發生在舊金山
[00:00:42.480 --> 00:00:44.880]  當時的記者形容說
[00:00:44.880 --> 00:00:49.180]  那個時候地層像蛋殼一樣的裂開
[00:00:49.180 --> 00:00:50.980]  建築搖動
[00:00:50.980 --> 00:00:53.080]  煤氣管破裂
[00:00:53.080 --> 00:00:55.080]  電線走火
[00:00:55.080 --> 00:00:57.780]  連續三天大火
[00:00:57.780 --> 00:01:01.480]  一共燒毀了三萬多的建築
[00:01:01.480 --> 00:01:03.280]  當時有很多人以為
[00:01:03.280 --> 00:01:06.280]  神的審判已經臨到了
[00:01:06.280 --> 00:01:09.180]  事實上當時世俗的報紙
[00:01:09.180 --> 00:01:11.880]  那些插圖上也都畫得
[00:01:11.880 --> 00:01:14.380]  好像神審判的天使
[00:01:14.380 --> 00:01:18.180]  站在舊金山的城市上面
[00:01:18.180 --> 00:01:21.680]  我們看見在當時人心充滿了恐懼
[00:01:21.680 --> 00:01:24.680]  不知道前途將會如何
[00:01:24.680 --> 00:01:26.680]  可就在這個時刻
[00:01:26.680 --> 00:01:30.280]  神的手卻做了一件奇妙的工作
[00:01:30.280 --> 00:01:32.780]  神的手震動天
[00:01:32.780 --> 00:01:35.180]  打開那鼠鱗的天空
[00:01:35.180 --> 00:01:37.880]  一個偉大的復興運動
[00:01:37.880 --> 00:01:41.980]  就降臨在洛杉磯的阿蘇薩街
[00:01:41.980 --> 00:01:43.980]  這個復興運動
[00:01:43.980 --> 00:01:46.180]  延續了三年多
[00:01:46.180 --> 00:01:49.280]  而這個復興就帶來了一百多年來
[00:01:49.280 --> 00:01:53.180]  美國五星節的一個復興的運動
[00:01:53.180 --> 00:01:55.680]  這個復興使人的心
[00:01:55.680 --> 00:01:57.680]  從恐懼當中
[00:01:57.680 --> 00:02:00.080]  重新帶來盼望
[00:02:00.080 --> 00:02:04.480]  因為看見無論這個世界有多少天災人禍
[00:02:04.480 --> 00:02:09.880]  可是神仍然樂意賜下恩典與憐憫
[00:02:09.880 --> 00:02:11.780]  第二件我就常常想到
[00:02:11.780 --> 00:02:13.680]  這次新冠病毒的疫情
[00:02:13.680 --> 00:02:17.780]  不也是一場對全世界的大震動嗎
[00:02:17.780 --> 00:02:20.080]  人的心充滿了恐慌
[00:02:20.080 --> 00:02:24.480]  到現在還不知道何時才能恢復
[00:02:24.480 --> 00:02:25.880]  這段日子來
[00:02:25.880 --> 00:02:29.480]  我的心中就不斷在思想一件事情
[00:02:29.480 --> 00:02:33.380]  會不會這也是神所給我們一個機會呢
[00:02:33.380 --> 00:02:38.080]  主啊,你是不是能夠再一次來復興你的教會呢
[00:02:38.080 --> 00:02:42.180]  就好像剛才我們所讀的詩篇85篇的作者一樣
[00:02:42.180 --> 00:02:44.480]  他對神有個渴望
[00:02:44.480 --> 00:02:47.480]  他看見當時的世代的光景
[00:02:47.480 --> 00:02:50.280]  他向神發出一個呼求
[00:02:50.280 --> 00:02:53.980]  第四節他在說拯救我們的神
[00:02:53.980 --> 00:02:58.280]  換句話說,你不是那位用大能拯救我們的神嗎
[00:02:58.280 --> 00:03:00.280]  求你叫我們迴轉
[00:03:00.280 --> 00:03:03.480]  叫你的腦恨向我們止息
[00:03:03.480 --> 00:03:07.280]  第六節他說,你不再將我們救活嗎
[00:03:07.280 --> 00:03:09.680]  救活這個字在原文
[00:03:09.680 --> 00:03:12.080]  就是復興的意思
[00:03:12.080 --> 00:03:14.280]  他說你不再將我們救活
[00:03:14.280 --> 00:03:16.880]  你不再復興我們
[00:03:16.880 --> 00:03:19.480]  換句話說,他向神呼求說
[00:03:19.480 --> 00:03:23.680]  神啊,你不是過去用大能拯救我們的神嗎
[00:03:23.680 --> 00:03:27.880]  你不是在歷時歷代降下復興的神嗎
[00:03:27.880 --> 00:03:31.880]  求你降下復興在我們中間
[00:03:31.880 --> 00:03:35.280]  你知道每一次當我在讀這段經文的時候
[00:03:35.280 --> 00:03:40.280]  我都情不自禁向神也發出一個呼喊
[00:03:40.280 --> 00:03:44.480]  我說主啊,你難道不再將我們救活嗎
[00:03:44.480 --> 00:03:47.880]  你難道不再赤下復興在我們中間
[00:03:47.880 --> 00:03:51.880]  叫你的百姓靠你歡喜嗎
[00:03:51.880 --> 00:03:54.680]  周馬田博士Martin Lloyd-Jones
[00:03:54.680 --> 00:03:58.680]  在他所寫的《復興的真義》這本書裡面
[00:03:58.680 --> 00:04:02.080]  他提到為什麼我們需要求復興
[00:04:02.080 --> 00:04:04.480]  他提到兩個很重要的原因
[00:04:04.480 --> 00:04:05.880]  第一個原因
[00:04:05.880 --> 00:04:10.480]  為了叫神的百姓認識我們有位非凡的神
[00:04:10.480 --> 00:04:11.880]  Amen
[00:04:11.880 --> 00:04:13.480]  第二個原因
[00:04:13.480 --> 00:04:17.880]  要叫世人能夠看見主的手大有能力
[00:04:17.880 --> 00:04:20.880]  我的心深深的認同
[00:04:20.880 --> 00:04:26.280]  第五點,今天我們需要重新來渴慕神的復興
[00:04:26.280 --> 00:04:28.080]  什麼是復興呢
[00:04:28.080 --> 00:04:29.680]  首先第一個
[00:04:29.680 --> 00:04:35.480]  我們看復興是神的聖靈澆灌在他的百姓中間
[00:04:35.480 --> 00:04:42.280]  復興是神的聖靈澆灌在他的百姓中間
[00:04:42.280 --> 00:04:44.280]  當我們講到復興的時候
[00:04:44.280 --> 00:04:46.080]  首先我們需要明白
[00:04:46.080 --> 00:04:48.880]  復興是從神而來的
[00:04:48.880 --> 00:04:50.480]  人可以渴慕
[00:04:50.480 --> 00:04:55.480]  但唯有聖靈能夠降下神的復興在我們中間
[00:04:55.480 --> 00:04:59.480]  但是當我講到復興是聖靈的工作的時候
[00:04:59.480 --> 00:05:02.880]  我所講的卻不是聖靈的內助
[00:05:02.880 --> 00:05:04.280]  聖靈的內助
[00:05:04.280 --> 00:05:07.680]  是當我們接受耶穌做我們個人救主的時候
[00:05:07.680 --> 00:05:09.480]  神赤下聖靈在我們裡面
[00:05:09.480 --> 00:05:11.080]  住在我們的裡面
[00:05:11.080 --> 00:05:13.080]  所以說聖靈在我們裡面
[00:05:13.080 --> 00:05:17.880]  就好像神在我們身上放一個印記一樣
[00:05:17.880 --> 00:05:20.680]  你知道印記的作用是什麼嗎
[00:05:20.680 --> 00:05:22.480]  就好像我常說
[00:05:22.480 --> 00:05:24.080]  我每次買一本書
[00:05:24.080 --> 00:05:28.680]  第一件事情就打開書的封底裡就蓋一個大章
[00:05:28.680 --> 00:05:31.480]  上面寫蓋了流童藏書
[00:05:31.480 --> 00:05:32.280]  為什麼呢
[00:05:32.280 --> 00:05:34.680]  因為很多人向我借書都不還
[00:05:34.680 --> 00:05:36.480]  所以我就希望每次打開說
[00:05:36.480 --> 00:05:39.280]  流目四處趕快去還
[00:05:39.280 --> 00:05:43.080]  當我在這書上蓋一個印記的時候
[00:05:43.080 --> 00:05:46.280]  表明這本書是屬於我的
[00:05:46.280 --> 00:05:47.680]  同樣的道理
[00:05:47.680 --> 00:05:50.480]  當神赤下聖靈內助在我們裡面
[00:05:50.480 --> 00:05:51.880]  像一個印記的時候
[00:05:51.880 --> 00:05:53.880]  神是要告訴我們一件事情
[00:05:53.880 --> 00:05:55.680]  我們是屬於神的
[00:05:55.680 --> 00:05:57.080]  Hallelujah
[00:05:57.080 --> 00:05:59.280]  約翰福音十四章十六節
[00:05:59.280 --> 00:06:01.680]  主在這裡很清楚說我要求父
[00:06:01.680 --> 00:06:04.080]  父叫另外赤給你們一位寶慧師
[00:06:04.080 --> 00:06:05.280]  叫祂怎麼樣
[00:06:05.280 --> 00:06:08.080]  永遠與你們同在
[00:06:08.080 --> 00:06:11.080]  聖靈的內助是永遠的
[00:06:11.080 --> 00:06:14.880]  同樣今天表明到我們也是永遠屬於神的
[00:06:14.880 --> 00:06:16.480]  Hallelujah
[00:06:16.480 --> 00:06:18.880]  第二節今天做一個基督徒
[00:06:18.880 --> 00:06:22.880]  你要非常清楚認識這個真理
[00:06:22.880 --> 00:06:24.880]  否則的話魔鬼撒旦
[00:06:24.880 --> 00:06:28.280]  總是用盡各樣方法想欺騙你
[00:06:28.280 --> 00:06:30.480]  叫你懷疑你的救恩
[00:06:30.480 --> 00:06:33.280]  叫你懷疑你是不是屬於神
[00:06:33.280 --> 00:06:34.280]  很多時候我們以為
[00:06:34.280 --> 00:06:35.480]  是的以前是屬於
[00:06:35.480 --> 00:06:37.880]  現在就不知道了
[00:06:37.880 --> 00:06:40.680]  很多時候仇敵在欺騙我們
[00:06:40.680 --> 00:06:42.480]  仇敵不但欺騙我們
[00:06:42.480 --> 00:06:45.280]  仇敵也喜歡控告我們
[00:06:45.280 --> 00:06:46.880]  你真的屬於神嗎
[00:06:46.880 --> 00:06:48.080]  看看你這個樣子
[00:06:48.080 --> 00:06:50.280]  怎麼可能屬於神
[00:06:50.280 --> 00:06:52.480]  其實很多時候也不像魔鬼控告我們
[00:06:52.480 --> 00:06:55.280]  很多時候你的另一半不就在控告你了嗎
[00:06:55.280 --> 00:06:56.680]  你還是屬於神
[00:06:56.680 --> 00:06:59.680]  你看看人家怎麼是屬於神
[00:06:59.680 --> 00:07:00.680]  但弟兄姊妹
[00:07:00.680 --> 00:07:01.880]  事實上
[00:07:01.880 --> 00:07:05.480]  今天只要你接受耶穌做你個人的救助
[00:07:05.480 --> 00:07:06.880]  聖靈就住在你裡面
[00:07:06.880 --> 00:07:09.280]  聖靈內住是永遠的
[00:07:09.280 --> 00:07:11.280]  你永遠屬於神
[00:07:11.280 --> 00:07:12.680]  Hallelujah
[00:07:12.680 --> 00:07:14.480]  這是聖靈的內住
[00:07:14.480 --> 00:07:16.080]  但聖靈的內住
[00:07:16.080 --> 00:07:18.680]  卻不是我所說的復興
[00:07:18.680 --> 00:07:22.280]  復興也不是指的聖靈的充滿
[00:07:22.280 --> 00:07:24.280]  聖靈的充滿是什麼
[00:07:24.280 --> 00:07:25.480]  聖靈的充滿是一種
[00:07:25.480 --> 00:07:31.280]  我們完全降伏在聖靈的主權之下的一種經歷
[00:07:31.280 --> 00:07:35.080]  那是一個每一個信徒都應當有的經歷
[00:07:35.080 --> 00:07:38.080]  所以以佛所說的五章第十八節
[00:07:38.080 --> 00:07:39.680]  你看保羅很清楚的告訴我們
[00:07:39.680 --> 00:07:40.680]  不要醉酒
[00:07:40.680 --> 00:07:42.080]  酒能使人放蕩
[00:07:42.080 --> 00:07:46.080]  乃要被聖靈充滿
[00:07:46.080 --> 00:07:49.080]  保羅在這裡用的是個命令句
[00:07:49.080 --> 00:07:51.680]  換句話說不是一個可有可無的
[00:07:51.680 --> 00:07:55.680]  是每一個信徒都應當有的經驗
[00:07:55.680 --> 00:07:59.080]  那你說我們怎麼樣能夠被聖靈充滿呢
[00:07:59.080 --> 00:08:00.680]  其實很簡單
[00:08:00.680 --> 00:08:02.480]  聖靈充滿的意思
[00:08:02.480 --> 00:08:06.080]  不是說以前聖靈內住的時候只住了一半
[00:08:06.080 --> 00:08:07.880]  現在聖靈再來充滿的時候
[00:08:07.880 --> 00:08:11.080]  完全在住進我們其實不是
[00:08:11.080 --> 00:08:13.280]  當聖靈內住的時候
[00:08:13.280 --> 00:08:16.480]  已經完全的內住在我們裡面
[00:08:16.480 --> 00:08:17.880]  只是很多時候
[00:08:17.880 --> 00:08:23.080]  我們把聖靈冷藏在我們生命的一個角落裡面
[00:08:23.080 --> 00:08:25.680]  我們從來不去求問祂
[00:08:25.680 --> 00:08:30.480]  從來也不去敏銳於聖靈到底想做些什麼工作
[00:08:30.480 --> 00:08:33.680]  從來不來關心聖靈的事情
[00:08:33.680 --> 00:08:35.480]  所以聖靈充滿意思
[00:08:35.480 --> 00:08:37.480]  聖靈充滿意思是
[00:08:37.480 --> 00:08:41.880]  把聖靈在我們生命的角落裡面重新請回來
[00:08:41.880 --> 00:08:47.680]  邀請祂在我們生活的每一件事情上來做主
[00:08:47.680 --> 00:08:49.480]  凡是求問祂
[00:08:49.480 --> 00:08:51.280]  聆聽祂的聲音
[00:08:51.280 --> 00:08:53.680]  順從祂的引導
[00:08:53.680 --> 00:08:55.480]  一旦你開始順從
[00:08:55.480 --> 00:08:59.480]  你就能夠經歷到聖靈的能力了
[00:08:59.480 --> 00:09:01.280]  什麼樣的能力?
[00:09:01.280 --> 00:09:03.080]  兩種能力
[00:09:03.080 --> 00:09:06.080]  第一個我叫做生命的能力
[00:09:06.080 --> 00:09:09.480]  你開始結出聖靈的果子來了
[00:09:09.480 --> 00:09:11.280]  以前叫你彼此相愛
[00:09:11.280 --> 00:09:13.680]  難上加難
[00:09:13.680 --> 00:09:16.880]  可是現在聖靈提醒你了
[00:09:16.880 --> 00:09:18.680]  聖靈提醒你說
[00:09:18.680 --> 00:09:20.480]  不要擔顧自己的事
[00:09:20.480 --> 00:09:22.480]  也要顧念別人的事
[00:09:22.480 --> 00:09:24.680]  你一旦順從了
[00:09:24.680 --> 00:09:28.280]  你就結出仁愛的果子來了
[00:09:28.280 --> 00:09:30.680]  我們看見第一種能力是生命的能力
[00:09:30.680 --> 00:09:33.680]  第二種能力我叫侍奉的能力
[00:09:33.680 --> 00:09:38.480]  你就開始按照聖靈的恩賜來服侍了
[00:09:38.480 --> 00:09:41.880]  以前怎麼服侍都沒有果孝
[00:09:41.880 --> 00:09:44.680]  現在聖靈會提醒你了
[00:09:44.680 --> 00:09:45.680]  聖靈告訴你
[00:09:45.680 --> 00:09:48.280]  你應當傳講這樣的信息
[00:09:48.280 --> 00:09:51.080]  你應當做那樣的侍奉
[00:09:51.080 --> 00:09:52.480]  一旦你順從
[00:09:52.480 --> 00:09:56.080]  你的侍奉就開始有果孝了
[00:09:56.080 --> 00:09:59.480]  第二種能力我告訴你 聖靈會感動你的
[00:09:59.480 --> 00:10:01.880]  而且聖靈常常感動你
[00:10:01.880 --> 00:10:03.480]  你一旦順服
[00:10:03.480 --> 00:10:05.280]  你就經歷神的能力
[00:10:05.280 --> 00:10:07.680]  這就是聖靈充滿
[00:10:07.680 --> 00:10:09.280]  但另一方面我們要明白
[00:10:09.280 --> 00:10:12.480]  雖然聖靈充滿能夠讓我們經歷神的能力
[00:10:12.480 --> 00:10:13.280]  但我告訴你
[00:10:13.280 --> 00:10:17.680]  這個能力卻不是我們所擁有的
[00:10:17.680 --> 00:10:20.680]  我們只是聖靈的一個導管
[00:10:20.680 --> 00:10:23.880]  隨時讓聖靈的能力流通而已
[00:10:23.880 --> 00:10:25.480]  所以聖靈充滿
[00:10:25.480 --> 00:10:27.880]  不能只是一次的經驗
[00:10:27.880 --> 00:10:28.880]  很多人常說
[00:10:28.880 --> 00:10:30.080]  是 我有被聖靈充滿過
[00:10:30.080 --> 00:10:31.080]  那是十年前
[00:10:31.080 --> 00:10:31.880]  No No No
[00:10:31.880 --> 00:10:33.680]  我不是說十年前
[00:10:33.680 --> 00:10:35.880]  我也不是說昨天
[00:10:35.880 --> 00:10:37.680]  而是今天
[00:10:37.680 --> 00:10:40.680]  聖靈充滿應當是每天的經歷
[00:10:40.680 --> 00:10:43.080]  我們每天都需要被聖靈充滿
[00:10:43.080 --> 00:10:45.480]  當我們天天順從聖靈的領導
[00:10:45.480 --> 00:10:47.880]  我們天天就能經歷神的能力
[00:10:47.880 --> 00:10:50.080]  這就是聖靈充滿
[00:10:50.080 --> 00:10:53.680]  但這也不是我所說的復興
[00:10:53.680 --> 00:10:55.480]  復興是什麼?
[00:10:55.480 --> 00:10:57.280]  復興中的聖靈的工作
[00:10:57.280 --> 00:10:59.280]  是指著神的聖靈
[00:10:59.280 --> 00:11:02.880]  澆灌祂的百姓身上
[00:11:02.880 --> 00:11:04.480]  因為你需要明白
[00:11:04.480 --> 00:11:07.680]  聖靈的內注跟充滿
[00:11:07.680 --> 00:11:11.280]  都是可以因著人的順服可以得到的
[00:11:11.280 --> 00:11:12.880]  我再一次說
[00:11:12.880 --> 00:11:15.480]  聖靈的內注跟充滿
[00:11:15.480 --> 00:11:19.280]  都是可以因著人的順服可以得到的
[00:11:19.280 --> 00:11:21.880]  但復興卻不是如此
[00:11:21.880 --> 00:11:25.680]  復興的主權完全在於神
[00:11:25.680 --> 00:11:29.080]  有些時候神會選擇忽然間
[00:11:29.080 --> 00:11:32.680]  讓神的聖靈澆灌在祂的百姓身上
[00:11:32.680 --> 00:11:35.680]  來成就祂奇妙的作為
