
[00:00:00.000 --> 00:00:02.000]  我們再一次祈禱
[00:00:02.000 --> 00:00:05.700]  親愛的天父 多謝你
[00:00:05.700 --> 00:00:09.500]  因爲你讓我們主內一家 堂校一家
[00:00:09.500 --> 00:00:12.000]  在綿綿的歲月裏面
[00:00:12.000 --> 00:00:14.600]  我們能夠在不同的時空
[00:00:14.600 --> 00:00:17.100]  不同的地區能夠去認識你
[00:00:17.100 --> 00:00:19.900]  就好像剛纔我們所宣告一樣
[00:00:19.900 --> 00:00:23.500]  聖徒相通 我們一同蒙恩
[00:00:23.500 --> 00:00:24.500]  主啊 我們多謝你
[00:00:24.500 --> 00:00:27.300]  願意今天 聖靈 你親愛的聖靈
[00:00:27.300 --> 00:00:29.000]  你藉着你的話語
[00:00:29.000 --> 00:00:30.400]  勉勵我們 提醒我們
[00:00:30.400 --> 00:00:33.600]  如何在這個世代裏面去跟從你
[00:00:33.600 --> 00:00:35.300]  札美主 多謝你
[00:00:35.300 --> 00:00:37.600]  祈禱 奉主 鳴求
[00:00:37.600 --> 00:00:39.800]  阿門
[00:00:39.800 --> 00:00:45.500]  好 剛纔主席幫我讀了聖經
[00:00:45.500 --> 00:00:50.500]  我才發現我應該是拿了和合本的翻譯
[00:00:50.500 --> 00:00:53.400]  跟大家讀和修版
[00:00:53.400 --> 00:00:58.000]  其實都是希望將聖經翻譯得最準確
[00:00:58.000 --> 00:00:59.400]  最透徹的
[00:00:59.400 --> 00:01:02.800]  剛纔一開始讀的時候
[00:01:02.800 --> 00:01:05.200]  我不知道你會不會跟我一樣
[00:01:05.200 --> 00:01:07.100]  當我第一次讀這篇經文的時候
[00:01:07.100 --> 00:01:08.700]  我心裏面覺得
[00:01:08.700 --> 00:01:12.500]  哇 這樣吩咐我們的
[00:01:12.500 --> 00:01:14.300]  這樣要求我們的
[00:01:14.300 --> 00:01:16.600]  覺得是很大挑戰的
[00:01:16.600 --> 00:01:18.300]  覺得是很有疑惑的
[00:01:18.300 --> 00:01:20.500]  又或者很厲害的
[00:01:20.500 --> 00:01:22.300]  會不會有一些東西
[00:01:22.300 --> 00:01:23.700]  剛纔一聽的時候
[00:01:23.700 --> 00:01:25.800]  覺得不是很順耳的
[00:01:25.800 --> 00:01:27.000]  第十八節說
[00:01:27.000 --> 00:01:28.400]  你們作僕人的
[00:01:28.400 --> 00:01:31.600]  凡事要全敬畏的心 順服主人
[00:01:31.600 --> 00:01:35.000]  不但順服那善良溫和的
[00:01:35.000 --> 00:01:38.000]  就順那乖僻的也要順服
[00:01:38.000 --> 00:01:39.500]  不是吧
[00:01:39.500 --> 00:01:42.500]  順服 我們現在說聽話
[00:01:42.500 --> 00:01:44.100]  你聽不聽話
[00:01:44.100 --> 00:01:46.000]  做聽話 做愚民
[00:01:46.000 --> 00:01:47.500]  沒有頭腦 沒有思想
[00:01:47.500 --> 00:01:49.100]  他說什麼就說什麼
[00:01:49.100 --> 00:01:50.200]  這樣就聽嗎
[00:01:50.200 --> 00:01:52.800]  不行 我們要有獨立思考
[00:01:52.800 --> 00:01:54.800]  不是人說什麼就說什麼
[00:01:54.800 --> 00:01:56.600]  可能我們裏面
[00:01:56.600 --> 00:01:58.400]  天生我都很想就是
[00:01:58.400 --> 00:02:01.100]  我話事 我話是怎樣就怎樣
[00:02:01.100 --> 00:02:02.600]  但這段經文一開始就說
[00:02:02.600 --> 00:02:05.400]  你要順服
[00:02:05.400 --> 00:02:08.000]  你自問自己是否一個順服的人
[00:02:08.000 --> 00:02:09.800]  我們在學校裏面
[00:02:09.800 --> 00:02:11.600]  我們是小學來的
[00:02:11.600 --> 00:02:14.300]  那些學生當然要聽老師的話
[00:02:14.300 --> 00:02:15.600]  起碼我高過他
[00:02:15.600 --> 00:02:16.700]  但去到高中
[00:02:16.700 --> 00:02:18.100]  去到高小我不敢
[00:02:18.100 --> 00:02:20.200]  因爲我的同學是跟我差不多高
[00:02:20.200 --> 00:02:22.800]  反過來看着我
[00:02:22.800 --> 00:02:26.100]  有一天夜晚 傍晚的時候
[00:02:26.100 --> 00:02:27.700]  教會會開執事會
[00:02:27.700 --> 00:02:29.400]  很喜歡夜晚纔開會
[00:02:29.400 --> 00:02:31.700]  教會領袖跟我一起開會
[00:02:31.700 --> 00:02:33.600]  我收到一個電話
[00:02:33.600 --> 00:02:35.900]  收到一個家長的電話
[00:02:35.900 --> 00:02:40.000]  就跟我說以下一番話
[00:02:40.000 --> 00:02:42.400]  這個家長就不是學校的家長
[00:02:42.400 --> 00:02:45.200]  是我兒子同學的家長
[00:02:45.200 --> 00:02:46.400]  他就打來
[00:02:46.400 --> 00:02:48.700]  我兒子說 阿仔
[00:02:48.700 --> 00:02:50.700]  什麼什麼同學 媽咪
[00:02:50.700 --> 00:02:53.000]  你今天見到你的兒子了嗎
[00:02:53.000 --> 00:02:55.800]  我說未 我現在還在開會 沒空
[00:02:55.800 --> 00:02:58.600]  你兒子今天這樣這樣
[00:02:58.600 --> 00:03:04.100]  他考試的時候偷看
[00:03:04.100 --> 00:03:08.100]  是你兒子看
[00:03:08.100 --> 00:03:09.200]  跟我女兒很要好
[00:03:09.200 --> 00:03:10.800]  所以我女兒讓他看
[00:03:10.800 --> 00:03:14.100]  所以他們兩個就被老師罰
[00:03:14.100 --> 00:03:16.900]  要出來 要寫悔過書
[00:03:16.900 --> 00:03:19.200]  我說 對不起 家長
[00:03:19.200 --> 00:03:21.600]  我兒子勒了你女兒
[00:03:21.600 --> 00:03:24.700]  我兒子不懂偷看
[00:03:24.700 --> 00:03:27.500]  接着我說我回去會好好管教他
[00:03:27.500 --> 00:03:28.500]  接着那個家長說
[00:03:28.500 --> 00:03:31.100]  不要 你千萬不要
[00:03:31.100 --> 00:03:35.000]  因爲小朋友二年班
[00:03:35.000 --> 00:03:38.100]  剛剛復詳 回了幾天學
[00:03:38.100 --> 00:03:41.300]  老師這樣要求他們寫悔過書
[00:03:41.300 --> 00:03:42.600]  是學校不對
[00:03:42.600 --> 00:03:43.700]  所以家長
[00:03:43.700 --> 00:03:48.100]  你不要罵你的兒子
[00:03:48.100 --> 00:03:51.300]  接着我滴汗
[00:03:51.300 --> 00:03:54.300]  明明是我兒子偷看
[00:03:54.300 --> 00:03:56.300]  被老師抓住了
[00:03:56.300 --> 00:04:00.100]  竟然有家長勸我回去不要罵他
[00:04:00.100 --> 00:04:02.700]  反過來希望聯合他
[00:04:02.700 --> 00:04:04.800]  來抗議學校
[00:04:04.800 --> 00:04:07.200]  要去管教我的兒子
[00:04:07.200 --> 00:04:09.300]  接着我就想
[00:04:09.300 --> 00:04:12.100]  家長 冷靜一點
[00:04:12.100 --> 00:04:14.200]  我先回去瞭解一下
[00:04:14.200 --> 00:04:17.400]  學校這樣做都應該有原因的
[00:04:17.400 --> 00:04:18.800]  我們先了解一下
[00:04:18.800 --> 00:04:25.100]  他也是想我們的小朋友好而已
[00:04:25.100 --> 00:04:28.500]  我就心裏覺得
[00:04:28.500 --> 00:04:31.100]  明明出貓也不對
[00:04:31.100 --> 00:04:34.000]  爲什麼他叫我不要罵我的兒子
[00:04:34.000 --> 00:04:35.700]  不要管教我的兒子
[00:04:35.700 --> 00:04:38.300]  原來這樣也不好
[00:04:38.300 --> 00:04:40.800]  不對的 不應該這樣管教
[00:04:40.800 --> 00:04:42.500]  所以我就覺得
[00:04:42.500 --> 00:04:44.600]  現在這個世代
[00:04:44.600 --> 00:04:46.300]  要人聽話
[00:04:46.300 --> 00:04:47.600]  即使做錯了
[00:04:47.600 --> 00:04:49.800]  罵都好像
[00:04:49.800 --> 00:04:51.600]  不是即時可以
[00:04:51.600 --> 00:04:53.400]  話說我女兒
[00:04:53.400 --> 00:04:55.400]  也是讀中學的
[00:04:55.400 --> 00:04:57.800]  最近羣組裏面
[00:04:57.800 --> 00:04:59.800]  就有一件這樣的事情
[00:04:59.800 --> 00:05:00.600]  我是家長
[00:05:00.600 --> 00:05:02.400]  這次我也是家長
[00:05:02.400 --> 00:05:04.300]  有個家長說
[00:05:04.300 --> 00:05:06.300]  學校哪條校規
[00:05:06.300 --> 00:05:08.200]  憑什麼
[00:05:08.200 --> 00:05:10.200]  收了我女兒的iPad
[00:05:10.200 --> 00:05:13.300]  還要一個星期之後纔給回去
[00:05:13.300 --> 00:05:14.400]  我心想
[00:05:14.400 --> 00:05:15.900]  家長什麼事呢
[00:05:15.900 --> 00:05:18.900]  羣組裏面超過一百多個家長
[00:05:18.900 --> 00:05:21.400]  有家教會委員就說
[00:05:21.400 --> 00:05:26.300]  通常是學生帶回來上課
[00:05:26.300 --> 00:05:27.200]  在那裏玩
[00:05:27.200 --> 00:05:29.300]  玩了很多次之後就被老師收了
[00:05:29.300 --> 00:05:32.600]  所以我們先了解一下事件
[00:05:32.600 --> 00:05:36.100]  又是當要受管教的時候
[00:05:36.100 --> 00:05:39.800]  家長就起鬨了
[00:05:39.800 --> 00:05:42.700]  所以這裏有學生
[00:05:42.700 --> 00:05:44.800]  有家長
[00:05:44.800 --> 00:05:46.000]  我不知道
[00:05:46.000 --> 00:05:48.700]  當你說要順服
[00:05:48.700 --> 00:05:50.900]  順服管教
[00:05:50.900 --> 00:05:52.700]  順服聽話
[00:05:52.700 --> 00:05:54.200]  行不行呢
[00:05:54.200 --> 00:05:57.200]  但經文最厲害的是什麼呢
