
[00:00:00.000 --> 00:00:01.000]  弟兄姊妹早晨
[00:00:01.000 --> 00:00:02.000]  早安
[00:00:02.000 --> 00:00:03.000]  我們一起同心祈禱
[00:00:03.000 --> 00:00:09.000]  天上帝幫助我們在你面前每一個
[00:00:09.000 --> 00:00:11.000]  讓我們存著安靜謙卑的心
[00:00:11.000 --> 00:00:14.000]  去等候你自己的訊息
[00:00:14.000 --> 00:00:16.000]  讓你的說話成為我們的提醒
[00:00:16.000 --> 00:00:18.000]  成為我們的激勵
[00:00:18.000 --> 00:00:19.000]  讓我們不單止明白
[00:00:19.000 --> 00:00:21.000]  也願意來遵行
[00:00:21.000 --> 00:00:23.000]  求主讓我們同在
[00:00:23.000 --> 00:00:25.000]  我們這樣同心禱告
[00:00:25.000 --> 00:00:26.000]  奉耶穌基督的聖名
[00:00:26.000 --> 00:00:27.000]  Amen
[00:00:28.000 --> 00:00:31.000]  弟兄姊妹今天是團契主日
[00:00:31.000 --> 00:00:34.000]  知不知道來到第幾年了
[00:00:34.000 --> 00:00:37.000]  團契主日由2010年開始
[00:00:37.000 --> 00:00:41.000]  在教會崇拜的日子裏面
[00:00:41.000 --> 00:00:45.000]  我們安排一天作為團契的主日
[00:00:45.000 --> 00:00:46.000]  目的很簡單
[00:00:46.000 --> 00:00:50.000]  就是提醒、鼓勵或者邀請
[00:00:50.000 --> 00:00:53.000]  弟兄姊妹有利的團契生活
[00:00:53.000 --> 00:00:55.000]  過了五年
[00:00:55.000 --> 00:00:58.000]  來到今天第五年
[00:00:58.000 --> 00:01:00.000]  我不知道弟兄姊妹
[00:01:00.000 --> 00:01:03.000]  你開始了你的團契生活沒有
[00:01:03.000 --> 00:01:07.000]  過去日子我們比較集中
[00:01:07.000 --> 00:01:13.000]  去看團契在教會裏面的功能
[00:01:13.000 --> 00:01:16.000]  或者說你需要有一個團契
[00:01:16.000 --> 00:01:19.000]  成為你的一個所屬
[00:01:19.000 --> 00:01:21.000]  是一個很重要的事
[00:01:21.000 --> 00:01:24.000]  這個固然是對的
[00:01:24.000 --> 00:01:27.000]  我們有十個團契
[00:01:27.000 --> 00:01:29.000]  有分別不同的年齡層
[00:01:29.000 --> 00:01:32.000]  所以早幾年我們有一句說話
[00:01:32.000 --> 00:01:35.000]  總有一個團契是適合你的
[00:01:35.000 --> 00:01:38.000]  今天我相信沒有一個弟兄姊妹
[00:01:38.000 --> 00:01:39.000]  可以告訴我
[00:01:39.000 --> 00:01:42.000]  我找不到適合我的團契
[00:01:42.000 --> 00:01:44.000]  我相信總有一個適合你的
[00:01:44.000 --> 00:01:47.000]  不過問題是你開始參與
[00:01:47.000 --> 00:01:51.000]  開始這樣的生活了沒有
[00:01:51.000 --> 00:01:53.000]  不過今年我自己思想的時候
[00:01:53.000 --> 00:01:57.000]  我想將團契這個意義
[00:01:57.000 --> 00:02:01.000]  再一次看得比較闊一點
[00:02:01.000 --> 00:02:05.000]  或者說偉大一點
[00:02:05.000 --> 00:02:08.000]  其實團契的意思在聖經裏面都有
[00:02:08.000 --> 00:02:12.000]  不過你找不到聖經裏面有什麼團契
[00:02:12.000 --> 00:02:14.000]  聖經通常用團契這個字
[00:02:14.000 --> 00:02:16.000]  都是用作動詞
[00:02:16.000 --> 00:02:19.000]  都是一些說彼此的團契
[00:02:19.000 --> 00:02:21.000]  彼此的相交
[00:02:21.000 --> 00:02:24.000]  好像剛才提到的舌痕轉耳漿裏面
[00:02:24.000 --> 00:02:27.000]  彼此交接的意思
[00:02:27.000 --> 00:02:32.000]  是彼此相處的行動上的回應
[00:02:32.000 --> 00:02:37.000]  早期教會未必有我們今天這樣分門別類
[00:02:37.000 --> 00:02:38.000]  有不同的團契
[00:02:38.000 --> 00:02:41.000]  甚至我知道有些教會有按職業去分團契
[00:02:41.000 --> 00:02:44.000]  有醫生團契有律師團契
[00:02:44.000 --> 00:02:45.000]  不知道的
[00:02:45.000 --> 00:02:47.000]  很多不同的種類
[00:02:47.000 --> 00:02:48.000]  不過姑勿論點
[00:02:48.000 --> 00:02:49.000]  其實重點是什麼呢
[00:02:49.000 --> 00:02:52.000]  重要的意義是將我們一班的信徒
[00:02:52.000 --> 00:02:54.000]  能夠去焦聚
[00:02:54.000 --> 00:02:58.000]  讓我們能夠共同擁有彼此的分享
[00:02:58.000 --> 00:03:00.000]  其實這個才是最重要的意思
[00:03:00.000 --> 00:03:03.000]  所以我想團契其實都是在說
[00:03:03.000 --> 00:03:06.000]  在信仰裏面一些共同的經歷
[00:03:06.000 --> 00:03:09.000]  領子妹今天我們在這裏
[00:03:09.000 --> 00:03:11.000]  同一間教會
[00:03:11.000 --> 00:03:13.000]  在同一個屋簷底下
[00:03:13.000 --> 00:03:15.000]  我們的教會生活
[00:03:15.000 --> 00:03:16.000]  我們的信仰的歷程
[00:03:16.000 --> 00:03:19.000]  其實中間我們都有很多共同的經驗
[00:03:19.000 --> 00:03:21.000]  這些共同的經驗
[00:03:21.000 --> 00:03:22.000]  或者這些共同的經歷
[00:03:22.000 --> 00:03:24.000]  到底有多重要呢
[00:03:24.000 --> 00:03:28.000]  加上今年教會的思想拓展
[00:03:28.000 --> 00:03:31.000]  我希望能夠從聖經裏面幾處
[00:03:31.000 --> 00:03:34.000]  特別是以色列人他們在過去的日子
[00:03:34.000 --> 00:03:35.000]  他們的歷史裏面
[00:03:35.000 --> 00:03:37.000]  其實他們有很多共同經歷
[00:03:37.000 --> 00:03:40.000]  這些共同經歷都是在建構整個民族
[00:03:40.000 --> 00:03:41.000]  甚至整個國家
[00:03:41.000 --> 00:03:44.000]  他們怎樣去透過一些經歷
[00:03:44.000 --> 00:03:47.000]  來使他們更加的認識神
[00:03:47.000 --> 00:03:49.000]  所以留意到我今天那段金句
[00:03:49.000 --> 00:03:52.000]  在三十一節裏很清楚的說
[00:03:52.000 --> 00:03:55.000]  當他們經歷了這些大事之後
[00:03:55.000 --> 00:03:59.000]  特別是神在他們當中為他們行了大事之後
[00:03:59.000 --> 00:04:03.000]  他們是更加的去敬畏耶和華
[00:04:03.000 --> 00:04:05.000]  更加的去信服祂
[00:04:05.000 --> 00:04:08.000]  這個我相信是神在他們百姓當中
[00:04:08.000 --> 00:04:10.000]  祂要給他們經歷的一個
[00:04:10.000 --> 00:04:13.000]  很重要的一個意義
[00:04:13.000 --> 00:04:15.000]  頂尖會今天我們都在
