
[00:00:00.000 --> 00:00:01.040]  各位弟子平安
[00:00:01.040 --> 00:00:04.040]  邀請大家再一次低頭祈禱
[00:00:04.040 --> 00:00:08.120]  真想我們感謝你
[00:00:08.120 --> 00:00:10.160]  是聖靈的吸引
[00:00:10.160 --> 00:00:12.480]  讓我們在這段時間
[00:00:12.480 --> 00:00:14.520]  去分別為聖歸你
[00:00:14.520 --> 00:00:17.240]  來代你電腦裡的一切敬拜
[00:00:17.240 --> 00:00:20.760]  我們深知聖靈時刻與我們同在
[00:00:20.760 --> 00:00:22.320]  上主
[00:00:22.320 --> 00:00:23.960]  求你挑起我們的心
[00:00:23.960 --> 00:00:26.440]  更加打開我們的心和耳朵
[00:00:26.440 --> 00:00:27.960]  去聆聽你的說話
[00:00:28.360 --> 00:00:30.440]  讓聖靈讓我們有悟性
[00:00:30.440 --> 00:00:32.280]  明白你話語中的奧秘
[00:00:32.280 --> 00:00:34.400]  又願說的和聽的
[00:00:34.400 --> 00:00:36.160]  都同盟你的越南
[00:00:36.160 --> 00:00:38.000]  祈禱奉主耶穌基德的名求
[00:00:38.000 --> 00:00:39.240]  阿們
[00:00:39.240 --> 00:00:41.280]  各位弟子
[00:00:41.280 --> 00:00:42.520]  不知道大家有沒有機會
[00:00:42.520 --> 00:00:44.000]  看過一些廣告
[00:00:44.000 --> 00:00:46.360]  這個廣告去提醒我們
[00:00:46.360 --> 00:00:48.640]  告訴我們我們要活出真我
[00:00:48.640 --> 00:00:51.160]  不過當你留意廣告的時候
[00:00:51.160 --> 00:00:52.640]  你就會發現
[00:00:52.640 --> 00:00:54.760]  他們叫你活出真我
[00:00:54.760 --> 00:00:57.480]  很多時候就要用他的品牌
[00:00:57.880 --> 00:00:59.400]  當你用他的品牌的時候
[00:00:59.400 --> 00:01:01.160]  你才能夠活出真我
[00:01:01.160 --> 00:01:05.320]  其實人的心裡有一個渴求
[00:01:05.320 --> 00:01:08.280]  就是想活出真正的我們自己
[00:01:08.280 --> 00:01:12.240]  有些人會稱為夢想
[00:01:12.240 --> 00:01:13.280]  電影中也說
[00:01:13.280 --> 00:01:14.760]  如果一個人沒有夢想
[00:01:14.760 --> 00:01:16.600]  跟一條鹹魚沒有分別
[00:01:16.600 --> 00:01:19.800]  我們每個人都很想活出真我
[00:01:19.800 --> 00:01:20.880]  活出夢想
[00:01:20.880 --> 00:01:22.720]  不想隨波逐流
[00:01:22.720 --> 00:01:25.280]  不過什麼是真我呢
[00:01:25.280 --> 00:01:27.520]  難道我這個不是真的嗎
[00:01:28.800 --> 00:01:31.320]  信仰給我們的答案
[00:01:31.320 --> 00:01:32.480]  這個真我
[00:01:32.480 --> 00:01:33.920]  這個夢想
[00:01:33.920 --> 00:01:36.160]  叫做照明
[00:01:36.160 --> 00:01:36.680]  calling
[00:01:36.680 --> 00:01:39.760]  一說到照明
[00:01:39.760 --> 00:01:41.840]  或者在我年輕的時候
[00:01:41.840 --> 00:01:43.840]  那個名稱叫做呼召
[00:01:43.840 --> 00:01:45.960]  我們以為呼召
[00:01:45.960 --> 00:01:46.600]  calling
[00:01:46.600 --> 00:01:49.000]  照明是傳道人的專利
[00:01:49.000 --> 00:01:50.360]  其實不是的
[00:01:50.360 --> 00:01:53.080]  原來上帝創造我們
[00:01:53.080 --> 00:01:53.880]  每一個時候
