
[00:00:00.000 --> 00:00:06.220]  很榮幸在母親節跟大家講一個很有趣的題目
[00:00:06.220 --> 00:00:09.840]  我想起母親節一定講女性的聽衆好些
[00:00:09.840 --> 00:00:13.920]  我今天第一次寫廣告用一個女生送給我的
[00:00:13.920 --> 00:00:16.740]  就是我侄女在我生日的時候送給我
[00:00:16.740 --> 00:00:21.160]  這本應該是悅尼大學當時在讀書的筆記本
[00:00:21.160 --> 00:00:25.100]  它寫着百業生日快樂
[00:00:25.100 --> 00:00:27.000]  很久沒有用這本筆記本
[00:00:27.000 --> 00:00:31.020]  但我想起一個人刺激我經常寫東西
[00:00:31.020 --> 00:00:33.020]  就是我媽媽
[00:00:33.020 --> 00:00:34.820]  我想你們未見過我媽媽
[00:00:34.820 --> 00:00:36.060]  也未見過她
[00:00:36.060 --> 00:00:39.560]  因爲我媽媽在一年前已經回了天堂
[00:00:39.560 --> 00:00:41.960]  她是一個很好的聽衆
[00:00:41.960 --> 00:00:46.820]  因爲我在我的教會講道的時候
[00:00:46.820 --> 00:00:49.600]  我媽媽是坐在那裏聽
[00:00:49.600 --> 00:00:54.280]  但是她做的一個行爲是我很難接受到的
[00:00:54.280 --> 00:00:56.280]  是一個好的行爲
[00:00:56.280 --> 00:00:58.280]  就是她錄我的口供
[00:00:58.280 --> 00:01:01.220]  你很難見到一個牧師講道
[00:01:01.220 --> 00:01:02.740]  牧師的媽媽
[00:01:02.740 --> 00:01:05.660]  傳說她的媽媽是寫筆記的
[00:01:05.660 --> 00:01:09.160]  我的兒子講話也想聽
[00:01:09.160 --> 00:01:11.020]  我教他講話的
[00:01:11.020 --> 00:01:14.720]  但現在我媽媽好像不認識我一樣
[00:01:14.720 --> 00:01:15.960]  是低着頭寫
[00:01:15.960 --> 00:01:18.400]  是真的能寫字的
[00:01:18.400 --> 00:01:21.500]  直至到十二年前
[00:01:21.500 --> 00:01:24.380]  她患了叫老人癡呆
[00:01:24.380 --> 00:01:28.560]  她還是聽講道寫筆記的
[00:01:28.560 --> 00:01:30.000]  對我來說很難忘
