
[00:00:00.000 --> 00:00:02.000]  各位大英姐妹早晨
[00:00:02.000 --> 00:00:04.000]  各位在螢光幕前面的大英姐妹早晨
[00:00:04.000 --> 00:00:06.000]  大英姐妹早晨
[00:00:06.000 --> 00:00:08.000]  天氣寒冷
[00:00:08.000 --> 00:00:10.000]  難得仍然大家見到一面
[00:00:10.000 --> 00:00:12.000]  的確是一個上帝的恩典
[00:00:12.000 --> 00:00:14.000]  還有我們在這個寒冷冬天裏面
[00:00:14.000 --> 00:00:16.000]  都靠著上帝的說話
[00:00:16.000 --> 00:00:18.000]  溫暖我們的心
[00:00:18.000 --> 00:00:20.000]  更好地一齊去認識
[00:00:20.000 --> 00:00:22.000]  我們奇妙的救主
[00:00:22.000 --> 00:00:24.000]  如何改變我們的生命
[00:00:24.000 --> 00:00:26.000]  今天我和大家分享的
[00:00:26.000 --> 00:00:28.000]  《羅馬書》第三章的一節八節
[00:00:28.000 --> 00:00:30.000]  是延續著整個論述關於
[00:00:30.000 --> 00:00:32.000]  猶太人的問題的一個討論
[00:00:32.000 --> 00:00:34.000]  上星期
[00:00:34.000 --> 00:00:36.000]  朱牧師來跟我們引導
[00:00:36.000 --> 00:00:38.000]  我們看回整個論述裏面
[00:00:38.000 --> 00:00:40.000]  提到一個很重要的觀念
[00:00:40.000 --> 00:00:42.000]  就是國禮
[00:00:42.000 --> 00:00:44.000]  同樣
[00:00:44.000 --> 00:00:46.000]  這次我仍然以國禮
[00:00:46.000 --> 00:00:48.000]  作為論述的基礎
[00:00:48.000 --> 00:00:50.000]  就是說屬於上帝的子民
[00:00:50.000 --> 00:00:52.000]  必須行國禮作為一個入手
[00:00:52.000 --> 00:00:54.000]  討論真正屬於上帝的人
[00:00:54.000 --> 00:00:56.000]  是需要有些什麼呢
[00:00:56.000 --> 00:00:58.000]  就是需要有敬虔的心
[00:00:58.000 --> 00:01:00.000]  這樣才能夠從律法
[00:01:00.000 --> 00:01:02.000]  行事為人的要求裏面
[00:01:02.000 --> 00:01:04.000]  顯出對上帝的真性
[00:01:04.000 --> 00:01:06.000]  換言之
[00:01:06.000 --> 00:01:08.000]  守律法
[00:01:08.000 --> 00:01:10.000]  還需要有個敬虔的心
[00:01:10.000 --> 00:01:12.000]  我們才是重要的
[00:01:12.000 --> 00:01:14.000]  所以今天我們就由這個
[00:01:14.000 --> 00:01:16.000]  切合點來開始
[00:01:16.000 --> 00:01:18.000]  內心的國禮是什麼一回事呢
[00:01:18.000 --> 00:01:20.000]  我先從《新命記》
[00:01:20.000 --> 00:01:22.000]  第十章十二節裏面
[00:01:22.000 --> 00:01:24.000]  講到一個很重要的問題
[00:01:24.000 --> 00:01:26.000]  對於保羅來說
[00:01:26.000 --> 00:01:28.000]  內心的國禮他非常熟悉
[00:01:28.000 --> 00:01:30.000]  因為他是一位猶太的拉比
[00:01:30.000 --> 00:01:32.000]  在《新命記》第十章裏面
[00:01:32.000 --> 00:01:34.000]  有一句這樣的說話
[00:01:34.000 --> 00:01:36.000]  然而也會說尊愛你的列祖
[00:01:36.000 --> 00:01:38.000]  愛他們從萬民中揀選你們
[00:01:38.000 --> 00:01:40.000]  就是他們的後裔
[00:01:40.000 --> 00:01:42.000]  像今天一樣
[00:01:42.000 --> 00:01:44.000]  所以你們的心
[00:01:44.000 --> 00:01:46.000]  要受國禮
[00:01:46.000 --> 00:01:48.000]  不可再硬著脖子
[00:01:48.000 --> 00:01:50.000]  換言之心要受國禮
[00:01:50.000 --> 00:01:52.000]  並不陌生的事情
[00:01:52.000 --> 00:01:54.000]  對於猶太人來說
[00:01:54.000 --> 00:01:56.000]  很熟悉的《新命記》裏面
[00:01:56.000 --> 00:01:58.000]  就已經講到這個
[00:01:58.000 --> 00:02:00.000]  很重要的一個教導
[00:02:00.000 --> 00:02:02.000]  心要受國禮
[00:02:02.000 --> 00:02:04.000]  也是保羅要引導他的猶太同胞
[00:02:04.000 --> 00:02:06.000]  要調整心態
[00:02:06.000 --> 00:02:08.000]  正是猶太人的信仰的本源
[00:02:08.000 --> 00:02:10.000]  同樣都是
[00:02:10.000 --> 00:02:12.000]  「恩信清義」
[00:02:12.000 --> 00:02:14.000]  所以當保羅在整個
[00:02:14.000 --> 00:02:16.000]  關於猶太人得救的論證上
[00:02:16.000 --> 00:02:18.000]  他先要同胞去反省
[00:02:18.000 --> 00:02:20.000]  猶太人對上帝的忠誠
[00:02:20.000 --> 00:02:22.000]  是深的問題
[00:02:22.000 --> 00:02:24.000]  這個也是由
[00:02:24.000 --> 00:02:26.000]  《羅馬書》第二章十七節
[00:02:26.000 --> 00:02:28.000]  到第三章一節八節裏面
[00:02:28.000 --> 00:02:30.000]  關乎屬於上帝子民
[00:02:30.000 --> 00:02:32.000]  真猶太人身份定義的辯論開始
[00:02:32.000 --> 00:02:34.000]  猶太人為什麼接受不了耶穌
[00:02:34.000 --> 00:02:36.000]  就是那位上帝的兒子
[00:02:36.000 --> 00:02:38.000]  去奉差遣來世間上拯救勸你呢
[00:02:38.000 --> 00:02:40.000]  其中一個重要的問題
[00:02:40.000 --> 00:02:42.000]  就是耶穌的身份
[00:02:42.000 --> 00:02:44.000]  利塞亞的權威
[00:02:44.000 --> 00:02:46.000]  猶太人的不信心
[00:02:46.000 --> 00:02:48.000]  就是不信神
[00:02:48.000 --> 00:02:50.000]  利塞亞的權威
[00:02:50.000 --> 00:02:52.000]  猶太人的不信耶穌是基督
[00:02:52.000 --> 00:02:54.000]  就是這個問題
[00:02:54.000 --> 00:02:56.000]  而耶穌的權威
[00:02:56.000 --> 00:02:58.000]  也是保羅在本段裏面討論中
[00:02:58.000 --> 00:03:00.000]  指明上帝子民身份的背景
[00:03:00.000 --> 00:03:02.000]  因為外邦人只要
[00:03:02.000 --> 00:03:04.000]  「恩信清義」
[00:03:04.000 --> 00:03:06.000]  就能夠成為上帝的子民
[00:03:06.000 --> 00:03:08.000]  如果信仰根源被動搖
[00:03:08.000 --> 00:03:10.000]  「恩信清義」
[00:03:10.000 --> 00:03:12.000]  耶穌基督就是那位利塞亞
[00:03:12.000 --> 00:03:14.000]  基督的權威
[00:03:14.000 --> 00:03:16.000]  也都會被動搖
[00:03:16.000 --> 00:03:18.000]  所以保羅是非常堅持
[00:03:18.000 --> 00:03:20.000]  因信耶穌基督
[00:03:20.000 --> 00:03:22.000]  而得以成為上帝子民
[00:03:22.000 --> 00:03:24.000]  這樣的信念
[00:03:24.000 --> 00:03:26.000]  不過教會內外都有猶太人
[00:03:26.000 --> 00:03:28.000]  對這個單靠信耶穌
[00:03:28.000 --> 00:03:30.000]  就得救的信念非常抗拒
[00:03:30.000 --> 00:03:32.000]  其中有一個原因
[00:03:32.000 --> 00:03:34.000]  也是他們根深蒂固的盲點
[00:03:34.000 --> 00:03:36.000]  就是保羅都有著的
[00:03:36.000 --> 00:03:38.000]  一個猶太人的傳統
[00:03:38.000 --> 00:03:40.000]  就是割禮
[00:03:40.000 --> 00:03:42.000]  割禮令到這班猶太人
[00:03:42.000 --> 00:03:44.000]  自覺在信仰上有優越感
[00:03:44.000 --> 00:03:46.000]  他們認為屬於上帝的子民
[00:03:46.000 --> 00:03:48.000]  應該就像他們一樣
[00:03:48.000 --> 00:03:50.000]  接受割禮
[00:03:50.000 --> 00:03:52.000]  要有這個被簡宣的記號
[00:03:52.000 --> 00:03:54.000]  不能夠單靠信耶穌
[00:03:54.000 --> 00:03:56.000]  而沒有這個傳統的行為
[00:03:56.000 --> 00:03:58.000]  而在保羅的人生裏面
