
[00:00:00.000 --> 00:00:01.000]  靜姐妹早晨
[00:00:01.000 --> 00:00:02.000]  你好,我是黃牧師
[00:00:02.000 --> 00:00:05.000]  很高興又能夠再次在星期一的時間
[00:00:05.000 --> 00:00:06.000]  跟大家一起見面
[00:00:06.000 --> 00:00:08.000]  去一起分享神的說話
[00:00:08.000 --> 00:00:10.000]  默想神的教導
[00:00:10.000 --> 00:00:13.000]  能夠讓我們更明白上帝的心意
[00:00:13.000 --> 00:00:15.000]  今天讓我們在開始聽道而先
[00:00:15.000 --> 00:00:16.000]  再次同心的禱告
[00:00:16.000 --> 00:00:18.000]  一起的仰望在主愛的神面前
[00:00:18.000 --> 00:00:21.000]  讓我們一起低頭禱告
[00:00:21.000 --> 00:00:22.000]  慈悲的顛覆多謝你
[00:00:22.000 --> 00:00:24.000]  讓我們能夠再次回來
[00:00:24.000 --> 00:00:26.000]  在主祢寶貴的說話的面前
[00:00:26.000 --> 00:00:28.000]  一起去思想
[00:00:28.000 --> 00:00:30.000]  求父神與我們同在
[00:00:30.000 --> 00:00:32.000]  好想我們能夠更明白
[00:00:32.000 --> 00:00:33.000]  祢的心思意念
[00:00:33.000 --> 00:00:34.000]  讓我們能夠活出一個
[00:00:34.000 --> 00:00:36.000]  真是合乎主心意的
[00:00:36.000 --> 00:00:38.000]  一個熟齡的生命
[00:00:38.000 --> 00:00:40.000]  讓我們也好好地預備
[00:00:40.000 --> 00:00:42.000]  能夠迎接在永恆的當中
[00:00:42.000 --> 00:00:43.000]  與祢同住
[00:00:43.000 --> 00:00:44.000]  可以求祢與我們同在
[00:00:44.000 --> 00:00:46.000]  我親愛的父神給謝你
[00:00:46.000 --> 00:00:47.000]  讓我們再次來到
[00:00:47.000 --> 00:00:49.000]  祢的話語的面前
[00:00:49.000 --> 00:00:51.000]  讓我們一起來到
[00:00:51.000 --> 00:00:53.000]  默想主祢的教訓
[00:00:53.000 --> 00:00:55.000]  也同時讓我們
