
[00:00:00.000 --> 00:00:01.340]  頂姐妹早晨
[00:00:01.340 --> 00:00:03.460]  子中姐妹早安
[00:00:03.460 --> 00:00:06.240]  問旁邊那個人早晨,好嗎?
[00:00:06.240 --> 00:00:09.240]  問隔壁的早安,好不好?
[00:00:09.240 --> 00:00:10.340]  西施你好嗎?
[00:00:10.340 --> 00:00:12.000]  早晨
[00:00:12.000 --> 00:00:21.400]  很多基督徒用基督教儀式舉行婚禮
[00:00:21.400 --> 00:00:25.260]  很多基督徒用基督家的儀式舉行婚禮
[00:00:25.260 --> 00:00:27.100]  但是如果有朝一日
[00:00:27.100 --> 00:00:29.340]  但是如果有一天
[00:00:29.340 --> 00:00:37.300]  男女其中一方不願意繼續履行這個婚盟中的承諾
[00:00:37.300 --> 00:00:46.660]  男跟女其中一方不願意繼續履行婚姻中的承諾或諾言
[00:00:46.660 --> 00:00:52.400]  西施你記不記得你曾經許過願啊?
[00:00:52.400 --> 00:00:54.100]  記得
[00:00:54.100 --> 00:00:59.040]  你結婚的時候有沒有許願啊?
[00:00:59.040 --> 00:01:00.760]  你結婚的時候有許願啊?
[00:01:00.760 --> 00:01:03.040]  有
[00:01:03.040 --> 00:01:04.700]  有,你記得嗎?
[00:01:04.700 --> 00:01:06.940]  記得
[00:01:06.940 --> 00:01:10.660]  如果你不願意繼續遵守的話,那怎麼辦呢?
[00:01:10.660 --> 00:01:15.240]  如果你不繼續遵守的話怎麼辦呢?
[00:01:15.240 --> 00:01:16.660]  怎麼辦呢?
[00:01:16.660 --> 00:01:20.600]  那唯有結婚,不是結婚,唯有離婚
[00:01:20.600 --> 00:01:22.900]  那唯有離婚
[00:01:22.900 --> 00:01:25.800]  大家看看這個圖片
[00:01:25.800 --> 00:01:27.360]  那我們大家看一下圖片
[00:01:27.360 --> 00:01:29.200]  大家都會認識他,對不對?
[00:01:29.200 --> 00:01:30.160]  大家都認識,對不對?
[00:01:30.160 --> 00:01:32.340]  有誰不認識的?
[00:01:32.340 --> 00:01:35.500]  有誰不認識的?
[00:01:35.500 --> 00:01:36.860]  真的有人舉手啊?
[00:01:36.860 --> 00:01:38.140]  真的舉手
[00:01:38.140 --> 00:01:39.960]  哦,錯了
[00:01:39.960 --> 00:01:44.360]  這個是英王查理斯,應該是三世吧?
[00:01:44.360 --> 00:01:47.340]  這是英王查理斯,應該是三世
[00:01:47.340 --> 00:01:49.100]  他不是很受歡迎的
[00:01:49.100 --> 00:01:51.040]  他不太受歡迎
[00:01:51.040 --> 00:01:53.340]  那些皇室不是很看好他
[00:01:53.340 --> 00:01:56.240]  一些皇室不太看重他
[00:01:56.240 --> 00:01:57.300]  為什麼呢?
[00:01:57.300 --> 00:01:58.300]  為什麼呢?
[00:01:58.300 --> 00:02:00.700]  因為他曾經離過婚
[00:02:00.700 --> 00:02:03.100]  因為他曾經離婚
[00:02:03.100 --> 00:02:04.740]  那我會問
[00:02:04.740 --> 00:02:05.740]  那我會問
[00:02:05.740 --> 00:02:10.460]  離婚是否不合乎聖經律法的要求呢?
[00:02:10.460 --> 00:02:14.640]  離婚是不是不合乎聖經裡面的要求呢?
[00:02:14.640 --> 00:02:16.400]  首先我們要明白
[00:02:16.400 --> 00:02:17.740]  首先我們要明白
[00:02:17.740 --> 00:02:21.000]  什麼叫做神的律法呢?
[00:02:21.000 --> 00:02:22.640]  什麼叫做神的律法呢?
[00:02:22.640 --> 00:02:24.440]  神的律法是什麼呢?
[00:02:24.440 --> 00:02:25.640]  神的律法是什麼呢?
[00:02:25.640 --> 00:02:27.060]  可不可以告訴我呢?
[00:02:27.060 --> 00:02:30.660]  可以告訴我嗎?
[00:02:30.660 --> 00:02:33.000]  神的律法
