
[00:00:00.000 --> 00:00:02.000]  頂姊妹平安
[00:00:02.000 --> 00:00:05.360]  今天很特別是清明節
[00:00:05.360 --> 00:00:07.360]  而也是復活節
[00:00:07.360 --> 00:00:12.000]  兩個節日都是跟一個已死的人有關
[00:00:12.000 --> 00:00:14.000]  不過很不同
[00:00:14.000 --> 00:00:19.000]  清明節是讓我們去緬懷過去
[00:00:19.000 --> 00:00:22.000]  腎中追遠
[00:00:22.000 --> 00:00:27.000]  無論是餓在土地裡面
[00:00:27.000 --> 00:00:29.960]  或者骨枯萎裡面的仙人
[00:00:29.960 --> 00:00:32.960]  他們的鞋骨仍然存在
[00:00:32.960 --> 00:00:35.960]  他們的骨灰也都存在
[00:00:35.960 --> 00:00:41.960]  但是復活節的主留下的是一個空的墳墓
[00:00:41.960 --> 00:00:47.960]  所以兩個節日雖然同一天好像這麼巧
[00:00:47.960 --> 00:00:52.960]  但帶來的是截然不同的意義
[00:00:52.960 --> 00:00:56.960]  清明節是讓我們去紀念我們的仙人
[00:00:56.960 --> 00:01:01.960]  復活節是紀念我們為我們死而復活的主
[00:01:01.960 --> 00:01:05.960]  同樣是紀念
[00:01:05.960 --> 00:01:09.960]  不過在聖經裡面的紀念卻有不同
[00:01:09.960 --> 00:01:12.960]  聖經的紀念不只是懷念過去
[00:01:12.960 --> 00:01:14.960]  頭腦上的知道
[00:01:14.960 --> 00:01:16.960]  這個就是你的仙人
[00:01:16.960 --> 00:01:18.960]  他就是你的誰誰
[00:01:18.960 --> 00:01:20.960]  他曾經怎樣怎樣對我們
[00:01:20.960 --> 00:01:23.960]  以致我們要帶給我們後一代
[00:01:23.960 --> 00:01:26.960]  不要忘記我們的祖先
[00:01:26.960 --> 00:01:29.960]  但是聖經的紀念卻提醒我們
[00:01:29.960 --> 00:01:31.960]  因著我們復活的主
[00:01:31.960 --> 00:01:34.960]  我們不但要感恩
[00:01:34.960 --> 00:01:35.960]  因著我們復活的主
[00:01:35.960 --> 00:01:39.960]  我們知道怎樣去面對現在所處身的環境
[00:01:39.960 --> 00:01:41.960]  所經歷的遭遇
[00:01:41.960 --> 00:01:44.960]  更加因為我們的主是復活
[00:01:44.960 --> 00:01:47.960]  我有信心去面對將來
[00:01:47.960 --> 00:01:50.960]  因為他說過他會榮耀在內
[00:01:50.960 --> 00:01:53.960]  就算我今天有多困難
[00:01:53.960 --> 00:01:54.960]  有多少事情解決不了
[00:01:54.960 --> 00:01:55.960]  有很多事情不明白也好
[00:01:55.960 --> 00:01:56.960]  他會告訴我
[00:01:56.960 --> 00:01:59.960]  他是與我們立約的三一的真神
[00:01:59.960 --> 00:02:03.960]  我們主是三一道成肉身的主
[00:02:03.960 --> 00:02:05.960]  曾經死在十字架上
[00:02:05.960 --> 00:02:07.960]  但是已經復活了
[00:02:07.960 --> 00:02:09.960]  他會再來
[00:02:09.960 --> 00:02:12.960]  他不再是一個單單已死的偉人
[00:02:12.960 --> 00:02:15.960]  而是活著與我們同在的真神
[00:02:15.960 --> 00:02:19.960]  當聖經說到神紀念什麼什麼的時候
[00:02:19.960 --> 00:02:22.960]  其實不只是說神記得什麼
[00:02:22.960 --> 00:02:24.960]  聖經神紀念其實是表示
[00:02:24.960 --> 00:02:28.960]  這位的神他會施行拯救
[00:02:28.960 --> 00:02:31.960]  成就他所說過的應許
[00:02:31.960 --> 00:02:33.960]  正如出合記二章二十四節
[00:02:33.960 --> 00:02:35.960]  神聽見他們的哀聲
[00:02:35.960 --> 00:02:37.960]  就紀念他與阿巴拉罕
[00:02:37.960 --> 00:02:41.960]  以撒亞國所立的約
[00:02:41.960 --> 00:02:46.960]  神紀念他與以色列先祖所立的約
[00:02:46.960 --> 00:02:51.960]  所以他會拯救以色列人出埃及
[00:02:51.960 --> 00:02:53.960]  同樣聖經常常說
[00:02:53.960 --> 00:02:55.960]  你們要紀念窮人
[00:02:55.960 --> 00:02:57.960]  要紀念受迫迫的人
[00:02:57.960 --> 00:03:00.960]  意思不只是說窮人很可憐
[00:03:00.960 --> 00:03:03.960]  受迫迫的人真是困難
[00:03:03.960 --> 00:03:05.960]  我們不只是在這裡可憐
[00:03:05.960 --> 00:03:06.960]  不只是很記掛
[00:03:06.960 --> 00:03:08.960]  而是我們對於窮人
[00:03:08.960 --> 00:03:10.960]  以及面對著迫迫的人
[00:03:10.960 --> 00:03:14.960]  我們有什麼行動去作回應呢
[00:03:14.960 --> 00:03:19.960]  所以很多人很喜歡在復活節受洗
[00:03:19.960 --> 00:03:21.960]  因為復活節的意義
[00:03:21.960 --> 00:03:25.960]  不只是紀念已死的耶穌
[00:03:25.960 --> 00:03:27.960]  我們透過這個復活節
[00:03:27.960 --> 00:03:28.960]  接受聖禮
[00:03:28.960 --> 00:03:29.960]  是與基督同死
[00:03:29.960 --> 00:03:30.960]  同埋葬
[00:03:30.960 --> 00:03:32.960]  同復活
[00:03:32.960 --> 00:03:34.960]  所以弟兄姊妹
