
[00:00:00.000 --> 00:00:03.800]  菲拉鐵飛這個教會我不需要再重複太多講了
[00:00:03.800 --> 00:00:05.800]  不過這樣講完之後都是講的
[00:00:05.800 --> 00:00:09.900]  就是菲拉鐵飛這個字眼是很重要的
[00:00:09.900 --> 00:00:14.000]  就是因為它是兄弟相愛的意思
[00:00:14.000 --> 00:00:17.000]  兄弟相愛是有它歷史背景的
[00:00:17.000 --> 00:00:21.000]  我再提一點就是菲拉鐵飛這個教會有一個特別的地方
[00:00:21.000 --> 00:00:23.800]  在歷史上這些不是聖經講的
[00:00:23.800 --> 00:00:25.800]  是歷史裏面有記載的
[00:00:25.800 --> 00:00:28.600]  就是這個地方這個城市
[00:00:28.600 --> 00:00:31.000]  它的名字改了一次又一次又一次的
[00:00:31.000 --> 00:00:33.000]  改過好幾次的
[00:00:33.000 --> 00:00:35.000]  很特別
[00:00:35.000 --> 00:00:39.000]  所以有時候耶穌基督很有趣的
[00:00:39.000 --> 00:00:41.000]  聖經裏面我們看得到
[00:00:41.000 --> 00:00:43.000]  就在菲拉鐵飛這個教會裏面
[00:00:43.000 --> 00:00:45.000]  主耶穌所講的東西
[00:00:45.000 --> 00:00:49.000]  其實他是很能夠去掌握
[00:00:49.000 --> 00:00:53.000]  或者去運用這個教會有什麼特別的地方
[00:00:53.000 --> 00:00:55.000]  他就會用這個特別的地方
[00:00:55.000 --> 00:01:00.000]  他就會發揮或者分享一些真理的
[00:01:00.000 --> 00:01:03.000]  他很多七個教會都是這樣的
[00:01:03.000 --> 00:01:05.000]  我們進入到菲拉鐵飛這個教會
[00:01:05.000 --> 00:01:09.000]  今天和大家基本上是看第十二和第十三節的
[00:01:09.000 --> 00:01:11.000]  十二和第十三節
[00:01:11.000 --> 00:01:14.000]  大家拿回你手裏面的程序表
[00:01:14.000 --> 00:01:16.000]  那個副頁拿出來
[00:01:16.000 --> 00:01:18.000]  這個教會第一件事
[00:01:18.000 --> 00:01:23.000]  德性的我要使他在我神的殿中作處子
[00:01:23.000 --> 00:01:26.000]  其實德性的這個字眼
[00:01:26.000 --> 00:01:27.000]  這句說話
[00:01:27.000 --> 00:01:30.000]  德性即是說勝利了的
[00:01:30.000 --> 00:01:33.000]  其實在這個講以弗所教會的時候
[00:01:33.000 --> 00:01:35.000]  一開始講第一個教會
[00:01:35.000 --> 00:01:36.000]  以弗所教會的時候
[00:01:36.000 --> 00:01:41.000]  我都幾詳細和大家去講過這個德性這回事
[00:01:41.000 --> 00:01:44.000]  但又因為已經是很久之前的事了
[00:01:44.000 --> 00:01:47.000]  我想問一下在我們在座當中
[00:01:47.000 --> 00:01:51.000]  有哪一位是來到這個聚會的時候
[00:01:51.000 --> 00:01:52.000]  開始這個聚會的時候
[00:01:52.000 --> 00:01:58.000]  是沒有聽過七教會的以弗所教會的信息的
[00:01:58.000 --> 00:02:00.000]  有沒有人舉手說
[00:02:00.000 --> 00:02:03.000]  咦 個個都聽過這麼厲害
[00:02:03.000 --> 00:02:05.000]  我以為有些是中途加入
[00:02:05.000 --> 00:02:07.000]  或者是都有的
[00:02:07.000 --> 00:02:09.000]  我為什麼要去重覆呢
[00:02:09.000 --> 00:02:13.000]  因為其實七個教會都會講這件事
[00:02:13.000 --> 00:02:15.000]  現在來到第六個教會
[00:02:15.000 --> 00:02:18.000]  我重覆一點和大家有一個溫習
[00:02:18.000 --> 00:02:23.000]  因為這個是一個比較上是重要的信息
[00:02:23.000 --> 00:02:24.000]  講到關於德性
[00:02:24.000 --> 00:02:26.000]  我列出一些經文給大家看
[00:02:26.000 --> 00:02:29.000]  首先這個德性在楊康第十章三十三節
[00:02:29.000 --> 00:02:32.000]  他說我對你們說了這些事
[00:02:32.000 --> 00:02:34.000]  是要使你們在我裡面有平安
[00:02:34.000 --> 00:02:36.000]  在世上你們有苦難
[00:02:36.000 --> 00:02:38.000]  但你們要有勇氣
[00:02:38.000 --> 00:02:40.000]  我已經勝過世界
[00:02:40.000 --> 00:02:44.000]  這個其實在我們的信仰裡面
[00:02:44.000 --> 00:02:46.000]  我最近又有機會
[00:02:46.000 --> 00:02:51.000]  大家記得我推廣過聖經播放器
[00:02:51.000 --> 00:02:53.000]  我每天聖經播放器
[00:02:53.000 --> 00:02:54.000]  除了聽聖經
[00:02:54.000 --> 00:02:59.000]  我請幹事幫我下載一些世界各地
[00:02:59.000 --> 00:03:01.000]  真的叫世界各地
[00:03:01.000 --> 00:03:02.000]  誇張了一點
[00:03:02.000 --> 00:03:04.000]  總之在外國也好
[00:03:04.000 --> 00:03:05.000]  本地也好
[00:03:05.000 --> 00:03:09.000]  英文和中文講道
[00:03:09.000 --> 00:03:10.000]  我都去聽聽
[00:03:10.000 --> 00:03:15.000]  我最近又有機會聽到一間神樂院的院長說
[00:03:15.000 --> 00:03:20.000]  我又聽到一個非常被神使用的
[00:03:20.000 --> 00:03:22.000]  已經去世了
[00:03:22.000 --> 00:03:25.000]  回到天府的老牧師的兒子
[00:03:25.000 --> 00:03:27.000]  他是一個神學的教授
[00:03:27.000 --> 00:03:28.000]  姓包的
[00:03:28.000 --> 00:03:30.000]  包會賢牧師的兒子
[00:03:30.000 --> 00:03:32.000]  我有機會聽聽他們的講道
[00:03:32.000 --> 00:03:35.000]  很多很多都是強調一樣東西
[00:03:35.000 --> 00:03:36.000]  很重要的
[00:03:36.000 --> 00:03:40.000]  就是今時今日很多人
[00:03:40.000 --> 00:03:41.000]  就是想著
[00:03:41.000 --> 00:03:43.000]  我舉手決志
[00:03:43.000 --> 00:03:46.000]  我就已經得著這個救恩
[00:03:46.000 --> 00:03:49.000]  這個講法是不是對的呢
[00:03:49.000 --> 00:03:51.000]  我可以告訴大家
[00:03:51.000 --> 00:03:52.000]  Yes and No
[00:03:52.000 --> 00:03:54.000]  因為你的動作
[00:03:54.000 --> 00:03:57.000]  如果不配合到你內裡的內心
[00:03:57.000 --> 00:04:00.000]  只不過是一個表面的動作
[00:04:00.000 --> 00:04:01.000]  是不是
[00:04:01.000 --> 00:04:04.000]  不是說我回來教會
[00:04:04.000 --> 00:04:06.000]  我在真理基石浸信會
[00:04:06.000 --> 00:04:08.000]  或者是九龍城浸信會
[00:04:08.000 --> 00:04:10.000]  或者是什麼什麼北角宣道會
[00:04:10.000 --> 00:04:11.000]  是受了浸的
[00:04:11.000 --> 00:04:13.000]  所以我是一個基督徒
[00:04:13.000 --> 00:04:15.000]  應該是
[00:04:15.000 --> 00:04:17.000]  但是是真是不是真呢
[00:04:17.000 --> 00:04:21.000]  不是看你有時候做過什麼動作
[00:04:21.000 --> 00:04:23.000]  那個動作很重要
[00:04:23.000 --> 00:04:25.000]  那個儀式很重要
[00:04:25.000 --> 00:04:27.000]  但是真真正正是怎樣呢
[00:04:27.000 --> 00:04:28.000]  真是神要看我們的
[00:04:28.000 --> 00:04:30.000]  是看我們那個真心
[00:04:30.000 --> 00:04:31.000]  那個內心
[00:04:31.000 --> 00:04:34.000]  是不是真真正正知道究竟信什麼
[00:04:34.000 --> 00:04:37.000]  做個動作很多時候人云亦云
[00:04:37.000 --> 00:04:39.000]  羊群效應
[00:04:39.000 --> 00:04:41.000]  有些人是在壓力底下
[00:04:41.000 --> 00:04:42.000]  有些人不是壓力底下
[00:04:42.000 --> 00:04:43.000]  他只是做了一個動作
[00:04:43.000 --> 00:04:45.000]  做了一個舉動
[00:04:45.000 --> 00:04:46.000]  有些人去示威
[00:04:46.000 --> 00:04:48.000]  不知道他去示威什麼
[00:04:48.000 --> 00:04:50.000]  說著說著叫梁振英下台
[00:04:50.000 --> 00:04:51.000]  其實他不是的
[00:04:51.000 --> 00:04:53.000]  他說錯名字都可以
[00:04:53.000 --> 00:04:55.000]  所以你說他
[00:04:55.000 --> 00:04:56.000]  我不是真的想說這一點
[00:04:56.000 --> 00:04:57.000]  我拿個例子
[00:04:57.000 --> 00:04:59.000]  就是真的有人這樣做
[00:04:59.000 --> 00:05:00.000]  電視都已經在說
[00:05:00.000 --> 00:05:01.000]  說著說著有些人矯正
[00:05:01.000 --> 00:05:02.000]  不是啊你搞錯了
[00:05:02.000 --> 00:05:03.000]  我們不是叫他下台
[00:05:03.000 --> 00:05:05.000]  我們是說第二方面的東西
[00:05:05.000 --> 00:05:07.000]  所以兄姐妹
[00:05:07.000 --> 00:05:09.000]  其中一樣東西
[00:05:09.000 --> 00:05:10.000]  是能夠可以
[00:05:10.000 --> 00:05:11.000]  讓我們看得見
[00:05:11.000 --> 00:05:12.000]  是真還是不是真
[00:05:12.000 --> 00:05:14.000]  就是驚不驚得起考驗
[00:05:14.000 --> 00:05:16.000]  驚不驚得起試煉
[00:05:16.000 --> 00:05:19.000]  所以耶穌在這個用方子
[00:05:19.000 --> 00:05:20.000]  十六章三十三字
[00:05:20.000 --> 00:05:21.000]  我對你們說一件事
[00:05:21.000 --> 00:05:23.000]  使使你們在我裡面有平安
[00:05:23.000 --> 00:05:25.000]  在世上你們有苦難
[00:05:25.000 --> 00:05:27.000]  如果一個信耶穌的人
[00:05:27.000 --> 00:05:31.000]  他能不能夠經歷到苦難的時候
[00:05:31.000 --> 00:05:34.000]  他仍然都堅守他的信仰呢
[00:05:34.000 --> 00:05:36.000]  千萬不要有人說
[00:05:36.000 --> 00:05:38.000]  福斯難道不會有跌倒嗎
[00:05:38.000 --> 00:05:40.000]  有 當然會有跌倒
[00:05:40.000 --> 00:05:42.000]  我們逛街有時候都會跌倒
[00:05:42.000 --> 00:05:45.000]  我經常在家裡都會跌倒
[00:05:45.000 --> 00:05:47.000]  我走樓梯
[00:05:47.000 --> 00:05:48.000]  因為我住村屋
[00:05:48.000 --> 00:05:49.000]  不知為何穿著拖鞋走路
[00:05:49.000 --> 00:05:51.000]  有時候 哇 向前一撲
[00:05:51.000 --> 00:05:53.000]  不過現在還年輕
[00:05:53.000 --> 00:05:54.000]  六十多而已
[00:05:54.000 --> 00:05:56.000]  我還可以用手按一按
[00:05:56.000 --> 00:05:58.000]  哇 我想像中
[00:05:58.000 --> 00:06:00.000]  都是挺危險的
[00:06:00.000 --> 00:06:01.000]  如果你跌一跌
[00:06:01.000 --> 00:06:02.000]  通常是上樓梯跌過
[00:06:02.000 --> 00:06:04.000]  下樓梯我沒跌過
[00:06:04.000 --> 00:06:06.000]  所以跌倒是會跌倒
[00:06:06.000 --> 00:06:08.000]  可以站起來的
[00:06:08.000 --> 00:06:10.000]  不至於致命的
[00:06:10.000 --> 00:06:12.000]  所以要小心 弟兄姊妹
[00:06:12.000 --> 00:06:13.000]  很多時候就是
[00:06:13.000 --> 00:06:14.000]  我們中國人有句說話
[00:06:14.000 --> 00:06:15.000]  很厲害的
[00:06:15.000 --> 00:06:17.000]  五個字
[00:06:17.000 --> 00:06:19.000]  患難什麼
[00:06:19.000 --> 00:06:20.000]  是囉
[00:06:20.000 --> 00:06:22.000]  患難才見真情
[00:06:22.000 --> 00:06:24.000]  平常我們大家很友善
[00:06:24.000 --> 00:06:25.000]  對不對
[00:06:25.000 --> 00:06:26.000]  沒事 挺好的
[00:06:26.000 --> 00:06:28.000]  大家一起喝喝吃吃
[00:06:28.000 --> 00:06:29.000]  我們很友善的
[00:06:29.000 --> 00:06:31.000]  但是當朋友有難的時候
[00:06:31.000 --> 00:06:33.000]  或者兄弟有難的時候
[00:06:33.000 --> 00:06:35.000]  或者夫婦之間
[00:06:35.000 --> 00:06:37.000]  彼此遇到一些困難的時候
[00:06:37.000 --> 00:06:39.000]  哇 那時候就是經歷了考驗的時候
[00:06:39.000 --> 00:06:41.000]  是不是
[00:06:41.000 --> 00:06:43.000]  所以主耶穌這句說話就告訴我們
[00:06:43.000 --> 00:06:45.000]  有苦難的
[00:06:45.000 --> 00:06:47.000]  你別以為信了耶穌
[00:06:47.000 --> 00:06:49.000]  就一切都一帆風順
[00:06:49.000 --> 00:06:51.000]  樓上跌個花盆下來
[00:06:51.000 --> 00:06:53.000]  就打到旁邊那個打不到你
[00:06:53.000 --> 00:06:55.000]  不是的
[00:06:55.000 --> 00:06:57.000]  我們的神不是這樣
[00:06:57.000 --> 00:06:59.000]  去對我們的
[00:06:59.000 --> 00:07:01.000]  但是有一樣很重要的
[00:07:01.000 --> 00:07:03.000]  我們才能夠得勝
[00:07:03.000 --> 00:07:05.000]  不是真的靠自己能夠得勝
[00:07:05.000 --> 00:07:07.000]  如果靠自己得勝就很糟糕
[00:07:07.000 --> 00:07:09.000]  靠自己是很糟糕的
[00:07:09.000 --> 00:07:11.000]  我告訴弟兄姐妹聽
[00:07:11.000 --> 00:07:13.000]  最近我有機會和一個人講起輔導這個問題
[00:07:13.000 --> 00:07:15.000]  有一個人
[00:07:15.000 --> 00:07:17.000]  他心裡很煩躁
[00:07:17.000 --> 00:07:19.000]  因為當他和別人
[00:07:19.000 --> 00:07:21.000]  去輔導的時候
[00:07:21.000 --> 00:07:23.000]  或者是有人去和他傾訴的時候
[00:07:23.000 --> 00:07:25.000]  搞到他自己很不舒服
[00:07:25.000 --> 00:07:27.000]  那我就和這個
[00:07:27.000 --> 00:07:29.000]  弟兄
[00:07:29.000 --> 00:07:31.000]  這次我不說弟兄姐妹
[00:07:31.000 --> 00:07:33.000]  是真的一個弟兄
[00:07:33.000 --> 00:07:35.000]  我就和他說
[00:07:35.000 --> 00:07:37.000]  我自己在神學院讀書的時候
[00:07:37.000 --> 00:07:39.000]  和師母
[00:07:39.000 --> 00:07:41.000]  師母是做輔導
[00:07:41.000 --> 00:07:43.000]  去讀書讀神學的時候
[00:07:43.000 --> 00:07:45.000]  我們都有讀輔導
[00:07:45.000 --> 00:07:47.000]  我就不是讀很多
[00:07:47.000 --> 00:07:49.000]  師母比較讀多一點
[00:07:49.000 --> 00:07:51.000]  我說很多時候
[00:07:51.000 --> 00:07:53.000]  教授那些講師
[00:07:53.000 --> 00:07:55.000]  第一堂就告訴我們一件事
[00:07:55.000 --> 00:07:57.000]  你要做輔導嗎
[00:07:57.000 --> 00:07:59.000]  你先搞定你自己
[00:07:59.000 --> 00:08:01.000]  如果你自己
[00:08:01.000 --> 00:08:03.000]  很簡單用一個很實際的例子
[00:08:03.000 --> 00:08:05.000]  就知道了
[00:08:05.000 --> 00:08:07.000]  如果你的肩膀揹著很大的重擔
[00:08:07.000 --> 00:08:09.000]  或者你揹著
[00:08:09.000 --> 00:08:11.000]  很大的背包
[00:08:11.000 --> 00:08:13.000]  然後有人說
[00:08:13.000 --> 00:08:15.000]  我很辛苦你可不可以幫我
[00:08:15.000 --> 00:08:17.000]  我擔子很重
[00:08:17.000 --> 00:08:19.000]  那你就揹著他的擔子
[00:08:19.000 --> 00:08:21.000]  是因為你受過訓練
[00:08:21.000 --> 00:08:23.000]  所以你可以揹著
[00:08:23.000 --> 00:08:25.000]  第二個人的擔子
[00:08:25.000 --> 00:08:27.000]  但是就因為你受過訓練
[00:08:27.000 --> 00:08:29.000]  你是專業
[00:08:29.000 --> 00:08:31.000]  或者半專業
[00:08:31.000 --> 00:08:33.000]  那又怎樣
[00:08:33.000 --> 00:08:35.000]  很多人就是會找你做他的對象
[00:08:35.000 --> 00:08:37.000]  去將他的擔子交給你
[00:08:37.000 --> 00:08:39.000]  對不對
[00:08:39.000 --> 00:08:41.000]  那你會怎樣
[00:08:41.000 --> 00:08:43.000]  搖到斷
[00:08:43.000 --> 00:08:45.000]  所以如果我們不懂放下的時候
[00:08:45.000 --> 00:08:47.000]  不懂放下
[00:08:47.000 --> 00:08:49.000]  不行的
[00:08:49.000 --> 00:08:51.000]  其實在
[00:08:51.000 --> 00:08:53.000]  侍奉一樣
[00:08:53.000 --> 00:08:55.000]  當我們侍奉的時候
[00:08:55.000 --> 00:08:57.000]  會怎樣
[00:08:57.000 --> 00:08:59.000]  付出
[00:08:59.000 --> 00:09:01.000]  不是甚麼叫侍奉
[00:09:01.000 --> 00:09:03.000]  侍奉是要serve
[00:09:03.000 --> 00:09:05.000]  是要sacrifice
[00:09:05.000 --> 00:09:07.000]  如果我們本身
[00:09:07.000 --> 00:09:09.000]  不懂放下一些東西
[00:09:09.000 --> 00:09:11.000]  去清理自己的東西
[00:09:11.000 --> 00:09:13.000]  重擔
[00:09:13.000 --> 00:09:15.000]  靈性的低落
[00:09:15.000 --> 00:09:17.000]  你以為信耶穌的人沒有靈性低落嗎
[00:09:17.000 --> 00:09:19.000]  我告訴你
[00:09:19.000 --> 00:09:21.000]  在香港有某一間教會
[00:09:21.000 --> 00:09:23.000]  很屬靈的教會
[00:09:23.000 --> 00:09:25.000]  不是平安方堂
[00:09:25.000 --> 00:09:27.000]  平安方堂也是很屬靈的教會
[00:09:27.000 --> 00:09:29.000]  是比平安方堂
[00:09:29.000 --> 00:09:31.000]  我不想說更屬靈
[00:09:31.000 --> 00:09:33.000]  我不想說這句話
[00:09:33.000 --> 00:09:35.000]  但是吳曙光牧師真的跟我說過
[00:09:35.000 --> 00:09:37.000]  他說這個教會的牧者
[00:09:37.000 --> 00:09:39.000]  是他的長輩
[00:09:39.000 --> 00:09:41.000]  那你想一下
[00:09:41.000 --> 00:09:43.000]  他一定是有高級的份量
[00:09:43.000 --> 00:09:45.000]  我不說他是誰
[00:09:45.000 --> 00:09:47.000]  他已經不是世界犯罪天賦
[00:09:47.000 --> 00:09:49.000]  他患有嚴重的抑鬱症
[00:09:49.000 --> 00:09:51.000]  你說這樣也可以
[00:09:51.000 --> 00:09:53.000]  沒有嗎
[00:09:53.000 --> 00:09:55.000]  沒見過嗎
[00:09:55.000 --> 00:09:57.000]  很多做牧師傳道的
[00:09:57.000 --> 00:09:59.000]  都會有這個情況發生
[00:09:59.000 --> 00:10:01.000]  有些可能是天生的
[00:10:01.000 --> 00:10:03.000]  他本身自己
[00:10:03.000 --> 00:10:05.000]  是有身體
[00:10:05.000 --> 00:10:07.000]  心靈各樣的問題
[00:10:07.000 --> 00:10:09.000]  但有些不是
[00:10:09.000 --> 00:10:11.000]  有些是慢慢累累很多的重擔
[00:10:11.000 --> 00:10:13.000]  負擔
[00:10:13.000 --> 00:10:15.000]  搞到他很辛苦
[00:10:15.000 --> 00:10:17.000]  所以記得一件事
[00:10:17.000 --> 00:10:19.000]  為什麼我會拿這個
[00:10:19.000 --> 00:10:21.000]  已忽所教會說過的東西再說呢
[00:10:21.000 --> 00:10:23.000]  這樣說就糟糕了
[00:10:23.000 --> 00:10:25.000]  我都不知道能不能一節
[00:10:25.000 --> 00:10:27.000]  不行一定是完的
[00:10:27.000 --> 00:10:29.000]  怎樣都要完的
[00:10:29.000 --> 00:10:31.000]  就是知道我們如果要在這個世界上
[00:10:31.000 --> 00:10:33.000]  能夠得勝
[00:10:33.000 --> 00:10:35.000]  能夠過得勝的生活
[00:10:35.000 --> 00:10:37.000]  絕不是靠我自己
[00:10:37.000 --> 00:10:39.000]  但又不是沒有靠自己
[00:10:39.000 --> 00:10:43.000]  人家餵藥給你吃
[00:10:43.000 --> 00:10:45.000]  你都要放進口裏狠狠吞才行
[00:10:45.000 --> 00:10:47.000]  否則就要打針
[00:10:47.000 --> 00:10:49.000]  打在你的手上
[00:10:49.000 --> 00:10:51.000]  打針一定行的
[00:10:51.000 --> 00:10:53.000]  我弟弟小時候曾經去一間診所打針
[00:10:53.000 --> 00:10:55.000]  但他很不喜歡打針
[00:10:55.000 --> 00:10:57.000]  他打得很硬
[00:10:57.000 --> 00:10:59.000]  結果針都斷了
[00:10:59.000 --> 00:11:01.000]  是真的
[00:11:01.000 --> 00:11:03.000]  小學生而已
[00:11:03.000 --> 00:11:05.000]  護士姐姐跟他打針
[00:11:05.000 --> 00:11:07.000]  他不打針護士就硬捉住手打針
[00:11:07.000 --> 00:11:09.000]  打到針斷了
[00:11:09.000 --> 00:11:11.000]  嚇到護士更害怕
[00:11:11.000 --> 00:11:13.000]  所以我們要合作
[00:11:13.000 --> 00:11:15.000]  當耶穌基督憐憫我們
[00:11:15.000 --> 00:11:17.000]  施恩我們
[00:11:17.000 --> 00:11:19.000]  給我們力量的時候
[00:11:19.000 --> 00:11:21.000]  我們要很願意去接受
[00:11:21.000 --> 00:11:23.000]  主不逼我們
[00:11:23.000 --> 00:11:25.000]  主甚麼時候做事都要甘心樂意
[00:11:25.000 --> 00:11:27.000]  所以弟兄姊妹
[00:11:27.000 --> 00:11:29.000]  記得一件事很重要
[00:11:29.000 --> 00:11:31.000]  耶穌說我已經勝過世界
[00:11:31.000 --> 00:11:33.000]  我們要靠著耶穌得勝
[00:11:33.000 --> 00:11:35.000]  不是靠自己得勝
[00:11:35.000 --> 00:11:37.000]  靠自己得勝
[00:11:37.000 --> 00:11:39.000]  很容易就贖肉體
[00:11:39.000 --> 00:11:41.000]  你勝了就驕傲自大
[00:11:41.000 --> 00:11:43.000]  就是這樣
[00:11:43.000 --> 00:11:45.000]  撒旦很厲害
[00:11:45.000 --> 00:11:47.000]  你這麼用心
[00:11:47.000 --> 00:11:49.000]  我就讓你得
[00:11:49.000 --> 00:11:51.000]  完全沒想過是因為神的恩典
[00:11:51.000 --> 00:11:53.000]  是弟兄姊妹的幫助
[00:11:53.000 --> 00:11:55.000]  弟兄姊妹的支持
[00:11:55.000 --> 00:11:57.000]  祈禱
[00:11:57.000 --> 00:11:59.000]  《楊一書》第五章第四節
[00:11:59.000 --> 00:12:01.000]  因為凡從神生的就勝過世界
[00:12:01.000 --> 00:12:03.000]  為甚麼能勝過世界
[00:12:03.000 --> 00:12:05.000]  是因為凡從神所生的就勝過世界
[00:12:05.000 --> 00:12:07.000]  使我們勝過世界
[00:12:07.000 --> 00:12:09.000]  就是我們的信心
[00:12:09.000 --> 00:12:11.000]  我們的信心在第五章第五節
[00:12:11.000 --> 00:12:13.000]  《楊一書》說勝過世界的是誰呢
[00:12:13.000 --> 00:12:15.000]  不就是那信耶穌是神的兒子
[00:12:15.000 --> 00:12:17.000]  所以那些真真正正
[00:12:17.000 --> 00:12:19.000]  信耶穌是神的兒子
[00:12:19.000 --> 00:12:21.000]  已經得勝了
[00:12:21.000 --> 00:12:23.000]  但那是真真正正信
[00:12:23.000 --> 00:12:25.000]  不是一個
[00:12:25.000 --> 00:12:27.000]  好像參加了聚會
[00:12:27.000 --> 00:12:29.000]  缺了字那些
[00:12:29.000 --> 00:12:31.000]  我絕對不是說參加聚會和缺了字
[00:12:31.000 --> 00:12:33.000]  不等於信耶穌
[00:12:33.000 --> 00:12:35.000]  是等於信耶穌
[00:12:35.000 --> 00:12:37.000]  最重要的是我們是否真的有那個信心
[00:12:37.000 --> 00:12:39.000]  是信得過神
[00:12:39.000 --> 00:12:41.000]  為甚麼我們能夠可以這樣
[00:12:41.000 --> 00:12:43.000]  在這個羅馬書八章三十五三十七節那裏
[00:12:43.000 --> 00:12:45.000]  誰能使我們與基督的愛隔絕呢
[00:12:45.000 --> 00:12:47.000]  難道是患難嗎
[00:12:47.000 --> 00:12:49.000]  是困苦嗎 是迫害嗎
[00:12:49.000 --> 00:12:51.000]  是飢餓嗎 是赤身怒體嗎
[00:12:51.000 --> 00:12:53.000]  是危險嗎 是刀劍嗎
[00:12:53.000 --> 00:12:55.000]  然而靠著愛我們的主
[00:12:55.000 --> 00:12:57.000]  在這一切的事上
[00:12:57.000 --> 00:12:59.000]  我們已經得勝有餘了
[00:12:59.000 --> 00:13:01.000]  看到嗎 兄弟姐妹
[00:13:01.000 --> 00:13:03.000]  我們的得勝是因為主耶穌基督
[00:13:03.000 --> 00:13:05.000]  我們的得勝是因為我們信主耶穌基督
[00:13:05.000 --> 00:13:07.000]  我們的得勝是因為耶穌基督愛我們
[00:13:07.000 --> 00:13:09.000]  耶穌基督愛我們
[00:13:09.000 --> 00:13:11.000]  祂不放過我們
[00:13:11.000 --> 00:13:13.000]  祂抓住我們
[00:13:13.000 --> 00:13:15.000]  祂抓住我們不放過我們
[00:13:15.000 --> 00:13:17.000]  所以耶穌基督自己親口提過
[00:13:17.000 --> 00:13:19.000]  誰也不能從我手裏面奪去
[00:13:19.000 --> 00:13:23.000]  我的天父比所有的都大
[00:13:23.000 --> 00:13:25.000]  誰也不能從我天父的手裏面奪去
[00:13:25.000 --> 00:13:27.000]  解體書六章第一節
[00:13:27.000 --> 00:13:29.000]  弟兄們若有人偶然被過犯所聖
[00:13:29.000 --> 00:13:31.000]  你們屬靈的人就要用溫柔的心
[00:13:31.000 --> 00:13:33.000]  把他挽回過來
[00:13:33.000 --> 00:13:35.000]  自己也要留意
[00:13:35.000 --> 00:13:37.000]  免得也被引誘
[00:13:37.000 --> 00:13:39.000]  如果有弟兄姊妹
[00:13:39.000 --> 00:13:41.000]  他掉進了一個引誘試探
