
[00:00:00.000 --> 00:00:02.180]  鼎姐妹平安
[00:00:02.180 --> 00:00:07.100]  很久沒有跟大家分享一個很高興的事
[00:00:07.100 --> 00:00:09.340]  上個星期日
[00:00:09.340 --> 00:00:14.300]  一邊看電視一邊看
[00:00:14.300 --> 00:00:16.300]  究竟有沒有崇拜呢
[00:00:16.300 --> 00:00:19.460]  就是大家有多少人會坐著看電視
[00:00:19.460 --> 00:00:23.140]  多不多 大家都多 我也是
[00:00:23.140 --> 00:00:27.860]  所以能夠和敬拜見面很多無比的事
[00:00:27.860 --> 00:00:30.220]  能夠回來教會
[00:00:30.220 --> 00:00:32.220]  和鼎姐妹打招呼
[00:00:32.220 --> 00:00:34.220]  看見很多笑臉
[00:00:34.220 --> 00:00:37.340]  心裡會有很多溫暖
[00:00:37.340 --> 00:00:41.380]  有些時候和其他教會的傳道同工
[00:00:41.380 --> 00:00:45.860]  和其他教會的鼎姐妹聊天
[00:00:45.860 --> 00:00:48.340]  教會不一定溫暖
[00:00:48.340 --> 00:00:51.340]  有些時候會讓人很心痛
[00:00:51.340 --> 00:00:53.340]  有些時候會讓人很傷心
[00:00:53.340 --> 00:00:55.340]  看看發生什麼事
[00:00:55.340 --> 00:01:00.340]  其中有兩件事讓我最心痛
[00:01:00.340 --> 00:01:03.340]  因為我覺得是最失見證
[00:01:03.340 --> 00:01:07.340]  教會最失見證了心裡兩件事
[00:01:07.340 --> 00:01:09.340]  第一件事就是教會分裂
[00:01:09.340 --> 00:01:13.340]  教會不能夠合一
[00:01:13.340 --> 00:01:17.340]  即使某些事情 什麼原因都好
[00:01:17.340 --> 00:01:20.340]  有一部份的鼎姐妹就走了出去
[00:01:20.340 --> 00:01:25.340]  甚至傳道同工 執事同工都走了出去
[00:01:25.340 --> 00:01:30.340]  這個我絕對相信
[00:01:30.340 --> 00:01:33.340]  主耶穌的心極之痛
[00:01:33.340 --> 00:01:37.340]  因為教會是基督的身體
[00:01:37.340 --> 00:01:41.340]  為什麼我們不能夠坐下 求同存異
[00:01:41.340 --> 00:01:44.340]  我們彼此學習 彼此聆聽 彼此接納
[00:01:44.340 --> 00:01:46.340]  我們的不一樣
[00:01:46.340 --> 00:01:51.340]  主耶穌說 世人能夠認出我們屬於他
[00:01:51.340 --> 00:01:56.340]  是跟隨他的 是因為彼此相愛
[00:01:56.340 --> 00:02:00.340]  第二件事讓我覺得很失見證
[00:02:00.340 --> 00:02:02.340]  很心痛的就是
[00:02:02.340 --> 00:02:04.340]  當我打開報章
[00:02:04.340 --> 00:02:07.340]  看到某某教會的傳道人
[00:02:07.340 --> 00:02:08.340]  看到某某教會的執事
[00:02:08.340 --> 00:02:10.340]  看到某某教會的長老
[00:02:10.340 --> 00:02:14.340]  因為道德的問題要上法庭
[00:02:14.340 --> 00:02:17.340]  這個也是很心痛
[00:02:17.340 --> 00:02:24.340]  上帝的榮耀 失去了
[00:02:24.340 --> 00:02:27.340]  這是一個聖潔生命的問題
[00:02:27.340 --> 00:02:30.340]  我不夠膽說豐盛生命堂沒有這些問題
[00:02:30.340 --> 00:02:33.340]  我只能夠和大家說
[00:02:33.340 --> 00:02:37.340]  我們要圍到教會裏面
[00:02:37.340 --> 00:02:39.340]  領袖們圍到教會裏面
[00:02:39.340 --> 00:02:41.340]  我們身旁的鼎姐妹祈禱
[00:02:41.340 --> 00:02:43.340]  我們時刻要警醒
[00:02:43.340 --> 00:02:46.340]  我們不比別人強
[00:02:46.340 --> 00:02:51.340]  我們同樣都是軟弱的
[00:02:51.340 --> 00:02:54.340]  前陣子在禮拜堂
[00:02:54.340 --> 00:02:58.340]  接到另一位教會姐妹的電話
[00:02:58.340 --> 00:03:01.340]  她拿起電話說
[00:03:01.340 --> 00:03:05.340]  音樂師可否和我談幾句
[00:03:05.340 --> 00:03:08.340]  我說我有少少時間
[00:03:08.340 --> 00:03:09.340]  她說我打了幾十個電話
[00:03:09.340 --> 00:03:13.340]  終於有人可以和我談
[00:03:13.340 --> 00:03:16.340]  她一邊談一邊哭一邊說一邊哭
[00:03:16.340 --> 00:03:21.340]  她說她做了十年小三的痛苦
[00:03:21.340 --> 00:03:24.340]  那份內疚以至於抑鬱
[00:03:24.340 --> 00:03:27.340]  以至於身體出現很多毛病
[00:03:27.340 --> 00:03:30.340]  失去她的專業 失去她的工作
[00:03:30.340 --> 00:03:34.340]  怕面對神慢慢逐漸離開教會
