
[00:00:00.000 --> 00:00:01.640]  各位弟兄姊妹午安
[00:00:01.640 --> 00:00:04.780]  在分享整個話語之前
[00:00:04.780 --> 00:00:07.380]  讓我們一同的同心低頭禱告
[00:00:07.380 --> 00:00:11.940]  主感謝祢給我們有寶貴的話語
[00:00:11.940 --> 00:00:15.000]  我們恭敬的將以下的時間交上
[00:00:15.000 --> 00:00:16.760]  求祢開開我們的耳
[00:00:16.760 --> 00:00:19.200]  讓我們可以聽得到祢的話
[00:00:19.200 --> 00:00:22.200]  由於祢直接的話去教導我們
[00:00:22.200 --> 00:00:25.280]  更加讓我們有悟性去明白真理
[00:00:25.280 --> 00:00:27.680]  以致我們可以欣著祢的話
[00:00:27.680 --> 00:00:29.240]  生命被激勵
[00:00:29.240 --> 00:00:31.240]  得著更生改變
[00:00:31.240 --> 00:00:33.240]  求祢的令引導我們
[00:00:33.240 --> 00:00:34.720]  聽我們的禱告
[00:00:34.720 --> 00:00:36.720]  是奉耶穌基督的名士求
[00:00:36.720 --> 00:00:37.800]  阿門
[00:00:37.800 --> 00:00:42.680]  多謝站員組剛才帶來的詩歌
[00:00:42.680 --> 00:00:48.040]  其中一首都是我預備經文時一直聽著的
[00:00:48.040 --> 00:00:55.360]  亦多謝Julia很有力地讀出這段經文
[00:00:55.360 --> 00:00:59.880]  將神的話語活然在我們的眼前
[00:00:59.880 --> 00:01:01.880]  活然在我們的耳裏
[00:01:01.880 --> 00:01:07.720]  今天是教會年曆的第六主日
[00:01:07.720 --> 00:01:10.040]  亦是中之主日
[00:01:10.040 --> 00:01:15.680]  紀念耶穌光榮進入耶路撒冷城的事蹟
[00:01:15.680 --> 00:01:21.320]  當時耶穌騎著一隻驢仔進入耶路撒冷城
[00:01:21.320 --> 00:01:25.600]  遠號的群眾揮舞著中樹枝
[00:01:25.600 --> 00:01:29.080]  叫喊著「和撒拿!和撒拿!」
[00:01:29.080 --> 00:01:33.480]  一個榮耀的君王要進度
[00:01:33.480 --> 00:01:37.600]  這個星期亦是聖周的開始
[00:01:37.600 --> 00:01:41.560]  是耶穌基督在世最後一個星期
[00:01:41.560 --> 00:01:45.000]  在螢幕上
[00:01:45.000 --> 00:01:51.880]  你見到耶穌是很浩浩蕩蕩的君王進入耶路撒冷城
[00:01:51.880 --> 00:01:55.760]  但當祂進入耶路撒冷城之後
[00:01:55.760 --> 00:01:59.880]  接著的一個星期是有很大的反差
[00:01:59.880 --> 00:02:03.600]  因為祂將會以最謙卑的形象
[00:02:03.600 --> 00:02:05.880]  最信服的形象
[00:02:05.880 --> 00:02:09.600]  為世人的罪釘死在十字架上
[00:02:09.600 --> 00:02:12.400]  我們看到神的揀選
[00:02:12.400 --> 00:02:14.400]  祂所命定的僕人
[00:02:14.400 --> 00:02:16.400]  原來不是高高在上
[00:02:16.400 --> 00:02:19.720]  不是用權力來操控眾生
[00:02:19.720 --> 00:02:23.640]  而是苦就卑微謙卑信服
[00:02:23.640 --> 00:02:25.640]  就像耶穌那樣
[00:02:25.640 --> 00:02:28.640]  以致受苦為我們寫命
[00:02:28.640 --> 00:02:32.840]  今天我們一起去看的這段經文
[00:02:32.840 --> 00:02:34.840]  所說的僕人
[00:02:34.840 --> 00:02:36.840]  亦是像耶穌基督那樣
[00:02:36.840 --> 00:02:38.840]  是一個信服的僕人
[00:02:38.840 --> 00:02:42.640]  我們今天會看《以塞瓦書》
[00:02:42.640 --> 00:02:45.640]  裡面說到以塞瓦先知
