
[00:00:00.000 --> 00:00:02.340]  各位聽衆姐妹平安
[00:00:02.340 --> 00:00:05.420]  還有網路上的聽衆姐妹很高興再一次能夠
[00:00:05.420 --> 00:00:09.220]  在你的家中跟你一同來敬拜咱們一組分享神的話語
[00:00:09.220 --> 00:00:11.260]  好久不見
[00:00:11.260 --> 00:00:14.940]  很高興再次回到當中跟大家一起來敬拜咱們我們的主
[00:00:14.940 --> 00:00:17.740]  一起來思想神寶貴的話語
[00:00:17.740 --> 00:00:22.300]  過去兩個月我跟領牧師申請安息年
[00:00:22.300 --> 00:00:25.780]  那你說牧師你爲什麼需要有一個安息年呢
[00:00:25.780 --> 00:00:29.860]  其實不久前我一個牧師的朋友對我說他的真牧師啊
[00:00:29.860 --> 00:00:32.820]  你在聖明河靈囊堂已經服事了二十二年
[00:00:32.820 --> 00:00:36.380]  這麼忙碌的服事應該來一個安息年啊
[00:00:36.380 --> 00:00:39.660]  我說怎麼有空安息一年呢
[00:00:39.660 --> 00:00:42.860]  這位朋友就告訴我說那就來一個安息月吧
[00:00:42.860 --> 00:00:46.740]  我說一個月也不行啊真的很多的工作要做
[00:00:46.740 --> 00:00:50.380]  這位牧師的朋友就嘆一口氣對我說
[00:00:50.380 --> 00:00:54.500]  那就來一個安息禮拜吧
[00:00:54.500 --> 00:00:57.020]  我想我不願意那麼快有個安息禮拜
[00:00:57.020 --> 00:01:00.740]  所以就跟領牧師申請了兩個月
[00:01:00.740 --> 00:01:04.220]  所以這兩個月的時間我在亞洲馬來西亞
[00:01:04.220 --> 00:01:07.740]  新加坡還有香港主要的目的是探望家人
[00:01:07.740 --> 00:01:11.260]  跟拜訪一些大教會給大家看看幾張相片
[00:01:11.260 --> 00:01:14.140]  我花大部分的時間在吉隆坡陪我的大姐
[00:01:14.140 --> 00:01:18.780]  在左手邊那個是我的大姐陪她大概有一個多月的時間
[00:01:18.780 --> 00:01:22.820]  然後我在這個期間當然也努力的運動
[00:01:22.820 --> 00:01:27.380]  等待很多的美食所以每天早上我的高中的同學和朋友們
[00:01:27.380 --> 00:01:30.700]  星期一到星期六早上六點半就找我一起去走山路
[00:01:30.700 --> 00:01:37.540]  一個半小時的時間所以保持身材
[00:01:37.540 --> 00:01:42.820]  當然去了馬來西亞一定要想喫我最愛喫的果中之王
[00:01:42.820 --> 00:01:45.860]  榴蓮貓山王下一張圖
[00:01:45.860 --> 00:01:50.380]  不好意思讓大家看到也流口水
[00:01:50.380 --> 00:01:54.180]  當然更令我興奮的是看到馬來西亞許多大教會
[00:01:54.180 --> 00:01:57.380]  特別是那些超過千人以上的教會
[00:01:57.380 --> 00:02:00.980]  許多在疫情之後看到年輕人回到教會來
[00:02:00.980 --> 00:02:02.340]  就是在吉隆坡的一個大教會
[00:02:02.340 --> 00:02:05.140]  五千人的教會兩堂的聚會
[00:02:05.140 --> 00:02:10.620]  我們看到有真的成千上百上萬的這些年輕人湧到教會里面
[00:02:10.620 --> 00:02:11.900]  來敬拜咋美我們的祖
[00:02:11.900 --> 00:02:15.780]  然後祖徒崇拜的時候也是用年輕人來帶領敬拜
[00:02:15.780 --> 00:02:17.980]  這是另外一間大概三千人的教會
[00:02:17.980 --> 00:02:21.100]  然後下一張這間教會大概也是三千人的教會
[00:02:21.100 --> 00:02:26.340]  都看到很多年輕人在疫情之後都回到教會來敬拜咋美我們的祖
[00:02:26.340 --> 00:02:29.100]  然後我老家的一個教會雖然不是很多人
[00:02:29.100 --> 00:02:34.700]  但是看到年輕人在臺上帶大家一同敬拜咋美我們的祖
[00:02:34.700 --> 00:02:38.740]  在香港我到香港一個禮拜有機會探望香港那個三千人的教會
[00:02:38.740 --> 00:02:45.060]  他們也是充滿了年輕人也是年輕人在臺上帶領大家敬拜咋美
[00:02:45.060 --> 00:02:48.900]  因此我有機會在吉隆坡我過去牧養的教會在分享信息的時候
[00:02:48.900 --> 00:02:51.220]  神就把這樣那個信息放在我的心中
[00:02:51.220 --> 00:02:53.020]  這是一個新的季節
[00:02:53.020 --> 00:02:56.860]  我們可以期待神他要做新事
[00:02:56.860 --> 00:02:59.500]  疫情之後我們可以說我們進入到一個新的季節
[00:02:59.500 --> 00:03:01.060]  神在預備了的心
[00:03:01.060 --> 00:03:02.620]  是我們要盡力恢復
[00:03:02.620 --> 00:03:03.820]  盡力到突破
[00:03:03.820 --> 00:03:05.980]  還要進入到復興的時刻
[00:03:05.980 --> 00:03:08.020]  因此今天早上跟大家來思想
[00:03:08.020 --> 00:03:12.180]  特別是在勞動節過後我們知道是新的季節開始了
[00:03:12.180 --> 00:03:14.980]  所以在新的季節我們要重新得利
[00:03:14.980 --> 00:03:19.940]  阿們告訴朋友們說新的季節要重新得利
[00:03:19.940 --> 00:03:26.580]  因此在今天早上跟大家分享三方面在新的季節裏面如何我們才能夠重新得利呢
[00:03:26.580 --> 00:03:31.380]  我們先來思想我們的主耶穌基督祂在世上非常忙碌的服事
[00:03:31.380 --> 00:03:35.060]  但是祂能力的源頭到底從哪裏來的呢
[00:03:35.060 --> 00:03:38.900]  我們先看看馬可複印第一章35到39節
[00:03:38.900 --> 00:03:42.300]  這些聖經告訴我們說喫了早晨天未亮的時候
[00:03:42.300 --> 00:03:46.820]  耶穌起來到曠野地方去在那裏禱告
[00:03:46.820 --> 00:03:48.780]  希門和門徒追了祂去
[00:03:48.780 --> 00:03:52.420]  遇見了祂就對祂說衆人都在找禰
[00:03:52.420 --> 00:03:57.860]  三十八節耶穌對他們說我們可以往別處去到鄰近的鄉村
[00:03:57.860 --> 00:03:59.500]  我也好在那裏傳道
[00:03:59.500 --> 00:04:02.500]  因爲我是爲這事出來的
[00:04:02.500 --> 00:04:09.820]  三十九節說於是在伽利利泉地進了會堂傳道趕鬼
[00:04:09.820 --> 00:04:11.500]  三十五節很清楚告訴我們說
[00:04:11.500 --> 00:04:14.100]  耶穌基督喫了早晨天未亮的時候
[00:04:14.100 --> 00:04:18.380]  就離開家到曠野地方去在那裏禱告
[00:04:18.380 --> 00:04:21.980]  其實在作者馬可是特意用四個動詞
[00:04:21.980 --> 00:04:23.420]  我們中文少了一個動詞
[00:04:23.420 --> 00:04:25.300]  在原文裏面說天未亮的時候
[00:04:25.300 --> 00:04:31.100]  耶穌起來離開家到曠野地方去在那裏禱告
[00:04:31.100 --> 00:04:37.540]  這裏還是特地強調耶穌是如何看重祂與天父獨處的時間
[00:04:37.540 --> 00:04:39.980]  祂在清晨大家還在熟睡的時候
[00:04:39.980 --> 00:04:45.260]  祂就離開家到曠野地方去與祂的天父來親近
[00:04:45.260 --> 00:04:47.820]  與祂的天父來禱告
[00:04:47.820 --> 00:04:50.580]  後來我們看到說祂雖然非常的忙碌
[00:04:50.580 --> 00:04:52.380]  但是在三十九節告訴我們說
[00:04:52.380 --> 00:04:57.180]  於是祂又在伽利利泉地開始進入會堂傳道趕鬼
[00:04:57.180 --> 00:04:59.940]  我們看到祂身上有源源不斷的能力
[00:04:59.940 --> 00:05:02.860]  從天父那裏傾倒在祂的身上
[00:05:02.860 --> 00:05:05.740]  因此我們可以知道說如果我們要重新出發
[00:05:05.740 --> 00:05:07.380]  特別是我們生命要得利
[00:05:07.380 --> 00:05:09.220]  得利的源頭乃是在於什麼
[00:05:09.220 --> 00:05:10.540]  與主連結
[00:05:10.540 --> 00:05:11.260]  阿們
[00:05:11.260 --> 00:05:16.300]  高中旁邊有人說生命得利要與主連結
[00:05:16.300 --> 00:05:19.100]  我們很清楚看見耶穌基督祂生命得利
[00:05:19.100 --> 00:05:24.780]  祂福氏得利的源頭乃是在於連結於這位天父
[00:05:24.780 --> 00:05:25.980]  那你想想看
[00:05:25.980 --> 00:05:29.260]  耶穌基督喫了早晨天未亮的時候到曠野去禱告
[00:05:29.260 --> 00:05:30.900]  你說這有什麼了不起
[00:05:30.900 --> 00:05:33.180]  如果你明白這節經文裏面
[00:05:33.180 --> 00:05:35.340]  特別是強調祂的時間
[00:05:35.340 --> 00:05:36.620]  喫了早晨
[00:05:36.620 --> 00:05:39.300]  就是第二天早晨天未亮的時候
[00:05:39.300 --> 00:05:41.500]  那做主要我們思想一下
[00:05:41.500 --> 00:05:44.700]  前一天到底耶穌基督做了什麼事情
[00:05:44.700 --> 00:05:47.420]  爲什麼要強調第二天早上天還沒有亮的時候
[00:05:47.420 --> 00:05:48.700]  耶穌就離開家
[00:05:48.700 --> 00:05:50.180]  到快去禱告呢
[00:05:50.180 --> 00:05:52.460]  我們回到第一章的二十一節
[00:05:52.460 --> 00:05:55.180]  二十一節是講到耶穌基督前一天所做的事情
[00:05:55.180 --> 00:05:56.620]  到了加百濃
[00:05:56.620 --> 00:05:59.860]  就是早上的時候耶穌就在安息地進入會堂
[00:05:59.860 --> 00:06:01.420]  通常他們在早上聚會
[00:06:01.420 --> 00:06:03.140]  進入了會堂教訓人
[00:06:03.140 --> 00:06:05.180]  衆人很稀奇祂的教訓
[00:06:05.180 --> 00:06:09.420]  因爲祂教訓他們正向有權柄的人不向聞事
[00:06:09.420 --> 00:06:12.020]  在會堂裏有一個人被烏鬼輔佐
[00:06:12.020 --> 00:06:15.020]  這裏提到耶穌基督在前一天的早上
[00:06:15.020 --> 00:06:16.460]  做了兩件事情
[00:06:16.460 --> 00:06:18.660]  第一件事情到會堂裏面做什麼
[00:06:18.660 --> 00:06:21.700]  教訓人關於天國的真理
[00:06:21.700 --> 00:06:22.820]  然後第二件事情是什麼呢
[00:06:22.820 --> 00:06:24.580]  有一個人被烏鬼輔佐
[00:06:24.580 --> 00:06:27.460]  介紹的經文告訴我們說他乃是在他們面前
[00:06:27.460 --> 00:06:29.180]  把這個烏鬼趕出去
[00:06:29.180 --> 00:06:32.900]  使那人得自由 得釋放
[00:06:32.900 --> 00:06:34.260]  做完這件事情以後
[00:06:34.260 --> 00:06:35.740]  可能已經到中午時間了
[00:06:35.740 --> 00:06:38.500]  耶穌應該回到他朋友的家
[00:06:38.500 --> 00:06:41.220]  西門彼得的家來享用午餐
[00:06:41.220 --> 00:06:42.860]  沒想到什麼事情發生了
[00:06:42.860 --> 00:06:44.420]  我們看看介紹的經文
[00:06:44.420 --> 00:06:46.020]  第一章第二十九節
[00:06:46.020 --> 00:06:47.380]  他們一出會堂
[00:06:47.380 --> 00:06:51.700]  就同做雅各約翰進了西門和安德烈的家
[00:06:51.700 --> 00:06:55.140]  西門的岳母正害熱病躺着發高燒
[00:06:55.140 --> 00:06:57.340]  有人告訴耶穌
[00:06:57.340 --> 00:06:59.580]  這裏講到西門的岳母 彼得的岳母
[00:06:59.580 --> 00:07:00.620]  肯定彼得是有結構
[00:07:00.620 --> 00:07:02.540]  不然的話怎麼會有岳母呢
[00:07:02.540 --> 00:07:04.580]  所以西門的岳母發高燒
[00:07:04.580 --> 00:07:06.500]  所以耶穌在那裏又醫治了她
[00:07:06.500 --> 00:07:07.420]  所以你可以想象
[00:07:07.420 --> 00:07:08.620]  耶穌到了家百龍
[00:07:08.620 --> 00:07:10.580]  首先在會堂裏面教訓人
[00:07:10.580 --> 00:07:13.580]  然後又趕鬼回到西門彼得的家裏面
[00:07:13.580 --> 00:07:18.220]  又替岳母醫好她的發高燒
[00:07:18.220 --> 00:07:20.580]  你知道這個小地方消息很快
[00:07:20.580 --> 00:07:23.580]  一傳十 十傳百 百傳千
[00:07:23.580 --> 00:07:24.980]  很快全城都聽到
[00:07:24.980 --> 00:07:26.900]  耶穌基督來到他們的地方
[00:07:26.900 --> 00:07:28.460]  而且帶有能力 權柄
[00:07:28.460 --> 00:07:30.460]  可以醫病趕鬼
[00:07:30.460 --> 00:07:31.540]  接下來發生什麼事情呢
[00:07:31.540 --> 00:07:33.580]  我們看看同一天
[00:07:33.580 --> 00:07:35.060]  天晚日落的時候
[00:07:35.060 --> 00:07:38.460]  有人帶着一切害病的和被鬼附的
[00:07:38.460 --> 00:07:40.020]  來到耶穌跟前
[00:07:40.020 --> 00:07:43.060]  記得帶着一切害病
[00:07:43.060 --> 00:07:45.500]  所有害病的人和被鬼附的人
[00:07:45.500 --> 00:07:47.580]  合成的人都聚集在門前
[00:07:47.580 --> 00:07:48.420]  耶穌治好了
[00:07:48.420 --> 00:07:51.620]  許多害各樣病的人又趕出許多鬼
[00:07:51.620 --> 00:07:52.460]  不許鬼說話
[00:07:52.460 --> 00:07:54.060]  因爲鬼認識他
[00:07:54.060 --> 00:07:54.580]  你想想看
[00:07:54.580 --> 00:07:58.060]  如果家百龍是一個小鄉村的話
[00:07:58.060 --> 00:07:59.340]  如果沒有兩三百人的話
[00:07:59.340 --> 00:08:00.380]  至少有一百人
[00:08:00.380 --> 00:08:02.140]  你想想全城的人
[00:08:02.140 --> 00:08:03.900]  帶着他們有病的
[00:08:03.900 --> 00:08:05.220]  被鬼附的
[00:08:05.220 --> 00:08:07.500]  都來到西門彼得岳母的家
[00:08:07.500 --> 00:08:09.500]  要求耶穌醫治他們
[00:08:09.500 --> 00:08:11.540]  趕出他們身上的鬼
[00:08:11.540 --> 00:08:13.860]  我們都知道耶穌基督是蠻有愛心
[00:08:13.860 --> 00:08:15.300]  蠻有憐憫的人
[00:08:15.300 --> 00:08:20.380]  肯定是爲每一個有需要的人醫病趕鬼
[00:08:20.380 --> 00:08:22.580]  如果你做過醫病趕鬼的服事的話
[00:08:22.580 --> 00:08:26.380]  你知道這是最消耗體力精力的服事
[00:08:26.380 --> 00:08:29.660]  很可能耶穌就因此忙到深夜
[00:08:29.660 --> 00:08:31.740]  可能忙到凌晨一兩點
[00:08:31.740 --> 00:08:33.620]  才把這些病醫好
[00:08:33.620 --> 00:08:35.700]  才把這些鬼趕出去
[00:08:35.700 --> 00:08:38.020]  所以第一章三十五節才說
[00:08:38.020 --> 00:08:42.220]  次日早晨天未亮的時候
[00:08:42.220 --> 00:08:47.700]  耶穌到曠野地方去在那裏禱告
[00:08:47.700 --> 00:08:50.780]  那天晚上耶穌可能只睡了三四個小時
[00:08:50.780 --> 00:08:53.660]  可能三四個小時都不到
[00:08:53.660 --> 00:08:56.860]  耶穌是怎樣能夠有巨許家的能力
[00:08:56.860 --> 00:09:00.500]  來傳福音 來醫病 來趕鬼呢
[00:09:00.500 --> 00:09:01.860]  這樣子昨天晚上因爲失雜的原因
[00:09:01.860 --> 00:09:02.980]  我兩點半就起來了
[00:09:02.980 --> 00:09:04.180]  這不是靠自己
[00:09:04.180 --> 00:09:06.100]  而是靠着神的能力
[00:09:06.100 --> 00:09:07.580]  耶穌就是靠着神的能力
[00:09:07.580 --> 00:09:09.380]  結果你看他犯了什麼事情
[00:09:09.380 --> 00:09:10.740]  第三十九節
[00:09:10.740 --> 00:09:14.020]  馬上又說 於是在伽利利泉地
[00:09:14.020 --> 00:09:16.460]  進了會堂傳道趕鬼
[00:09:16.460 --> 00:09:18.900]  之前星期六他還忙着一整天
[00:09:18.900 --> 00:09:21.060]  從早上在會堂醫治
[00:09:21.060 --> 00:09:22.020]  西門彼得的岳母
[00:09:22.020 --> 00:09:24.940]  到晚上醫治所有害病的
[00:09:24.940 --> 00:09:26.740]  還有所有被鬼附的人
[00:09:26.740 --> 00:09:29.500]  直到深夜沒睡幾個小時
[00:09:29.500 --> 00:09:34.060]  但是他非常重視於主
[00:09:34.060 --> 00:09:35.380]  他的天賦
[00:09:35.380 --> 00:09:37.580]  這樣的一個清靜的時間
[00:09:37.580 --> 00:09:38.180]  所以我們可以說
[00:09:38.180 --> 00:09:41.940]  耶穌是習慣以禱告來清靜主
[00:09:41.940 --> 00:09:43.540]  耶穌習慣以禱告清靜
[00:09:43.540 --> 00:09:45.260]  祂的主就是祂的天賦
[00:09:45.260 --> 00:09:47.900]  所以我們看到耶穌是如何重視
[00:09:47.900 --> 00:09:49.060]  祂禱告的生活
[00:09:49.060 --> 00:09:50.460]  無論多麼地忙碌
[00:09:50.460 --> 00:09:53.220]  耶穌總是有時間
[00:09:53.220 --> 00:09:55.420]  特別是計劃出來的時間
[00:09:55.420 --> 00:09:56.820]  安排出來的時間
[00:09:56.820 --> 00:09:58.620]  在大家還在熟睡的時候
[00:09:58.620 --> 00:10:00.980]  祂就獨自一人離開家
[00:10:00.980 --> 00:10:02.060]  到曠野地方去
[00:10:02.060 --> 00:10:05.380]  在那裏與天父交通禱告
[00:10:05.380 --> 00:10:06.340]  我們知道禱告
[00:10:06.340 --> 00:10:08.620]  不但是能夠把自己的需要告訴天父
[00:10:08.620 --> 00:10:11.940]  也能夠領受天父所給你的旨意
[00:10:11.940 --> 00:10:12.900]  耶穌基督不是說嗎
[00:10:12.900 --> 00:10:14.060]  祂說我來
[00:10:14.060 --> 00:10:16.540]  就是要做成猜我來者的旨意
[00:10:16.540 --> 00:10:18.340]  祂怎麼知道天父的旨意呢
[00:10:18.340 --> 00:10:19.780]  那就透過祂常常
[00:10:19.780 --> 00:10:23.380]  甚至每天與天父如此的清靜
[00:10:23.380 --> 00:10:24.860]  如此的連結
[00:10:24.860 --> 00:10:25.580]  祂才知道說
[00:10:25.580 --> 00:10:26.780]  我父做工到如今
[00:10:26.780 --> 00:10:28.540]  我也做工到如今
[00:10:28.540 --> 00:10:30.580]  所以祂完全明白天父的旨意
[00:10:30.580 --> 00:10:33.620]  才能夠在地上完完全全行
[00:10:33.620 --> 00:10:36.140]  完了天父要祂所行的旨意
[00:10:36.140 --> 00:10:38.780]  所以路加鳳也是如此地強調
[00:10:38.780 --> 00:10:39.780]  路加鳳第五章
[00:10:39.780 --> 00:10:42.180]  也是講耶穌基督如何看重祂的禱告
[00:10:42.180 --> 00:10:44.420]  當耶穌的名聲越發傳揚出去
[00:10:44.420 --> 00:10:46.980]  有極多的人聚聚來聽到
[00:10:46.980 --> 00:10:49.380]  也指望醫治他們的病
[00:10:49.380 --> 00:10:54.580]  耶穌卻退到曠野去禱告
