
[00:00:00.000 --> 00:00:01.580]  丁姐妹早晨
[00:00:01.580 --> 00:00:08.380]  上星期袁牧師跟我們分享了一個很澎湃的訊息之後
[00:00:08.380 --> 00:00:12.740]  今天我們就乘著勢繼續去講一個很激烈的訊息
[00:00:12.740 --> 00:00:16.000]  主題叫「小心中伏」
[00:00:16.000 --> 00:00:21.920]  在聆聽神的話語之前我們一起祈禱
[00:00:26.580 --> 00:00:30.260]  天父我們感謝祢,因為祢的話語是生命
[00:00:30.260 --> 00:00:33.360]  主啊祢的話語進入我們的生命裡面
[00:00:33.360 --> 00:00:37.260]  來教導、督察、使人歸正
[00:00:37.260 --> 00:00:39.740]  教導我們去學而有益
[00:00:39.740 --> 00:00:42.360]  叫屬神的人得益處
[00:00:42.360 --> 00:00:44.820]  預備行各樣的善事
[00:00:44.820 --> 00:00:48.220]  天父求祢今天藉著李希米的訊息
[00:00:48.220 --> 00:00:50.480]  再一次去指教我們
[00:00:50.480 --> 00:00:53.420]  在這個屬靈爭戰的裡面
[00:00:53.420 --> 00:00:56.420]  我們怎樣可以靠著耶穌去得勝
[00:00:56.420 --> 00:00:59.280]  求主祢去引導我們以下的時間
[00:00:59.280 --> 00:01:04.360]  願祢的聖靈親自去引導我們各人的心
[00:01:04.360 --> 00:01:09.160]  或許我們仍然有很多纏繞我們的重擔
[00:01:09.160 --> 00:01:11.160]  或者我們有憂慮
[00:01:11.160 --> 00:01:14.300]  或者我們仍然有隱移未現的罪
[00:01:14.300 --> 00:01:17.140]  我們願意都帶到上主祢的面前
[00:01:17.140 --> 00:01:19.840]  求祢去光照、求祢去提醒
[00:01:19.840 --> 00:01:24.540]  讓我們都靠著祢來活出一個聖潔的生命
[00:01:24.540 --> 00:01:27.420]  多謝主聽我們祈禱奉耶穌的名
[00:01:27.420 --> 00:01:28.420]  對喔
[00:01:28.420 --> 00:01:32.160]  請 PowerPoint 展示下一張
[00:01:32.160 --> 00:01:37.120]  最近烏克蘭總統和烏克蘭的人民
[00:01:37.120 --> 00:01:40.800]  他們面對這個俄烏戰爭的時候所表現出來的
[00:01:40.800 --> 00:01:44.640]  無懼的勇氣是舉世驚歎的
[00:01:44.640 --> 00:01:47.300]  我只展示了三張照片出來
