
[00:00:00.000 --> 00:00:02.000]  我們一起先低頭祈禱
[00:00:02.000 --> 00:00:08.320]  感謝主給我們這個機會來服侍主
[00:00:08.320 --> 00:00:12.160]  今天我們要講到「愛向地獄出發」
[00:00:12.160 --> 00:00:16.020]  怎麼能叫我們不愛主呢?
[00:00:16.020 --> 00:00:18.020]  求主幫助我們今天的訊息
[00:00:18.020 --> 00:00:20.560]  對我們每一個人的心裡面講說話
[00:00:20.560 --> 00:00:21.840]  與我們同在
[00:00:21.840 --> 00:00:23.280]  祈禱奉耶穌名求
[00:00:23.280 --> 00:00:24.020]  阿們
[00:00:24.020 --> 00:00:26.780]  我們先讀一段經文好嗎?
[00:00:26.780 --> 00:00:29.560]  在《約翰福音》第四章三十四至
[00:00:29.560 --> 00:00:31.060]  三十八節
[00:00:31.060 --> 00:00:33.060]  不知道今天有沒有弄出來
[00:00:33.060 --> 00:00:36.480]  有啊,三十四節
[00:00:36.480 --> 00:00:38.980]  我們一起開聲讀神的話語
[00:00:38.980 --> 00:00:40.760]  耶穌說
[00:00:40.760 --> 00:00:44.880]  我的食物就是遵行差我者的旨意
[00:00:44.880 --> 00:00:46.880]  造成他的供
[00:00:46.880 --> 00:00:49.680]  你們豈不說到收割的時候
[00:00:49.680 --> 00:00:51.680]  還有四個月嗎?
[00:00:51.680 --> 00:00:52.880]  我告訴你們
[00:00:52.880 --> 00:00:54.880]  舉目向前觀看
[00:00:54.880 --> 00:00:56.680]  莊稼已經熟了
[00:00:56.680 --> 00:00:58.180]  可以收割了
[00:00:58.180 --> 00:01:00.180]  收割的人得功架
[00:01:00.180 --> 00:01:02.180]  積蓄五穀道永生
[00:01:02.180 --> 00:01:05.680]  叫殺種的和收割的一同快樂
[00:01:05.680 --> 00:01:06.680]  俗語說
[00:01:06.680 --> 00:01:09.180]  那人殺種者人收割
[00:01:09.180 --> 00:01:11.180]  這話可見是真的
[00:01:11.180 --> 00:01:14.680]  我差你們去收你們所沒有奴婦的
[00:01:14.680 --> 00:01:19.180]  別人奴婦你們享受他們所奴婦的
[00:01:19.180 --> 00:01:22.180]  我想問問大家
[00:01:22.180 --> 00:01:24.180]  這段經文你讀的時候
[00:01:24.180 --> 00:01:26.180]  你有什麼感覺呢?
[00:01:26.680 --> 00:01:28.680]  耶穌當時是開心嗎?
[00:01:28.680 --> 00:01:30.680]  不開心嗎?
[00:01:30.680 --> 00:01:33.680]  是不是很快樂呢?
[00:01:33.680 --> 00:01:37.680]  有時候我們讀經文
[00:01:37.680 --> 00:01:41.180]  我們很注意一個理性的角度去分析
[00:01:41.180 --> 00:01:44.680]  但是我們有一個感性的角度去看一看
[00:01:44.680 --> 00:01:45.680]  聖經裡面
[00:01:45.680 --> 00:01:49.680]  有時候很難將感覺寫出來
[00:01:49.680 --> 00:01:52.680]  譬如音樂容易將感覺寫出來
[00:01:52.680 --> 00:01:54.180]  表達出來
[00:01:54.180 --> 00:01:55.680]  但是聖經裡面
[00:01:55.680 --> 00:01:57.680]  有些字眼特別講到
[00:01:57.680 --> 00:01:59.680]  中間講到有快樂的
[00:01:59.680 --> 00:02:01.180]  興奮的
[00:02:01.180 --> 00:02:02.180]  是不是?
[00:02:02.180 --> 00:02:04.180]  一同快樂
[00:02:04.180 --> 00:02:05.680]  第三十六字
[00:02:05.680 --> 00:02:09.180]  叫殺種和收割的一同快樂
[00:02:09.180 --> 00:02:11.180]  他講到有奴婦
[00:02:11.180 --> 00:02:15.680]  但是這個奴婦是享受他們所奴婦的
[00:02:15.680 --> 00:02:19.180]  這段經文的背景是講到
[00:02:19.180 --> 00:02:23.680]  耶穌和撒瑪利亞婦人談道之後
[00:02:23.680 --> 00:02:27.680]  將罪人帶到神的閣裡面
[00:02:27.680 --> 00:02:31.180]  然後這些門徒買了午餐回來
[00:02:31.180 --> 00:02:32.680]  就和耶穌見面
[00:02:32.680 --> 00:02:33.680]  耶穌就說
[00:02:33.680 --> 00:02:38.180]  我的食物遵行差我來者的旨意
[00:02:38.180 --> 00:02:39.680]  作成他的功
[00:02:39.680 --> 00:02:42.180]  那些門徒就問你吃了東西沒有?
[00:02:42.180 --> 00:02:43.180]  耶穌就說
[00:02:43.180 --> 00:02:44.180]  我的食物
[00:02:44.180 --> 00:02:46.680]  我的滿足好像吃東西一樣
[00:02:46.680 --> 00:02:49.680]  這個耶穌就講到一個喜樂
[00:02:49.680 --> 00:02:52.180]  你知不知道吃東西是喜樂的?
[00:02:53.180 --> 00:02:54.680]  你們現在喜不喜樂?
[00:02:54.680 --> 00:02:56.180]  一會兒可能在哪裡喝茶
[00:02:56.180 --> 00:02:57.180]  可能喜樂
[00:02:57.180 --> 00:02:59.180]  吃東西是喜樂的
[00:02:59.180 --> 00:03:00.680]  所以當你不開心的時候
[00:03:00.680 --> 00:03:01.680]  你不會吃東西的
[00:03:01.680 --> 00:03:04.180]  吃東西是一種喜樂的意思
[00:03:04.180 --> 00:03:06.180]  所以求全是幫助我們明白
[00:03:06.180 --> 00:03:11.180]  我們猜存將福音帶到地極去
[00:03:11.180 --> 00:03:14.180]  這是一個喜樂的訊息
[00:03:14.180 --> 00:03:16.180]  很開心的訊息
[00:03:16.180 --> 00:03:19.180]  所以我們叫福音
[00:03:19.180 --> 00:03:20.680]  為什麼叫全福音?
[00:03:20.680 --> 00:03:23.180]  就是一些好東西
[00:03:23.180 --> 00:03:25.180]  一些好的喜訊告訴你
[00:03:25.180 --> 00:03:27.180]  你有沒有聽過福音?
[00:03:27.180 --> 00:03:29.180]  有沒有收過福音?
[00:03:29.180 --> 00:03:32.180]  如果突然間你的債務公司寫一封信給你
[00:03:32.180 --> 00:03:34.180]  有人幫你付出所有債務
[00:03:34.180 --> 00:03:36.180]  你就在這裡住就可以了
[00:03:36.180 --> 00:03:37.180]  這個就是喜訊
[00:03:37.180 --> 00:03:38.180]  是不是?
[00:03:38.180 --> 00:03:39.180]  很開心
[00:03:39.180 --> 00:03:41.180]  有沒有這種事發生過?
[00:03:41.180 --> 00:03:43.180]  還沒有
[00:03:43.180 --> 00:03:44.180]  會有的
[00:03:44.180 --> 00:03:46.180]  我們知道
[00:03:46.180 --> 00:03:48.180]  人生裡面有很多的喜訊
[00:03:48.180 --> 00:03:50.180]  為什麼叫福音?
[00:03:50.180 --> 00:03:52.180]  福音裡面是一個愛的喜訊
[00:03:52.180 --> 00:03:55.180]  我們知道很多人信主
[00:03:55.180 --> 00:03:56.180]  他們的信心
[00:03:56.180 --> 00:03:57.180]  我們說信耶穌
[00:03:57.180 --> 00:03:59.180]  什麼叫信耶穌?
[00:03:59.180 --> 00:04:01.180]  有沒有解釋什麼叫信耶穌?
[00:04:01.180 --> 00:04:03.180]  你信耶穌了沒有?
[00:04:03.180 --> 00:04:05.180]  有的人說我信了
[00:04:05.180 --> 00:04:06.180]  其實呢
[00:04:06.180 --> 00:04:08.180]  是不是真的信了呢?
[00:04:08.180 --> 00:04:10.180]  魔鬼也信耶穌的
[00:04:10.180 --> 00:04:12.180]  你知道嗎?
[00:04:12.180 --> 00:04:14.180]  信耶穌存在
[00:04:14.180 --> 00:04:16.180]  這個人說我信了
[00:04:16.180 --> 00:04:18.180]  他說我信耶穌存在
[00:04:18.180 --> 00:04:21.180]  我信了是秦始皇存在
[00:04:21.180 --> 00:04:23.180]  他相信一件事實而已
[00:04:23.180 --> 00:04:25.180]  信耶穌是什麼呢?
[00:04:25.180 --> 00:04:27.180]  信耶穌簡單來講
[00:04:27.180 --> 00:04:30.180]  是信耶穌愛我們
[00:04:30.180 --> 00:04:33.180]  我們接受耶穌這份愛
[00:04:33.180 --> 00:04:36.180]  然後我們去回應神的愛
[00:04:36.180 --> 00:04:37.180]  這個叫信耶穌
[00:04:37.180 --> 00:04:39.180]  所以信是一個基礎
[00:04:39.180 --> 00:04:42.180]  這個基礎引導我們去愛
[00:04:42.180 --> 00:04:45.180]  我們今天說到愛向地極出發
[00:04:45.180 --> 00:04:46.180]  第一個問題就是
[00:04:46.180 --> 00:04:47.180]  你信耶穌了沒有?
[00:04:47.180 --> 00:04:49.180]  怎麼知道你信了耶穌了沒有呢?
[00:04:49.180 --> 00:04:51.180]  我們是不是心裡面
[00:04:51.180 --> 00:04:54.180]  真的愛耶穌呢?
[00:04:54.180 --> 00:04:55.180]  真的愛神呢?
[00:04:55.180 --> 00:04:57.180]  這是一個最基要的
[00:04:57.180 --> 00:04:59.180]  最基本的問題
[00:04:59.180 --> 00:05:01.180]  這個問題如果不解決的話
[00:05:01.180 --> 00:05:03.180]  我們說外面的事情
[00:05:03.180 --> 00:05:06.180]  也不過是說自己而已
[00:05:06.180 --> 00:05:09.180]  我們知道北美洲的教會
[00:05:09.180 --> 00:05:12.180]  很喜歡說教會增長大會
[00:05:12.180 --> 00:05:15.180]  昨天我們也在會點說
[00:05:15.180 --> 00:05:16.180]  教會增長大會
[00:05:16.180 --> 00:05:18.180]  不過教會增長大會
[00:05:18.180 --> 00:05:20.180]  你只是說表面的東西
[00:05:20.180 --> 00:05:21.180]  燈怎麼弄好一點
[00:05:21.180 --> 00:05:23.180]  音響好一點
[00:05:23.180 --> 00:05:26.180]  那些完全是廢話
[00:05:26.180 --> 00:05:28.180]  program(程式)怎麼好一點
[00:05:28.180 --> 00:05:30.180]  沒用的
[00:05:30.180 --> 00:05:33.180]  問題就是我們根本是不是愛神
[00:05:33.180 --> 00:05:35.180]  我們根本是不是愛主呢?
[00:05:35.180 --> 00:05:38.180]  我們的愛有多少呢?
[00:05:38.180 --> 00:05:40.180]  今天我們要回想這個問題
[00:05:40.180 --> 00:05:42.180]  愛有多少?
[00:05:42.180 --> 00:05:44.180]  如果我們沒有愛的話
[00:05:44.180 --> 00:05:46.180]  我們哪裡有動力呢?
[00:05:46.180 --> 00:05:48.180]  《馬達福音》二十八章
[00:05:48.180 --> 00:05:50.180]  大家都很懂得背
[00:05:50.180 --> 00:05:53.180]  所以你們要去寫萬民作我的門徒
[00:05:53.180 --> 00:05:56.180]  奉虎之聖靈的名給他們施浸
[00:05:56.180 --> 00:05:59.180]  然後凡是我所教訓的
[00:05:59.180 --> 00:06:00.180]  都要教訓他們遵守
[00:06:00.180 --> 00:06:02.180]  我就常與你們同在
[00:06:02.180 --> 00:06:04.180]  直到世界都無聊
[00:06:04.180 --> 00:06:06.180]  我們做牧師當然懂得背
[00:06:06.180 --> 00:06:09.180]  你也懂得背
[00:06:09.180 --> 00:06:11.180]  誰人來到教會裡面
[00:06:11.180 --> 00:06:13.180]  特別是你信了主台
[00:06:13.180 --> 00:06:16.180]  你感受不到要傳方嗎?
[00:06:16.180 --> 00:06:18.180]  但是傳方很多時候
[00:06:18.180 --> 00:06:21.180]  我們指一個責任感
[00:06:21.180 --> 00:06:23.180]  什麼叫責任感呢?
[00:06:23.180 --> 00:06:26.180]  責任感就是說你被迫去做一些事情
[00:06:26.180 --> 00:06:28.180]  如果你不愛你的妻子
[00:06:28.180 --> 00:06:30.180]  你不愛你的丈夫
[00:06:30.180 --> 00:06:32.180]  你回家煮飯給他吃
[00:06:32.180 --> 00:06:34.180]  是責任感
[00:06:34.180 --> 00:06:35.180]  被迫的
[00:06:35.180 --> 00:06:37.180]  這個人又要我三餸一湯
[00:06:37.180 --> 00:06:38.180]  白飯任裝
[00:06:38.180 --> 00:06:40.180]  搞這麼多事情
[00:06:40.180 --> 00:06:42.180]  你覺得很容易燒熱
[00:06:42.180 --> 00:06:45.180]  然後當你照顧他十塊錢的時候
[00:06:45.180 --> 00:06:47.180]  我堂堂拿了PhD degree
[00:06:47.180 --> 00:06:49.180]  現在要回家照顧兒子
[00:06:49.180 --> 00:06:50.180]  跟他換尿片
[00:06:50.180 --> 00:06:52.180]  我很生氣
[00:06:52.180 --> 00:06:54.180]  這個是責任感
[00:06:54.180 --> 00:06:56.180]  如果我們今天傳福音
[00:06:56.180 --> 00:06:57.180]  是責任感
[00:06:57.180 --> 00:06:59.180]  我們就糟糕了
[00:06:59.180 --> 00:07:01.180]  今天不是責任
[00:07:01.180 --> 00:07:04.180]  是一個愛的推動出去
[00:07:04.180 --> 00:07:06.180]  我們求主幫助我們
[00:07:06.180 --> 00:07:07.180]  什麼叫愛?
[00:07:07.180 --> 00:07:08.180]  我們想來想去
[00:07:08.180 --> 00:07:10.180]  如果我們人沒有神的愛
[00:07:10.180 --> 00:07:12.180]  我們不接受神的愛
[00:07:12.180 --> 00:07:15.180]  我們就真的糟糕了
[00:07:15.180 --> 00:07:16.180]  糟糕了
[00:07:16.180 --> 00:07:18.180]  是很糟糕的
[00:07:18.180 --> 00:07:20.180]  所以我第一點想跟大家分享
[00:07:20.180 --> 00:07:22.180]  其實我今天想了很多東西想跟大家說
[00:07:22.180 --> 00:07:25.180]  不過牧師千萬不要嘮叨
[00:07:25.180 --> 00:07:27.180]  不然你們等一下就沒東西吃了
[00:07:27.180 --> 00:07:29.180]  第一就是說
[00:07:29.180 --> 00:07:31.180]  如果我們不愛主
[00:07:31.180 --> 00:07:35.180]  哪有悔改進行真道的勇氣
[00:07:35.180 --> 00:07:38.180]  耶穌出來傳道的時候說了一句話
[00:07:38.180 --> 00:07:40.180]  天國近了
[00:07:40.180 --> 00:07:42.180]  你們應當
[00:07:42.180 --> 00:07:43.180]  怎麼樣?
[00:07:43.180 --> 00:07:44.180]  悔改
[00:07:44.180 --> 00:07:46.180]  悔改
[00:07:46.180 --> 00:07:49.180]  天國是一個什麼國呢?
[00:07:49.180 --> 00:07:53.180]  天國是一個神的愛
[00:07:53.180 --> 00:07:55.180]  被愛來統治的國
[00:07:55.180 --> 00:07:57.180]  一個愛的國度
[00:07:57.180 --> 00:08:00.180]  如果我們明白什麼是天國的時候
[00:08:00.180 --> 00:08:03.180]  天國不是外面加下來
[00:08:03.180 --> 00:08:05.180]  不是強行要我們做一些事情
[00:08:05.180 --> 00:08:10.180]  我們去到一個國家裡面有很多的律法
[00:08:10.180 --> 00:08:13.180]  你一定要遵行那個國家的律法
[00:08:13.180 --> 00:08:16.180]  所以現在我們在香港
[00:08:16.180 --> 00:08:18.180]  為什麼這麼生氣呢?
[00:08:18.180 --> 00:08:21.180]  因為他們不喜歡大陸的政權
[00:08:21.180 --> 00:08:23.180]  沒有了自由
[00:08:23.180 --> 00:08:25.180]  自由是為了什麼?
[00:08:25.180 --> 00:08:27.180]  是為了去愛
[00:08:27.180 --> 00:08:32.180]  但是天國是用我們的自由去愛神
[00:08:32.180 --> 00:08:33.180]  天國的律法是什麼?
[00:08:33.180 --> 00:08:36.180]  我想問問大家
[00:08:36.180 --> 00:08:38.180]  總結來說
[00:08:38.180 --> 00:08:41.180]  如果你今天進入天國
[00:08:41.180 --> 00:08:42.180]  天國
[00:08:42.180 --> 00:08:44.180]  有一個人守門口
[00:08:44.180 --> 00:08:48.180]  天國的律法是什麼呢?
[00:08:48.180 --> 00:08:49.180]  耶穌說的
[00:08:49.180 --> 00:08:51.180]  最大的誡命是什麼?
[00:08:51.180 --> 00:08:55.180]  盡心盡性盡義盡力
[00:08:55.180 --> 00:08:57.180]  愛主你的神
[00:08:57.180 --> 00:09:00.180]  接著就要愛人如己
[00:09:00.180 --> 00:09:02.180]  這兩條律法
[00:09:02.180 --> 00:09:04.180]  可以說是一條律法
[00:09:04.180 --> 00:09:06.180]  是愛的律法
[00:09:06.180 --> 00:09:09.180]  天國是一個愛的律法
[00:09:09.180 --> 00:09:11.180]  天國是一個愛的律法
[00:09:11.180 --> 00:09:12.180]  這個律法
[00:09:12.180 --> 00:09:13.180]  我們要悔改
