
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,平安
[00:00:05.000 --> 00:00:11.000]  時間過得很快,又來到2021年10月尾
[00:00:11.000 --> 00:00:14.000]  最後一天,我在這裡預備講道的時候
[00:00:14.000 --> 00:00:19.000]  神一直給我一個感動,講這個題目
[00:00:19.000 --> 00:00:26.000]  大家看看,是經歷人生裏面的來來去去
[00:00:26.000 --> 00:00:30.000]  其實在傳道書裏面,講得很清楚
[00:00:30.000 --> 00:00:35.000]  傳道者說,虛空的虛空,第一章第二節
[00:00:35.000 --> 00:00:39.000]  虛空的虛空,凡事都是虛空
[00:00:39.000 --> 00:00:44.000]  人一切的勞碌,就是花在日光之下的勞碌
[00:00:44.000 --> 00:00:46.000]  有什麼益處呢?
[00:00:46.000 --> 00:00:52.000]  一代過去,一代又來,地卻永遠長存
[00:00:52.000 --> 00:00:58.000]  日頭出來,日頭落下,急歸所出之地
[00:00:58.000 --> 00:01:04.000]  風往南刮,又向北轉,不住的旋轉
[00:01:04.000 --> 00:01:08.000]  而且返回,轉行原道
[00:01:08.000 --> 00:01:12.000]  江河都往海裏流,海卻不滿
[00:01:12.000 --> 00:01:18.000]  江河從何處流,仍歸還何處
[00:01:18.000 --> 00:01:22.000]  還有很多,講到現在這個實際
[00:01:22.000 --> 00:01:25.000]  我們生活在那個大環境裏面
[00:01:25.000 --> 00:01:30.000]  萬事令人厭煩,還有人不能說盡
[00:01:30.000 --> 00:01:34.000]  眼看,看不飽,耳聽,聽不足
[00:01:34.000 --> 00:01:38.000]  已有的事,後必再有
[00:01:38.000 --> 00:01:41.000]  已行的事,後必再行
[00:01:41.000 --> 00:01:45.000]  日光之下,並無新事
[00:01:45.000 --> 00:01:50.000]  這個整個題就是「一代過去,一代又來」
[00:01:50.000 --> 00:01:53.000]  其實這個題目讓我想起
[00:01:53.000 --> 00:01:59.000]  在我們身邊的人事物,是不斷在改變
[00:01:59.000 --> 00:02:02.000]  反映了人生是很短的
[00:02:02.000 --> 00:02:05.000]  人生是來去匆匆的
[00:02:05.000 --> 00:02:10.000]  人生是不斷重複的,不斷循環的
[00:02:10.000 --> 00:02:14.000]  而且是變幻,變化多端
[00:02:14.000 --> 00:02:16.000]  無法捉摸的
[00:02:16.000 --> 00:02:18.000]  今日不知明日事
[00:02:18.000 --> 00:02:21.000]  我覺得很幽默的地方就是
[00:02:21.000 --> 00:02:23.000]  我與很多人在香港來
[00:02:23.000 --> 00:02:25.000]  亦有些人在中國大陸來
[00:02:25.000 --> 00:02:28.000]  有些人在東南亞
[00:02:28.000 --> 00:02:32.000]  有一段時間很多人喜歡旅行
[00:02:32.000 --> 00:02:34.000]  所以有時突然跟我說
[00:02:34.000 --> 00:02:36.000]  我下星期何時要回香港
[00:02:36.000 --> 00:02:39.000]  但亦接到消息
[00:02:39.000 --> 00:02:43.000]  下星期何時人家又從香港回來美國
[00:02:43.000 --> 00:02:46.000]  同時那天差不多時間
[00:02:46.000 --> 00:02:49.000]  我就跟他們說笑
[00:02:49.000 --> 00:02:52.000]  你可能在飛機上見到熟人
[00:02:52.000 --> 00:02:54.000]  但不是同一架飛機
[00:02:54.000 --> 00:02:57.000]  有時我們在天空上坐飛機
[00:02:57.000 --> 00:02:59.000]  你會看到旁邊有飛機飛過
[00:02:59.000 --> 00:03:02.000]  如果天空很清的時候
[00:03:02.000 --> 00:03:04.000]  沒有雲擋住
[00:03:04.000 --> 00:03:06.000]  你看到一架架飛機在你身邊
[00:03:06.000 --> 00:03:09.000]  很遠在飛過
[00:03:09.000 --> 00:03:11.000]  人就是這樣
[00:03:11.000 --> 00:03:13.000]  有時在這裏
[00:03:13.000 --> 00:03:15.000]  有時去了另一處
[00:03:15.000 --> 00:03:16.000]  有時來這裏
[00:03:16.000 --> 00:03:18.000]  有時又會離開這裏
[00:03:18.000 --> 00:03:23.000]  我自己在頭三十或四十年
[00:03:23.000 --> 00:03:25.000]  真的變幻多端
[00:03:25.000 --> 00:03:27.000]  特別是十年裏
[00:03:27.000 --> 00:03:29.000]  我走來走去
[00:03:29.000 --> 00:03:33.000]  三年在美國讀書
[00:03:33.000 --> 00:03:35.000]  我先生讀書
[00:03:35.000 --> 00:03:37.000]  然後四年回香港
[00:03:37.000 --> 00:03:39.000]  香港侍奉完之後
[00:03:39.000 --> 00:03:41.000]  四年又回美國
[00:03:41.000 --> 00:03:44.000]  總之就是三年四年三年
[00:03:44.000 --> 00:03:47.000]  一直到現在
[00:03:47.000 --> 00:03:49.000]  後面那幾十年
[00:03:49.000 --> 00:03:51.000]  就比較穩定下來
[00:03:51.000 --> 00:03:53.000]  在這個教會
[00:03:53.000 --> 00:03:55.000]  但問題就是
[00:03:55.000 --> 00:03:57.000]  就算我不是來來去去香港
[00:03:57.000 --> 00:04:00.000]  或者有時去台灣短訓
[00:04:00.000 --> 00:04:02.000]  在我身邊發生的事
[00:04:02.000 --> 00:04:04.000]  都是匆匆而來
[00:04:04.000 --> 00:04:06.000]  很快地走了
[00:04:06.000 --> 00:04:09.000]  就在我身邊的會友弟兄姊妹
[00:04:09.000 --> 00:04:11.000]  和我們一起走這條路
[00:04:11.000 --> 00:04:12.000]  天路
[00:04:12.000 --> 00:04:14.000]  都一個一個有來
[00:04:14.000 --> 00:04:15.000]  有新人來
[00:04:15.000 --> 00:04:16.000]  我們很開心
[00:04:16.000 --> 00:04:19.000]  但都有舊人走了
[00:04:19.000 --> 00:04:22.000]  而且一代來一代又走
[00:04:22.000 --> 00:04:23.000]  在生命之道
[00:04:23.000 --> 00:04:25.000]  有一個姊妹和我們一組
[00:04:25.000 --> 00:04:27.000]  她說我很懷念
[00:04:27.000 --> 00:04:29.000]  我來了三次
[00:04:29.000 --> 00:04:30.000]  不知道多少次
[00:04:30.000 --> 00:04:34.000]  有一次我和一對長者夫婦
[00:04:34.000 --> 00:04:36.000]  和一組
[00:04:36.000 --> 00:04:38.000]  她說在她的生命裏
[00:04:38.000 --> 00:04:39.000]  我學了很多東西
[00:04:39.000 --> 00:04:40.000]  他們每次的分享
[00:04:40.000 --> 00:04:42.000]  都很鼓勵我們這些年青人
[00:04:42.000 --> 00:04:44.000]  但她說我這次來的時候
[00:04:44.000 --> 00:04:45.000]  人們告訴我
[00:04:45.000 --> 00:04:47.000]  她已經離開了世界
[00:04:47.000 --> 00:04:48.000]  回到天父那裏
[00:04:48.000 --> 00:04:51.000]  那我們就猜
[00:04:51.000 --> 00:04:52.000]  因為我和魏師母
[00:04:52.000 --> 00:04:53.000]  Anita和一組
[00:04:53.000 --> 00:04:55.000]  我們就猜誰呢
[00:04:55.000 --> 00:04:56.000]  猜到了
[00:04:56.000 --> 00:05:00.000]  趙先生趙太太
[00:05:00.000 --> 00:05:02.000]  很多人在我們身邊
[00:05:02.000 --> 00:05:05.000]  我們真的很想她停留在這裏
[00:05:05.000 --> 00:05:06.000]  陪一陪我們
[00:05:06.000 --> 00:05:08.000]  不要這麼快離開
[00:05:08.000 --> 00:05:10.000]  因為你是我生命中的祝福
[00:05:10.000 --> 00:05:12.000]  但是你猜不到
[00:05:12.000 --> 00:05:13.000]  有些事情
[00:05:13.000 --> 00:05:15.000]  你越想抓住
[00:05:15.000 --> 00:05:17.000]  但是她就越是
[00:05:17.000 --> 00:05:18.000]  好像不知不覺
[00:05:18.000 --> 00:05:20.000]  你沒有防範當中的時候
[00:05:20.000 --> 00:05:22.000]  她就走了
[00:05:22.000 --> 00:05:24.000]  但無論怎樣都好
[00:05:24.000 --> 00:05:27.000]  經歷人生的來來去去
[00:05:27.000 --> 00:05:28.000]  我們要學一下耶穌
[00:05:28.000 --> 00:05:33.000]  怎樣去面對、去回應
[00:05:33.000 --> 00:05:35.000]  好好地活一段
[00:05:35.000 --> 00:05:38.000]  真是來來去去的人生
[00:05:38.000 --> 00:05:41.000]  主耶穌基督的來與去
[00:05:41.000 --> 00:05:42.000]  第一點
[00:05:42.000 --> 00:05:44.000]  來
[00:05:44.000 --> 00:05:45.000]  祂來做什麼呢?
[00:05:45.000 --> 00:05:46.000]  主耶穌來
[00:05:46.000 --> 00:05:48.000]  祂是有目的的
[00:05:48.000 --> 00:05:50.000]  就是信服神的旨意
[00:05:50.000 --> 00:05:53.000]  使人得到永生
[00:05:53.000 --> 00:05:55.000]  信服神的旨意
[00:05:55.000 --> 00:05:58.000]  使人得到永恆的生命
[00:05:58.000 --> 00:06:00.000]  一個永遠的救恩
[00:06:00.000 --> 00:06:03.000]  希伯來書第十章第七節
[00:06:03.000 --> 00:06:04.000]  耶穌基督自己說的
[00:06:04.000 --> 00:06:07.000]  那時我說
[00:06:07.000 --> 00:06:09.000]  神啊我來了
[00:06:09.000 --> 00:06:11.000]  我要照祢的旨意行
[00:06:11.000 --> 00:06:15.000]  我的事在經卷上已經記載了
[00:06:15.000 --> 00:06:17.000]  我很喜歡一本兒童聖經
[00:06:17.000 --> 00:06:19.000]  我都買來送給人
[00:06:19.000 --> 00:06:21.000]  也都自己和孫子讀的
[00:06:21.000 --> 00:06:25.000]  就是他由舊約創世紀一直讀到啟示錄
[00:06:25.000 --> 00:06:27.000]  都經常提醒我們
[00:06:27.000 --> 00:06:30.000]  有一個要來的救世主
[00:06:30.000 --> 00:06:31.000]  特別是舊約那邊
[00:06:31.000 --> 00:06:34.000]  什麼都指向耶穌
[00:06:34.000 --> 00:06:36.000]  今天我們生命之道去查聖經
[00:06:36.000 --> 00:06:39.000]  由創世紀一直查到現在文素記
[00:06:39.000 --> 00:06:43.000]  都是一直讀到又會提醒你
[00:06:43.000 --> 00:06:47.000]  預言耶穌或預表耶穌
[00:06:47.000 --> 00:06:48.000]  是離不開耶穌的
[00:06:48.000 --> 00:06:50.000]  因為耶穌基督的事
[00:06:50.000 --> 00:06:52.000]  祂來到這個世界上
[00:06:52.000 --> 00:06:57.000]  在經卷上從第一卷一直記載到啟示錄
[00:06:57.000 --> 00:06:59.000]  都是記載祂
[00:06:59.000 --> 00:07:01.000]  祂是奉神的旨意來的
[00:07:01.000 --> 00:07:04.000]  是有神的差派來的
[00:07:04.000 --> 00:07:06.000]  所以我們真的很感謝耶穌基督
[00:07:06.000 --> 00:07:09.000]  祂來到這個世界上
[00:07:09.000 --> 00:07:13.000]  成就了神救贖的旨意
[00:07:13.000 --> 00:07:15.000]  約翰福音十章十節說
[00:07:15.000 --> 00:07:16.000]  耶穌說的
[00:07:16.000 --> 00:07:21.000]  我來了是叫人得生命並且得的更豐盛
[00:07:21.000 --> 00:07:24.000]  耶穌基督來到這個世界上
[00:07:24.000 --> 00:07:26.000]  很清楚自己在做什麼
[00:07:26.000 --> 00:07:28.000]  除了信服神的旨意
[00:07:28.000 --> 00:07:30.000]  在這個過程裡
[00:07:30.000 --> 00:07:32.000]  祂就要將生命賜給人
[00:07:32.000 --> 00:07:34.000]  因為剛才說得到永生
[00:07:34.000 --> 00:07:36.000]  這個永生不是我們閉上眼睛
[00:07:36.000 --> 00:07:39.000]  要回到天家時才開始的
