
[00:00:00.000 --> 00:00:02.000]  鳳主明問候弟兄姊妹平安
[00:00:02.000 --> 00:00:04.000]  鳳主問候弟兄姊妹平安
[00:00:04.000 --> 00:00:08.000]  我在這裡一路和大家分享獵王記下的訊息
[00:00:08.000 --> 00:00:12.000]  我在這裡和大家一路分享獵王記下的訊息
[00:00:12.000 --> 00:00:18.000]  我想再重覆一次 今年是新年開始
[00:00:18.000 --> 00:00:21.000]  我要重覆一次 今天是新年開始
[00:00:21.000 --> 00:00:25.000]  為什麼我們要這麼緊張獵王記下的訊息呢
[00:00:25.000 --> 00:00:27.000]  為什麼我們要緊張
[00:00:27.000 --> 00:00:29.000]  就是對獵王記下的訊息這麼緊張呢
[00:00:31.000 --> 00:00:35.000]  聖經裡面有三大部份
[00:00:35.000 --> 00:00:38.000]  舊約聖經有三大部份
[00:00:38.000 --> 00:00:43.000]  五經 歷史 先知書
[00:00:43.000 --> 00:00:53.000]  五經是經過摩西的手筆和他的影響形成的書
[00:00:53.000 --> 00:00:58.000]  摩西五經是通過摩西的手筆和他的影響形成的書
[00:00:58.000 --> 00:01:01.000]  進入迦南地
[00:01:01.000 --> 00:01:04.000]  整個以色列民族
[00:01:04.000 --> 00:01:07.000]  怎樣不遵守五經的事蹟
[00:01:07.000 --> 00:01:09.000]  在歷史書寫下
[00:01:09.000 --> 00:01:11.000]  在歷史書寫下
[00:01:11.000 --> 00:01:16.000]  以色列民族不遵守摩西的立法事蹟
[00:01:16.000 --> 00:01:19.000]  不聽話的後果就是被擄
[00:01:19.000 --> 00:01:21.000]  不聽話的後果就是被擄
[00:01:21.000 --> 00:01:24.000]  而先知書呢
[00:01:24.000 --> 00:01:28.000]  有四卷很大的先知書
[00:01:28.000 --> 00:01:30.000]  以賽亞書
[00:01:30.000 --> 00:01:32.000]  以細傑書
[00:01:32.000 --> 00:01:35.000]  耶利米書
[00:01:35.000 --> 00:01:39.000]  和十二小先知書
[00:01:39.000 --> 00:01:41.000]  應該是一本書來的
[00:01:41.000 --> 00:01:47.000]  上帝在這個國度的歷史當中
[00:01:47.000 --> 00:01:49.000]  上帝在這個歷史國度當中
[00:01:49.000 --> 00:01:52.000]  上帝派他的僕人
[00:01:52.000 --> 00:01:55.000]  不斷向他的子民說話
[00:01:55.000 --> 00:01:57.000]  不斷向他的子民說話
[00:01:57.000 --> 00:02:00.000]  這些說話的基礎就是先知書
[00:02:00.000 --> 00:02:02.000]  這些說話的基礎就是先知書
[00:02:02.000 --> 00:02:05.000]  整個舊約就是講這個東西
[00:02:05.000 --> 00:02:07.000]  整個舊約就是講這個東西
[00:02:07.000 --> 00:02:11.000]  所以列王記是歷史書中央的一部分
[00:02:11.000 --> 00:02:14.000]  列王記就是歷史書中央的一部分
[00:02:14.000 --> 00:02:16.000]  你明白了歷史發生了什麼事
[00:02:16.000 --> 00:02:18.000]  你明白歷史上發生了什麼事
[00:02:18.000 --> 00:02:21.000]  就知道以色列人是怎樣不聽上帝的話
[00:02:21.000 --> 00:02:24.000]  就知道以色列人是怎樣不聽上帝的話
[00:02:24.000 --> 00:02:25.000]  上帝的話在哪裡呢
[00:02:25.000 --> 00:02:26.000]  上帝的話在什麼地方呢
[00:02:26.000 --> 00:02:27.000]  摩西五經
[00:02:27.000 --> 00:02:29.000]  摩西五經
[00:02:29.000 --> 00:02:31.000]  先知呢
[00:02:31.000 --> 00:02:32.000]  先知
[00:02:32.000 --> 00:02:33.000]  上帝派他來
[00:02:33.000 --> 00:02:35.000]  先知上帝派他來
[00:02:35.000 --> 00:02:36.000]  警告以色列人
[00:02:36.000 --> 00:02:37.000]  就警告以色列人
[00:02:37.000 --> 00:02:39.000]  你們不聽上帝的話
[00:02:39.000 --> 00:02:40.000]  你們不聽上帝的話
[00:02:40.000 --> 00:02:44.000]  不聽摩西所留下來的典章律例
[00:02:44.000 --> 00:02:49.000]  不聽摩西所留下來的律例典章
[00:02:49.000 --> 00:02:50.000]  你們的命運
[00:02:50.000 --> 00:02:51.000]  你們的命運
[00:02:51.000 --> 00:02:52.000]  就是祕魯
[00:02:52.000 --> 00:02:53.000]  就是祕魯
[00:02:53.000 --> 00:02:54.000]  先知書就是這些信息
[00:02:54.000 --> 00:02:56.000]  先知書就是這些信息
[00:02:56.000 --> 00:02:57.000]  整個舊約就是講這些東西
[00:02:57.000 --> 00:02:59.000]  整個舊約就講這麼多
[00:02:59.000 --> 00:03:03.000]  所以我們現在讀這個列王記呢
