
[00:00:00.000 --> 00:00:01.560]  我們一起低頭禱告
[00:00:01.560 --> 00:00:07.080]  天父,謝謝你讓我們在主日當中
[00:00:07.080 --> 00:00:08.360]  來向你敬拜
[00:00:08.360 --> 00:00:11.080]  也謝謝你讓我們在主日來到當中
[00:00:11.080 --> 00:00:12.400]  去聆聽你的話語
[00:00:12.400 --> 00:00:14.360]  聖靈求你來到當中
[00:00:14.360 --> 00:00:15.920]  觸摸我們眾人的心
[00:00:15.920 --> 00:00:19.160]  讓我們的心有和謙卑
[00:00:19.160 --> 00:00:21.280]  被你的話語所感動
[00:00:21.280 --> 00:00:23.960]  求你親自對我們眾人說話
[00:00:23.960 --> 00:00:26.160]  以孩子所說,以孩子所聽
[00:00:26.160 --> 00:00:27.320]  都是同一陰靈
[00:00:27.320 --> 00:00:29.200]  我們將整個崇拜交託擺上
[00:00:29.280 --> 00:00:30.360]  奉原宗教圖
[00:00:30.360 --> 00:00:35.360]  好,各位早晨
[00:00:35.360 --> 00:00:40.080]  今天我們這次再來到當中去看
[00:00:40.080 --> 00:00:41.880]  開始了
[00:00:41.880 --> 00:00:45.800]  我們希望今年繼續去說尤大王
[00:00:45.800 --> 00:00:49.800]  這次是王者之路的第二個
[00:00:49.800 --> 00:00:51.280]  想說《藥沙法》
[00:00:51.280 --> 00:00:53.760]  《藥沙法》的信靠
[00:00:53.760 --> 00:00:54.960]  其實在經文當中
[00:00:55.040 --> 00:00:59.920]  在整個歷代至下17章至20章
[00:00:59.920 --> 00:01:02.720]  只是選了20章來當中和大家分享
[00:01:02.720 --> 00:01:05.480]  《藥沙法》的信靠
[00:01:05.480 --> 00:01:07.320]  我們看它的禱告當中
[00:01:07.320 --> 00:01:08.240]  來見得到
[00:01:08.240 --> 00:01:09.960]  究竟《藥沙法》在禱告當中
[00:01:09.960 --> 00:01:12.120]  怎樣來信靠
[00:01:12.120 --> 00:01:13.160]  說說《藥沙法》
[00:01:13.160 --> 00:01:14.960]  通常是一個甚麼人
[00:01:14.960 --> 00:01:17.400]  給大家有一個清楚的概念
[00:01:17.400 --> 00:01:19.600]  《藥沙法》的祖先
[00:01:19.600 --> 00:01:20.880]  就是數上去
[00:01:20.880 --> 00:01:22.440]  由大衛開始數起
[00:01:22.440 --> 00:01:23.600]  接著到所羅門
[00:01:23.680 --> 00:01:26.160]  就是第一次趕走所羅門
[00:01:26.160 --> 00:01:29.320]  接著到羅波安
[00:01:29.320 --> 00:01:31.320]  接著到亞比亞和亞薩
[00:01:31.320 --> 00:01:33.200]  接著才到《藥沙法》
[00:01:33.200 --> 00:01:39.480]  《藥沙法》也是早期的皇朝其中一個皇帝
[00:01:39.480 --> 00:01:42.560]  大衛和所羅門是掌管
[00:01:42.560 --> 00:01:45.560]  由大王和以色列王
[00:01:45.560 --> 00:01:49.040]  但到了羅波安的時候
[00:01:49.040 --> 00:01:51.920]  他不聽這些老的臣子說
[00:01:52.000 --> 00:01:55.200]  反而聽年輕的臣徒說
[00:01:55.200 --> 00:01:59.280]  接著令到分為南北角開始出現
[00:01:59.280 --> 00:02:01.680]  所以《藥沙法》沒有做過以色列王
[00:02:01.680 --> 00:02:03.440]  即是它是第四任
[00:02:03.440 --> 00:02:06.520]  由羅波安開始數起
[00:02:06.520 --> 00:02:11.480]  它是第四個由大王當中
[00:02:11.480 --> 00:02:12.720]  在歷代之下
[00:02:12.720 --> 00:02:15.240]  怎樣形容《藥沙法》呢
[00:02:15.240 --> 00:02:18.440]  它是一個敬畏的君王
[00:02:18.520 --> 00:02:22.320]  它大力推動整個宗教的改革
[00:02:22.320 --> 00:02:24.320]  清除所有的偶像
[00:02:24.320 --> 00:02:28.520]  尤其是設立官員來維護公義
[00:02:28.520 --> 00:02:31.480]  強調要依靠上帝
[00:02:31.480 --> 00:02:35.600]  鼓勵所有百姓都要守《摩西律法》
[00:02:35.600 --> 00:02:39.560]  派祭司和利美人去到所有地方
[00:02:39.560 --> 00:02:42.800]  要教導百姓《摩西律法》
[00:02:42.800 --> 00:02:47.320]  雖然《藥沙法》是一個很敬虔的君王
[00:02:47.400 --> 00:02:50.920]  但有一樣東西令它蒙上污點
[00:02:50.920 --> 00:02:55.280]  就是它和以色列王阿哈結親
[00:02:55.280 --> 00:02:59.280]  讓他的兒子阿蘭娶阿哈的女兒
[00:02:59.280 --> 00:03:02.240]  即是阿塔尼亞來一起
[00:03:02.240 --> 00:03:05.000]  這個婚姻的聯盟
[00:03:05.000 --> 00:03:11.080]  影響到整個由大宗教和政治問題
[00:03:11.080 --> 00:03:12.840]  甚至影響下一代
[00:03:12.840 --> 00:03:14.680]  帶來很多禍患
[00:03:14.760 --> 00:03:17.920]  耶和華在第19章在歷代之下
[00:03:17.920 --> 00:03:21.280]  第19章是藉著仙姿跟他說
[00:03:21.280 --> 00:03:23.320]  不喜悅《藥沙法》
[00:03:23.320 --> 00:03:27.400]  與以耶和華亢為惡的以色列王聯盟
[00:03:27.400 --> 00:03:33.120]  所以找仙姿來擲避《藥沙法》
[00:03:33.120 --> 00:03:36.760]  所以有聖經學者認為
[00:03:36.760 --> 00:03:40.200]  此後是因為耶和華審判
[00:03:40.200 --> 00:03:42.400]  所以有些事情發生了
[00:03:42.480 --> 00:03:44.920]  有三個民族來當中
[00:03:44.920 --> 00:03:47.800]  無論是摩亞人、阿滿人、米烏尼人
[00:03:47.800 --> 00:03:53.000]  三個民族成為大軍來攻擊《藥沙法》
[00:03:53.000 --> 00:03:55.600]  是一個大軍來當中
[00:03:55.600 --> 00:03:56.800]  在第三節說
[00:03:56.800 --> 00:04:01.600]  《藥沙法》極其恐懼、恐懼、害怕
[00:04:01.600 --> 00:04:04.960]  在第三至第四節
[00:04:04.960 --> 00:04:10.200]  出現了三次尋求
[00:04:10.200 --> 00:04:12.400]  尋求耶和華出現了兩次
[00:04:12.480 --> 00:04:17.040]  但是第三次是尋求耶和華來幫助
[00:04:17.040 --> 00:04:18.400]  《藥沙法》恐懼
[00:04:18.400 --> 00:04:23.080]  於是來當中尋求耶和華來幫助
[00:04:23.080 --> 00:04:26.040]  我想當每個人面對困難的時候
[00:04:26.040 --> 00:04:29.640]  人的本能很快就用自己的方法
[00:04:29.640 --> 00:04:32.720]  來處理自己眼前的困難
[00:04:32.720 --> 00:04:34.600]  不會穩神
[00:04:34.600 --> 00:04:36.640]  但是《藥沙法》面對強勁
[00:04:36.640 --> 00:04:38.320]  面對強大的軍隊的時候
[00:04:38.320 --> 00:04:41.120]  第一個反應就是它不是依靠軍隊
[00:04:41.200 --> 00:04:43.160]  也不是依靠任何的策略
[00:04:43.160 --> 00:04:45.760]  也不是依靠任何的聯盟
[00:04:45.760 --> 00:04:48.840]  如果大家有看歷代至上十七章的時候
[00:04:48.840 --> 00:04:50.080]  下章十十章的時候
[00:04:50.080 --> 00:04:52.720]  其實《藥沙法》上帝之前很祝福它
[00:04:52.720 --> 00:04:55.720]  它有不斷兼顧城牆訓練軍隊
[00:04:55.720 --> 00:04:58.680]  所以其實它的軍力都不弱的
[00:04:58.680 --> 00:05:01.040]  同時在第十九章、二十章的時候
[00:05:01.040 --> 00:05:04.240]  說到它跟阿哈以色列王聯盟的時候
[00:05:04.240 --> 00:05:08.840]  它都有聯盟的能力能夠抵抗外敵
[00:05:08.920 --> 00:05:11.920]  但是《藥沙法》沒有利用它的軍隊
[00:05:11.920 --> 00:05:15.360]  沒有利用它聯盟的勢力
[00:05:15.360 --> 00:05:18.200]  來當中對衡這個大軍
[00:05:18.200 --> 00:05:19.280]  反而它說什麼呢
[00:05:19.280 --> 00:05:23.080]  來禱告、尋求上帝的幫助
[00:05:23.080 --> 00:05:25.240]  這個定義、尋求而和華
[00:05:25.240 --> 00:05:26.600]  是一個積極的行動
[00:05:26.600 --> 00:05:27.680]  而不是被動的
[00:05:27.680 --> 00:05:28.680]  是很刻意的
[00:05:28.680 --> 00:05:32.080]  專門來找上帝
[00:05:32.080 --> 00:05:35.280]  人習慣很喜歡處理問題
[00:05:35.280 --> 00:05:38.080]  我們習慣了自己處理問題
[00:05:38.160 --> 00:05:42.640]  還沒到最後都不會找人幫忙
[00:05:42.640 --> 00:05:44.600]  直到當你真的不行的時候
[00:05:44.600 --> 00:05:45.640]  你才找人幫忙
[00:05:45.640 --> 00:05:47.360]  死死氣都會找人幫忙
[00:05:47.360 --> 00:05:49.680]  浪費很多時間、浪費很多氣力
[00:05:49.680 --> 00:05:51.400]  以為自己能搞定
[00:05:51.400 --> 00:05:55.440]  走投無路我們才找上帝來幫助
[00:05:55.440 --> 00:05:59.800]  我們用我們的心思、意念來處理
[00:05:59.800 --> 00:06:01.880]  到最後才找上帝
[00:06:01.880 --> 00:06:06.120]  神的角色彷彿是一個幫助者
[00:06:06.200 --> 00:06:09.240]  是一個幫助員就行了
[00:06:09.240 --> 00:06:10.280]  說完之後
[00:06:10.280 --> 00:06:11.280]  神說你搞定了
[00:06:11.280 --> 00:06:12.560]  你可以出去了
[00:06:12.560 --> 00:06:13.800]  正如我們中國人說
[00:06:13.800 --> 00:06:15.160]  有事終無厭
[00:06:15.160 --> 00:06:16.720]  沒有事就行不出
[00:06:16.720 --> 00:06:19.280]  但是相反
[00:06:19.280 --> 00:06:22.880]  人什麼時候才會定義尋求耶和華呢
[00:06:22.880 --> 00:06:24.120]  在現地十二節
[00:06:24.120 --> 00:06:26.040]  由第六節到第十一節
[00:06:26.040 --> 00:06:27.760]  我沒有擺出來
[00:06:27.760 --> 00:06:29.240]  因為那裡有一段討論
[00:06:29.240 --> 00:06:30.560]  在討論當中
[00:06:30.560 --> 00:06:33.000]  是講述耶和華的能力
[00:06:33.080 --> 00:06:36.480]  亦講述耶和華的應許
[00:06:36.480 --> 00:06:38.040]  到了第十二節
[00:06:38.040 --> 00:06:39.280]  他說什麼呢
[00:06:39.280 --> 00:06:41.560]  他說我無力抵抗
[00:06:41.560 --> 00:06:45.640]  因為我無力抵抗
[00:06:45.640 --> 00:06:48.120]  來攻擊我的大軍
[00:06:48.120 --> 00:06:50.680]  於是就仰慕仰望上帝
[00:06:50.680 --> 00:06:52.760]  什麼時候人才會尋求上帝
[00:06:52.760 --> 00:06:55.400]  就是當我們知道不行的時候
[00:06:55.400 --> 00:06:57.560]  我們才會尋求上帝
[00:06:57.560 --> 00:06:59.000]  第二件事
[00:06:59.000 --> 00:07:02.160]  當我們承認上帝的大能的時候
[00:07:02.240 --> 00:07:04.400]  你先承認上帝的主權的時候
[00:07:04.400 --> 00:07:08.400]  我們才能夠望著上帝單單仰望他
[00:07:08.400 --> 00:07:10.320]  人是很善忘的
[00:07:10.320 --> 00:07:14.000]  當我們危難的時候
[00:07:14.000 --> 00:07:15.600]  我們就會找上帝
[00:07:15.600 --> 00:07:17.080]  當危難過去之後
[00:07:17.080 --> 00:07:19.440]  我們忘記了找上帝
[00:07:19.440 --> 00:07:21.840]  忘記了自己的本相
[00:07:21.840 --> 00:07:24.040]  以為自己可以
[00:07:24.040 --> 00:07:27.360]  其實再次落入一個圈套當中
[00:07:27.360 --> 00:07:28.960]  再次一個危難
[00:07:28.960 --> 00:07:31.200]  然後又忘記自己以為不行的時候
[00:07:31.280 --> 00:07:35.440]  我們才找上帝向他祈禱
[00:07:35.440 --> 00:07:37.680]  定義尋求神
[00:07:37.680 --> 00:07:40.840]  是說神不是我們的僕人
[00:07:40.840 --> 00:07:42.880]  神是我們的主
[00:07:42.880 --> 00:07:44.360]  我們每一件事上
[00:07:44.360 --> 00:07:47.440]  凡事都是想上帝所想的
[00:07:47.440 --> 00:07:49.640]  我們對上帝有信心
[00:07:49.640 --> 00:07:52.560]  而不是控制他
[00:07:52.560 --> 00:07:54.880]  把主權交還給上帝
[00:07:54.880 --> 00:07:57.120]  不斷求問神
[00:07:57.120 --> 00:08:00.120]  按照神的心意而為非常自己
[00:08:01.320 --> 00:08:02.440]  當你知道
[00:08:02.440 --> 00:08:05.120]  你的生命的主權屬於上帝的時候
[00:08:05.120 --> 00:08:08.160]  你會選擇
[00:08:08.160 --> 00:08:09.200]  第一件事選擇
[00:08:09.200 --> 00:08:12.280]  去祈求、去禱告、去找上帝
[00:08:12.280 --> 00:08:14.520]  而不是成為了一個選擇
[00:08:14.520 --> 00:08:17.000]  當你知道上帝是沒有大能的時候
[00:08:17.000 --> 00:08:18.240]  其實第一件事
[00:08:18.240 --> 00:08:19.480]  你就會選擇
[00:08:19.480 --> 00:08:21.720]  第一個反應就是你禱告找上帝
[00:08:21.720 --> 00:08:25.440]  而不是到最後才找上帝
[00:08:25.440 --> 00:08:30.200]  當你知道你的生命優先次序的時候
[00:08:30.280 --> 00:08:32.320]  第一個反應就是你禱告找上帝
[00:08:32.320 --> 00:08:35.320]  而不是到最後才找上帝
[00:08:35.320 --> 00:08:37.440]  講一個兩個例子
[00:08:37.440 --> 00:08:43.080]  在十六世紀的時候
[00:08:43.080 --> 00:08:45.680]  有一個出名的中國改革
[00:08:45.680 --> 00:08:47.040]  馬丁路德
[00:08:47.040 --> 00:08:49.520]  馬丁路德有一個很出名的名言
[00:08:49.520 --> 00:08:51.280]  他說我今天的工作太多了
[00:08:51.280 --> 00:08:53.560]  所以我首先要花三個小時
[00:08:53.560 --> 00:08:56.000]  來當中禱告
[00:08:56.000 --> 00:08:58.520]  為甚麼覺得禱告很重要呢
[00:08:58.600 --> 00:09:01.320]  因為他知道他是不是要靠自己的智慧
