
[00:00:00.000 --> 00:00:01.440]  各位電影姐妹大家好
[00:00:01.440 --> 00:00:05.480]  今天我們一起看看新一天的經文
[00:00:05.480 --> 00:00:10.600]  神是用參酸做了事司二十年
[00:00:10.600 --> 00:00:13.200]  參酸做事司二十年
[00:00:13.200 --> 00:00:16.600]  神是用這個很健碩
[00:00:16.600 --> 00:00:19.600]  但是很任性
[00:00:19.600 --> 00:00:22.600]  很嗜血的參酸
[00:00:22.600 --> 00:00:24.600]  對付非利士人
[00:00:24.600 --> 00:00:29.800]  非利士人也是很仇恨
[00:00:29.800 --> 00:00:34.200]  很粗暴很強暴很無理
[00:00:34.200 --> 00:00:37.000]  很差的民族
[00:00:37.000 --> 00:00:41.400]  神用這個厲害的參酸對付他們
[00:00:41.400 --> 00:00:46.800]  是要對付非利士人的
[00:00:46.800 --> 00:00:51.400]  新穎樹的聖經人聖經士又和大家讀聖經了
[00:00:51.400 --> 00:00:53.600]  事司第十五章第九節
[00:00:53.600 --> 00:00:57.200]  非利士人想去安營在猶大
[00:00:57.200 --> 00:01:00.800]  布散在利欽
[00:01:00.800 --> 00:01:02.600]  先讀完
[00:01:02.600 --> 00:01:04.600]  猶大人說
[00:01:04.600 --> 00:01:07.800]  你們為什麼上來攻擊我們?
[00:01:07.800 --> 00:01:12.600]  他們說我們上來是要捆綁參酸
[00:01:12.600 --> 00:01:17.600]  他向我們怎樣行,我們也要向他怎樣行
[00:01:17.600 --> 00:01:20.600]  這是承接著載的經文
[00:01:20.600 --> 00:01:26.000]  於是有三千猶大人下到以坦盤的月內
[00:01:26.000 --> 00:01:27.800]  對參酸說
[00:01:27.800 --> 00:01:31.400]  非利士人核製我們你不知道嗎?
[00:01:31.400 --> 00:01:34.000]  你向我們行的是什麼事呢?
[00:01:34.000 --> 00:01:35.400]  他回答說
[00:01:35.400 --> 00:01:43.600]  他們向我怎樣行,我也要向他們怎樣行
[00:01:43.600 --> 00:01:45.200]  猶大人對他說
[00:01:45.200 --> 00:01:48.200]  我們下來是要捆綁你
[00:01:48.200 --> 00:01:51.200]  將你交在非利士人手中
[00:01:51.200 --> 00:01:53.000]  參酸說
[00:01:53.000 --> 00:01:55.000]  你們要向我起誓
[00:01:55.000 --> 00:01:59.200]  答應你們自己不害死我
[00:01:59.200 --> 00:02:02.200]  他們說我們斷不殺你
[00:02:02.200 --> 00:02:07.800]  只要將你捆綁交在非利士人手中
[00:02:07.800 --> 00:02:12.000]  於是用兩條新繩捆綁參酸
[00:02:12.000 --> 00:02:16.000]  將他從以坦盤帶上去
[00:02:16.000 --> 00:02:18.000]  參酸到了利欽
[00:02:18.000 --> 00:02:21.600]  就是猶大的地方
[00:02:21.600 --> 00:02:24.400]  非利士人在那裡等
[00:02:24.400 --> 00:02:27.000]  非利士人都迎著軒揚
[00:02:27.000 --> 00:02:30.400]  哈哈哈還捉不到你
[00:02:30.400 --> 00:02:34.800]  耶和華的靈大大感動參酸
[00:02:34.800 --> 00:02:39.400]  他臂上的繩就像火燒的麻一樣
[00:02:39.400 --> 00:02:45.200]  他的綁繩都從他手上脫落下來
[00:02:45.200 --> 00:02:49.200]  他見一塊未乾的顱鰓骨
[00:02:49.200 --> 00:02:55.600]  就伸手拿起來用以擊殺一千人
[00:02:55.600 --> 00:02:59.600]  參酸說我用顱鰓骨殺人成堆
[00:02:59.600 --> 00:03:03.600]  用顱鰓骨殺了一千人
[00:03:03.600 --> 00:03:08.000]  說完這話就把顱鰓骨從手裡拋出去了
[00:03:08.000 --> 00:03:14.400]  那地便叫做拉末利欺
[00:03:14.400 --> 00:03:17.600]  參酸甚覺口渴就求高爺說
[00:03:17.600 --> 00:03:21.800]  你既直捕人的手施行這麼大的拯救
[00:03:21.800 --> 00:03:23.800]  豈可任我渴死呢
[00:03:23.800 --> 00:03:27.200]  落在未受國禮的人手中呢
[00:03:27.200 --> 00:03:31.200]  神就使利欺的蛙處裂開
[00:03:31.200 --> 00:03:34.400]  有水從其中湧出來
[00:03:34.400 --> 00:03:38.400]  參酸渴了精神復原
[00:03:38.400 --> 00:03:44.200]  因此那水泉的名叫做隱哈哥利
[00:03:44.200 --> 00:03:48.200]  那泉直到今日還在利欺
[00:03:48.200 --> 00:03:51.800]  當非利士人核製以色列人的時候
[00:03:51.800 --> 00:03:56.200]  參酸作以色列的事司二十年
[00:03:56.200 --> 00:04:00.000]  這是今天要和大家看的經文
[00:04:00.000 --> 00:04:03.000]  看看聖經人士裡面
[00:04:03.000 --> 00:04:06.400]  逐章看
[00:04:06.400 --> 00:04:14.400]  接著非利士人上去打猶大安營在猶大
[00:04:14.400 --> 00:04:19.200]  布散在利欺的地方設防預備打
[00:04:19.200 --> 00:04:22.400]  猶大人未打猶大之派的人
[00:04:22.400 --> 00:04:24.000]  猶大不是猶太
[00:04:24.000 --> 00:04:26.400]  猶大之派的人出來說
[00:04:26.400 --> 00:04:30.600]  你們為什麼無端端上來攻擊我們
[00:04:30.600 --> 00:04:33.200]  打之前當然問你為什麼攻打我
