
[00:00:00.000 --> 00:00:01.640]  弟兄姊妹朋友早晨
[00:00:01.640 --> 00:00:04.520]  問一個問題
[00:00:04.520 --> 00:00:08.320]  「富有」和「有福」的分別是什麼?
[00:00:08.320 --> 00:00:13.180]  「富有」和「有福」有什麼分別?
[00:00:13.180 --> 00:00:14.940]  有什麼異同?
[00:00:14.940 --> 00:00:18.500]  那麼大聲笑的那個先說
[00:00:18.500 --> 00:00:23.660]  「富有」和「有福」都有一個「有」字
[00:00:23.660 --> 00:00:25.640]  都有些東西
[00:00:25.640 --> 00:00:28.980]  除了「有」字之外還有什麼相同的地方?
[00:00:30.720 --> 00:00:31.720]  都是一個「口錢」
[00:00:31.720 --> 00:00:36.700]  看到「一口錢」嗎?
[00:00:36.700 --> 00:00:41.000]  我以前看這個「一口錢」就以為
[00:00:41.000 --> 00:00:44.000]  「一口錢」就是「一口錢」就是「一幅田」
[00:00:44.000 --> 00:00:45.400]  古時
[00:00:45.400 --> 00:00:49.040]  講財產的當然是「一幅田」
[00:00:49.040 --> 00:00:51.940]  可以耕種可以租給別人就很好了
[00:00:51.940 --> 00:00:52.940]  「一幅田」就很好了
[00:00:52.940 --> 00:00:55.840]  我以為這個「富」字和「福」字
[00:00:55.840 --> 00:00:58.480]  「一口錢」就代表著「富有」
[00:01:00.340 --> 00:01:03.280]  但是這次我嘗試上網看看
[00:01:03.280 --> 00:01:06.240]  網上的中文老師有沒有新的教導
[00:01:06.240 --> 00:01:08.080]  有新的提示
[00:01:08.080 --> 00:01:12.720]  原來「一口錢」這個字是讀「福」字
[00:01:12.720 --> 00:01:16.220]  我不知道原來這個字本身是「福」字
[00:01:16.220 --> 00:01:18.520]  「福」字是什麼意思呢?原來不是「一口錢」
[00:01:18.520 --> 00:01:20.520]  根據文字上的進展
[00:01:20.520 --> 00:01:22.520]  推翻轉頭看「甲骨文」裡面
[00:01:22.520 --> 00:01:25.160]  這幅圖畫代表著什麼呢?
[00:01:25.160 --> 00:01:29.720]  這幅字原來是一個器皿
[00:01:30.640 --> 00:01:33.360]  器皿上面畫的是一個蓋子
[00:01:33.360 --> 00:01:36.360]  中間那兩桶是一條繩子
[00:01:36.360 --> 00:01:38.920]  下面是一個器皿裝著一些容器
[00:01:38.920 --> 00:01:42.780]  原來不是「一口錢」、不是「一幅田」、不是「一幅地」
[00:01:42.780 --> 00:01:46.140]  是一個裝著可以裝酒的器皿
[00:01:46.140 --> 00:01:50.280]  「福」字原來是裝滿了的意思
[00:01:50.280 --> 00:01:53.240]  原來「福」和「富」這兩個字
[00:01:53.240 --> 00:01:55.320]  共同的地方都有些東西
[00:01:55.320 --> 00:01:59.360]  就是一個器皿裝滿了一些酒在裡面
[00:01:59.360 --> 00:02:00.920]  是滿日的意思
[00:02:00.920 --> 00:02:02.420]  是豐滿的意思
[00:02:02.420 --> 00:02:04.160]  是滿載的意思
[00:02:04.160 --> 00:02:07.600]  是原來很豐滿、裝滿了東西的意思
[00:02:07.600 --> 00:02:11.760]  這樣看這兩個字就有些不同的心情
[00:02:11.760 --> 00:02:14.720]  「富」代表什麼呢?
[00:02:14.720 --> 00:02:18.440]  財物上的富有
[00:02:18.440 --> 00:02:22.120]  富有代表著可能很多金錢
[00:02:22.120 --> 00:02:24.040]  很多地產
[00:02:24.040 --> 00:02:26.680]  很多財物
[00:02:27.040 --> 00:02:31.480]  有些有什麼好處呢?自然有富有的人生活就比較舒適
[00:02:31.480 --> 00:02:34.880]  有很多機會去發展
[00:02:34.880 --> 00:02:37.240]  但未必帶來幸福
[00:02:37.240 --> 00:02:39.200]  富有不等於有幸福
[00:02:39.200 --> 00:02:41.320]  富有也不等於有健康
[00:02:41.320 --> 00:02:43.800]  富有也不等於有安心過日子
[00:02:43.800 --> 00:02:46.200]  富有也不等於有教育好分
[00:02:46.200 --> 00:02:48.920]  那「有福」又是怎麼一回事呢?
[00:02:48.920 --> 00:02:51.800]  「有福」就不是跟物質上有關的
[00:02:51.800 --> 00:02:54.280]  「有福」就代表心靈上的滿足
[00:02:54.280 --> 00:02:56.280]  可能心裡面比較平靜
[00:02:56.280 --> 00:02:58.360]  遇到困難也有盼望
[00:02:58.360 --> 00:03:02.040]  人際關係也有意思
[00:03:02.040 --> 00:03:06.080]  是非物質上的福氣
[00:03:06.080 --> 00:03:11.640]  我們就用詩篇一章一至三至幾節經文
[00:03:11.640 --> 00:03:14.840]  給我們一些生活上的智慧
[00:03:14.840 --> 00:03:16.520]  詩篇和章篇都是類似的
[00:03:16.520 --> 00:03:18.280]  是智慧的文字
[00:03:18.280 --> 00:03:20.200]  不是一些神的應許
[00:03:20.200 --> 00:03:23.440]  你這樣做必然是致富或者自圓得福
[00:03:23.440 --> 00:03:27.800]  不過給我們一些生活智慧在念人生裡面
[00:03:27.800 --> 00:03:29.800]  給我們一些啟迪
[00:03:29.800 --> 00:03:32.800]  今天經文分開三段來看
