
[00:00:00.000 --> 00:00:03.400]  歡迎大家來到我們的週六重拜
[00:00:03.400 --> 00:00:06.880]  上個週末是我們教會的聯合聖禮
[00:00:06.880 --> 00:00:08.760]  Membership Day
[00:00:08.760 --> 00:00:12.280]  我們有四位弟兄姊妹正式轉會
[00:00:12.280 --> 00:00:15.000]  成為公理堂的會友
[00:00:15.000 --> 00:00:19.840]  他們每人都獲得一本聖經作為禮物
[00:00:19.840 --> 00:00:21.680]  值得強調的是
[00:00:21.680 --> 00:00:24.320]  這本聖經不是拿來擺放
[00:00:24.320 --> 00:00:26.400]  而是拿來讀的
[00:00:26.400 --> 00:00:31.720]  每一本聖經都需要是一本打開了的聖經
[00:00:31.720 --> 00:00:34.400]  當我們認真打開聖經的時候
[00:00:34.400 --> 00:00:36.720]  在眾多的寶物當中
[00:00:36.720 --> 00:00:41.360]  我們會得到兩件鋒利的武器
[00:00:41.360 --> 00:00:43.560]  一把屠龍寶刀
[00:00:43.560 --> 00:00:46.640]  另一個是倚天神劍
[00:00:46.640 --> 00:00:49.360]  屠龍刀是舊約的十戒
[00:00:49.360 --> 00:00:53.080]  倚天劍是新約的主土文
[00:00:53.080 --> 00:00:56.600]  倚天多年來這兩件神器
[00:00:56.600 --> 00:01:02.440]  都是基督教會門徒訓練不可少的材料和元素
[00:01:02.440 --> 00:01:04.640]  在2021年的時候
[00:01:04.640 --> 00:01:08.160]  我們一起讀了倚天土文
[00:01:08.160 --> 00:01:09.760]  今年到明年
[00:01:09.760 --> 00:01:14.480]  我們會專注的去學習屠龍十戒
[00:01:14.480 --> 00:01:17.880]  聖經裡面的十戒有哪十戒?
[00:01:17.880 --> 00:01:19.320]  一開始的時候
[00:01:19.320 --> 00:01:23.200]  是一組關於上帝的三包胎
[00:01:23.200 --> 00:01:27.360]  「別無他神」、「別無他象」、「別無他名」
[00:01:27.360 --> 00:01:30.520]  接著有兩個正面的誡命
[00:01:30.520 --> 00:01:32.960]  「你們當記念安息日」
[00:01:32.960 --> 00:01:35.360]  「你們當孝敬父母」
[00:01:35.360 --> 00:01:41.040]  接著再有一組有關愛倫社的三包胎
[00:01:41.040 --> 00:01:45.000]  「不可殺人」、「不可姦淫」、「不可偷渡」
[00:01:45.000 --> 00:01:48.160]  最後再加兩個獨特的負面誡命
[00:01:48.160 --> 00:01:52.320]  「不可作假見證」、「不可貪婪」
[00:01:52.320 --> 00:01:53.120]  我們問
[00:01:53.120 --> 00:01:54.960]  作為基督的門徒
[00:01:54.960 --> 00:01:59.640]  我們應該怎樣去揮動這個屠龍十戒
[00:01:59.640 --> 00:02:03.400]  為主耶穌基督打一場漂亮的仗
[00:02:03.400 --> 00:02:07.320]  究竟十戒是應該怎樣去使用的呢?
[00:02:07.320 --> 00:02:09.600]  這個不是一個簡單的問題
[00:02:09.600 --> 00:02:12.800]  這個問題需要時間、需要心思
[00:02:12.800 --> 00:02:17.560]  才可以回答得正確、回答得完整
[00:02:17.560 --> 00:02:21.000]  因此在還未正式進入十戒之前
[00:02:21.000 --> 00:02:24.520]  我們需要用五篇的講道
[00:02:24.520 --> 00:02:27.080]  去所謂 survey the landscape
[00:02:27.080 --> 00:02:29.760]  去洞悉那個地形
[00:02:29.760 --> 00:02:31.560]  去深入明白
[00:02:31.560 --> 00:02:36.000]  誡命、律法和我們的關係
[00:02:36.000 --> 00:02:39.640]  這五篇講道亦都是我們的熱身動作
[00:02:39.640 --> 00:02:44.920]  預備我們的新心靈去攀登這個十戒的高峰
[00:02:44.920 --> 00:02:46.760]  如果你之前有和我們一起
[00:02:46.760 --> 00:02:49.440]  你或者依稀還記得我前面講的三篇
[00:02:49.440 --> 00:02:52.520]  今天講的是第四篇
[00:02:52.520 --> 00:02:55.880]  前面講的三篇的第一篇裏面
[00:02:55.880 --> 00:02:58.320]  我帶你們回去創世紀
[00:02:58.320 --> 00:03:00.600]  雖然十戒是出埃及記
[00:03:00.600 --> 00:03:02.080]  但是你一去的時候
[00:03:02.080 --> 00:03:06.920]  你一定要回到最起初創世紀的頭三章
[00:03:06.920 --> 00:03:08.640]  創世紀的頭三章講到
[00:03:08.640 --> 00:03:11.680]  上帝怎樣創造了這個世界
[00:03:11.680 --> 00:03:13.280]  創造了人類
[00:03:13.280 --> 00:03:19.280]  然後將亞當、夏娃人類的始祖放在伊甸園當中
[00:03:19.280 --> 00:03:21.040]  伊甸的意思是喜樂
[00:03:21.040 --> 00:03:23.240]  伊甸是一個喜樂園
[00:03:23.240 --> 00:03:24.480]  在這個喜樂園裏面
[00:03:24.480 --> 00:03:26.680]  上帝賜他們一條誡命
[00:03:26.680 --> 00:03:30.320]  那條誡命其實是十戒的精髓
[00:03:30.320 --> 00:03:32.040]  那條誡命基本上是
[00:03:32.040 --> 00:03:35.000]  除我以外你不可以有別的神
[00:03:35.000 --> 00:03:37.320]  說他們是萬物之上
[00:03:37.320 --> 00:03:39.000]  但是一神之下
[00:03:39.000 --> 00:03:41.920]  上帝說你們犯這條誡命的那天
[00:03:41.920 --> 00:03:43.720]  你必定會死
[00:03:43.720 --> 00:03:47.880]  這條誡命的作用是要他們以上帝為樂
[00:03:47.880 --> 00:03:53.920]  以服侍上帝、榮耀上帝、信服上帝為樂
[00:03:53.920 --> 00:03:57.120]  誡命不是上帝加給人類的枷鎖
[00:03:57.120 --> 00:04:00.880]  誡命不是上帝給人類的限制
[00:04:00.880 --> 00:04:07.160]  誡命是上帝給人類喜樂生命的活水泉源
[00:04:07.160 --> 00:04:09.400]  你記不記得這幅圖畫
[00:04:09.400 --> 00:04:14.640]  那些水是誡命,你離開了水你會死
[00:04:14.640 --> 00:04:19.280]  誡命其實是喜樂生命的泉源
[00:04:19.280 --> 00:04:21.360]  離開了上帝的誡命
[00:04:21.360 --> 00:04:24.200]  就再沒有喜樂、再沒有生命
[00:04:24.200 --> 00:04:27.680]  只有悲哀與死亡
[00:04:27.680 --> 00:04:31.480]  這個就是我們今天所見的墮落後的世界
[00:04:31.480 --> 00:04:33.640]  Misery and Death
[00:04:33.640 --> 00:04:35.400]  只有悲哀死亡
[00:04:35.400 --> 00:04:35.920]  為什麼?
[00:04:35.920 --> 00:04:39.160]  因為我們離開了上帝的誡命
[00:04:39.160 --> 00:04:40.440]  這是第一篇
[00:04:40.440 --> 00:04:44.880]  第二篇我帶你們進入《出埃及記》裏面
[00:04:44.880 --> 00:04:48.520]  去思想十屆在《出埃及記》故事裏面的
[00:04:48.520 --> 00:04:51.520]  非常重要的角色
[00:04:51.520 --> 00:04:53.120]  在《出埃及記》裏面
[00:04:53.120 --> 00:04:56.320]  我們見到有兩隻動物的爭鬥
[00:04:56.320 --> 00:04:57.840]  記不記得哪兩隻動物
[00:04:57.840 --> 00:04:59.720]  一隻動物代表了耶和華
[00:04:59.720 --> 00:05:03.960]  另一隻動物代表了埃及的偶像
[00:05:03.960 --> 00:05:10.400]  那兩隻動物分別是《出埃及記》前半部的如月羔羊
[00:05:10.400 --> 00:05:15.480]  以及《出埃及記》後半部的金牛毒
[00:05:15.480 --> 00:05:21.080]  整本《出埃及記》講述兩隻動物的爭鬥
[00:05:21.080 --> 00:05:23.160]  在《出埃及記》第32章
[00:05:23.160 --> 00:05:24.840]  在最關鍵的時刻
[00:05:24.840 --> 00:05:26.920]  當金牛毒出來的時候
[00:05:26.920 --> 00:05:33.920]  摩西帶著上帝指頭所寫的十屆法版下山
[00:05:33.920 --> 00:05:38.840]  摩西用上帝的十屆粉碎了金牛毒
[00:05:38.840 --> 00:05:42.880]  制止以色列民的叛逆和暴亂
[00:05:42.880 --> 00:05:46.520]  以免以色列人變成了埃及人一樣
[00:05:46.520 --> 00:05:52.000]  最後要承受聖潔上帝十災的審判
[00:05:52.000 --> 00:05:54.240]  十屆叫我們知罪
[00:05:54.240 --> 00:05:58.040]  叫我們苦復跪拜在上帝的面前
[00:05:58.040 --> 00:06:02.400]  叫我們祈求上帝去饒恕我們
[00:06:02.400 --> 00:06:04.160]  在第二篇道結束的時候
[00:06:04.160 --> 00:06:05.960]  我帶大家進入新約
[00:06:05.960 --> 00:06:12.000]  我這樣去為大家總結十屆和我們的關係
[00:06:12.000 --> 00:06:16.920]  我說十屆追趕我們到救主耶穌那裡去
[00:06:16.920 --> 00:06:18.640]  因為我們一讀十屆
[00:06:18.640 --> 00:06:20.520]  我們苦心自問
[00:06:20.520 --> 00:06:23.720]  我們守不住任何的一屆
[00:06:23.720 --> 00:06:27.520]  於是十屆追趕我們到救主耶穌那裡
[00:06:27.520 --> 00:06:32.240]  以致我們可以欣信十字架的基督
[00:06:32.240 --> 00:06:34.280]  而被稱為義
[00:06:34.280 --> 00:06:39.080]  但是十架的基督又因領我們回到十屆裡面
[00:06:39.080 --> 00:06:40.400]  為什麼十架是水
[00:06:40.400 --> 00:06:41.840]  我們是魚
[00:06:41.840 --> 00:06:49.600]  教導我們如何活在上帝的生命與喜樂之中
[00:06:49.600 --> 00:06:53.760]  接著上個星期我們講第三篇的概論
[00:06:53.760 --> 00:06:58.560]  我帶你們去到馬太福音的登山寶墳
[00:06:58.560 --> 00:07:01.640]  看看耶穌祂自己怎麼明白
[00:07:01.640 --> 00:07:05.440]  律法、誡命和祂自己的關係
[00:07:05.440 --> 00:07:08.920]  你記不記得耶穌講那句最重要的說話
[00:07:08.920 --> 00:07:12.920]  祂說:我來是要承傳律法
