
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹祖內平安
[00:00:02.000 --> 00:00:07.500]  今天我們一起來到神的面前來學習祂的話語
[00:00:07.500 --> 00:00:10.700]  願神與我們同在
[00:00:10.700 --> 00:00:14.500]  我們先開始有一個禱告
[00:00:14.500 --> 00:00:18.000]  愛我們的父神
[00:00:18.000 --> 00:00:19.200]  我們感謝你
[00:00:19.200 --> 00:00:22.500]  因爲你恩待我們
[00:00:22.500 --> 00:00:24.200]  你不但救了我們
[00:00:24.200 --> 00:00:26.700]  而且你與我們同在
[00:00:27.300 --> 00:00:31.600]  在各個時刻你都看顧我們
[00:00:31.600 --> 00:00:34.300]  把你的話來供應我們
[00:00:34.300 --> 00:00:36.500]  讓我們生命得到慰養
[00:00:36.500 --> 00:00:39.900]  所以今天我們一起來到你的面前
[00:00:39.900 --> 00:00:42.200]  我們來學習你的話
[00:00:42.200 --> 00:00:44.100]  願你與我們同在
[00:00:44.100 --> 00:00:46.400]  師父給我們每一個人
[00:00:46.400 --> 00:00:48.900]  不管是講的聽的
[00:00:48.900 --> 00:00:51.400]  都一起在你面前蒙恩
[00:00:51.400 --> 00:00:55.100]  我們感謝禱告奉耶穌基督的名
[00:00:55.100 --> 00:00:56.100]  阿們
[00:00:58.100 --> 00:01:00.100]  弟兄姊妹我們很感謝神
[00:01:00.100 --> 00:01:03.300]  我們又能夠來到祂的面前
[00:01:03.300 --> 00:01:06.900]  一同來學習祂的話語
[00:01:06.900 --> 00:01:13.400]  今天我們還要繼續來看彼得前書第三講
[00:01:13.400 --> 00:01:15.700]  彼得前書第三講
[00:01:15.700 --> 00:01:20.000]  我們給它起個題目是客旅的生活
[00:01:20.000 --> 00:01:21.400]  客旅
[00:01:21.400 --> 00:01:22.900]  好像客人
[00:01:22.900 --> 00:01:24.700]  好像旅行的人
[00:01:24.700 --> 00:01:26.400]  客旅的生活
[00:01:26.900 --> 00:01:32.800]  我們要分享到的經文是在彼得前書
[00:01:32.800 --> 00:01:36.400]  二章十一節到二十五節
[00:01:36.400 --> 00:01:43.500]  彼得前書二章十一節到二十五節
[00:01:43.500 --> 00:01:49.700]  我先讀十一節到十二節的這兩節經文
[00:01:49.700 --> 00:01:53.500]  彼得前書
[00:01:55.200 --> 00:01:58.100]  二章十一節到十二節
[00:01:58.100 --> 00:02:00.300]  神的話是這麼說的
[00:02:00.300 --> 00:02:02.500]  親愛的弟兄
[00:02:02.500 --> 00:02:06.000]  你們是客旅是寄居的
[00:02:06.000 --> 00:02:10.100]  我勸你們要警戒肉體的私慾
[00:02:10.100 --> 00:02:13.500]  這私慾是與靈魂征戰
[00:02:13.500 --> 00:02:18.400]  你們在外邦人中應當品行端正
[00:02:18.400 --> 00:02:22.200]  叫那些詭邦你們是作惡的
[00:02:22.700 --> 00:02:25.700]  因看見你們的好行爲
[00:02:25.700 --> 00:02:30.800]  便在監察的日子歸榮耀給神
[00:02:30.800 --> 00:02:36.900]  我們今天要看到經文是從十一節到二十五節
[00:02:36.900 --> 00:02:39.500]  我們先念這兩節聖經
[00:02:39.500 --> 00:02:48.800]  彼得前書是彼得寫給當時封閃在羅馬帝國
[00:02:50.000 --> 00:02:53.900]  巴勒斯坦以外的一些猶太人基督徒的
[00:02:53.900 --> 00:02:59.500]  這個時候整個羅馬帝國的基督徒
