
[00:00:00.000 --> 00:00:02.680]  歡迎大家來到我們的週六崇拜
[00:00:02.680 --> 00:00:04.960]  上個星期我們喫了一餐
[00:00:04.960 --> 00:00:08.520]  非常豐盛飽滿的年夜飯
[00:00:08.520 --> 00:00:11.300]  就是耶穌以五餅二魚
[00:00:11.300 --> 00:00:16.120]  餵飽五千個壯男的天國的筵席
[00:00:16.120 --> 00:00:18.200]  我們研讀的是約翰福音
[00:00:18.200 --> 00:00:19.840]  約翰福音第六章
[00:00:19.840 --> 00:00:21.920]  約翰福音敘事的角度
[00:00:21.920 --> 00:00:23.440]  和婦女福音
[00:00:23.440 --> 00:00:26.040]  即是馬可、馬太和奴家
[00:00:26.040 --> 00:00:28.880]  是有明顯的差異的
[00:00:28.880 --> 00:00:30.580]  所以同一個故事
[00:00:30.580 --> 00:00:34.520]  婦女福音選擇了一個比較光明的一面
[00:00:34.520 --> 00:00:37.240]  耶穌看見他們就憐憫他們
[00:00:37.240 --> 00:00:42.800]  而約翰福音卻展示了一個比較黑暗的一面
[00:00:42.800 --> 00:00:48.800]  這是一個真光耶穌照明黑暗的故事
[00:00:48.800 --> 00:00:50.600]  整個故事的中心
[00:00:50.600 --> 00:00:51.880]  你一看就知道了
[00:00:51.880 --> 00:00:53.560]  就是耶穌基督的十字架
[00:00:53.560 --> 00:00:55.720]  耶穌分餅
[00:00:55.720 --> 00:00:57.880]  耶穌拿起餅來祝謝
[00:00:57.880 --> 00:01:01.760]  很明顯的是最後晚餐
[00:01:01.760 --> 00:01:04.520]  所以這不是一個普通的神蹟
[00:01:04.520 --> 00:01:06.600]  而是一個天國的記號
[00:01:06.600 --> 00:01:07.960]  是一箇舊俗的記號
[00:01:07.960 --> 00:01:10.880]  是一個十字架的記號
[00:01:10.880 --> 00:01:12.760]  但是可悲的事
[00:01:12.760 --> 00:01:15.560]  甚至可以說是很可惡的事
[00:01:15.560 --> 00:01:17.520]  就是五千個男人
[00:01:17.520 --> 00:01:19.200]  猶太的男人
[00:01:19.200 --> 00:01:22.720]  可能是沿路去耶路撒冷
[00:01:22.720 --> 00:01:26.280]  去敬拜耶和華的五千男丁
[00:01:26.280 --> 00:01:28.720]  二萬多的男女老幼
[00:01:28.720 --> 00:01:31.720]  全部人都在看神蹟
[00:01:31.720 --> 00:01:36.280]  沒有人願意聽耶穌的說話
[00:01:36.280 --> 00:01:38.880]  猶太人的羣衆是這樣
[00:01:38.880 --> 00:01:40.800]  耶穌的門徒也是這樣
[00:01:40.800 --> 00:01:42.960]  你記得在故事裏面
[00:01:42.960 --> 00:01:45.400]  有腓力和安德烈
[00:01:45.400 --> 00:01:47.800]  兩個不知爲什麼
[00:01:47.800 --> 00:01:49.800]  合力去對抗耶穌
[00:01:49.800 --> 00:01:51.600]  就是不聽耶穌說的話
[00:01:51.600 --> 00:01:55.760]  耶穌叫他去東他就要去西
[00:01:55.760 --> 00:01:57.360]  就像我上個禮拜所說
[00:01:57.360 --> 00:01:58.360]  五男一女
[00:01:58.360 --> 00:02:00.760]  很可能是耶穌衆多神蹟裏面
[00:02:00.760 --> 00:02:01.760]  最熱鬧
[00:02:01.760 --> 00:02:06.520]  但是也是最孤單的一個神蹟
