
[00:00:00.000 --> 00:00:04.000]  今天我本來是想和大家講一篇道
[00:00:04.000 --> 00:00:08.580]  叫做《天堂的生活會無聊嗎?》
[00:00:08.580 --> 00:00:13.560]  我會意圖證明給大家看
[00:00:13.560 --> 00:00:16.040]  天堂的生活其實是多姿多彩
[00:00:16.040 --> 00:00:18.040]  絕對不會無聊
[00:00:18.040 --> 00:00:20.800]  結果我在想題材的時候
[00:00:20.800 --> 00:00:22.800]  越想就越多題材
[00:00:22.800 --> 00:00:25.560]  如果我今天在這裡講這篇道的時候
[00:00:25.560 --> 00:00:28.560]  我相信是講兩個小時我都講不完
[00:00:28.560 --> 00:00:32.640]  所以我最後將這篇道分開兩次來講
[00:00:32.640 --> 00:00:34.640]  今天是會和大家講
[00:00:34.640 --> 00:00:38.080]  天堂的日常生活是怎樣
[00:00:38.080 --> 00:00:40.080]  比較一些含蓄
[00:00:40.080 --> 00:00:42.080]  比較一些正規
[00:00:42.080 --> 00:00:43.080]  莊嚴
[00:00:43.080 --> 00:00:45.080]  我們每天都會做的事
[00:00:45.080 --> 00:00:47.600]  下個星期才會和大家講
[00:00:47.600 --> 00:00:52.440]  天堂的生活為什麼不會無聊
[00:00:52.440 --> 00:00:56.840]  如果我是想了這麼多題材
[00:00:56.840 --> 00:00:59.520]  一篇道要分開兩次講的話
[00:00:59.520 --> 00:01:01.520]  已經是一個很好的證明
[00:01:01.520 --> 00:01:03.520]  將來在天堂的生活
[00:01:03.520 --> 00:01:05.520]  是絕對不會無聊
[00:01:05.520 --> 00:01:08.400]  我們一起來看看
[00:01:08.400 --> 00:01:12.680]  在天堂我們日常的生活會做些什麼
[00:01:12.680 --> 00:01:15.880]  今天會和大家看四點
[00:01:15.880 --> 00:01:18.240]  第一點是敬拜的生活
[00:01:18.240 --> 00:01:22.160]  我們知道我們信徒敬拜是非常非常重要
[00:01:22.160 --> 00:01:24.160]  所以一定要講敬拜
[00:01:24.160 --> 00:01:27.640]  第二點是在天堂侍奉神的生活
[00:01:27.640 --> 00:01:31.200]  第三點是統治的生活
[00:01:31.200 --> 00:01:34.440]  我們將會和耶穌基督一起掌權
[00:01:34.440 --> 00:01:36.440]  一起來統治
[00:01:36.440 --> 00:01:41.000]  第四點我會講到是安息的生活
[00:01:41.000 --> 00:01:46.360]  這個安息可能和大家想像中的安息有些不同
[00:01:46.360 --> 00:01:48.760]  等一下我會解釋
[00:01:48.760 --> 00:01:51.240]  我們先看看第一點
[00:01:51.240 --> 00:01:53.240]  敬拜的生活
[00:01:53.240 --> 00:01:56.760]  敬拜的生活是非常非常重要
[00:01:56.760 --> 00:02:00.240]  在約翰福音的四章二十三節
[00:02:00.240 --> 00:02:02.920]  經文說那真正拜父的
[00:02:02.920 --> 00:02:05.840]  要用心靈誠實敬拜他
[00:02:05.840 --> 00:02:08.840]  因為父要這樣的人拜他
[00:02:08.840 --> 00:02:13.680]  神是要我們用心靈誠實來敬拜他
[00:02:13.680 --> 00:02:15.680]  現在在世上
[00:02:15.680 --> 00:02:18.800]  很多時候我們都想用心靈誠實來敬拜
[00:02:18.800 --> 00:02:20.800]  但都不能夠專一
[00:02:20.800 --> 00:02:25.400]  相信我們現在就算坐在教會裏面
[00:02:25.400 --> 00:02:29.600]  相信在網上和我們一起參加敬拜的弟兄姊妹
[00:02:29.600 --> 00:02:33.560]  都不能夠完全專心地來敬拜
[00:02:33.560 --> 00:02:35.960]  可能有時我們會想起其他事
[00:02:35.960 --> 00:02:41.280]  將來去到天堂我們就真的能夠專心地來敬拜
[00:02:41.280 --> 00:02:44.520]  菲勒比書的三章三節亦都說
[00:02:44.520 --> 00:02:46.800]  因為真受國禮的
[00:02:46.800 --> 00:02:50.680]  乃是我們者以神的靈敬拜
[00:02:50.680 --> 00:02:53.200]  在基督耶穌裏誇口
[00:02:53.200 --> 00:02:55.200]  不靠著肉體的
[00:02:55.200 --> 00:02:59.600]  將來去到天堂我們不是單單靠著肉體來敬拜
[00:02:59.600 --> 00:03:04.520]  我們真的能夠用心靈誠實來敬拜神
[00:03:04.520 --> 00:03:06.760]  現在我們在地上
[00:03:06.760 --> 00:03:09.560]  神和耶穌基督在天上
[00:03:09.560 --> 00:03:11.160]  我們要仰望神
[00:03:11.160 --> 00:03:13.160]  要仰望耶穌基督
[00:03:13.160 --> 00:03:15.640]  將來我們去到天上
[00:03:15.640 --> 00:03:17.480]  我們不需要再仰望
[00:03:17.480 --> 00:03:20.920]  我們會不斷地傾慕耶穌基督
[00:03:20.920 --> 00:03:23.080]  不斷地傾慕神
[00:03:23.080 --> 00:03:25.760]  我們會不斷地敬拜
[00:03:25.760 --> 00:03:28.200]  永遠地敬拜
[00:03:28.200 --> 00:03:30.680]  為什麼敬拜這麼重要
[00:03:30.680 --> 00:03:32.880]  你看看在啟示錄裏
[00:03:32.880 --> 00:03:35.720]  使徒約翰上到天堂
[00:03:35.720 --> 00:03:38.680]  他每次見到天堂的情形
[00:03:38.680 --> 00:03:41.880]  都會見到有敬拜的情景
[00:03:41.880 --> 00:03:44.560]  例如在啟示錄的四章
[00:03:44.560 --> 00:03:49.280]  五章、七章、十一章、十五章、十九章
[00:03:49.280 --> 00:03:51.560]  二十一章、二十二章
[00:03:51.560 --> 00:03:53.800]  講到我氣都喘了
[00:03:53.800 --> 00:03:58.600]  我們見到在天堂的情形就是充滿了敬拜
[00:03:58.600 --> 00:04:02.040]  將來我們去到天堂會不斷地敬拜
[00:04:02.040 --> 00:04:03.560]  不斷地讚美
[00:04:03.560 --> 00:04:06.480]  不斷地歌頌神
[00:04:06.480 --> 00:04:08.640]  其實我們見到
[00:04:08.640 --> 00:04:11.360]  神真的很恩待我們
[00:04:11.360 --> 00:04:13.800]  每逢神所愛的人
[00:04:13.800 --> 00:04:17.240]  祂都會讓他們見到天堂的情形
[00:04:17.240 --> 00:04:19.960]  但以理就是一個很好的例子
[00:04:19.960 --> 00:04:22.000]  在但以理書
[00:04:22.000 --> 00:04:26.920]  我們知道但以理被稱為大蒙眷愛的但以理
[00:04:26.920 --> 00:04:29.760]  在但以理書的九章二十三節
[00:04:29.760 --> 00:04:32.960]  十章十一節和十九節
