
[00:00:00.000 --> 00:00:04.900]  首先屬名恩賜,我們都要講一下恩賜的定義,
[00:00:04.900 --> 00:00:06.900]  甚麼是恩賜呢?
[00:00:06.900 --> 00:00:11.880]  剛才Rainbow祈禱有一句就祈禱得很好,
[00:00:11.880 --> 00:00:17.420]  其實整體都很好,不過祈禱的一句就像著燈一樣,
[00:00:17.420 --> 00:00:22.300]  它是要我們好好運用我們的才幹,
[00:00:22.300 --> 00:00:24.300]  好好運用我們的才華,
[00:00:24.300 --> 00:00:28.980]  我們每一個人都有些才華,都有些東西厲害的,
[00:00:28.980 --> 00:00:30.980]  雖然我們不是每樣都厲害,
[00:00:30.980 --> 00:00:33.880]  但總有一些東西是比別人做得好一點的,
[00:00:33.880 --> 00:00:36.880]  每個人都是這樣,
[00:00:36.880 --> 00:00:40.660]  這個跟我們信主講恩賜,
[00:00:40.660 --> 00:00:44.960]  很多人以前都很強硬分開這兩樣東西,
[00:00:44.960 --> 00:00:49.780]  你的才華不是恩賜,我的看法又不是,
[00:00:49.780 --> 00:00:53.320]  我的看法就是因為人的才華是從哪裡來的呢?
[00:00:53.320 --> 00:00:56.440]  全部都是神做你的時候給你的,
[00:00:56.440 --> 00:01:03.860]  我經常提到一位在香港我們都認識的高崑博士,
[00:01:03.860 --> 00:01:08.320]  多厲害,他到臨老的時候患了病,
[00:01:08.320 --> 00:01:10.320]  現在甚麼都不記得了,
[00:01:10.320 --> 00:01:12.320]  可能你問他一加一都不懂得等於二,
[00:01:12.320 --> 00:01:14.320]  是神所賜的,
[00:01:14.320 --> 00:01:16.320]  神要收走就收走,
[00:01:16.320 --> 00:01:18.320]  神給你就給你,
[00:01:18.320 --> 00:01:22.540]  很多不信主的人都有很多才華,神都賜給他,
[00:01:22.540 --> 00:01:28.540]  但信了主的人如果你將你自己的才華,
[00:01:28.540 --> 00:01:30.540]  其實我自小都是很厲害的,
[00:01:30.540 --> 00:01:32.540]  不過現在信了耶穌,
[00:01:32.540 --> 00:01:37.540]  你將你認為很厲害的東西,
[00:01:37.540 --> 00:01:40.540]  你有沒有放在神面前去想想呢?
[00:01:40.540 --> 00:01:44.540]  你有沒有承認這東西其實是神賜給你的呢?
[00:01:44.540 --> 00:01:46.540]  你感恩呢?
[00:01:46.540 --> 00:01:48.540]  有的呢?
[00:01:48.540 --> 00:01:52.540]  你就可以將你與生俱來的才華,
[00:01:52.540 --> 00:01:55.540]  譬如說我與生俱來的聲音那麼漂亮,
[00:01:55.540 --> 00:01:56.540]  唱歌那麼好聽,
[00:01:56.540 --> 00:01:59.540]  不過現在到幾十歲的人我信了耶穌,
[00:01:59.540 --> 00:02:02.540]  所以我那麼漂亮的聲音不是恩賜,
[00:02:02.540 --> 00:02:04.540]  這個想法我覺得不對,
[00:02:04.540 --> 00:02:06.540]  你應該要感恩,
[00:02:06.540 --> 00:02:09.540]  感謝主給我一個那麼漂亮的聲音,
[00:02:09.540 --> 00:02:13.540]  我現在可以看看怎樣用我的聲音來服侍主,
[00:02:13.540 --> 00:02:17.540]  將你的才華你感恩地知道是從神領受的,
[00:02:17.540 --> 00:02:20.540]  使用在神國的事工上,
[00:02:20.540 --> 00:02:22.540]  那個來恩賜,
[00:02:22.540 --> 00:02:24.540]  不是說我信了主之後,
[00:02:24.540 --> 00:02:26.540]  我以前唱歌很厲害,
[00:02:26.540 --> 00:02:28.540]  不過這個不是恩賜,
[00:02:28.540 --> 00:02:30.540]  我要求我第二樣恩賜,
[00:02:30.540 --> 00:02:32.540]  我要寫字漂亮,
[00:02:32.540 --> 00:02:34.540]  幫神寫大字,
[00:02:34.540 --> 00:02:36.540]  不需要那麼勉強,
[00:02:36.540 --> 00:02:39.540]  神給你那個才華信了主,
[00:02:39.540 --> 00:02:41.540]  你就好好地用它,
[00:02:41.540 --> 00:02:43.540]  你不要覺得說,
[00:02:43.540 --> 00:02:48.540]  神你好運找到那麼唱歌厲害的人來信主,
[00:02:48.540 --> 00:02:50.540]  以後唱些歌好聽些,
[00:02:50.540 --> 00:02:52.540]  不過不是恩賜,
[00:02:52.540 --> 00:02:53.540]  那個害了你,
[00:02:53.540 --> 00:02:56.540]  你要將你的才華感恩地放在神面前,
[00:02:56.540 --> 00:02:57.540]  感謝主,
[00:02:57.540 --> 00:03:00.540]  原來神一早賜了這個給我,
[00:03:00.540 --> 00:03:03.540]  今天要用在神國的事工上,
[00:03:03.540 --> 00:03:05.540]  那個就是恩賜,
[00:03:05.540 --> 00:03:06.540]  明白嗎?
[00:03:06.540 --> 00:03:08.540]  所以其實每一個信主的人,
[00:03:08.540 --> 00:03:14.540]  你那個長處將它歸在神的下邊,
[00:03:14.540 --> 00:03:15.540]  給神用,
[00:03:15.540 --> 00:03:17.540]  全部都是恩賜,
[00:03:17.540 --> 00:03:21.540]  令教會的事工得益,
[00:03:21.540 --> 00:03:24.540]  我們這樣大概講了,
[00:03:24.540 --> 00:03:25.540]  你明白了,
[00:03:25.540 --> 00:03:29.540]  所以你不能說自己沒有這個恩賜,
[00:03:29.540 --> 00:03:31.540]  恩賜是從神而來的,
[00:03:31.540 --> 00:03:35.540]  我們在聖經裡面都很認識有節聖經,
[00:03:35.540 --> 00:03:37.540]  今天有些聖經我會叫你揭,
[00:03:37.540 --> 00:03:39.540]  有些我就這樣講了就算了,
[00:03:39.540 --> 00:03:42.540]  其中在哥倫多前書十二章十一節,
[00:03:42.540 --> 00:03:49.540]  那裡說恩賜是聖靈隨著己意分給各人,
[00:03:49.540 --> 00:03:52.540]  即是說不是你強行求就行,
[00:03:52.540 --> 00:03:56.540]  神喜歡給你那樣東西就是給你那樣東西,
[00:03:56.540 --> 00:04:01.540]  其實不是你喜歡神給你那樣東西,
[00:04:01.540 --> 00:04:03.540]  好像我們派禮物給小朋友,
[00:04:03.540 --> 00:04:07.540]  我喜歡藍色,我喜歡黃色,
[00:04:07.540 --> 00:04:09.540]  他當然有些東西喜歡要選擇,
[00:04:09.540 --> 00:04:11.540]  但恩賜其實你不能選擇,
[00:04:11.540 --> 00:04:14.540]  神賜給你那樣東西就是那樣東西,
[00:04:14.540 --> 00:04:17.540]  你怎麼敢選擇不讓人選擇,
[00:04:17.540 --> 00:04:20.540]  因為神覺得那東西最適合你,
[00:04:20.540 --> 00:04:25.540]  我最近有時講話題都講到這,
[00:04:25.540 --> 00:04:31.540]  以前那些人幫兒子找老婆,
[00:04:31.540 --> 00:04:35.540]  以前是父母幫你找的,
[00:04:35.540 --> 00:04:37.540]  找定了那個就是那個,
[00:04:37.540 --> 00:04:40.540]  不能不接受的,
[00:04:40.540 --> 00:04:46.540]  但其實很多時是父母了解他的性格,
[00:04:46.540 --> 00:04:52.540]  幫他找一個怎樣的人去配搭他幫助他,
[00:04:52.540 --> 00:04:54.540]  那是好東西,
[00:04:54.540 --> 00:05:02.540]  所以神給你甚麼才華給你甚麼恩賜給你,
[00:05:02.540 --> 00:05:04.540]  是對你最好的,
[00:05:04.540 --> 00:05:06.540]  你不要強求另一些東西,
[00:05:06.540 --> 00:05:10.540]  神給你那樣你就盡量做那樣,
[00:05:10.540 --> 00:05:12.540]  這是從神而來的,
[00:05:12.540 --> 00:05:14.540]  我們要尊重神這個,
[00:05:14.540 --> 00:05:16.540]  愛你的神,全能的神,
[00:05:16.540 --> 00:05:18.540]  全智慧,
[00:05:18.540 --> 00:05:24.540]  想三四步已經很厲害,
[00:05:24.540 --> 00:05:26.540]  那些奇王想十步,
[00:05:26.540 --> 00:05:27.540]  神中經,
[00:05:27.540 --> 00:05:29.540]  全盤想完,
[00:05:29.540 --> 00:05:32.540]  所以祂這樣給你一定是最好的,
[00:05:32.540 --> 00:05:35.540]  你要心裏面認同這樣,
[00:05:35.540 --> 00:05:38.540]  另一節聖經我要提的,
[00:05:38.540 --> 00:05:39.540]  大家去揭一揭,
[00:05:39.540 --> 00:05:42.540]  題目是後書一章六節,
[00:05:42.540 --> 00:05:51.540]  是令到有一種恩賜神給我們的方式是很有趣的,
[00:05:51.540 --> 00:05:53.540]  在提摩泰後書,
[00:05:53.540 --> 00:05:57.540]  提摩泰當然講提摩泰,
[00:05:57.540 --> 00:06:00.540]  一章六節那一段是保羅寫信給提摩泰,
[00:06:00.540 --> 00:06:03.540]  他這個很幫得上忙,
[00:06:03.540 --> 00:06:07.540]  很和他一起去童經受苦難,
[00:06:07.540 --> 00:06:10.540]  用得著他的年輕人,
[00:06:10.540 --> 00:06:15.540]  保羅寫信給他提醒他在教會要怎樣帶領教會,
[00:06:15.540 --> 00:06:18.540]  去到後書第二章一章六節,
[00:06:18.540 --> 00:06:22.540]  保羅說一章六節,
[00:06:22.540 --> 00:06:27.540]  保羅說為此我提醒你,
[00:06:27.540 --> 00:06:34.540]  使你將神藉我按手所給你的恩賜,
[00:06:34.540 --> 00:06:37.540]  在如火挑旺起來,
[00:06:37.540 --> 00:06:43.540]  這個恩賜看上去不是神隨己而分給各人,
[00:06:43.540 --> 00:06:47.540]  是保羅將神藉著他,
[00:06:47.540 --> 00:06:50.540]  其實來源也是神,
[00:06:50.540 --> 00:06:54.540]  藉著保羅按手給他的恩賜,
[00:06:54.540 --> 00:07:01.540]  即是你要解保羅和提摩泰和他的需要時,
[00:07:01.540 --> 00:07:05.540]  保羅叫提摩泰去帶領教會,
[00:07:05.540 --> 00:07:09.540]  帶領教會需要有些能力,
[00:07:09.540 --> 00:07:11.540]  需要有些達則,
[00:07:11.540 --> 00:07:15.540]  保羅按手將這個恩賜給他,
[00:07:15.540 --> 00:07:17.540]  來源在神,
[00:07:17.540 --> 00:07:19.540]  藉著保羅這個動作按手,
[00:07:19.540 --> 00:07:25.540]  即是教會保羅作為長老,
[00:07:25.540 --> 00:07:28.540]  知道教會有甚麼需要,
[00:07:28.540 --> 00:07:32.540]  知道要提摩泰這個人去帶領教會,
[00:07:32.540 --> 00:07:37.540]  很可能他在這方面未足夠膽量,
[00:07:37.540 --> 00:07:39.540]  未足夠知識,
[00:07:39.540 --> 00:07:40.540]  未足夠愛心,
[00:07:40.540 --> 00:07:42.540]  未足夠忍耐,
[00:07:42.540 --> 00:07:44.540]  但其實也有少許,
[00:07:44.540 --> 00:07:47.540]  按手在他身上,
[00:07:47.540 --> 00:07:49.540]  將這個恩賜給他,
[00:07:49.540 --> 00:07:53.540]  即是按神教會的需要,
[00:07:53.540 --> 00:07:56.540]  神要將這個恩賜給一些人,
[00:07:56.540 --> 00:08:03.540]  令他更加的恩賜好些,厲害些,厲害些,
[00:08:03.540 --> 00:08:05.540]  令他服侍教會,
[00:08:05.540 --> 00:08:08.540]  保羅做這個動作就是這樣,
[00:08:08.540 --> 00:08:10.540]  提摩泰需要這個恩賜,
[00:08:10.540 --> 00:08:12.540]  好些,多些,
[00:08:12.540 --> 00:08:14.540]  就按手在他身上,
[00:08:14.540 --> 00:08:16.540]  來給他,
[00:08:16.540 --> 00:08:19.540]  所以在教會有些,
[00:08:19.540 --> 00:08:23.540]  我們都聽過一些按脈的典禮,
[00:08:23.540 --> 00:08:26.540]  很多時這些按手的儀式,
[00:08:26.540 --> 00:08:30.540]  都特別有效的,有意義的,
[00:08:30.540 --> 00:08:32.540]  就是在甚麼情況下,
[00:08:32.540 --> 00:08:35.540]  就是那些被按脈的牧師,
[00:08:35.540 --> 00:08:39.540]  那些被按脈的牧師當然責任大些,
[00:08:39.540 --> 00:08:42.540]  當然會更加勞心勞力,
[00:08:42.540 --> 00:08:46.540]  所以他們需要那些恩賜更加厲害些,
[00:08:46.540 --> 00:08:49.540]  才服侍到教會裡面的人,
[00:08:49.540 --> 00:08:54.540]  或者被按手,差派他去外面做宗教事那些,
[00:08:54.540 --> 00:08:56.540]  差派你去非洲,
[00:08:56.540 --> 00:08:59.540]  去那些消遣民族那裡,
[00:08:59.540 --> 00:09:01.540]  真的搵命搏,
[00:09:01.540 --> 00:09:04.540]  真的需要特別多的恩賜,
[00:09:04.540 --> 00:09:09.540]  才可以生存到做成神的事工,
[00:09:09.540 --> 00:09:14.540]  所以要給一些年長的牧者按手,
[00:09:14.540 --> 00:09:18.540]  讓他們的恩賜能夠發揮更多,
[00:09:18.540 --> 00:09:23.540]  這個按手令他們的恩賜多些,
[00:09:23.540 --> 00:09:27.540]  得到恩賜是在聖經裡面有的,
[00:09:27.540 --> 00:09:31.540]  所以是按那個需要去做,
[00:09:31.540 --> 00:09:34.540]  接著也有經文提過,
[00:09:34.540 --> 00:09:39.540]  恩賜是神在人的心中運行,
[00:09:39.540 --> 00:09:43.540]  令你去發揮你的恩賜,
[00:09:43.540 --> 00:09:45.540]  在教會的事工上,
[00:09:45.540 --> 00:09:49.540]  是神在人的心中運行,
[00:09:49.540 --> 00:09:52.540]  神在教會當中運行,
[00:09:52.540 --> 00:09:55.540]  令這些人的恩賜得到發揮,
[00:09:55.540 --> 00:09:58.540]  所以你看到這個恩賜的來由很重要是神,
[00:09:58.540 --> 00:10:00.540]  神作主導,
[00:10:00.540 --> 00:10:05.540]  人是一個多比己被動,
[00:10:05.540 --> 00:10:08.540]  你只要有一個願意的心,
[00:10:08.540 --> 00:10:10.540]  神的恩賜就會給你,
[00:10:10.540 --> 00:10:12.540]  然後你就發揮出來,
[00:10:12.540 --> 00:10:14.540]  那個來源並不是你,
[00:10:14.540 --> 00:10:17.540]  剛才說的這個來由是神,
[00:10:17.540 --> 00:10:18.540]  大家都很清楚,
[00:10:18.540 --> 00:10:19.540]  目的是什麼呢?
[00:10:19.540 --> 00:10:22.540]  剛才有提過,
[00:10:22.540 --> 00:10:24.540]  是用在神國的事工上,
[00:10:24.540 --> 00:10:26.540]  用在教會上,
[00:10:26.540 --> 00:10:29.540]  最小的用在弟兄姊妹身上,
[00:10:29.540 --> 00:10:32.540]  用在教會的事工上,
[00:10:32.540 --> 00:10:36.540]  臨前十四章四節都給大家看一看,
[00:10:36.540 --> 00:10:41.540]  哥倫多前書很出名講這個恩賜,
[00:10:41.540 --> 00:10:43.540]  我們今天提幾點,
[00:10:43.540 --> 00:10:45.540]  哥倫多前書那幾章,
[00:10:45.540 --> 00:10:48.540]  上一次講了七八個小時,
[00:10:48.540 --> 00:10:51.540]  十四章四節這裡,
[00:10:51.540 --> 00:10:57.540]  是講恩賜的目的是什麼,
[00:10:57.540 --> 00:10:59.540]  十四章四節那時,
[00:10:59.540 --> 00:11:01.540]  看到他看了讀了,
[00:11:01.540 --> 00:11:04.540]  說方言的就是造就自己,
[00:11:04.540 --> 00:11:09.540]  作先知講道的乃是造就教會,
[00:11:09.540 --> 00:11:12.540]  這句很多時提大家讀經,
[00:11:12.540 --> 00:11:14.540]  標點符號都要讀,
[00:11:14.540 --> 00:11:17.540]  要讀到句號很重要,
[00:11:17.540 --> 00:11:24.540]  有些牧師曾經用了一半節聖經說,
[00:11:24.540 --> 00:11:27.540]  那些人說方言都是好東西,
[00:11:27.540 --> 00:11:29.540]  他造就自己,
[00:11:29.540 --> 00:11:31.540]  我都拗頭,
[00:11:31.540 --> 00:11:34.540]  節聖經是這個意思嗎?
[00:11:34.540 --> 00:11:39.540]  這裡保羅講很多聚會中的混亂,
[00:11:39.540 --> 00:11:43.540]  那些人應該怎樣就怎樣提到方言,
[00:11:43.540 --> 00:11:45.540]  我們今天主題不是講方言,
[00:11:45.540 --> 00:11:48.540]  但這句是藉著講方言講出什麼,
[00:11:48.540 --> 00:11:51.540]  他說講方言的人是造就自己,
[00:11:51.540 --> 00:11:53.540]  作先知講道是造就教會,
[00:11:53.540 --> 00:12:00.540]  保羅勸勉鼓勵那些人多學習作先知講道,
[00:12:00.540 --> 00:12:03.540]  造就人造就教會,
[00:12:03.540 --> 00:12:06.540]  為何你走去羨慕那些講方言,
[00:12:06.540 --> 00:12:09.540]  做方言都是造就自己,
[00:12:09.540 --> 00:12:11.540]  作先知講道是造就教會,
[00:12:11.540 --> 00:12:15.540]  這不是鼓勵人說你講方言無妨,
[00:12:15.540 --> 00:12:17.540]  你造就自己而已,
[00:12:17.540 --> 00:12:19.540]  而是一個對比下,
[00:12:19.540 --> 00:12:21.540]  你講方言是做什麼,
[00:12:21.540 --> 00:12:23.540]  你造就自己,
[00:12:23.540 --> 00:12:26.540]  應該要作先知講道,造就教會,
[00:12:26.540 --> 00:12:32.540]  所有恩賜神給我們都是要造就人,
[00:12:32.540 --> 00:12:34.540]  造就別人,
[00:12:34.540 --> 00:12:38.540]  造就教會,造就其他人,
[00:12:38.540 --> 00:12:43.540]  其中有聖經講過恩賜是互相配搭肢體,
[00:12:43.540 --> 00:12:45.540]  我想問你,
[00:12:45.540 --> 00:12:51.540]  手的存在是為了什麼,
[00:12:51.540 --> 00:12:53.540]  為了托下我的眼鏡,
[00:12:53.540 --> 00:12:55.540]  為了啱啱行,
[00:12:55.540 --> 00:12:59.540]  手能否服侍自己,
[00:12:59.540 --> 00:13:01.540]  手服侍不了自己的手,
[00:13:01.540 --> 00:13:05.540]  因為左手要靠右手服侍,
[00:13:05.540 --> 00:13:10.540]  有哪個恩賜哪個肢體功能服侍自己,
[00:13:10.540 --> 00:13:12.540]  是否有自己好處?沒有,
[00:13:12.540 --> 00:13:17.540]  肢體的存在是為了另外肢體的好處,
[00:13:17.540 --> 00:13:21.540]  左手不能服侍左手,
[00:13:21.540 --> 00:13:23.540]  要右手服侍,
[00:13:23.540 --> 00:13:28.540]  腳不能服侍自己,
[00:13:28.540 --> 00:13:32.540]  左手要服侍整個人,
[00:13:32.540 --> 00:13:35.540]  這個大概的講法讓大家知道,
[00:13:35.540 --> 00:13:39.540]  恩賜不是為了你自己,
[00:13:39.540 --> 00:13:42.540]  恩賜是服侍別人,
[00:13:42.540 --> 00:13:43.540]  為了別人的好處,
[00:13:43.540 --> 00:13:45.540]  為了整個神的巴的好處,
[00:13:45.540 --> 00:13:47.540]  整個教會的好處,
[00:13:47.540 --> 00:13:49.540]  這個目標很重要,
[00:13:49.540 --> 00:13:53.540]  是為了成全聖徒,各盡其益,
[00:13:53.540 --> 00:13:55.540]  今日這段經文,
[00:13:55.540 --> 00:13:59.540]  我們揭一揭,二弗所書,四章十二節,
[00:13:59.540 --> 00:14:03.540]  剛才我講了,
[00:14:03.540 --> 00:14:08.540]  每一個肢體有獨特所長,
[00:14:08.540 --> 00:14:10.540]  為什麼呢?
[00:14:10.540 --> 00:14:14.540]  四章十二節講到這個目的,
[00:14:14.540 --> 00:14:17.540]  有不同的恩賜,
[00:14:17.540 --> 00:14:22.540]  十二節說是為了成全聖徒,各盡其職,
[00:14:22.540 --> 00:14:25.540]  建立基督的身體,
[00:14:25.540 --> 00:14:30.540]  直等到我們眾人在真道上同歸於一,
[00:14:30.540 --> 00:14:31.540]  認識神的而至,
[00:14:31.540 --> 00:14:32.540]  得以長大成人,
[00:14:32.540 --> 00:14:34.540]  滿有基督長成的新娘,
[00:14:34.540 --> 00:14:36.540]  使我們不再作小孩子,
[00:14:36.540 --> 00:14:40.540]  還了別人的詭計,
[00:14:40.540 --> 00:14:44.540]  是為了整個基督的身體的好處,
[00:14:44.540 --> 00:14:48.540]  來各盡自己的職責,
[00:14:48.540 --> 00:14:49.540]  這個是恩賜,
[00:14:49.540 --> 00:14:51.540]  所以神在你身上的恩賜,
[00:14:51.540 --> 00:14:56.540]  你一定要這樣擺正目標,
[00:14:56.540 --> 00:14:58.540]  也有一些恩賜,
[00:14:58.540 --> 00:15:00.540]  譬如在初期教會,
[00:15:00.540 --> 00:15:03.540]  那些使徒,保羅那些,
[00:15:03.540 --> 00:15:04.540]  很厲害的,
[00:15:04.540 --> 00:15:06.540]  他們走過影子,
[00:15:06.540 --> 00:15:08.540]  那些人又醫好病,
[00:15:08.540 --> 00:15:12.540]  少年人跌下樓死了,
[00:15:12.540 --> 00:15:15.540]  保羅又可以復活,
[00:15:15.540 --> 00:15:18.540]  很厲害,很多神蹟奇事,
[00:15:18.540 --> 00:15:21.540]  聖經記載的很多神蹟奇事,
[00:15:21.540 --> 00:15:22.540]  是甚麼目的呢?
[00:15:22.540 --> 00:15:25.540]  有些人將這個推薦到,
[00:15:25.540 --> 00:15:27.540]  所以聖經教有,
[00:15:27.540 --> 00:15:28.540]  初期教會有,
[00:15:28.540 --> 00:15:29.540]  這個是好事,
[00:15:29.540 --> 00:15:31.540]  所以今天都要有的,
[00:15:31.540 --> 00:15:33.540]  極力推崇,
[00:15:33.540 --> 00:15:34.540]  鼓勵,
[00:15:34.540 --> 00:15:37.540]  甚至不知為何,
[00:15:37.540 --> 00:15:40.540]  有很多神蹟奇事在他們當中,
[00:15:40.540 --> 00:15:41.540]  但聖經所講,
[00:15:41.540 --> 00:15:44.540]  使徒的神蹟奇事是為了甚麼呢?
[00:15:44.540 --> 00:15:45.540]  有一個很重要的經文,
[00:15:45.540 --> 00:15:48.540]  可能大家都忽略了,
