
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,午安!
[00:00:02.000 --> 00:00:06.000]  很高興能夠在此當中和大家分享上帝的話語
[00:00:06.000 --> 00:00:10.000]  特別是保羅的很多很精彩的辯論
[00:00:10.000 --> 00:00:13.000]  當中給我們很多的神學反省
[00:00:13.000 --> 00:00:18.000]  今天我會用一個上帝子民的身份
[00:00:18.000 --> 00:00:23.000]  是源於人領受了上帝的憐憫
[00:00:23.000 --> 00:00:28.000]  一個重心來探索和分享這段經文
[00:00:28.000 --> 00:00:31.000]  在預備分享這段經文的時候
[00:00:31.000 --> 00:00:37.000]  我正值是在這個日子當中忙著很多很多的事情
[00:00:37.000 --> 00:00:41.000]  既忙著傳道書的功課
[00:00:41.000 --> 00:00:45.000]  又忙著和保羅聊天
[00:00:45.000 --> 00:00:51.000]  同時又處於一個以色列和伊朗挑起了戰爭的日子
[00:00:51.000 --> 00:00:56.000]  在這樣的時空裏面
[00:00:56.000 --> 00:01:01.000]  一方面我感受到自己很繁忙的生活
[00:01:01.000 --> 00:01:04.000]  但是從另一個角度又看到
[00:01:04.000 --> 00:01:10.000]  在另一個世界環境裏面戰爭的頻繁
[00:01:10.000 --> 00:01:13.000]  加沙的戰爭還未結束
[00:01:13.000 --> 00:01:17.000]  以色列又挑起了對伊朗的攻擊
[00:01:17.000 --> 00:01:23.000]  還有烏克蘭、敘利亞等地都是戰事頻繁
[00:01:23.000 --> 00:01:28.000]  在這個時候我在思索生命的意義
[00:01:28.000 --> 00:01:31.000]  生活在同一天空下
[00:01:31.000 --> 00:01:33.000]  大家有什麼不同呢?
[00:01:33.000 --> 00:01:37.000]  活著究竟是一件什麼事情呢?
[00:01:37.000 --> 00:01:41.000]  甚至乎我想到那些在戰亂當中
[00:01:41.000 --> 00:01:43.000]  戰禍當中受苦的人
[00:01:43.000 --> 00:01:45.000]  或者他們都會問
[00:01:45.000 --> 00:01:48.000]  上帝的公義在哪裏呢?
[00:01:48.000 --> 00:01:52.000]  似乎這個日光之下的千年難題
[00:01:52.000 --> 00:01:58.000]  一直都是每一個在受迫害的人心裏面的一個怨懟
[00:01:58.000 --> 00:02:01.000]  令人感到無奈
[00:02:01.000 --> 00:02:07.000]  然而保羅在關於上帝子民身份的論證一段裏面
[00:02:07.000 --> 00:02:10.000]  又給我一個新的眼光
[00:02:10.000 --> 00:02:15.000]  去回應著在現實出現的種種的無常和無奈
[00:02:15.000 --> 00:02:19.000]  今天我就帶著這樣的向道去詩
[00:02:19.000 --> 00:02:21.000]  和大家分享這段經文
[00:02:21.000 --> 00:02:24.000]  讓我們一起同心禱告
[00:02:24.000 --> 00:02:32.000]  七祖求你用不配的僕人來傳講你的華語
[00:02:32.000 --> 00:02:37.000]  願聖靈將這份心思意念帶在頂之媒當中
[00:02:37.000 --> 00:02:40.000]  讓他從中得著激勵
[00:02:40.000 --> 00:02:42.000]  讓我們更好的活著
[00:02:42.000 --> 00:02:44.000]  去榮耀主的名
[00:02:44.000 --> 00:02:46.000]  求主帶領我們
[00:02:46.000 --> 00:02:47.000]  引導我們
[00:02:47.000 --> 00:02:49.000]  禱告奉耶穌基督聖名祈求
[00:02:49.000 --> 00:02:51.000]  阿們
[00:02:51.000 --> 00:02:54.000]  使徒保羅在羅馬書八章開始
[00:02:54.000 --> 00:02:58.000]  就一路以在耶穌基督裏的人作為一個主題
[00:02:58.000 --> 00:03:02.000]  他將以色列人是上帝子民的身份
[00:03:02.000 --> 00:03:04.000]  和屬基督的人這個身份
[00:03:04.000 --> 00:03:09.000]  透過聖靈作為一個中介者連在一起
[00:03:09.000 --> 00:03:12.000]  兩者都具有相同的地位
[00:03:12.000 --> 00:03:14.000]  相同的身份
[00:03:14.000 --> 00:03:18.000]  換言之在上帝子民身份的理解上面
[00:03:18.000 --> 00:03:22.000]  不只是停留在血統上的以色列人
