
[00:00:00.000 --> 00:00:02.560]  各位弟兄姊妹,早晨!
[00:00:02.560 --> 00:00:05.420]  大家都是很精神地回應
[00:00:05.420 --> 00:00:09.740]  很開心今天有機會跟大家透過上帝的說話
[00:00:09.740 --> 00:00:12.000]  我們彼此的激勵和勸勉
[00:00:12.000 --> 00:00:15.640]  請大家打開手上禮堂的聖經
[00:00:15.640 --> 00:00:19.740]  《馬太福音》五章三至五節
[00:00:19.740 --> 00:00:23.580]  《馬太福音》五章三至五節
[00:00:23.580 --> 00:00:25.120]  如果打開了的話
[00:00:25.120 --> 00:00:28.400]  其實就是新約部份禮堂的聖經的第五版
[00:00:28.400 --> 00:00:30.120]  新約部份第五頁
[00:00:30.120 --> 00:00:31.600]  打開了的話
[00:00:31.600 --> 00:00:33.980]  就請聽孩子讀出
[00:00:33.980 --> 00:00:38.120]  「開心的人有福了,因為天國是他們的」
[00:00:38.120 --> 00:00:42.440]  「哀動的人有福了,因為他們必得安慰」
[00:00:42.440 --> 00:00:48.280]  「溫柔的人有福了,因為他們必承受地土」
[00:00:48.280 --> 00:00:49.820]  過去一個星期
[00:00:49.820 --> 00:00:51.900]  楊牧師已經跟我們說到
[00:00:51.900 --> 00:00:55.800]  已經展開了一個新的系列的講道系列
[00:00:55.800 --> 00:00:58.200]  就是有關登山補訓
[00:00:58.200 --> 00:01:03.240]  今天我們都會進入到登山補訓第一個的部份
[00:01:03.240 --> 00:01:05.760]  就是講道「八福」
[00:01:05.760 --> 00:01:09.440]  當我們講道這個系列的時候
[00:01:09.440 --> 00:01:12.400]  我都盼望我們有一個心智
[00:01:12.400 --> 00:01:14.960]  我們躺開自己的心靈
[00:01:14.960 --> 00:01:18.300]  去聆聽上帝對這一班的門徒
[00:01:18.300 --> 00:01:21.780]  他們自己對他們的心意是怎麼樣
[00:01:21.780 --> 00:01:23.440]  在講道之前的時間
[00:01:23.440 --> 00:01:27.140]  我們再一次的跟心低頭禱告
[00:01:27.140 --> 00:01:30.340]  親愛的教主我們滿心的去感謝祢
[00:01:30.340 --> 00:01:32.880]  因為我知道祢愛我們
[00:01:32.880 --> 00:01:37.540]  祢願意透過祢自己的說話去勸勉我們
[00:01:37.540 --> 00:01:41.240]  我們願意今天無論是聽的和講的
[00:01:41.240 --> 00:01:43.080]  都是得蒙祢自己的眷由
[00:01:43.080 --> 00:01:44.060]  我們今天禱告
[00:01:44.060 --> 00:01:46.040]  奉教教主耶穌基督的聖名
[00:01:46.040 --> 00:01:47.540]  阿門
