
[00:00:00.000 --> 00:00:06.000]  鄧家彪議員
[00:00:30.000 --> 00:00:36.000]  陳志全議員
[00:01:00.000 --> 00:01:06.000]  譚耀宗議員
[00:01:30.000 --> 00:01:36.000]  梁國雄議員
[00:02:00.000 --> 00:02:06.000]  張超雄議員
[00:02:30.000 --> 00:02:36.000]  陳志全議員
[00:03:00.000 --> 00:03:06.000]  梁國雄議員
[00:03:06.000 --> 00:03:21.000]  張超雄議員
[00:03:30.000 --> 00:03:36.000]  張超雄議員
[00:03:53.000 --> 00:03:59.000]  張超雄議員
[00:03:59.000 --> 00:04:19.000]  張超雄議員
[00:04:23.000 --> 00:04:29.000]  張超雄議員
[00:04:29.000 --> 00:04:36.000]  張超雄議員
[00:04:49.000 --> 00:04:55.000]  張超雄議員
[00:04:55.000 --> 00:05:09.000]  張超雄議員
[00:05:19.000 --> 00:05:25.000]  主席
[00:05:49.000 --> 00:05:55.000]  梁國雄議員
[00:06:19.000 --> 00:06:25.000]  陳志全議員
[00:06:49.000 --> 00:06:55.000]  張超雄議員
[00:07:19.000 --> 00:07:25.000]  張超雄議員
[00:07:49.000 --> 00:07:55.000]  梁國雄議員
[00:08:19.000 --> 00:08:25.000]  陳志全議員
[00:08:49.000 --> 00:08:55.000]  陳志全議員
[00:09:20.000 --> 00:09:26.000]  梁國雄議員
[00:09:50.000 --> 00:09:56.000]  陳志全議員
[00:10:19.000 --> 00:10:25.000]  張超雄議員
[00:10:50.000 --> 00:10:56.000]  張超雄議員
[00:11:20.000 --> 00:11:26.000]  張超雄議員
[00:11:50.000 --> 00:11:56.000]  張超雄議員
[00:12:20.000 --> 00:12:26.000]  梁國雄議員
[00:12:50.000 --> 00:12:56.000]  梁國雄議員
[00:13:20.000 --> 00:13:26.000]  張超雄議員
[00:13:50.000 --> 00:13:56.000]  陳志全議員
[00:14:20.000 --> 00:14:26.000]  梁國雄議員
[00:14:50.000 --> 00:14:56.000]  梁國雄議員
[00:15:20.000 --> 00:15:26.000]  張超雄議員
[00:15:50.000 --> 00:15:56.000]  張超雄議員
[00:16:20.000 --> 00:16:26.000]  梁國雄議員
[00:16:50.000 --> 00:16:56.000]  張超雄議員
[00:17:20.000 --> 00:17:26.000]  梁國雄議員
[00:17:50.000 --> 00:17:56.000]  張超雄議員
[00:18:20.000 --> 00:18:26.000]  張超雄議員
[00:18:50.000 --> 00:18:56.000]  張超雄議員
[00:19:20.000 --> 00:19:26.000]  梁國雄議員
[00:19:50.000 --> 00:19:56.000]  張超雄議員
[00:20:20.000 --> 00:20:26.000]  張超雄議員
[00:20:50.000 --> 00:20:56.000]  梁國雄議員
[00:21:20.000 --> 00:21:26.000]  梁國雄議員
[00:21:50.000 --> 00:21:56.000]  張超雄議員
[00:22:20.000 --> 00:22:26.000]  梁國雄議員
[00:22:50.000 --> 00:22:56.000]  張超雄議員
[00:23:20.000 --> 00:23:26.000]  張超雄議員
[00:23:50.000 --> 00:23:56.000]  梁國雄議員
[00:24:20.000 --> 00:24:26.000]  張超雄議員
[00:24:49.000 --> 00:24:55.000]  梁國雄議員
[00:25:20.000 --> 00:25:26.000]  張超雄議員
[00:25:50.000 --> 00:25:56.000]  梁國雄議員
[00:26:20.000 --> 00:26:26.000]  張超雄議員
[00:26:50.000 --> 00:26:56.000]  張超雄議員
[00:27:20.000 --> 00:27:26.000]  張超雄議員
[00:27:50.000 --> 00:27:56.000]  張超雄議員
[00:28:20.000 --> 00:28:26.000]  梁國雄議員
[00:28:49.000 --> 00:28:55.000]  張超雄議員
[00:29:20.000 --> 00:29:26.000]  張超雄議員
[00:29:50.000 --> 00:29:56.000]  張超雄議員
[00:30:19.000 --> 00:30:25.000]  張超雄議員
[00:30:50.000 --> 00:30:56.000]  梁國雄議員
[00:31:20.000 --> 00:31:26.000]  張超雄議員
[00:31:50.000 --> 00:31:56.000]  張超雄議員
[00:32:20.000 --> 00:32:26.000]  張超雄議員
[00:32:50.000 --> 00:32:56.000]  張超雄議員
[00:33:19.000 --> 00:33:25.000]  梁國雄議員
[00:33:50.000 --> 00:33:56.000]  張超雄議員
[00:34:20.000 --> 00:34:26.000]  張超雄議員
[00:34:50.000 --> 00:34:56.000]  張超雄議員
[00:35:20.000 --> 00:35:26.000]  張超雄議員
[00:35:50.000 --> 00:35:56.000]  張超雄議員
[00:36:20.000 --> 00:36:26.000]  張超雄議員
[00:36:50.000 --> 00:36:56.000]  張超雄議員
[00:37:20.000 --> 00:37:26.000]  張超雄議員
[00:37:50.000 --> 00:37:56.000]  張超雄議員
[00:38:20.000 --> 00:38:26.000]  張超雄議員
[00:38:50.000 --> 00:38:56.000]  張超雄議員
[00:39:20.000 --> 00:39:26.000]  張超雄議員
[00:39:50.000 --> 00:39:56.000]  張超雄議員
[00:40:20.000 --> 00:40:26.000]  張超雄議員
[00:40:50.000 --> 00:40:56.000]  張超雄議員
[00:41:20.000 --> 00:41:26.000]  張超雄議員
[00:41:50.000 --> 00:41:56.000]  張超雄議員
[00:42:20.000 --> 00:42:26.000]  梁國雄議員
[00:42:50.000 --> 00:42:56.000]  張超雄議員
[00:43:20.000 --> 00:43:26.000]  張超雄議員
[00:43:50.000 --> 00:43:56.000]  張超雄議員
[00:44:20.000 --> 00:44:26.000]  張超雄議員
[00:44:50.000 --> 00:44:56.000]  張超雄議員
[00:45:20.000 --> 00:45:26.000]  張超雄議員
[00:45:50.000 --> 00:45:56.000]  張超雄議員
[00:46:20.000 --> 00:46:26.000]  張超雄議員
[00:46:50.000 --> 00:46:56.000]  張超雄議員
[00:47:19.000 --> 00:47:25.000]  張超雄議員
[00:47:49.000 --> 00:47:55.000]  張超雄議員
[00:48:20.000 --> 00:48:26.000]  張超雄議員
[00:48:50.000 --> 00:48:56.000]  張超雄議員
[00:49:20.000 --> 00:49:26.000]  張超雄議員
[00:49:50.000 --> 00:49:56.000]  張超雄議員
[00:50:19.000 --> 00:50:25.000]  張超雄議員
[00:50:50.000 --> 00:50:56.000]  張超雄議員
[00:51:20.000 --> 00:51:26.000]  張超雄議員
[00:51:50.000 --> 00:51:56.000]  張超雄議員
[00:52:20.000 --> 00:52:26.000]  張超雄議員
[00:52:50.000 --> 00:52:56.000]  張超雄議員
[00:53:20.000 --> 00:53:26.000]  張超雄議員
[00:53:50.000 --> 00:53:56.000]  張超雄議員
[00:54:20.000 --> 00:54:26.000]  張超雄議員
[00:54:50.000 --> 00:54:56.000]  張超雄議員
[00:55:20.000 --> 00:55:26.000]  張超雄議員
[00:55:50.000 --> 00:55:56.000]  張超雄議員
[00:56:20.000 --> 00:56:26.000]  張超雄議員
[00:56:50.000 --> 00:56:56.000]  張超雄議員
[00:57:20.000 --> 00:57:26.000]  張超雄議員
[00:57:49.000 --> 00:57:51.000]  (字幕製作:貝爾)
