
[00:00:00.000 --> 00:00:01.600]  好,弟兄姊妹平安
[00:00:01.600 --> 00:00:06.800]  我們剛才讀完《尼西米記》第三章
[00:00:06.800 --> 00:00:11.520]  可能你很少讀一章這樣的聖經,是嗎?
[00:00:11.520 --> 00:00:15.440]  這樣也挺有意思的,我們一起低頭禱告
[00:00:15.440 --> 00:00:18.640]  天父,我們求祢將祢的話語教導我們
[00:00:18.640 --> 00:00:20.800]  讓我們明白祢的心意的時候
[00:00:20.800 --> 00:00:23.360]  我們也知道怎樣來回應
[00:00:23.360 --> 00:00:25.360]  奉耶穌基督的名祈求,阿們
[00:00:25.360 --> 00:00:28.720]  在小組的時候,有個姊妹問我
[00:00:28.720 --> 00:00:32.000]  牧師,你《尼西米記》是否每一章都講?
[00:00:32.000 --> 00:00:35.120]  其實她問這個問題,是因為看了這一章
[00:00:35.120 --> 00:00:40.000]  她說,這一章不用說了吧?會不會跳過?
[00:00:40.000 --> 00:00:43.200]  她沒有這樣說,我演繹
[00:00:43.200 --> 00:00:45.600]  我也猜她內心可能也是
[00:00:45.600 --> 00:00:47.360]  有這樣想,可能問這樣的問題
[00:00:47.360 --> 00:00:49.040]  我說不是,我也會說
[00:00:49.040 --> 00:00:51.360]  我想其實也挺有意思的
[00:00:51.360 --> 00:00:52.960]  因為聖經是神的說話
[00:00:52.960 --> 00:00:54.960]  你說聖經是神的說話
[00:00:54.960 --> 00:01:00.240]  記起剛才一大堆怎樣修造,其實就不用這麼繁瑣
[00:01:00.240 --> 00:01:03.040]  如果你跟我寫聖經的時候
[00:01:03.040 --> 00:01:07.600]  我們也知道讀者的忍耐能力有限的時候
[00:01:07.600 --> 00:01:09.520]  也無謂寫這麼長
[00:01:09.520 --> 00:01:13.760]  可能就說每人修造一段就搞定了,是嗎?
[00:01:13.760 --> 00:01:17.040]  但是一節聖經就變成一張聖經
[00:01:17.040 --> 00:01:21.840]  那你就問,究竟這裡有些什麼看呢?
[00:01:21.840 --> 00:01:25.760]  我想其實有時候,有些聖經我們看下去
[00:01:25.760 --> 00:01:29.200]  好像也不是這麼重要
[00:01:29.200 --> 00:01:32.080]  或者不是這麼有趣味的
[00:01:32.080 --> 00:01:34.000]  但是其實你內心去看的時候
[00:01:34.000 --> 00:01:39.120]  其實當中也有教導的元素在其中
[00:01:39.120 --> 00:01:44.000]  剛才讀的那段聖經,雖然好像很艱辛
[00:01:44.000 --> 00:01:47.440]  一直是誰誰修造,每個人修造一段
