
[00:00:00.000 --> 00:00:02.800]  各位弟兄姊妹 各位朋友
[00:00:02.800 --> 00:00:04.640]  在接下來這個系列
[00:00:04.640 --> 00:00:08.740]  我想跟大家分享 也探討一個
[00:00:08.740 --> 00:00:12.200]  我們跟神建立關係的一個最好
[00:00:12.200 --> 00:00:15.680]  也是我們時時會做的
[00:00:15.680 --> 00:00:17.880]  我們一個禱告
[00:00:17.880 --> 00:00:20.480]  怎樣跟神禱告
[00:00:20.480 --> 00:00:24.920]  怎樣向神傾心徒兒
[00:00:24.920 --> 00:00:27.000]  這個系列的第一個訊息
[00:00:27.000 --> 00:00:30.040]  就跟大家一起看看
[00:00:30.040 --> 00:00:35.120]  怎樣是一個信心的土局
[00:00:35.120 --> 00:00:41.560]  在最新的全球最難負擔樓價的城市
[00:00:41.560 --> 00:00:46.600]  一個調查當中 剛剛公佈了
[00:00:46.600 --> 00:00:48.880]  排第一的是香港
[00:00:48.880 --> 00:00:51.920]  而溫哥華是排第三
[00:00:51.920 --> 00:00:54.760]  所以現代的年輕人他們時時都說
[00:00:54.760 --> 00:01:00.520]  買車 買樓已經是不切實際的事
[00:01:00.520 --> 00:01:04.160]  是不是我們成長了 接受了現實
[00:01:04.160 --> 00:01:07.920]  覺得很多東西是不切實際
[00:01:07.920 --> 00:01:10.760]  就好像我們基督徒在成長的階段
[00:01:10.760 --> 00:01:13.040]  現在我們成長了
[00:01:13.040 --> 00:01:20.160]  是不是同樣我們覺得禱告變得實際了呢
[00:01:20.160 --> 00:01:25.400]  是實際了 還是我們缺乏信心了呢
[00:01:25.400 --> 00:01:30.400]  以有限的視野和智慧去禱告無限的神
[00:01:30.400 --> 00:01:34.120]  我們究竟是以甚麼的心態
[00:01:34.120 --> 00:01:39.400]  怎樣的信心去禱告呢
[00:01:39.400 --> 00:01:42.360]  在奧克拉荷馬州的一個小鎮
[00:01:42.360 --> 00:01:44.240]  當地有兩間教會
[00:01:44.240 --> 00:01:46.800]  而在這兩間教會中間
[00:01:46.800 --> 00:01:52.120]  有一個夜總會兼釀酒的一個廠房
[00:01:52.120 --> 00:01:55.520]  兩間教會的會眾都時時投訴
[00:01:55.520 --> 00:02:00.040]  這間夜總會破壞了這個小鎮的形象
[00:02:00.040 --> 00:02:03.720]  烈酒的荼毒也都越來越明顯
[00:02:03.720 --> 00:02:07.320]  這間夜總會的東主是一個無神論者
[00:02:07.320 --> 00:02:11.560]  有關神的一切事他都一概否定
[00:02:11.560 --> 00:02:15.480]  很多年來 這兩間教會都嘗試和政府磋商
[00:02:15.480 --> 00:02:17.960]  但是每一次的會談都沒有結果
[00:02:17.960 --> 00:02:22.720]  大家依然達不到任何的共識
[00:02:22.720 --> 00:02:26.560]  他們希望將這個夜總會關閉
[00:02:26.560 --> 00:02:30.800]  或者搬到其它的州份
[00:02:30.800 --> 00:02:36.360]  但是兩間教會見這些磋商都是徒勞無功
[00:02:36.360 --> 00:02:37.920]  見到無計可施
[00:02:37.920 --> 00:02:42.280]  他們的弟兄姊妹就決定邀請神介入
[00:02:42.280 --> 00:02:44.520]  好等問題可以解決
[00:02:44.520 --> 00:02:46.600]  於是他們就在一個星期六
[00:02:46.600 --> 00:02:49.960]  舉行了一個聯合的禱告大會
[00:02:49.960 --> 00:02:52.080]  邀請所有弟兄姊妹參加
[00:02:52.080 --> 00:02:56.960]  而出席的人數是空前這麼多
[00:02:56.960 --> 00:02:58.560]  就在那個晚上
[00:02:58.560 --> 00:03:02.880]  整個州份發生了一場很大的雷暴
[00:03:02.880 --> 00:03:07.040]  風 雨 雷 電 什麼都有
[00:03:07.040 --> 00:03:09.320]  就在這個雷電交加的夜晚
[00:03:09.320 --> 00:03:12.280]  這個夜總會的一個主要釀酒的廠房
[00:03:12.280 --> 00:03:14.480]  被電擊 擊中
[00:03:14.480 --> 00:03:15.680]  引起火燭
[00:03:15.680 --> 00:03:20.960]  於是整間夜總會就被燒到通頂
[00:03:20.960 --> 00:03:23.360]  但是由於是夜深的關係
[00:03:23.360 --> 00:03:26.880]  很感恩沒有人傷亡
[00:03:26.880 --> 00:03:27.880]  在第二天
[00:03:27.880 --> 00:03:29.880]  就是主日的清晨
[00:03:29.880 --> 00:03:31.640]  兩間教會的主日講到
[00:03:31.640 --> 00:03:36.160]  都不期然地講到禱告的果行
[00:03:36.160 --> 00:03:38.440]  信怎樣聽禱告
[00:03:38.440 --> 00:03:43.480]  哈利路亞 阿門等等都不絕於耳
[00:03:43.480 --> 00:03:45.840]  為了禱告的果效
[00:03:45.840 --> 00:03:49.240]  會眾都十分之興奮
[00:03:49.240 --> 00:03:52.040]  這間夜總會怎麼辦呢
[00:03:52.040 --> 00:03:54.640]  一個無神論的東主
[00:03:54.640 --> 00:03:57.480]  固然第一件事就是找保險公司
[00:03:57.480 --> 00:03:58.720]  他馬上報現所
[00:03:58.720 --> 00:04:01.520]  保險公司也馬上派人做調查
[00:04:01.520 --> 00:04:05.960]  結果他們說沒得賠
[00:04:05.960 --> 00:04:07.760]  他們說這個是神的作為
[00:04:07.760 --> 00:04:09.160]  Act of God
[00:04:09.160 --> 00:04:10.760]  在保險的合約上面
[00:04:10.760 --> 00:04:13.840]  已經清楚訂明有豁免的條款
[00:04:13.840 --> 00:04:18.440]  所以他們不會作出任何的賠償
[00:04:18.440 --> 00:04:19.880]  知道沒得賠
[00:04:19.880 --> 00:04:22.760]  這個夜總會的東主當然是怒火中燒
[00:04:22.760 --> 00:04:24.120]  又怎會接受這個
[00:04:24.120 --> 00:04:28.000]  絕對對他們來說是不利的現實
[00:04:28.000 --> 00:04:30.120]  於是他透過民事程序
[00:04:30.120 --> 00:04:32.320]  起訴這兩間教會
[00:04:32.320 --> 00:04:37.080]  告他們同神合謀傳統
[00:04:37.080 --> 00:04:41.440]  導致他的整盤生意化為烏有
[00:04:41.440 --> 00:04:44.760]  兩間教會就反駁辯稱
[00:04:44.760 --> 00:04:47.040]  他們跟案件無關
[00:04:47.040 --> 00:04:49.200]  他們沒有做過任何事
[00:04:49.200 --> 00:04:53.480]  導致火警發生
[00:04:53.480 --> 00:04:56.120]  主審的法官開庭的時候
[00:04:56.120 --> 00:04:58.800]  在雙方律師陳詞之後
[00:04:58.800 --> 00:05:02.760]  發表了一番很法人心性的評語
[00:05:02.760 --> 00:05:07.120]  他說在這一宗案件審理之前
[00:05:07.120 --> 00:05:10.200]  我發覺有一點很令人困惑的
[00:05:10.200 --> 00:05:15.440]  他說就是我們現在有一個處境
[00:05:15.440 --> 00:05:19.520]  控方一個很明顯的無神論者
[00:05:19.520 --> 00:05:21.760]  卻在這一宗的案件裡面
[00:05:21.760 --> 00:05:26.200]  堅持禱告的果核
[00:05:26.200 --> 00:05:29.000]  深信神在作供
[00:05:29.000 --> 00:05:31.680]  相信神和人的參與
[00:05:31.680 --> 00:05:33.480]  認為這個災情是完全
[00:05:33.480 --> 00:05:38.920]  因為這兩間教會的禱告而發生的
[00:05:38.920 --> 00:05:43.760]  更加令人不明白的地方是辯方
[00:05:43.760 --> 00:05:47.160]  這兩間教會中心的虔誠的信徒
[00:05:47.160 --> 00:05:51.600]  卻不相信他們的禱告的作用
[00:05:51.600 --> 00:05:56.560]  更加完全否定了他們禱告的果核
[00:05:56.560 --> 00:06:00.680]  說不關他們的事
[00:06:00.680 --> 00:06:02.600]  從這個個案看來
[00:06:02.600 --> 00:06:05.600]  禱告究竟是不是真的有作用
[00:06:05.600 --> 00:06:08.840]  是實際不實際的問題
[00:06:08.840 --> 00:06:14.000]  我們究竟應該怎樣禱告呢
[00:06:14.000 --> 00:06:16.200]  這個就聽起來最簡單不過
[00:06:16.200 --> 00:06:18.680]  最容易不過的問題
[00:06:18.680 --> 00:06:20.200]  我們回到教會這麼多年
[00:06:20.200 --> 00:06:24.360]  已經禱告過無數次的我們
[00:06:24.360 --> 00:06:29.600]  其實又是不是真的這麼容易回答這個問題呢
[00:06:29.600 --> 00:06:33.680]  我們應該怎樣禱告呢
[00:06:33.680 --> 00:06:37.000]  我們求
[00:06:37.000 --> 00:06:40.360]  我們看福音七章七到八節說
[00:06:40.360 --> 00:06:42.440]  「你們祈求就給你們
[00:06:42.440 --> 00:06:44.720]  因為凡祈求的就得著
[00:06:44.720 --> 00:06:46.720]  尋找的就尋見
[00:06:46.720 --> 00:06:51.120]  叩門的就給他開門」
