
[00:00:00.000 --> 00:00:01.720]  各位電影姐妹大家好
[00:00:01.720 --> 00:00:03.880]  又來讀聖經了
[00:00:03.880 --> 00:00:09.080]  生命樹宣教網絡為大家準備的聖經人聖經事
[00:00:09.080 --> 00:00:13.160]  今次繼續說的是亞伯拉罕
[00:00:13.160 --> 00:00:15.800]  亞伯拉罕實在有很多東西要說
[00:00:15.800 --> 00:00:21.200]  從亞伯拉罕的身上我們會學到很多人性、神性
[00:00:21.200 --> 00:00:24.320]  特別是要認識多些神的東西
[00:00:24.320 --> 00:00:27.600]  人性就是知道原來人是這樣的
[00:00:27.600 --> 00:00:29.800]  反映到我們自己
[00:00:29.800 --> 00:00:33.120]  另外神性就是認識多些上帝
[00:00:33.120 --> 00:00:35.600]  原來祂是這樣的
[00:00:35.600 --> 00:00:42.600]  其實聖經比較常說是默想的文學
[00:00:42.600 --> 00:00:44.400]  什麼叫默想文學呢?
[00:00:44.400 --> 00:00:46.800]  就是看完之後
[00:00:46.800 --> 00:00:49.120]  讀完之後
[00:00:49.120 --> 00:00:51.240]  我自己經過默想
[00:00:51.240 --> 00:00:53.880]  它成為我生命的一部份
[00:00:53.880 --> 00:00:57.440]  這樣叫默想文學
[00:00:57.440 --> 00:01:00.920]  今天的題目叫做「我知道」
[00:01:00.920 --> 00:01:04.800]  「我知道」是上帝說的
[00:01:04.800 --> 00:01:08.560]  「我知道」其實是祂知道萬人的心
[00:01:08.560 --> 00:01:09.560]  好,先看看
[00:01:09.560 --> 00:01:12.800]  創世紀二十二章第十二節
[00:01:12.800 --> 00:01:17.600]  天使說你不可再借童子身上下手
[00:01:17.600 --> 00:01:20.240]  一點不可害他
[00:01:20.240 --> 00:01:27.200]  現在我知道你是敬畏神的了
[00:01:27.200 --> 00:01:29.640]  因為你沒有將你的兒子
[00:01:29.640 --> 00:01:33.160]  就是你獨生的兒子留下不給我
[00:01:33.160 --> 00:01:36.600]  一讀這段聖經你就會知道
[00:01:36.600 --> 00:01:39.240]  阿伯拉罕要獻以撒
[00:01:39.240 --> 00:01:42.040]  當阿伯拉罕要獻以撒的時候
[00:01:42.040 --> 00:01:47.880]  實在這件事是很難的
[00:01:47.880 --> 00:01:49.200]  難在
[00:01:49.200 --> 00:01:54.200]  第一,神從來不歡喜人用人做祭物
[00:01:54.200 --> 00:01:56.640]  神很不歡喜的,很憎恨的
[00:01:56.640 --> 00:02:03.800]  第二,以撒明明是祂一百歲的時候給我的
[00:02:03.800 --> 00:02:07.200]  獨生一個兒子特別給我
[00:02:07.200 --> 00:02:10.760]  為什麼要我獻祭給祂呢?
[00:02:10.760 --> 00:02:12.760]  沒有理由的
[00:02:12.760 --> 00:02:18.160]  第三,這個兒子已經十多歲了
[00:02:18.160 --> 00:02:20.640]  少年了,我也很疼愛他
[00:02:20.640 --> 00:02:25.960]  第四,我如何向太太交代呢?
[00:02:25.960 --> 00:02:29.360]  真的非常難做
[00:02:29.360 --> 00:02:31.400]  很多種
[00:02:31.400 --> 00:02:35.880]  見到親戚朋友怎辦呢?
[00:02:35.880 --> 00:02:38.880]  在僕人面前怎辦呢?
[00:02:38.880 --> 00:02:45.480]  但經過一段時間內心深層的掙扎
[00:02:45.480 --> 00:02:52.680]  他終於認清如果是上帝叫我做的我就做
[00:02:52.680 --> 00:02:55.160]  這件事一點也不容易
[00:02:55.160 --> 00:02:59.200]  如果要我獻祭給祂,我就信外物
[00:02:59.200 --> 00:03:02.360]  如果要我獻祭給祂,我就信外物
[00:03:02.360 --> 00:03:06.200]  如果要我獻祭給祂,我就信外物
[00:03:06.200 --> 00:03:11.200]  但如果要我獻祭給祂,我就信外物
[00:03:11.200 --> 00:03:16.320]  牛羊拿幾隻都可以,沒理由要我獻祭給祂
[00:03:16.320 --> 00:03:21.040]  阿伯拉罕神早起身
[00:03:21.040 --> 00:03:28.280]  可能他太太還沒動,一早就預備讓僕人出發
[00:03:28.280 --> 00:03:36.080]  前一段經文沒有提及他驚動太太撒拉
[00:03:36.080 --> 00:03:39.720]  可能驚動太太撒拉不能出門
