
[00:00:00.000 --> 00:00:02.000]  各位弟子平安
[00:00:02.000 --> 00:00:05.000]  再一次邀請大家低頭我們一起祈禱
[00:00:05.000 --> 00:00:09.000]  親愛的我們感謝你
[00:00:09.000 --> 00:00:14.000]  雖然我們不能夠在同一個場景裏面去敬拜你
[00:00:14.000 --> 00:00:19.000]  但是深信只要我們能夠以心靈和誠實去敬拜你的時候
[00:00:19.000 --> 00:00:21.000]  在哪個地方都一樣
[00:00:21.000 --> 00:00:23.000]  讓你親自幫助我
[00:00:23.000 --> 00:00:29.000]  更加讓聖靈在當中來刺一下你的悟性
[00:00:29.000 --> 00:00:32.000]  以致能夠明白你懷疑中的奧悲
[00:00:32.000 --> 00:00:36.000]  又能夠讓聖靈在我們當中挑釁我們的心
[00:00:36.000 --> 00:00:39.000]  以致我們能夠更緊貼上帝你的心意
[00:00:39.000 --> 00:00:42.000]  行出你要我們行的事情
[00:00:42.000 --> 00:00:44.000]  我們同心交投意信禱告
[00:00:44.000 --> 00:00:46.000]  奉主耶穌基督的名求
[00:00:46.000 --> 00:00:47.000]  阿們
[00:00:47.000 --> 00:00:52.000]  我最近發現網上有一位女士
[00:00:52.000 --> 00:00:57.000]  所拍的影片有很多人來訂閱和追蹤
[00:00:57.000 --> 00:01:00.000]  但其實是因為林牧師比較落後
[00:01:00.000 --> 00:01:04.000]  這位女士在網上紅了很久
[00:01:04.000 --> 00:01:07.000]  她有差不多一百萬的訂閱
[00:01:07.000 --> 00:01:13.000]  而其中一段影片有七百多萬人來觀看
[00:01:13.000 --> 00:01:18.000]  我相信看這段影片的人都有不同的原因
[00:01:18.000 --> 00:01:20.000]  而其中一個原因就是
[00:01:20.000 --> 00:01:23.000]  很多女士都會很有興趣
[00:01:23.000 --> 00:01:28.000]  我們見到她從懷孕到生完嬰兒之後
[00:01:28.000 --> 00:01:30.000]  她極速瘦身
[00:01:30.000 --> 00:01:33.000]  回到很輕盈的體態
[00:01:33.000 --> 00:01:37.000]  所以她所推介的運動、飲食、護膚
[00:01:37.000 --> 00:01:39.000]  都很有說服力
[00:01:39.000 --> 00:01:42.000]  令人相信只要跟足她說的話
[00:01:42.000 --> 00:01:46.000]  自己都會像她一樣
[00:01:46.000 --> 00:01:49.000]  她自己就是一個活生生的人版
[00:01:49.000 --> 00:01:55.000]  證明了她所說的話有一定程度的真確性
[00:01:55.000 --> 00:01:58.000]  今日敬文是《瑪雅福音》十六章十五至二十節
[00:01:58.000 --> 00:02:00.000]  相信大家都很熟悉
[00:02:00.000 --> 00:02:03.000]  剛才高牧師也為我們讀出來了
[00:02:03.000 --> 00:02:09.000]  耶穌在升天前向門徒一份吩咐和一個命令
[00:02:09.000 --> 00:02:15.000]  祂叫我們往普天下傳福音給萬民聽
[00:02:15.000 --> 00:02:18.000]  因為上帝不願意一個人去沉淪
[00:02:18.000 --> 00:02:20.000]  祂願意萬人得救
[00:02:20.000 --> 00:02:23.000]  於是託付了這個任務給我們
[00:02:23.000 --> 00:02:27.000]  要傳讓信而受洗的必然得救
[00:02:27.000 --> 00:02:31.000]  不信的就會被定罪
[00:02:31.000 --> 00:02:33.000]  不單止如此
[00:02:33.000 --> 00:02:34.000]  耶穌還告訴我們
[00:02:34.000 --> 00:02:39.000]  有神職伴隨著每一位傳福音的信徒
[00:02:39.000 --> 00:02:42.000]  他們會能夠奉耶穌的名去趕出污鬼
[00:02:42.000 --> 00:02:46.000]  也會說原本我們不懂的方言理語
[00:02:46.000 --> 00:02:49.000]  當你的手落在蛇或喝了有毒的藥物
[00:02:49.000 --> 00:02:51.000]  有毒的物品之後
[00:02:51.000 --> 00:02:53.000]  你都不會受到傷害
[00:02:53.000 --> 00:02:57.000]  當你的手按在有病的人身上的時候
[00:02:57.000 --> 00:03:00.000]  他們就會得到痊癒
[00:03:00.000 --> 00:03:03.000]  更重要的是我們要記住
[00:03:03.000 --> 00:03:05.000]  信徒擁有這些神職的原因
[00:03:05.000 --> 00:03:08.000]  是要幫助我們去證明
[00:03:08.000 --> 00:03:11.000]  我們所傳的道是真實的
[00:03:11.000 --> 00:03:14.000]  就像剛才所說的那位女士
[00:03:14.000 --> 00:03:16.000]  從她身體的變化
[00:03:16.000 --> 00:03:18.000]  給人一個強而有力的訊息
[00:03:18.000 --> 00:03:20.000]  其實推介運動護膚品
[00:03:20.000 --> 00:03:23.000]  以至飲食都是真實的
[00:03:23.000 --> 00:03:25.000]  都是有效的
[00:03:25.000 --> 00:03:26.000]  請大家留意
