
[00:00:00.000 --> 00:00:02.080]  弟兄姊妹,主來平安
[00:00:02.080 --> 00:00:04.640]  今年是
[00:00:04.640 --> 00:00:07.200]  農年,提醒大家
[00:00:07.200 --> 00:00:08.760]  Year of the Dragon
[00:00:08.760 --> 00:00:11.080]  農年
[00:00:11.080 --> 00:00:13.980]  不要開玩笑
[00:00:13.980 --> 00:00:16.380]  我說過是我的年
[00:00:16.380 --> 00:00:18.800]  之後弟兄姊妹就問
[00:00:18.800 --> 00:00:22.880]  梁銓道,你今年24歲,還是36歲
[00:00:22.880 --> 00:00:25.380]  我說你猜一下
[00:00:25.380 --> 00:00:27.800]  阿倫,譚詠麟,比我大一歲
[00:00:27.800 --> 00:00:30.280]  那你想一下,OK
[00:00:30.280 --> 00:00:32.200]  那就
[00:00:32.200 --> 00:00:36.840]  大家記不記得創世紀二章
[00:00:36.840 --> 00:00:39.800]  一至二節,有一個大家都熟悉的
[00:00:39.800 --> 00:00:43.220]  就是上帝做完天地之後
[00:00:43.220 --> 00:00:47.180]  他說天和地以及萬象都完成了
[00:00:47.180 --> 00:00:51.280]  到第七日上帝已經完成了造物之工
[00:00:51.280 --> 00:00:53.180]  就到第七日,安息
[00:00:53.180 --> 00:00:55.560]  揭了他所做的一切的工
[00:00:55.840 --> 00:01:00.420]  記不記得,上帝六日就什麼都完成了
[00:01:00.420 --> 00:01:02.100]  第七日就是休息
[00:01:02.100 --> 00:01:04.980]  這個我對今個星期,靈修的時候
[00:01:04.980 --> 00:01:07.040]  對這句說話有點懷疑
[00:01:07.040 --> 00:01:10.240]  因為最近多了一隻新的動物
[00:01:10.240 --> 00:01:12.160]  一隻神獸叫做「窿」
[00:01:12.160 --> 00:01:16.240]  上帝不知道什麼時候造出來的
[00:01:16.240 --> 00:01:18.260]  很奇怪
[00:01:18.260 --> 00:01:21.580]  今年原來是Year of the Lone
[00:01:21.580 --> 00:01:23.600]  有一隻怪獸
[00:01:24.000 --> 00:01:26.920]  但這個「窿」這個字
[00:01:26.920 --> 00:01:30.240]  其實我很親切的,你知道為什麼嗎?
[00:01:30.240 --> 00:01:32.320]  大家知道我的名字是梁
[00:01:32.320 --> 00:01:34.320]  L-E-U-N-G
[00:01:34.320 --> 00:01:39.120]  那些西人就不懂拼「E」和「U」兩個字拼在一起
[00:01:39.120 --> 00:01:40.720]  他們不懂拼
[00:01:40.720 --> 00:01:44.800]  即是姓張、姓鄭那些,他們都搞不定
[00:01:44.800 --> 00:01:48.280]  「梁」這個字,他們就叫我做「窿」
[00:01:48.280 --> 00:01:49.920]  那就
[00:01:49.920 --> 00:01:51.720]  真的
[00:01:51.720 --> 00:01:54.000]  我來讀寄宿學校
[00:01:54.000 --> 00:01:58.240]  那個年代的傳統男校
[00:01:58.240 --> 00:02:01.260]  就是叫姓的,不是叫名字
[00:02:01.260 --> 00:02:04.200]  你看《哈利波特》就知道,叫他「波特」
[00:02:04.200 --> 00:02:05.440]  不叫他「哈利」
[00:02:05.440 --> 00:02:07.480]  那些人就叫我「窿」
[00:02:07.480 --> 00:02:09.960]  我就「窿」了很多年
[00:02:09.960 --> 00:02:11.520]  「窿」了五年
[00:02:11.520 --> 00:02:15.160]  最慘是什麼呢?
[00:02:15.160 --> 00:02:17.760]  我的initials,即是我英文名
[00:02:17.760 --> 00:02:19.760]  Andrew 石強,ASK
[00:02:20.320 --> 00:02:23.380]  他們習慣了沒有「一點」在中間
[00:02:23.380 --> 00:02:25.120]  即是「問」
[00:02:25.120 --> 00:02:28.560]  那些人一不懂就取笑我
[00:02:28.560 --> 00:02:30.680]  「I don't know, ask 窿」
[00:02:30.680 --> 00:02:33.440]  「你問阿窿,不要問我」
[00:02:33.440 --> 00:02:35.640]  當然弄得我臉「窿窿」
[00:02:35.640 --> 00:02:37.300]  這個字是親切的
[00:02:37.300 --> 00:02:40.720]  那你可能問這個跟今天的港台是否有關係呢?
[00:02:40.720 --> 00:02:42.280]  其實沒有關係
[00:02:42.280 --> 00:02:45.960]  那個牧師幸好在我旁邊
[00:02:46.440 --> 00:02:50.560]  今天講的是「在基督裡的信望愛」
[00:02:50.560 --> 00:02:52.640]  重點在哪裡呢?
[00:02:52.640 --> 00:02:54.760]  大家可能有個重點,一定是信望愛
[00:02:54.760 --> 00:02:56.600]  其實重點不是信望愛
[00:02:56.600 --> 00:03:00.160]  重點是前面那四個字
[00:03:00.160 --> 00:03:02.220]  「在基督裡」
[00:03:02.220 --> 00:03:04.560]  因為信望愛
[00:03:04.560 --> 00:03:08.880]  我們世俗的人經常都有信,有望,有愛
[00:03:08.880 --> 00:03:13.640]  但在基督裡的信望愛是很不同的
[00:03:13.640 --> 00:03:15.560]  有什麼不同呢?
[00:03:15.840 --> 00:03:18.140]  世上的人,即是屬世的人
[00:03:18.140 --> 00:03:21.480]  他所說的信望愛,我們不是絕對
[00:03:21.480 --> 00:03:23.380]  不是永恆
[00:03:23.380 --> 00:03:25.600]  亦都是有限度
[00:03:25.600 --> 00:03:27.840]  即我們又不是 absolute,不是絕對
[00:03:27.840 --> 00:03:30.240]  是有限度的
[00:03:30.240 --> 00:03:32.580]  即是有條件的
[00:03:32.580 --> 00:03:35.200]  要有證據的
[00:03:35.200 --> 00:03:37.360]  譬如,講愛吧
[00:03:37.360 --> 00:03:40.120]  今天不會花太多時間,因為之前也講過很多次
[00:03:40.120 --> 00:03:42.640]  我們世俗的人的愛是有條件的
[00:03:42.640 --> 00:03:43.800]  conditional
[00:03:44.180 --> 00:03:47.880]  你愛的人,你期望他會愛你
[00:03:47.880 --> 00:03:52.640]  你愛的那些人,是外貌很可愛
[00:03:52.640 --> 00:03:54.540]  很可愛的小朋友
[00:03:54.540 --> 00:03:55.960]  有一個小女孩
[00:03:55.960 --> 00:03:58.920]  昨天連宵想捉著我和她跳舞
[00:03:58.920 --> 00:04:01.360]  她只有四歲,大家不要誤會
[00:04:01.360 --> 00:04:04.700]  她很可愛,很可愛
[00:04:04.700 --> 00:04:08.040]  她又很不害羞
[00:04:08.040 --> 00:04:10.160]  不要說不害羞
[00:04:10.160 --> 00:04:12.880]  她很開朗,很外向,是好的
[00:04:12.880 --> 00:04:14.420]  那麼
[00:04:14.420 --> 00:04:18.740]  我不和她跳舞,她很忙,變了顏色
[00:04:18.740 --> 00:04:21.740]  你知道愛是有條件的
[00:04:21.740 --> 00:04:24.700]  你拍拖的時候,你愛那個人,你愛不愛回我
[00:04:24.700 --> 00:04:27.200]  你要問回他,我就愛你
[00:04:27.200 --> 00:04:29.960]  為甚麼我再說十次,你不再說一次
[00:04:29.960 --> 00:04:33.360]  即是有條件的,而且她不是很可愛
[00:04:33.360 --> 00:04:35.740]  街邊的流浪漢喝醉了,在嘔吐
[00:04:35.740 --> 00:04:37.000]  她可不可愛?
[00:04:37.000 --> 00:04:40.400]  你真的很難才去愛到她
[00:04:40.700 --> 00:04:44.300]  同事在你面前,經常笑嘔吐
[00:04:44.300 --> 00:04:47.340]  放毒蛇,經常在你背後嘔吐
[00:04:47.340 --> 00:04:50.220]  你知道的,你還可不可以很愛她
[00:04:50.220 --> 00:04:52.420]  我們說的是條件的愛
[00:04:52.420 --> 00:04:54.960]  但我知道,這是世俗的愛
[00:04:54.960 --> 00:04:57.320]  但我知道上帝的愛是沒有條件的
[00:04:57.320 --> 00:04:58.820]  信呢?
[00:04:58.820 --> 00:05:01.740]  我們世俗人所信的東西是
[00:05:01.740 --> 00:05:04.280]  凡是甚麼都要講證據
[00:05:04.280 --> 00:05:05.600]  你去到法庭
[00:05:05.600 --> 00:05:08.020]  第一件事要講證據
[00:05:08.520 --> 00:05:11.520]  今天法官信誰?
[00:05:11.520 --> 00:05:14.280]  不是說你英俊,他就信你
[00:05:14.280 --> 00:05:17.280]  不是說你婆婆可憐,他就信你
[00:05:17.280 --> 00:05:20.320]  每件事都是講證據,今日我們信這件事
[00:05:20.320 --> 00:05:22.380]  是要講證據
[00:05:22.380 --> 00:05:24.240]  對不對?
[00:05:24.240 --> 00:05:27.400]  你說你多有錢,有甚麼證據?
[00:05:27.400 --> 00:05:30.560]  是喔,開一輛好車,住一間大屋
[00:05:30.560 --> 00:05:32.040]  對不對?
[00:05:32.040 --> 00:05:35.940]  代表甚麼呢?
[00:05:35.940 --> 00:05:39.820]  你和你幾十年的好朋友
[00:05:39.820 --> 00:05:42.020]  你都可能信不過他
[00:05:42.020 --> 00:05:43.360]  對不對?
[00:05:43.360 --> 00:05:47.000]  何況今天我們在Facebook交過的朋友
