
[00:00:00.000 --> 00:00:01.500]  各位電影姐妹大家好
[00:00:01.500 --> 00:00:04.640]  又和大家在網上見面了
[00:00:04.640 --> 00:00:06.640]  這次也是用Zoom的方式
[00:00:06.640 --> 00:00:10.080]  和大家分享《聖經人》和《聖經事》
[00:00:10.080 --> 00:00:11.680]  是《生命說書教》的網絡
[00:00:11.680 --> 00:00:15.960]  每天都和大家讀《聖經》的一個活動
[00:00:15.960 --> 00:00:17.540]  這次的題目就是
[00:00:17.540 --> 00:00:21.960]  《我在法老和他全軍得榮耀》
[00:00:21.960 --> 00:00:24.740]  這個內容你一聽就會知道
[00:00:24.740 --> 00:00:27.920]  由於一直在說摩西、法老
[00:00:27.920 --> 00:00:33.200]  你就知道現在他們已經去到紅海旁邊
[00:00:33.200 --> 00:00:34.480]  這個地方
[00:00:34.480 --> 00:00:36.480]  我們先看看今天的經文
[00:00:36.480 --> 00:00:39.480]  看一張地圖
[00:00:39.480 --> 00:00:42.120]  從這張地圖你會看到
[00:00:42.120 --> 00:00:44.320]  哥山上次提過了
[00:00:44.320 --> 00:00:47.520]  哥山地在左手邊這個地方
[00:00:47.520 --> 00:00:49.280]  是一個很多條河
[00:00:49.280 --> 00:00:50.680]  其實是一條河
[00:00:50.680 --> 00:00:56.360]  就是尼羅河由南向北流下來
[00:00:56.360 --> 00:00:58.600]  然後進入地中海
[00:00:58.600 --> 00:01:00.360]  由於去到平原地方
[00:01:00.360 --> 00:01:02.360]  河流就會分岔
[00:01:02.360 --> 00:01:04.920]  和形成一個三角洲
[00:01:04.920 --> 00:01:07.480]  這個就是尼羅河三角洲
[00:01:07.480 --> 00:01:08.840]  很肥沃的
[00:01:08.840 --> 00:01:11.160]  是全埃及最好的地方
[00:01:11.160 --> 00:01:14.760]  由於以前約瑟和法老的關係
[00:01:14.760 --> 00:01:16.960]  就讓他們在以色列住
[00:01:16.960 --> 00:01:18.560]  後來新王興起
[00:01:18.560 --> 00:01:19.760]  不認識約瑟
[00:01:19.760 --> 00:01:27.040]  200萬的以色列人成為奴隸
[00:01:27.040 --> 00:01:31.320]  在這裡要他們建兩個城
[00:01:31.320 --> 00:01:34.520]  一個就是蘭塞
[00:01:34.520 --> 00:01:36.640]  另一個就是比東
[00:01:36.640 --> 00:01:39.040]  建兩個城都很大
[00:01:39.040 --> 00:01:40.400]  要來擺放貨物
[00:01:40.400 --> 00:01:41.920]  很辛苦
[00:01:41.920 --> 00:01:44.920]  後來摩西就帶他們去昌埃及
[00:01:44.920 --> 00:01:47.480]  由這一點開始走蘭塞
[00:01:47.480 --> 00:01:49.360]  然後向南走
[00:01:49.360 --> 00:01:50.880]  就一直下來
[00:01:50.880 --> 00:01:52.240]  去到梭葛
[00:01:52.240 --> 00:01:55.040]  比東城的人從以色列出來
[00:01:55.040 --> 00:01:58.200]  然後大家一直向南走
[00:01:58.200 --> 00:01:59.640]  向南走的時候
[00:01:59.640 --> 00:02:02.160]  我用一些大字讓大家看到
[00:02:02.160 --> 00:02:06.160]  你看到這裡有一個點
[00:02:06.160 --> 00:02:07.160]  是一個城
[00:02:07.160 --> 00:02:08.720]  一個地方
[00:02:08.720 --> 00:02:10.560]  就叫做比哈希祿
[00:02:10.560 --> 00:02:12.800]  一會兒我們讀聖經就看到了
[00:02:12.800 --> 00:02:15.640]  然後再向南走一點
