
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,早晨!
[00:00:03.000 --> 00:00:05.000]  在這個新春的日子下
[00:00:05.000 --> 00:00:08.000]  恭祝大家身碎蒙恩
[00:00:08.000 --> 00:00:12.000]  你的身體和靈魂都健壯
[00:00:12.000 --> 00:00:16.000]  請我們低頭,我們一起同心祈禱
[00:00:16.000 --> 00:00:20.000]  春來的天父,我們滿心感謝你
[00:00:20.000 --> 00:00:23.000]  因為你一直的看顧保守我們
[00:00:23.000 --> 00:00:26.000]  讓我們常在你自己的恩中
[00:00:26.000 --> 00:00:30.000]  幫助我們學習去數算你的恩典
[00:00:30.000 --> 00:00:32.000]  上上中丹
[00:00:32.000 --> 00:00:36.000]  你在我們每一個人身上奇妙的作為
[00:00:36.000 --> 00:00:38.000]  多謝你帶領我們今天
[00:00:38.000 --> 00:00:41.000]  能夠回來一同來敬拜你
[00:00:41.000 --> 00:00:45.000]  讓我們的心都同樣歸給你
[00:00:45.000 --> 00:00:47.000]  求主你引導我們
[00:00:47.000 --> 00:00:50.000]  叫我們能夠在新的一年裡
[00:00:50.000 --> 00:00:53.000]  經歷你新的恩典
[00:00:53.000 --> 00:00:57.000]  更感受到主你自己的同在
[00:00:57.000 --> 00:01:00.000]  現在我們打開你的話語閱讀
[00:01:00.000 --> 00:01:03.000]  求你將你的話賜給我們
[00:01:03.000 --> 00:01:06.000]  要讓我們將你的話藏在心裡
[00:01:06.000 --> 00:01:08.000]  我們這樣祈禱
[00:01:08.000 --> 00:01:11.000]  是奉耶穌基督的名求
[00:01:11.000 --> 00:01:12.000]  阿門
[00:01:12.000 --> 00:01:17.000]  每一次當教會舉行浸禮的時候
[00:01:17.000 --> 00:01:21.000]  你就會見到很多的笑容
[00:01:21.000 --> 00:01:25.000]  因為每一個受浸者都是這麼開心的
[00:01:25.000 --> 00:01:28.000]  他們的父母也很開心
[00:01:28.000 --> 00:01:31.000]  送花、送禮物給他們
[00:01:31.000 --> 00:01:34.000]  更加有很多他們的好朋友
[00:01:34.000 --> 00:01:36.000]  他們的親戚
[00:01:36.000 --> 00:01:38.000]  來觀禮
[00:01:38.000 --> 00:01:40.000]  所以每一次浸禮
[00:01:40.000 --> 00:01:42.000]  禮堂都坐得很滿的
[00:01:42.000 --> 00:01:45.000]  我記得有一次有一位姐妹受浸
[00:01:45.000 --> 00:01:49.000]  她說她請了二十個人來
[00:01:49.000 --> 00:01:52.000]  這二十個就是她的親戚
[00:01:52.000 --> 00:01:55.000]  好朋友和同事
[00:01:55.000 --> 00:01:58.000]  特別有一些是沒來過教會的
[00:01:58.000 --> 00:02:01.000]  原來一個受浸者
[00:02:01.000 --> 00:02:05.000]  他的生命是非常的活潑
[00:02:05.000 --> 00:02:06.000]  很開心
[00:02:06.000 --> 00:02:08.000]  充滿活力
[00:02:08.000 --> 00:02:12.000]  可想而知初期教會的時候
[00:02:12.000 --> 00:02:18.000]  有三千個人一起受浸加入教會
[00:02:18.000 --> 00:02:23.000]  你就會知道這三千個剛剛信主的信徒
[00:02:23.000 --> 00:02:27.000]  他們的生命是充滿了能力
[00:02:27.000 --> 00:02:32.000]  他們的生命充滿了活潑感染力
[00:02:32.000 --> 00:02:36.000]  就能夠影響感染身邊的人
[00:02:36.000 --> 00:02:39.000]  所以今天很想和大家來看看
[00:02:39.000 --> 00:02:43.000]  這一群初生的信徒
[00:02:43.000 --> 00:02:46.000]  到底他們有什麼特徵
[00:02:46.000 --> 00:02:48.000]  我想這些特徵
[00:02:48.000 --> 00:02:53.000]  都是我們當初剛剛信耶穌
[00:02:53.000 --> 00:02:55.000]  剛剛加入教會的時候
[00:02:55.000 --> 00:02:57.000]  我們都同樣擁有的
[00:02:57.000 --> 00:03:00.000]  不過現在日子久了
[00:03:00.000 --> 00:03:03.000]  我不知道你加入教會多少年
[00:03:03.000 --> 00:03:06.000]  慢慢我們就好像失去了
[00:03:06.000 --> 00:03:09.000]  因此我很想鼓勵各位
[00:03:09.000 --> 00:03:13.000]  讓我們重拾初信的時候
[00:03:13.000 --> 00:03:16.000]  那份熱心、那份愛心
[00:03:16.000 --> 00:03:18.000]  那份活潑的生命力
[00:03:18.000 --> 00:03:20.000]  以致我們的生命
[00:03:20.000 --> 00:03:24.000]  可以能夠大大被神使用
[00:03:24.000 --> 00:03:27.000]  這一群初生的信徒
[00:03:27.000 --> 00:03:29.000]  第一個的特徵
[00:03:29.000 --> 00:03:34.000]  就是他們是一群學習的信徒
[00:03:34.000 --> 00:03:38.000]  他們很願意去吸收
[00:03:38.000 --> 00:03:42.000]  有什麼他們就去學去吸收
[00:03:42.000 --> 00:03:45.000]  聖經裡面怎麼描寫呢?
[00:03:45.000 --> 00:03:50.000]  它說:那一天門徒約添了三千人
[00:03:50.000 --> 00:03:56.000]  都恆心遵守使徒的教訓
[00:03:56.000 --> 00:03:58.000]  我想大家特別留意
[00:03:58.000 --> 00:04:01.000]  這裡有三個字眼
[00:04:01.000 --> 00:04:07.000]  「都接」就是指所有的人都一起的
[00:04:07.000 --> 00:04:10.000]  沒有一個漏了
[00:04:10.000 --> 00:04:13.000]  人人都這麼用心
[00:04:13.000 --> 00:04:16.000]  人人都這麼盡力
[00:04:16.000 --> 00:04:20.000]  第二個字眼就是「恆心」
[00:04:20.000 --> 00:04:24.000]  這裡是「專心一致」
[00:04:24.000 --> 00:04:31.000]  很持久、很恆切地來學習
[00:04:31.000 --> 00:04:34.000]  而且這個字所用的時式
[00:04:34.000 --> 00:04:38.000]  是一個繼續進行式
[00:04:38.000 --> 00:04:40.000]  就是說他們的學習
[00:04:40.000 --> 00:04:45.000]  他們那種持久的心是沒有停止的
[00:04:45.000 --> 00:04:46.000]  第三
[00:04:46.000 --> 00:04:49.000]  他們不單單是學
[00:04:49.000 --> 00:04:52.000]  而且是去走出來
[00:04:52.000 --> 00:04:55.000]  去遵守
[00:04:55.000 --> 00:04:58.000]  能夠實踐出來
[00:04:58.000 --> 00:05:03.000]  原來今天我們很需要學神的話
[00:05:03.000 --> 00:05:05.000]  並且去實踐
[00:05:05.000 --> 00:05:08.000]  有另外一個翻譯是這樣說
[00:05:08.000 --> 00:05:13.000]  那天教會增加了大約三千人
[00:05:13.000 --> 00:05:21.000]  所有信徒都一心遵守使徒的教導
[00:05:21.000 --> 00:05:25.000]  彼此契合相交
[00:05:25.000 --> 00:05:31.000]  一起禱告、分享食物
[00:05:31.000 --> 00:05:34.000]  原來當時初期教會那種生活
[00:05:34.000 --> 00:05:37.000]  是很吸引人的
[00:05:37.000 --> 00:05:41.000]  這一群信徒就帶著一條心
[00:05:41.000 --> 00:05:47.000]  大家一起來學習神的話
[00:05:47.000 --> 00:05:51.000]  我多麼盼望大家都擁有三樣東西
[00:05:51.000 --> 00:05:52.000]  第一
[00:05:52.000 --> 00:05:57.000]  就是我們需要學慕神的話
[00:05:57.000 --> 00:06:00.000]  在詩篇119篇說
[00:06:00.000 --> 00:06:05.000]  我何等愛慕你的律法
[00:06:05.000 --> 00:06:10.000]  是終日不住的思想
[00:06:10.000 --> 00:06:16.000]  我不知道你現在是否還這麼想去讀
[00:06:16.000 --> 00:06:19.000]  去明白神自己的話
[00:06:19.000 --> 00:06:23.000]  記得有一次有位新受針者說
[00:06:23.000 --> 00:06:25.000]  聖經這麼厚
[00:06:25.000 --> 00:06:28.000]  我要很用心去讀
[00:06:28.000 --> 00:06:30.000]  要慢慢學習
[00:06:30.000 --> 00:06:34.000]  於是他就上初信詛咒班
[00:06:34.000 --> 00:06:36.000]  一直培育
[00:06:36.000 --> 00:06:39.000]  慢慢對聖經越來越吸收
[00:06:39.000 --> 00:06:41.000]  越來越多的認識
[00:06:41.000 --> 00:06:44.000]  我也知道有位姊妹
[00:06:44.000 --> 00:06:48.000]  她很喜歡去參加培靈會
[00:06:48.000 --> 00:06:51.000]  當她聽見哪裡有培靈會
[00:06:51.000 --> 00:06:53.000]  她就去聽
[00:06:53.000 --> 00:06:57.000]  有時會上網聽培靈會的講道
[00:06:57.000 --> 00:07:01.000]  因為她很想吸收神自己的話
[00:07:01.000 --> 00:07:05.000]  後來有一次她去基督教書室
[00:07:05.000 --> 00:07:08.000]  就發覺原來在這些書室裏面
[00:07:08.000 --> 00:07:13.000]  有一些MP3出售
[00:07:13.000 --> 00:07:16.000]  原來是一些神學院的老師
[00:07:16.000 --> 00:07:20.000]  講的一些聖經講座
[00:07:20.000 --> 00:07:23.000]  於是她就買了一些回來聽
[00:07:23.000 --> 00:07:27.000]  而且是將它放在自己的手機上
[00:07:27.000 --> 00:07:30.000]  有空閒的時候她就聽
[00:07:30.000 --> 00:07:35.000]  她發覺聽這些神學院老師講的聖經
[00:07:35.000 --> 00:07:39.000]  是能夠幫助她更深入
[00:07:39.000 --> 00:07:42.000]  去明白神自己的說話
[00:07:42.000 --> 00:07:45.000]  所以她的愛慕的心
[00:07:45.000 --> 00:07:48.000]  就不斷地增加
[00:07:48.000 --> 00:07:50.000]  各位弟兄姊妹
[00:07:50.000 --> 00:08:00.000]  讓我們時時保持對神話語的饑渴的心
[00:08:00.000 --> 00:08:02.000]  我覺得我不夠
[00:08:02.000 --> 00:08:06.000]  我想吸收更多
[00:08:06.000 --> 00:08:10.000]  所以讓我們願意去吸收
[00:08:10.000 --> 00:08:15.000]  去得到神自己的話
[00:08:15.000 --> 00:08:17.000]  我們不單要開悟
[00:08:17.000 --> 00:08:19.000]  我們更加要研讀
[00:08:19.000 --> 00:08:23.000]  在《使徒行傳》第十七章
[00:08:23.000 --> 00:08:26.000]  路加有這樣的記載
[00:08:26.000 --> 00:08:29.000]  他說弟兄們隨即在夜間
[00:08:29.000 --> 00:08:33.000]  就打發保羅和西拉往比利亞去
[00:08:33.000 --> 00:08:38.000]  兩個人到了就進入猶太人的會堂
[00:08:38.000 --> 00:08:44.000]  這地方的人言於貼撒羅尼加的人
[00:08:44.000 --> 00:08:52.000]  他們甘心領受者道天天考察聖經
[00:08:52.000 --> 00:08:58.000]  要曉得者道是與不是
[00:08:58.000 --> 00:09:03.000]  聖經裡面很少比較兩間不同的教會
[00:09:03.000 --> 00:09:07.000]  但是路加這裡做了一個很特別的評論
[00:09:07.000 --> 00:09:12.000]  他說比利亞這間教會的弟兄姊妹
[00:09:12.000 --> 00:09:14.000]  是比較特別的
[00:09:14.000 --> 00:09:17.000]  因為這間教會的弟兄姊妹有一個特質
[00:09:17.000 --> 00:09:24.000]  就是裡面的人是甘心領受者道
[00:09:24.000 --> 00:09:31.000]  而且他們是天天去考察聖經
[00:09:31.000 --> 00:09:36.000]  我不知道別人會怎樣描寫我們這間教會的信徒
[00:09:36.000 --> 00:09:44.000]  我們這間教會的信徒是不是天天去考察聖經
[00:09:44.000 --> 00:09:47.000]  讓我們真的有這樣的習慣
[00:09:47.000 --> 00:09:55.000]  可以每天去吸收神自己的說話
[00:09:55.000 --> 00:09:57.000]  或者有些弟兄姊妹說
[00:09:57.000 --> 00:09:59.000]  有些經卷很深的
[00:09:59.000 --> 00:10:01.000]  我不知道怎樣讀
[00:10:01.000 --> 00:10:05.000]  所以我特別鼓勵大家要參加教會的主學
[00:10:05.000 --> 00:10:10.000]  今年教會的主學都有一個新的安排
[00:10:10.000 --> 00:10:14.000]  可能有部分人收過這個宣傳的單張
[00:10:14.000 --> 00:10:18.000]  這裡是一條生命的光河
[00:10:18.000 --> 00:10:20.000]  好像一條河流一樣
[00:10:20.000 --> 00:10:23.000]  這條河流越流越深
[00:10:23.000 --> 00:10:25.000]  越流越闊
[00:10:25.000 --> 00:10:30.000]  能夠滋潤附近的樹
[00:10:30.000 --> 00:10:33.000]  都是葉子常青
[00:10:33.000 --> 00:10:36.000]  原來當我們吸收神的話的時候
[00:10:36.000 --> 00:10:41.000]  是叫我們屬靈生命更加旺盛
[00:10:41.000 --> 00:10:47.000]  我們每一季都會開一些聖經中覽課程
[00:10:47.000 --> 00:10:54.000]  幫助你了解摩西五經、歷史書、宣之書
[00:10:54.000 --> 00:11:00.000]  然後下一季我們就會挑其中一些經卷
[00:11:00.000 --> 00:11:04.000]  就一卷卷書來教
[00:11:04.000 --> 00:11:08.000]  目的就是想幫大家
[00:11:08.000 --> 00:11:13.000]  能夠真正明白神自己的話
[00:11:13.000 --> 00:11:16.000]  原來我們很需要付代價
[00:11:16.000 --> 00:11:19.000]  你都來崇拜了
[00:11:19.000 --> 00:11:21.000]  多給一個多小時
[00:11:21.000 --> 00:11:24.000]  你就可以參加主學班
[00:11:24.000 --> 00:11:29.000]  讓我們一起在神的話語上學習
[00:11:29.000 --> 00:11:33.000]  就好像比利亞的信徒一樣
[00:11:33.000 --> 00:11:38.000]  他們天天考察聖經
[00:11:38.000 --> 00:11:42.000]  要知道這個道理是怎樣
[00:11:42.000 --> 00:11:46.000]  不單止我們要研經
[00:11:46.000 --> 00:11:49.000]  我們更加要進行
[00:11:49.000 --> 00:11:51.000]  耶穌祂怎樣說呢?
[00:11:51.000 --> 00:12:01.000]  祂說:「你們若常常遵守我的道,就真是我的門徒。」
[00:12:01.000 --> 00:12:06.000]  一個真門徒有一個標記
[00:12:06.000 --> 00:12:12.000]  就是他能夠行神的道出來
[00:12:12.000 --> 00:12:17.000]  為什麼有些基督徒他們的生命這麼吸引人
[00:12:17.000 --> 00:12:22.000]  他們能夠在職場為主做美好的見證
[00:12:22.000 --> 00:12:27.000]  就因為他們時時有神的話在他們的裏面
[00:12:27.000 --> 00:12:35.000]  和他們能夠將神的話應用在日常生活當中
[00:12:35.000 --> 00:12:41.000]  原來神的話能夠慢慢扭轉我們的生活行為
[00:12:41.000 --> 00:12:44.000]  改變我們的思想意念
[00:12:44.000 --> 00:12:50.000]  以致我們所做出來的是合神自己的心意
[00:12:50.000 --> 00:12:55.000]  所以初期教會第一個特徵
[00:12:55.000 --> 00:13:01.000]  就是這群信徒是一群學習的信徒
[00:13:01.000 --> 00:13:03.000]  求主幫助我們
[00:13:03.000 --> 00:13:06.000]  雖然我們可能信了主都有一段時間
[00:13:06.000 --> 00:13:12.000]  但讓我們那個學習的心不要停止
[00:13:12.000 --> 00:13:15.000]  第二個特徵是什麼呢?
[00:13:15.000 --> 00:13:20.000]  就是他們是一群相愛的信徒
[00:13:20.000 --> 00:13:26.000]  在《使徒行傳》裏說他們彼此交接
[00:13:26.000 --> 00:13:31.000]  這個中文真的不知道應該怎樣翻譯
[00:13:31.000 --> 00:13:35.000]  因為這個字「Colonia」這個字
[00:13:35.000 --> 00:13:46.000]  就是有團契大家相親相愛彼此分享共同生活這樣的意思
[00:13:46.000 --> 00:13:51.000]  所以他們是彼此的接納
[00:13:51.000 --> 00:13:54.000]  有一個譯本是這樣翻譯
[00:13:54.000 --> 00:13:59.000]  他們專心向使徒們領教
[00:13:59.000 --> 00:14:05.000]  參加團契生活分享愛言
[00:14:05.000 --> 00:14:08.000]  一起禱告
[00:14:08.000 --> 00:14:12.000]  這個實在是一個很吸引的生活
[00:14:12.000 --> 00:14:16.000]  原來初期教會這三千人
