
[00:00:00.000 --> 00:00:04.320]  多謝主的恩典
[00:00:04.320 --> 00:00:06.100]  董超第一次幫我翻譯
[00:00:06.100 --> 00:00:08.000]  我是第一次幫牧師做翻譯
[00:00:08.000 --> 00:00:10.000]  我們給個手勢鼓勵一下
[00:00:10.000 --> 00:00:12.000]  謝謝大家
[00:00:12.000 --> 00:00:16.500]  過去一年四次有關聖靈的講論
[00:00:16.500 --> 00:00:20.200]  過去一年有四次關於聖靈的講論
[00:00:20.200 --> 00:00:25.300]  我提出一個以基督為中心
[00:00:25.300 --> 00:00:28.500]  內在聖潔 外在能力的聖靈觀
[00:00:28.500 --> 00:00:30.800]  我提出一個以基督為中心
[00:00:30.800 --> 00:00:34.200]  內在聖潔 外在能力的聖靈觀
[00:00:34.200 --> 00:00:36.200]  我集中和大家思考
[00:00:36.200 --> 00:00:38.700]  大家預備成為一個聖潔的器皿
[00:00:38.700 --> 00:00:40.700]  我集中和大家思考
[00:00:40.700 --> 00:00:42.900]  如何成為一個聖潔的器皿
[00:00:42.900 --> 00:00:45.800]  然後我們才承載聖靈的能力
[00:00:45.800 --> 00:00:48.800]  然後才承載聖靈的能力
[00:00:48.800 --> 00:00:51.400]  聖經的原則告訴我們
[00:00:51.400 --> 00:00:53.200]  聖經的原則告訴我們
[00:00:53.200 --> 00:00:57.700]  我們先應該要追求被聖靈掌管的生命
[00:00:57.700 --> 00:01:01.300]  我們應該要先追求被聖靈掌管的生命
[00:01:01.300 --> 00:01:03.500]  我們應該要先追求被聖靈掌管的生命
[00:01:03.500 --> 00:01:05.200]  學習過一個討神喜悅的生活
[00:01:05.200 --> 00:01:08.000]  學習過一個討神喜悅的生活
[00:01:08.000 --> 00:01:10.200]  然後再去追求外在的能力
[00:01:10.200 --> 00:01:14.800]  然後再去追求外在的能力
[00:01:14.800 --> 00:01:17.000]  不可以將這個次序顛倒
[00:01:17.000 --> 00:01:19.800]  不可以將這個次序顛倒
[00:01:19.800 --> 00:01:25.000]  其實神是應許賜下各種的能力給我們侍奉祂
[00:01:25.000 --> 00:01:32.000]  其實神是應許賜下各種的能力給我們侍奉祂
[00:01:32.000 --> 00:01:34.200]  其實神是應許賜下各種的能力給我們侍奉祂
[00:01:34.200 --> 00:01:36.100]  讓我們能夠去侍奉祂
[00:01:36.100 --> 00:01:40.300]  聖經裏面有很多段經文提到有關屬靈的恩賜
[00:01:40.300 --> 00:01:44.200]  聖經裏面有很多段經文提到有關屬靈的恩賜
[00:01:44.200 --> 00:01:48.900]  特別是保羅的書信在這方面的教導是很詳細的
[00:01:48.900 --> 00:01:53.300]  特別是保羅的書信在這方面的教導是很詳細的
[00:01:53.300 --> 00:01:55.600]  早上我們讀的經文
[00:01:55.600 --> 00:01:57.400]  早上我們讀的經文
[00:01:57.400 --> 00:01:59.400]  保羅一開始就這樣說
[00:01:59.400 --> 00:02:01.400]  保羅一開始就這樣說
[00:02:01.400 --> 00:02:05.200]  「弟兄們論到屬靈的恩賜,我不願意你們不明白」
[00:02:05.200 --> 00:02:05.200]  保羅一開始就這樣說「弟兄們論到屬靈的恩賜,我不願意你們不明白」
[00:02:05.200 --> 00:02:09.900]  保羅一開始就這樣說「弟兄們論到屬靈的恩賜,我不願意你們不明白」
[00:02:09.900 --> 00:02:13.400]  其實原來的意思是沒有「恩賜」這兩個字的
[00:02:13.400 --> 00:02:13.400]  其實原來的意思是沒有「恩賜」這兩個字的
[00:02:13.400 --> 00:02:15.700]  其實原來的意思是沒有「恩賜」這兩個字的
[00:02:15.700 --> 00:02:17.700]  比較正確的翻譯應該是說
[00:02:17.700 --> 00:02:21.000]  「關於屬靈的事,我不願意你們不明白」
[00:02:21.000 --> 00:02:22.800]  比較正確的翻譯是說
[00:02:23.300 --> 00:02:26.000]  「關於屬靈的事,我不願意你們不明白」
[00:02:26.000 --> 00:02:29.400]  這裡指的不明白有兩方面
[00:02:29.400 --> 00:02:31.600]  這裡指的不明白有兩個方面
[00:02:31.600 --> 00:02:37.400]  一方面是指我們對有關屬靈的事的無知或者不認識
[00:02:37.400 --> 00:02:37.400]  一方面是指我們對屬靈的事的無知或者不認識
[00:02:37.400 --> 00:02:42.600]  一方面是指我們對屬靈的事的無知或者不認識
[00:02:42.600 --> 00:02:46.200]  另一方面是指我們沒有正確的認識或者誤解
[00:02:46.200 --> 00:02:46.200]  另一方面是指我們沒有正確的認識或者誤解
[00:02:46.200 --> 00:02:50.600]  另一方面是指我們沒有正確的認識或者誤解
[00:02:50.600 --> 00:02:54.500]  前者即是那種無知或者不認識
[00:02:54.500 --> 00:02:59.800]  是當時有些人認為屬靈的恩賜只是少數基督徒的專利
[00:02:59.800 --> 00:02:59.800]  前者即是那種無知或者不認識
[00:02:59.800 --> 00:03:02.800]  前者即是那種無知或者不認識
[00:03:02.800 --> 00:03:09.700]  是指之前的信徒以為屬靈的事是指少數的基督徒的專利
[00:03:09.700 --> 00:03:09.700]  是指之前的信徒以為屬靈的事是指少數的基督徒的專利
[00:03:09.700 --> 00:03:09.700]  是指之前的信徒以為屬靈的事是指少數的基督徒的專利
[00:03:09.700 --> 00:03:09.700]  是指之前的信徒以為屬靈的事是指少數的基督徒的專利
[00:03:09.700 --> 00:03:09.700]  是指之前的信徒以為屬靈的事是指少數的基督徒的專利
[00:03:21.500 --> 00:03:26.500]  結果他用盡身上所有的錢買了一張船票
[00:03:26.500 --> 00:03:26.500]  結果他用盡身上所有的錢買了一張船票
[00:03:26.500 --> 00:03:30.500]  結果他用盡身上所有的錢買了一張船票
[00:03:30.500 --> 00:03:30.500]  剩下很少的錢去買了一些杯麵和麵包
[00:03:30.500 --> 00:03:37.500]  剩下很少的錢去買了一些杯麵和麵包
[00:03:37.500 --> 00:03:37.500]  剩下少有的錢去買了一些泡麵和麵包
[00:03:37.500 --> 00:03:42.500]  剩下少有的錢去買了一些泡麵和麵包
[00:03:42.500 --> 00:03:42.500]  準備渡過漫長的旅程
[00:03:42.500 --> 00:03:44.500]  準備渡過漫長的旅程
[00:03:44.500 --> 00:03:44.500]  準備渡過漫長的旅程
[00:03:44.500 --> 00:03:46.500]  準備渡過漫長的旅程
[00:03:46.500 --> 00:03:50.500]  開頭的那幾天這些食物都勉強可以應付的
[00:03:50.500 --> 00:03:50.500]  開頭的那幾天這些食物都勉強可以應付的
[00:03:50.500 --> 00:03:51.500]  開頭的那幾天這些食物都勉強可以應付的
[00:03:51.500 --> 00:03:51.500]  開頭的那幾天這些食物都勉強可以應付的
[00:03:51.500 --> 00:03:54.500]  開頭的那幾天這些食物都勉強可以應付的
[00:03:54.500 --> 00:03:54.500]  但過了一個星期之後
[00:03:54.500 --> 00:03:56.500]  但過了一個星期之後
[00:03:56.500 --> 00:03:56.500]  但過了一個星期之後
[00:03:56.500 --> 00:03:58.500]  但過了一個星期之後
[00:03:58.500 --> 00:03:58.500]  這些泡麵和麵包都開始變壞了
[00:03:58.500 --> 00:04:00.500]  這些泡麵和麵包都開始變壞了
[00:04:00.500 --> 00:04:00.500]  這些泡麵和麵包都開始變壞了
[00:04:00.500 --> 00:04:02.500]  這些泡麵和麵包都開始變壞了
[00:04:02.500 --> 00:04:02.500]  這些泡麵和麵包都開始變壞了
[00:04:02.500 --> 00:04:18.500]  更加難忍受的是,他看到其他乘客每日三餐到餐廳享受豐富的食物
[00:04:18.500 --> 00:04:18.500]  他看到其他乘客每日三餐到餐廳享受豐富的食物
[00:04:18.500 --> 00:04:20.500]  他看到其他乘客每日三餐到餐廳享受豐富的食物
[00:04:20.500 --> 00:04:20.500]  兩個星期之後
[00:04:20.500 --> 00:04:22.500]  兩個星期之後
[00:04:22.500 --> 00:04:22.500]  他終於忍無可忍
[00:04:22.500 --> 00:04:24.500]  他終於忍無可忍
[00:04:24.500 --> 00:04:24.500]  他看到一位船員向他發出懇求
[00:04:24.500 --> 00:04:26.500]  他看到一位船員向他發出懇求
[00:04:26.500 --> 00:04:26.500]  他看到一位船員向他發出懇求
[00:04:26.500 --> 00:04:28.500]  他看到一位船員向他發出懇求
[00:04:28.500 --> 00:04:28.500]  他看到一位船員向他發出懇求
[00:04:28.500 --> 00:04:28.500]  他看到一位船員向他發出懇求
[00:04:28.500 --> 00:04:32.500]  他看到一位船員向他發出懇求
[00:04:32.500 --> 00:04:34.500]  他說我已經花光所有的錢
[00:04:34.500 --> 00:04:34.500]  他說我已經花光所有的錢
[00:04:34.500 --> 00:04:36.500]  他說我已經花光所有的錢
[00:04:36.500 --> 00:04:38.500]  只要你提供一頓飯給我吃
[00:04:38.500 --> 00:04:40.500]  只要你提供一頓飯給我吃
[00:04:40.500 --> 00:04:42.500]  只要你提供一頓飯給我吃
[00:04:42.500 --> 00:04:44.500]  只要你提供一頓飯給我吃
[00:04:44.500 --> 00:04:46.500]  只要你提供一頓飯給我吃
[00:04:46.500 --> 00:04:48.500]  只要你提供一頓飯給我吃
[00:04:48.500 --> 00:04:50.500]  只要你提供一頓飯給我吃
[00:04:50.500 --> 00:04:52.500]  只要你提供一頓飯給我吃
[00:04:52.500 --> 00:04:54.500]  只要你提供一頓飯給我吃
[00:04:54.500 --> 00:04:56.500]  只要你提供一頓飯給我吃
[00:04:56.500 --> 00:04:58.500]  只要你提供一頓飯給我吃
[00:04:58.500 --> 00:05:00.500]  只要你提供一頓飯給我吃
[00:05:00.500 --> 00:05:02.500]  只要你提供一頓飯給我吃
[00:05:02.500 --> 00:05:04.500]  只要你提供一頓飯給我吃
[00:05:04.500 --> 00:05:06.500]  只要你提供一頓飯給我吃
[00:05:06.500 --> 00:05:08.500]  只要你提供一頓飯給我吃
[00:05:08.500 --> 00:05:10.500]  只要你提供一頓飯給我吃
[00:05:10.500 --> 00:05:12.500]  只要你提供一頓飯給我吃
[00:05:12.500 --> 00:05:14.500]  只要你提供一頓飯給我吃
[00:05:14.500 --> 00:05:16.500]  只要你提供一頓飯給我吃
[00:05:16.500 --> 00:05:18.500]  只要你提供一頓飯給我吃
[00:05:18.500 --> 00:05:20.500]  只要你提供一頓飯給我吃
[00:05:20.500 --> 00:05:22.500]  只要你提供一頓飯給我吃
[00:05:22.500 --> 00:05:24.500]  只要你提供一頓飯給我吃
[00:05:24.500 --> 00:05:26.500]  只要你提供一頓飯給我吃
[00:05:26.500 --> 00:05:28.500]  只要你提供一頓飯給我吃
[00:05:28.500 --> 00:05:30.500]  只要你提供一頓飯給我吃
[00:05:30.500 --> 00:05:32.500]  只要你提供一頓飯給我吃
[00:05:32.500 --> 00:05:34.500]  只要你提供一頓飯給我吃
[00:05:34.500 --> 00:05:36.500]  只要你提供一頓飯給我吃
[00:05:36.500 --> 00:05:38.500]  只要你提供一頓飯給我吃
[00:05:38.500 --> 00:05:40.500]  只要你提供一頓飯給我吃
[00:05:40.500 --> 00:05:42.500]  只要你提供一頓飯給我吃
[00:05:42.500 --> 00:05:44.500]  只要你提供一頓飯給我吃
[00:05:44.500 --> 00:05:46.500]  只要你提供一頓飯給我吃
[00:05:46.500 --> 00:05:48.500]  只要你提供一頓飯給我吃
[00:05:48.500 --> 00:05:50.500]  只要你提供一頓飯給我吃
[00:05:50.500 --> 00:05:52.500]  只要你提供一頓飯給我吃
[00:05:52.500 --> 00:05:54.500]  只要你提供一頓飯給我吃
[00:05:54.500 --> 00:05:56.500]  只要你提供一頓飯給我吃
[00:05:56.500 --> 00:05:58.500]  只要你提供一頓飯給我吃
[00:05:58.500 --> 00:06:00.500]  只要你提供一頓飯給我吃
[00:06:00.500 --> 00:06:02.500]  只要你提供一頓飯給我吃
[00:06:02.500 --> 00:06:04.500]  只要你提供一頓飯給我吃
[00:06:04.500 --> 00:06:06.500]  只要你提供一頓飯給我吃
[00:06:06.500 --> 00:06:08.500]  只要你提供一頓飯給我吃
[00:06:08.500 --> 00:06:10.500]  只要你提供一頓飯給我吃
[00:06:10.500 --> 00:06:12.500]  只要你提供一頓飯給我吃
[00:06:12.500 --> 00:06:14.500]  只要你提供一頓飯給我吃
[00:06:14.500 --> 00:06:16.500]  只要你提供一頓飯給我吃
[00:06:16.500 --> 00:06:18.500]  只要你提供一頓飯給我吃
[00:06:18.500 --> 00:06:20.500]  只要你提供一頓飯給我吃
[00:06:20.500 --> 00:06:22.500]  只要你提供一頓飯給我吃
[00:06:22.500 --> 00:06:24.500]  只要你提供一頓飯給我吃
[00:06:24.500 --> 00:06:26.500]  只要你提供一頓飯給我吃
[00:06:26.500 --> 00:06:28.500]  只要你提供一頓飯給我吃
[00:06:28.500 --> 00:06:30.500]  只要你提供一頓飯給我吃
[00:06:30.500 --> 00:06:32.500]  只要你提供一頓飯給我吃
[00:06:32.500 --> 00:06:34.500]  只要你提供一頓飯給我吃
[00:06:34.500 --> 00:06:36.500]  只要你提供一頓飯給我吃
[00:06:36.500 --> 00:06:38.500]  只要你提供一頓飯給我吃
[00:06:38.500 --> 00:06:40.500]  只要你提供一頓飯給我吃
[00:06:40.500 --> 00:06:42.500]  只要你提供一頓飯給我吃
[00:06:42.500 --> 00:06:44.500]  只要你提供一頓飯給我吃
[00:06:44.500 --> 00:06:46.500]  只要你提供一頓飯給我吃
[00:06:46.500 --> 00:06:48.500]  只要你提供一頓飯給我吃
[00:06:48.500 --> 00:06:50.500]  只要你提供一頓飯給我吃
[00:06:50.500 --> 00:06:52.500]  只要你提供一頓飯給我吃
[00:06:52.500 --> 00:06:54.500]  只要你提供一頓飯給我吃
[00:06:54.500 --> 00:06:56.500]  只要你提供一頓飯給我吃
[00:06:56.500 --> 00:06:58.500]  只要你提供一頓飯給我吃
[00:06:58.500 --> 00:07:00.500]  只要你提供一頓飯給我吃
[00:07:00.500 --> 00:07:02.500]  只要你提供一頓飯給我吃
[00:07:02.500 --> 00:07:04.500]  只要你提供一頓飯給我吃
[00:07:04.500 --> 00:07:06.500]  只要你提供一頓飯給我吃
[00:07:06.500 --> 00:07:08.500]  只要你提供一頓飯給我吃
[00:07:08.500 --> 00:07:10.500]  只要你提供一頓飯給我吃
[00:07:10.500 --> 00:07:12.500]  只要你提供一頓飯給我吃
[00:07:12.500 --> 00:07:14.500]  只要你提供一頓飯給我吃
[00:07:14.500 --> 00:07:16.500]  只要你提供一頓飯給我吃
[00:07:16.500 --> 00:07:18.500]  只要你提供一頓飯給我吃
[00:07:18.500 --> 00:07:20.500]  只要你提供一頓飯給我吃
[00:07:20.500 --> 00:07:22.500]  只要你提供一頓飯給我吃
[00:07:22.500 --> 00:07:24.500]  只要你提供一頓飯給我吃
[00:07:24.500 --> 00:07:26.500]  只要你提供一頓飯給我吃
[00:07:26.500 --> 00:07:28.500]  只要你提供一頓飯給我吃
[00:07:28.500 --> 00:07:30.500]  只要你提供一頓飯給我吃
[00:07:30.500 --> 00:07:32.500]  只要你提供一頓飯給我吃
[00:07:32.500 --> 00:07:34.500]  只要你提供一頓飯給我吃
[00:07:34.500 --> 00:07:36.500]  只要你提供一頓飯給我吃
[00:07:36.500 --> 00:07:38.500]  只要你提供一頓飯給我吃
[00:07:38.500 --> 00:07:40.500]  只要你提供一頓飯給我吃
[00:07:40.500 --> 00:07:42.500]  只要你提供一頓飯給我吃
[00:07:42.500 --> 00:07:44.500]  只要你提供一頓飯給我吃
