
[00:00:00.000 --> 00:00:06.000]  鄧家彪議員
[00:00:30.000 --> 00:00:36.000]  莫乃光議員
[00:01:00.000 --> 00:01:06.000]  莫乃光議員
[00:01:30.000 --> 00:01:38.000]  主持人: 心靈和誠實來拜他,因為父要這樣的人拜他,天父。
[00:01:38.000 --> 00:01:43.000]  所以我們誠誠實實地來到你面前,向你承認。
[00:01:43.000 --> 00:01:48.000]  雖然今天我們平平安安地來到你的聖殿當中,
[00:01:48.000 --> 00:01:53.000]  但我們的心靈仍然是很沉重,
[00:01:53.000 --> 00:01:59.000]  我們仍然有憂愁,我們心裡仍然很痛。
[00:01:59.000 --> 00:02:05.000]  求聖靈保衛師保守我們眾人的心懷念念,
[00:02:05.000 --> 00:02:10.000]  在整個全城哀動的日子裡,在傷心難過的地方,
[00:02:10.000 --> 00:02:18.000]  播下從你而來的信、望、愛。
[00:02:18.000 --> 00:02:23.000]  我們為了幾千個家庭,包括我們自己的會友,
[00:02:23.000 --> 00:02:28.000]  在半天之內,痛實居所祈禱。
[00:02:28.000 --> 00:02:31.000]  願你親自成為他們的居所,
[00:02:31.000 --> 00:02:37.000]  願你的智慧賜給那些統籌善後工作的人員,
[00:02:37.000 --> 00:02:42.000]  盡早為他們安排到安身之處。
[00:02:42.000 --> 00:02:51.000]  我們知道失去了百多個有老有亂、有男有女的生命,
[00:02:51.000 --> 00:02:55.000]  甚至我們預期會更多。
[00:02:55.000 --> 00:03:02.000]  當中有公公婆婆、爺爺媽媽、爸爸媽媽、
[00:03:02.000 --> 00:03:09.000]  老公老婆、兒子女兒、孫兒,甚至家傭姐姐。
[00:03:09.000 --> 00:03:12.000]  還有很多人我們未聯絡上,
[00:03:12.000 --> 00:03:17.000]  求恩主賜負責尋找人、守靜的人,
[00:03:17.000 --> 00:03:23.000]  努力、能力和決心,盡力去找。
[00:03:23.000 --> 00:03:31.000]  但願生的要見活人,就算死要見遺體。
[00:03:31.000 --> 00:03:37.000]  好讓失戀的家屬能夠真正面對失去親人的哀傷、悲痛,
[00:03:37.000 --> 00:03:42.000]  才有機會漸漸復原過來。
[00:03:42.000 --> 00:03:46.000]  我們為了整個災難善後的工作禱告,
[00:03:46.000 --> 00:03:51.000]  除了期望將資源盡早送到災民手上,
[00:03:51.000 --> 00:04:01.000]  傷者早日康復,有病的制度盡快完善,
[00:04:01.000 --> 00:04:08.000]  更重要的是受傷的心靈需要被療癒。
[00:04:08.000 --> 00:04:10.000]  願天父的恩典臨在,
[00:04:10.000 --> 00:04:15.000]  醫治每一個肉體和心靈都受創的人。
[00:04:15.000 --> 00:04:18.000]  當我們經歷過災難,
[00:04:18.000 --> 00:04:23.000]  原來知道生命真的可以這麼脆弱。
[00:04:23.000 --> 00:04:26.000]  能夠醒過來活著每一天,
[00:04:26.000 --> 00:04:28.000]  原來都是恩典。
[00:04:28.000 --> 00:04:31.000]  求你指教我們數算自己日子,
[00:04:31.000 --> 00:04:32.000]  珍惜每一天,
[00:04:32.000 --> 00:04:34.000]  活好當下,
[00:04:34.000 --> 00:04:39.000]  活出與感恩的心相稱的生活。
[00:04:39.000 --> 00:04:42.000]  奉主明求,阿們。
[00:04:48.000 --> 00:05:00.000]  主持人:曾經聽過一則很有中國民間色彩的遇到故事。
[00:05:00.000 --> 00:05:04.000]  有一天,天帝差拜了他的侍者來到地上收集民意,
[00:05:04.000 --> 00:05:07.000]  很想了解人怎樣去理解這位天帝。
[00:05:07.000 --> 00:05:10.000]  這個侍者想了一個方法,
[00:05:10.000 --> 00:05:12.000]  他拿著兩個籃子,
[00:05:12.000 --> 00:05:16.000]  用一根木頭撐著兩個籃子,
[00:05:16.000 --> 00:05:18.000]  來到這個凡間,
[00:05:18.000 --> 00:05:20.000]  好像我們中國人以前,
[00:05:20.000 --> 00:05:24.000]  擔挑揹著兩個籃子出征一樣。
[00:05:24.000 --> 00:05:26.000]  這個侍者心裏想,
[00:05:26.000 --> 00:05:31.000]  既然要看看人怎樣去看、理解、體會這個天帝,
[00:05:31.000 --> 00:05:37.000]  最好的途徑就是將人向天帝的稟告內容收集起來,
[00:05:37.000 --> 00:05:39.000]  這叫做民意調查,
[00:05:39.000 --> 00:05:41.000]  放在兩個籃子上,
[00:05:41.000 --> 00:05:43.000]  然後帶回天庭。
[00:05:43.000 --> 00:05:47.000]  於是乎他一邊聽,一邊聽,一邊收集,一邊收集,
[00:05:47.000 --> 00:05:50.000]  然後將他收集回來的資料分類。
[00:05:50.000 --> 00:05:54.000]  到一個時候,他發現,
[00:05:54.000 --> 00:06:03.000]  人間向天帝表達埋怨、疑惑、憤怒、不滿的多的是。
[00:06:03.000 --> 00:06:08.000]  讚美、感恩、道謝,少之又少。
[00:06:08.000 --> 00:06:13.000]  由於這兩份資料的比例太懸殊,
[00:06:13.000 --> 00:06:18.000]  一邊太重、太多,一邊太少、太輕,
[00:06:18.000 --> 00:06:22.000]  這個侍者供著這兩個籃子,
[00:06:22.000 --> 00:06:26.000]  按下按下的時候,一邊走,一邊跌。
[00:06:26.000 --> 00:06:31.000]  他和兩個籃子都回不到天家。
[00:06:31.000 --> 00:06:36.000]  幸好,這個只是遇到故事,
[00:06:36.000 --> 00:06:39.000]  這個不是真理。
[00:06:39.000 --> 00:06:47.000]  不過,這個遇到故事會不會是我們生命裏的一些寫照?
[00:06:47.000 --> 00:06:50.000]  特別是這個星期。
[00:06:50.000 --> 00:06:58.000]  詩篇116篇其實是講述一個詩人死過翻生的經歷。
[00:06:58.000 --> 00:07:03.000]  如果我們有機會去讀完整篇116篇的時候,
