
[00:00:00.000 --> 00:00:02.000]  請姐妹
[00:00:02.000 --> 00:00:04.000]  早上好
[00:00:04.000 --> 00:00:09.000]  最近在網上流傳一段影片
[00:00:09.000 --> 00:00:12.000]  最近在網上流傳了一段影片
[00:00:12.000 --> 00:00:16.000]  就是有一間店舖裏面有個錄影機
[00:00:16.000 --> 00:00:22.000]  他在錄像裏面竟然看到一個類似人形的影子
[00:00:22.000 --> 00:00:25.000]  就是在一間店舖的錄影機的錄像裏面
[00:00:25.000 --> 00:00:28.000]  好像看到了一個人形的影子
[00:00:28.000 --> 00:00:30.000]  很明顯不是人
[00:00:30.000 --> 00:00:32.000]  很明顯的不是人
[00:00:32.000 --> 00:00:35.000]  但好像是人
[00:00:35.000 --> 00:00:41.000]  大家都抱著一個好奇但也有些害怕的心去看
[00:00:41.000 --> 00:00:46.000]  大家都抱著好奇卻有點擔心的感覺去看
[00:00:46.000 --> 00:00:49.000]  我想問你們有沒有看過這個片段
[00:00:49.000 --> 00:00:52.000]  想問問大家有沒有看過這個片段呢
[00:00:52.000 --> 00:00:54.000]  沒有人看,奇怪
[00:00:54.000 --> 00:00:57.000]  我以為很多人會看這個
[00:00:57.000 --> 00:01:00.000]  我問大家你們相信世界上有鬼嗎
[00:01:00.000 --> 00:01:04.000]  我問大家你們相信世界上有鬼嗎
[00:01:04.000 --> 00:01:07.000]  那你們怕不怕鬼呢
[00:01:07.000 --> 00:01:12.000]  馬太不怕
[00:01:12.000 --> 00:01:17.000]  那你們怕不怕不正常的人呢
[00:01:17.000 --> 00:01:19.000]  那你們怕不怕不正常的人呢
[00:01:19.000 --> 00:01:21.000]  有人點頭了
[00:01:21.000 --> 00:01:25.000]  我小時候住在西環
[00:01:25.000 --> 00:01:29.000]  我小的時候住在西環那邊
[00:01:29.000 --> 00:01:34.000]  那裏附近有一個胖子
[00:01:34.000 --> 00:01:36.000]  附近有一個胖子
[00:01:36.000 --> 00:01:39.000]  他身材很高大
[00:01:39.000 --> 00:01:42.000]  我想有接近200磅
[00:01:42.000 --> 00:01:44.000]  我想猜一下他應該有200磅
[00:01:44.000 --> 00:01:46.000]  有個大肚腩
[00:01:46.000 --> 00:01:50.000]  為甚麼我看到他大肚腩呢
[00:01:50.000 --> 00:01:53.000]  因為他沒有穿衣服
[00:01:53.000 --> 00:01:56.000]  他有穿褲子
[00:01:56.000 --> 00:01:58.000]  光頭的
[00:01:58.000 --> 00:02:01.000]  不穿鞋子的
[00:02:01.000 --> 00:02:07.000]  他身上吊著一些金屬鏈
[00:02:07.000 --> 00:02:09.000]  還有一些古靈精怪的飾物
[00:02:09.000 --> 00:02:12.000]  他身上吊著一些金屬鏈
[00:02:12.000 --> 00:02:14.000]  還有其他的食物
[00:02:14.000 --> 00:02:18.000]  還有他不停地流口水
[00:02:18.000 --> 00:02:26.000]  很多時候這個胖子會衝入我們的店舖裏面
[00:02:26.000 --> 00:02:32.000]  因為當時我爸爸開一間士多
[00:02:32.000 --> 00:02:38.000]  這個胖子進來的時候大聲叫
[00:02:38.000 --> 00:02:41.000]  如果他認為有一個人對他不友善
[00:02:41.000 --> 00:02:43.000]  他就會說一些威嚇的話
[00:02:43.000 --> 00:02:46.000]  如果他認為有一個人對他不友善
[00:02:46.000 --> 00:02:48.000]  他就會說一些威嚇的話
[00:02:48.000 --> 00:02:52.000]  我們就很害怕
[00:02:52.000 --> 00:03:01.000]  你猜最後會出現甚麼場面呢
[00:03:01.000 --> 00:03:06.000]  我們的小朋友們都會跑掉
[00:03:06.000 --> 00:03:09.000]  我們的小朋友們都會跑掉
[00:03:09.000 --> 00:03:11.000]  擔心他就躲起來
[00:03:11.000 --> 00:03:14.000]  在今天的聖經記載裏面
[00:03:14.000 --> 00:03:16.000]  在今天的經文裏面記載著
[00:03:16.000 --> 00:03:26.000]  在一個在加利利海旁邊的一個叫格拉森的地方
[00:03:26.000 --> 00:03:31.000]  就出現了一個很可怕的人
[00:03:31.000 --> 00:03:36.000]  那格拉森人有甚麼可怕呢
[00:03:36.000 --> 00:03:39.000]  第一就是他生活的地點
[00:03:39.000 --> 00:03:41.000]  第一就是他生活的地點
[00:03:41.000 --> 00:03:47.000]  他是在一個死人的地方生活
[00:03:47.000 --> 00:03:50.000]  生活在死人的地方生活
[00:03:50.000 --> 00:03:56.000]  所謂的墳營就是在伊山打造出來的墳墓
[00:03:56.000 --> 00:04:00.000]  墳營的意思就是說伊山打造出來的墓穴
[00:04:00.000 --> 00:04:03.000]  是猶太人最不想接近的地方
[00:04:03.000 --> 00:04:05.000]  是猶太人最不想接近的地方
[00:04:05.000 --> 00:04:07.000]  因為在他們的觀念裏面
[00:04:07.000 --> 00:04:09.000]  因為在他們的觀念裏面
[00:04:09.000 --> 00:04:12.000]  凡是與死人有關的都是污穢的
[00:04:12.000 --> 00:04:15.000]  凡是與死人有關的都是污穢的
[00:04:15.000 --> 00:04:17.000]  第二方面呢
[00:04:17.000 --> 00:04:18.000]  第二方面呢
[00:04:18.000 --> 00:04:22.000]  就是這個格拉森人有些反常的行為
[00:04:22.000 --> 00:04:25.000]  就是格拉森人有些反常的行為
[00:04:25.000 --> 00:04:27.000]  他晝夜的喊叫
[00:04:27.000 --> 00:04:28.000]  他晝夜的喊叫
[00:04:28.000 --> 00:04:30.000]  自己傷害自己
[00:04:30.000 --> 00:04:31.000]  自己傷害自己
[00:04:31.000 --> 00:04:36.000]  聖經說他晝夜上在墳營女禍山中喊叫
[00:04:36.000 --> 00:04:40.000]  聖經說他晝夜在墳營女禍山中喊叫
[00:04:40.000 --> 00:04:43.000]  又用石頭砍自己
[00:04:43.000 --> 00:04:45.000]  又用石頭砍自己
[00:04:45.000 --> 00:04:50.000]  令人擔心他們有攻擊性
[00:04:50.000 --> 00:04:53.000]  會傷害身邊的人
[00:04:53.000 --> 00:05:00.000]  這些有些像我們報紙上看到的精神失常的人
[00:05:00.000 --> 00:05:04.000]  這些好像我們在報紙上看到的精神失常的人的反應
[00:05:04.000 --> 00:05:06.000]  第三方面呢
[00:05:06.000 --> 00:05:08.000]  他是有超人的能力
[00:05:08.000 --> 00:05:09.000]  第三方面呢
[00:05:09.000 --> 00:05:10.000]  他有超人的能力
[00:05:10.000 --> 00:05:12.000]  他力大無窮
[00:05:12.000 --> 00:05:14.000]  他力大無窮
[00:05:14.000 --> 00:05:17.000]  聖經說是沒有人能夠捆住他
[00:05:17.000 --> 00:05:19.000]  聖經說沒有人能捆綁住他
[00:05:19.000 --> 00:05:21.000]  就是用鐵鏈也不能
[00:05:21.000 --> 00:05:24.000]  就是用鐵鏈也不能
[00:05:24.000 --> 00:05:26.000]  鐵鏈也會被他掙斷
[00:05:26.000 --> 00:05:28.000]  鐵鏈也會被他掙斷
[00:05:28.000 --> 00:05:30.000]  腳鏈也被他弄碎
[00:05:30.000 --> 00:05:32.000]  腳鏈也被他弄碎了
[00:05:32.000 --> 00:05:35.000]  總是沒有人能夠制服他
[00:05:35.000 --> 00:05:37.000]  總是沒有人能制服他
[00:05:37.000 --> 00:05:41.000]  為什麼這個人力大無窮
[00:05:41.000 --> 00:05:42.000]  也這麼可怕呢?
[00:05:42.000 --> 00:05:44.000]  為什麼這個人力大無窮
[00:05:44.000 --> 00:05:46.000]  又這麼讓人擔驚受怕呢?
[00:05:46.000 --> 00:05:51.000]  原來這個格拉森人背後隱藏著一個真正的原因
[00:05:51.000 --> 00:05:54.000]  原來格拉森人背後隱藏著一個真正的原因
[00:05:54.000 --> 00:05:57.000]  聖經說他是被鬼壓制
[00:05:57.000 --> 00:05:59.000]  聖經說他是被鬼壓制的
[00:05:59.000 --> 00:06:01.000]  是被鬼捆綁住的
[00:06:01.000 --> 00:06:03.000]  是被鬼捆綁住的
[00:06:03.000 --> 00:06:04.000]  以致他身不由己
[00:06:04.000 --> 00:06:06.000]  以致他身不由己
[00:06:06.000 --> 00:06:08.000]  但感謝主
[00:06:08.000 --> 00:06:09.000]  但感謝主
[00:06:09.000 --> 00:06:14.000]  耶穌把他身上的鬼趕出來了
[00:06:14.000 --> 00:06:17.000]  長期被鬼捆綁住的他
[00:06:17.000 --> 00:06:19.000]  終於被耶穌釋放了
[00:06:19.000 --> 00:06:21.000]  長期被鬼捆綁住的他
[00:06:21.000 --> 00:06:23.000]  終於被耶穌釋放了
[00:06:23.000 --> 00:06:26.000]  後來在耶穌的准許之下
[00:06:26.000 --> 00:06:28.000]  後來在耶穌的准許之下
[00:06:28.000 --> 00:06:36.000]  一大群的鬼從人的身上被趕出來了
[00:06:36.000 --> 00:06:37.000]  一大群的鬼從人的身上被趕出來了
[00:06:37.000 --> 00:06:39.000]  進入一大群的豬裡面
[00:06:39.000 --> 00:06:41.000]  然後闖下山崖
[00:06:41.000 --> 00:06:44.000]  然後進入一大群的豬裡面闖下山崖
[00:06:44.000 --> 00:06:47.000]  頭在海裡被淹死了
[00:06:47.000 --> 00:06:49.000]  頭在海裡被淹死了
[00:06:49.000 --> 00:06:54.000]  可見我們所信的耶穌比魔鬼撒旦更有能力
[00:06:54.000 --> 00:06:58.000]  可見我們所信的耶穌比魔鬼撒旦更有能力
[00:06:58.000 --> 00:07:03.000]  正如那個鬼所講的一樣
[00:07:03.000 --> 00:07:06.000]  主耶穌是誰呢?
[00:07:06.000 --> 00:07:08.000]  原來他是神的兒子
[00:07:08.000 --> 00:07:11.000]  是與天父同等的神
[00:07:11.000 --> 00:07:12.000]  原來他是神的兒子
[00:07:12.000 --> 00:07:14.000]  是與天父同等的神
[00:07:14.000 --> 00:07:19.000]  所以鬼是不可怕的
[00:07:19.000 --> 00:07:21.000]  被鬼壓制的人也不可怕
[00:07:21.000 --> 00:07:24.000]  被鬼壓制的人也不可怕
[00:07:24.000 --> 00:07:30.000]  唯有主耶穌所顯明出來的神
[00:07:30.000 --> 00:07:31.000]  唯有主耶穌所顯明出來的神
[00:07:31.000 --> 00:07:33.000]  才是我們最值得敬畏的那一位
[00:07:33.000 --> 00:07:36.000]  才是我們最值得敬畏的那一位
[00:07:36.000 --> 00:07:39.000]  今天我們要思想
[00:07:39.000 --> 00:07:40.000]  今天我們要思想
[00:07:40.000 --> 00:07:45.000]  格拉森人帶給我們什麼啟示呢?
[00:07:45.000 --> 00:07:46.000]  第一
[00:07:46.000 --> 00:07:50.000]  主耶穌是罪人的大能的救主
[00:07:50.000 --> 00:07:52.000]  主耶穌是罪人的大能的救主
[00:07:52.000 --> 00:07:58.000]  任何人都可以因耶穌的能力
[00:07:58.000 --> 00:08:07.000]  得以從罪惡和痛苦的捆綁中釋放出來
[00:08:07.000 --> 00:08:10.000]  不管那個人過去有多麼軟弱
[00:08:10.000 --> 00:08:16.000]  跌倒過多少次
[00:08:16.000 --> 00:08:17.000]  第五章第九節這樣說
[00:08:17.000 --> 00:08:23.000]  耶穌問他:你名叫什麼?
[00:08:23.000 --> 00:08:28.000]  那個鬼回答說:我名叫群
[00:08:28.000 --> 00:08:32.000]  因為我們多的緣故
[00:08:32.000 --> 00:08:35.000]  原來不只是一隻鬼
[00:08:35.000 --> 00:08:37.000]  是很多的意思
[00:08:37.000 --> 00:08:46.000]  這個群字原本是指羅馬的軍團
[00:08:46.000 --> 00:08:50.000]  每個軍團大約有四千至六千步兵
[00:08:50.000 --> 00:09:01.000]  是足以構成一個很強大的軍事力量
[00:09:01.000 --> 00:09:07.000]  如果用這個字形容邪惡的力量
[00:09:07.000 --> 00:09:12.000]  是指一股強大的控制人和壓制人的勢力
[00:09:12.000 --> 00:09:21.000]  我們要問格拉森人為什麼被鬼附在他們身上
[00:09:21.000 --> 00:09:29.000]  因為他只是患了精神病
[00:09:29.000 --> 00:09:37.000]  根據一個香港的醫生
[00:09:37.000 --> 00:09:40.000]  姓康的醫生
[00:09:40.000 --> 00:09:51.000]  他認為被鬼壓制和精神病是兩回事
[00:09:51.000 --> 00:09:59.000]  他指出一些人被鬼壓制有某些原因
[00:09:59.000 --> 00:10:04.000]  在這裡我只是指出兩個
[00:10:04.000 --> 00:10:11.000]  第一,其中一個可能性是這個人邀請邪靈或鬼進入自己的心靈
[00:10:11.000 --> 00:10:20.000]  用什麼方法呢?
[00:10:20.000 --> 00:10:23.000]  拜偶像
[00:10:23.000 --> 00:10:29.000]  供養鬼仔
[00:10:29.000 --> 00:10:31.000]  飲符水
[00:10:31.000 --> 00:10:33.000]  占卜
[00:10:33.000 --> 00:10:35.000]  教鬼
[00:10:35.000 --> 00:10:37.000]  練氣功
[00:10:37.000 --> 00:10:43.000]  超覺靜坐
[00:10:43.000 --> 00:10:52.000]  這些都會招惹一些邪靈鬼進入人的內心
[00:10:52.000 --> 00:10:59.000]  第二個會被鬼壓制的原因
[00:10:59.000 --> 00:11:03.000]  可能是從犯罪而來
[00:11:03.000 --> 00:11:08.000]  例如不正常的性行為
[00:11:08.000 --> 00:11:11.000]  壞習慣
[00:11:11.000 --> 00:11:15.000]  沉溺的行為
[00:11:15.000 --> 00:11:19.000]  例如黃賭毒
[00:11:19.000 --> 00:11:26.000]  這些人都會不斷犯罪得罪神
[00:11:26.000 --> 00:11:32.000]  卻不願意接受神的寬恕
[00:11:32.000 --> 00:11:37.000]  也不能原諒自己
[00:11:37.000 --> 00:11:44.000]  如果這位康醫生的見解是正確的話
[00:11:44.000 --> 00:11:53.000]  人可以是自己招惹被鬼或邪靈所壓制
[00:11:53.000 --> 00:12:00.000]  也可能是被迷惑而致於犯罪
[00:12:00.000 --> 00:12:07.000]  最後落在魔鬼邪惡的下治底下
[00:12:07.000 --> 00:12:10.000]  但結果都是一樣
[00:12:10.000 --> 00:12:16.000]  人最終會失去了是非判斷的能力
[00:12:16.000 --> 00:12:23.000]  不能擺脫魔鬼的壓制
[00:12:23.000 --> 00:12:31.000]  做出一些荒誕怪異的行為
[00:12:31.000 --> 00:12:35.000]  聖經也有其他的記載
[00:12:35.000 --> 00:12:41.000]  說明人是可以重複的犯罪
[00:12:41.000 --> 00:12:48.000]  人可以不斷跌倒得罪神
[00:12:48.000 --> 00:12:55.000]  就算是認識了基督的人也會這樣
[00:12:55.000 --> 00:13:03.000]  彼得後書第二章二十和第二十二節說
[00:13:03.000 --> 00:13:11.000]  他們因認識主救主耶穌基督
[00:13:11.000 --> 00:13:15.000]  得以脫離世上的污穢
[00:13:15.000 --> 00:13:22.000]  後來又在其中被纏著制服
[00:13:22.000 --> 00:13:29.000]  他們幕後的境況就比先前更不好了
[00:13:29.000 --> 00:13:38.000]  他們可以指初期教會的假先知
[00:13:38.000 --> 00:13:48.000]  也可以指當時被假先知誤導的信徒
[00:13:48.000 --> 00:13:54.000]  他們誤聽了假先知的話
[00:13:54.000 --> 00:14:00.000]  認為如果信主得救
[00:14:00.000 --> 00:14:03.000]  就可以完全自由了
[00:14:03.000 --> 00:14:09.000]  於是他們就可以跟隨世俗的人一同行事
[00:14:09.000 --> 00:14:17.000]  但到頭來他們也被世上的污穢所玷污
[00:14:17.000 --> 00:14:25.000]  最後卻被纏著制服
[00:14:25.000 --> 00:14:30.000]  重複的犯罪
[00:14:30.000 --> 00:14:40.000]  作者在二十二節用狗和豬來比喻這些人
[00:14:40.000 --> 00:14:44.000]  狗和豬都是動物
[00:14:44.000 --> 00:14:46.000]  是與人不同的
[00:14:46.000 --> 00:14:52.000]  動物是按其本性來行事的
[00:14:52.000 --> 00:14:56.000]  是不知道是非對錯的
[00:14:56.000 --> 00:15:04.000]  所以那些信徒因為信著自己犯罪的本性
[00:15:04.000 --> 00:15:06.000]  被迷惑
[00:15:06.000 --> 00:15:11.000]  很容易會固態服盟
[00:15:11.000 --> 00:15:14.000]  再次犯罪
[00:15:14.000 --> 00:15:18.000]  我們有這種情況嗎?
[00:15:18.000 --> 00:15:22.000]  我們有時候也會犯罪
[00:15:22.000 --> 00:15:29.000]  我們也會被某些私慾來迷惑
[00:15:29.000 --> 00:15:37.000]  說明了有些人起初認識主耶穌基督
[00:15:37.000 --> 00:15:42.000]  得以脫離世上的污穢
[00:15:42.000 --> 00:15:48.000]  但後來再次被罪來下制住
[00:15:48.000 --> 00:15:52.000]  被纏擾
[00:15:52.000 --> 00:15:57.000]  如果他們不知悔改
[00:15:57.000 --> 00:16:04.000]  結果就是幕後的警方就比先前更不好了
[00:16:04.000 --> 00:16:08.000]  人按著本性行事
[00:16:08.000 --> 00:16:13.000]  往往會不斷地犯罪
[00:16:13.000 --> 00:16:19.000]  被邪惡的勢力壓制
[00:16:19.000 --> 00:16:28.000]  最近在新聞上也有一個救人的新聞
[00:16:28.000 --> 00:16:33.000]  可能是下雨比較多的緣故
[00:16:33.000 --> 00:16:45.000]  是在湖南樓底市茶園鎮的地方
[00:16:45.000 --> 00:16:49.000]  在7月3日下午
[00:16:49.000 --> 00:17:01.000]  有一個人帶著狗在河邊公園散步
[00:17:01.000 --> 00:17:08.000]  突然聽到有人喊救命
[00:17:08.000 --> 00:17:17.000]  原來有一家三口在激流中遇險
[00:17:17.000 --> 00:17:28.000]  有一個五歲的小孩幾乎被水沖走
[00:17:28.000 --> 00:17:35.000]  所以父母向人求救
[00:17:35.000 --> 00:17:41.000]  有位鄧先生看到小孩將近瘀傷
[00:17:41.000 --> 00:17:54.000]  奮不顧身跳入河裡救救小孩
[00:17:54.000 --> 00:18:00.000]  把一家三口救上來
[00:18:00.000 --> 00:18:11.000]  可惜鄧先生喝多了河水
[00:18:11.000 --> 00:18:19.000]  慢慢沉下去,自己淹死了
[00:18:19.000 --> 00:18:27.000]  這家人被救上岸
[00:18:27.000 --> 00:18:37.000]  他們不但沒有想過再去救鄧先生
[00:18:37.000 --> 00:18:40.000]  他們就離開了
[00:18:40.000 --> 00:18:52.000]  有目擊者不滿
[00:18:52.000 --> 00:18:54.000]  他們說救你們的人還沒上來
[00:18:54.000 --> 00:18:59.000]  你們這麼快就走了
[00:18:59.000 --> 00:19:04.000]  誰知這個獲救的女子這樣說
[00:19:04.000 --> 00:19:09.000]  我都沒有叫她救我們
[00:19:09.000 --> 00:19:12.000]  關我屁事
[00:19:12.000 --> 00:19:16.000]  報紙是這樣寫的
[00:19:16.000 --> 00:19:19.000]  他們就開車走了
[00:19:19.000 --> 00:19:25.000]  我們應該怎樣形容這三人的家庭呢?
[00:19:25.000 --> 00:19:36.000]  一個被人冒死在激流中搶回的家庭
[00:19:36.000 --> 00:19:41.000]  卻是忘恩負義
[00:19:41.000 --> 00:19:43.000]  人就是這樣
[00:19:43.000 --> 00:19:49.000]  按照他的本性繼續犯罪
[00:19:49.000 --> 00:19:51.000]  但是感謝主
[00:19:51.000 --> 00:19:56.000]  格拉森人蒙主耶穌的拯救
[00:19:56.000 --> 00:20:03.000]  講明了人雖然遭受邪惡勢力的轄制
[00:20:03.000 --> 00:20:09.000]  縱使這股勢力是何等的強大
[00:20:09.000 --> 00:20:13.000]  人好像不能自救
[00:20:13.000 --> 00:20:16.000]  但我們不可以灰心
[00:20:16.000 --> 00:20:23.000]  因為主耶穌有能力幫助人勝過罪惡
[00:20:23.000 --> 00:20:28.000]  祂是罪人大能的救主
[00:20:28.000 --> 00:20:34.000]  格拉森人帶給我們第二個啟示是什麼呢?
[00:20:34.000 --> 00:20:41.000]  主耶穌是我們新生命的主
[00:20:41.000 --> 00:20:49.000]  格拉森人來看究竟發生了什麼事
[00:20:49.000 --> 00:20:54.000]  他們發現這個昔日被鬼壓制的人已經身心康復
[00:20:54.000 --> 00:20:59.000]  他們發現這個昔日被鬼壓制的人已經身心康復
[00:20:59.000 --> 00:21:03.000]  因為他現在可以安靜的坐下來
[00:21:03.000 --> 00:21:09.000]  可能之前他是大聲的喊叫跳來跳去
[00:21:09.000 --> 00:21:17.000]  現在他可以安靜的坐下來
[00:21:17.000 --> 00:21:21.000]  他不再傷害自己了
[00:21:21.000 --> 00:21:26.000]  他好像一個正常人穿回衣服
[00:21:26.000 --> 00:21:32.000]  但更重要的是他心裡明白了
[00:21:32.000 --> 00:21:37.000]  留意不是那些看他的人心裡明白了
[00:21:37.000 --> 00:21:43.000]  是這個人心裡明白了
[00:21:43.000 --> 00:21:50.000]  意思是他神智清醒
[00:21:50.000 --> 00:21:57.000]  被鬼壓制的格拉森人的精神心理都不能正常運作
[00:21:57.000 --> 00:22:02.000]  被鬼壓制的格拉森人他們的心靈是不能正常運作的
[00:22:02.000 --> 00:22:08.000]  但最後他恢復理智
[00:22:08.000 --> 00:22:11.000]  能夠判斷是非
[00:22:11.000 --> 00:22:17.000]  他內心得到平安和釋放
[00:22:17.000 --> 00:22:21.000]  他得到全人的醫治
[00:22:21.000 --> 00:22:26.000]  因為他經歷了主奇妙的拯救
[00:22:26.000 --> 00:22:30.000]  身心恢復了健康
[00:22:30.000 --> 00:22:35.000]  他得到了一個新的生命
[00:22:35.000 --> 00:22:40.000]  一個得到新生命的信徒
[00:22:40.000 --> 00:22:47.000]  是需要主耶穌作為他生活的主宰
[00:22:47.000 --> 00:22:53.000]  否則只會活在罪中
[00:22:53.000 --> 00:22:58.000]  我們身邊的人很多都活在罪中
[00:22:58.000 --> 00:23:04.000]  如果大家喜歡踢足球的話
[00:23:04.000 --> 00:23:16.000]  最近有一單新聞是一個39歲的前挪威國腳
[00:23:16.000 --> 00:23:25.000]  他在1996年開始效力英國英超修咸頓的隊長
[00:23:25.000 --> 00:23:31.000]  他在1996年開始效力英國英超修咸頓足球的隊長
[00:23:31.000 --> 00:23:36.000]  他的名字叫龍迪雲
[00:23:36.000 --> 00:23:40.000]  他最近說出
[00:23:40.000 --> 00:23:46.000]  他曾經串通隊友和對方的隊長
[00:23:46.000 --> 00:23:52.000]  他最近說出他曾經串通自己的隊友和對手的隊長
[00:23:52.000 --> 00:23:58.000]  透過職員去買賭注
[00:23:58.000 --> 00:24:04.000]  透過職員去買賭注
[00:24:04.000 --> 00:24:10.000]  猜猜什麼時候會出現第一個界外球
[00:24:10.000 --> 00:24:15.000]  猜猜什麼時候會出現第一個界外球
[00:24:15.000 --> 00:24:17.000]  或者是第一個腳球
[00:24:17.000 --> 00:24:21.000]  原來賭波可以有這樣的賭法
[00:24:21.000 --> 00:24:26.000]  除了勝負之外還有這樣的賭法
[00:24:26.000 --> 00:24:36.000]  因此大家串通了贏了很多錢
[00:24:36.000 --> 00:24:41.000]  他說當年這種情況很普遍
[00:24:41.000 --> 00:24:46.000]  有些事和我們香港幾十年前的貪污很普遍
[00:24:46.000 --> 00:24:53.000]  我聽過一種他的講法
[00:24:53.000 --> 00:24:56.000]  我聽過一種他的講法
[00:24:56.000 --> 00:25:03.000]  他說賭波或者是因為賭波而踢假球
[00:25:03.000 --> 00:25:08.000]  在當日已經成為了球員生活的一個部分
[00:25:08.000 --> 00:25:13.000]  更有一個說法說因賭波而踢假球
[00:25:13.000 --> 00:25:17.000]  當天已經成為球員生活的一部分
