
[00:00:00.000 --> 00:00:02.000]  平安
[00:00:02.000 --> 00:00:07.500]  感謝主讓我今天再次可以跟大家一起的來敬拜服侍祂
[00:00:07.500 --> 00:00:11.500]  我們在這個夏天的時候
[00:00:11.500 --> 00:00:15.500]  我們在加拿大真的是很有福
[00:00:15.500 --> 00:00:19.500]  我們的神是多麼的愛我們
[00:00:19.500 --> 00:00:23.500]  我們再次低頭禱告
[00:00:23.500 --> 00:00:25.500]  愛我們的八父神
[00:00:25.500 --> 00:00:28.500]  我們來到您的面前我們實在要獻上感恩
[00:00:28.500 --> 00:00:30.500]  感謝主給我們有這個福分
[00:00:30.500 --> 00:00:33.500]  有這個自由可以來敬拜服侍祢
[00:00:33.500 --> 00:00:37.500]  願主耶穌基督的寶血來遮蓋這個地方
[00:00:37.500 --> 00:00:39.500]  潔淨我們
[00:00:39.500 --> 00:00:45.500]  也讓主的寶血來膏摸你卑微不配使你的口
[00:00:45.500 --> 00:00:48.500]  叫講的聽的同感一鄰
[00:00:48.500 --> 00:00:51.500]  願侍祢在我們當中自由的運行
[00:00:51.500 --> 00:00:55.500]  好讓我們能夠同盟主的福分
[00:00:55.500 --> 00:00:58.500]  我們把以下的時間恭敬仰望在主的手中
[00:00:58.500 --> 00:01:01.500]  禱告奉主基督的神明求
[00:01:01.500 --> 00:01:03.500]  阿們
[00:01:03.500 --> 00:01:09.500]  剛才我們唱的詩歌
[00:01:09.500 --> 00:01:15.500]  裡面有提到愛
[00:01:25.500 --> 00:01:27.500]  好謝謝
[00:01:27.500 --> 00:01:32.500]  但是什麼是真正的愛
[00:01:32.500 --> 00:01:35.500]  什麼是神所要的愛呢
[00:01:35.500 --> 00:01:42.500]  神所要的愛跟我們世人所想像的愛是不是一樣呢
[00:01:42.500 --> 00:01:46.500]  一個孩子
[00:01:46.500 --> 00:01:50.500]  假如他只是一個的孤兒
[00:01:50.500 --> 00:01:53.500]  他不能夠得到愛
[00:01:53.500 --> 00:01:57.500]  他不能夠享受到父母的愛
[00:01:57.500 --> 00:01:58.500]  對不對
[00:01:58.500 --> 00:02:00.500]  但是假如一個孩子
[00:02:00.500 --> 00:02:02.500]  無論他是多皮
[00:02:02.500 --> 00:02:04.500]  他多麼的壞
[00:02:04.500 --> 00:02:07.500]  但是假如他是家裡的
[00:02:07.500 --> 00:02:09.500]  做父母的
[00:02:09.500 --> 00:02:14.500]  對他的愛是不離不棄
[00:02:14.500 --> 00:02:18.500]  對他的愛是沒有條件的愛
[00:02:18.500 --> 00:02:20.500]  當然在這個世代
[00:02:20.500 --> 00:02:24.500]  我們也看到這一個的
[00:02:24.500 --> 00:02:27.500]  很多是有條件的愛
[00:02:27.500 --> 00:02:31.500]  所以聖經裡面
[00:02:31.500 --> 00:02:35.500]  主耶穌的使徒約翰
[00:02:35.500 --> 00:02:37.500]  他用了這一個愛
[00:02:37.500 --> 00:02:42.500]  是一個阿嘎陪無條件的愛
[00:02:42.500 --> 00:02:46.500]  他在約翰福音三章十六節
[00:02:46.500 --> 00:02:49.500]  就第一次用到這一個愛
[00:02:49.500 --> 00:02:52.500]  在約翰一二三書裡面
[00:02:52.500 --> 00:02:55.500]  也多次的用這一個愛
[00:02:55.500 --> 00:03:00.500]  今天讓我們從剛才我們所念的這段經文裡面來看
[00:03:00.500 --> 00:03:03.500]  究竟這一個的愛
[00:03:03.500 --> 00:03:07.500]  怎樣才是我們可以對神的回應呢
[00:03:07.500 --> 00:03:13.500]  給大家想一想
[00:03:13.500 --> 00:03:16.500]  假如我說豬
[00:03:16.500 --> 00:03:19.500]  有什麼的圖片在你腦海裡面出現
[00:03:19.500 --> 00:03:28.500]  我們中國人很多的菜都是用豬來做的
[00:03:28.500 --> 00:03:30.500]  用豬肉來做
[00:03:30.500 --> 00:03:32.500]  但是豬
[00:03:32.500 --> 00:03:34.500]  一般我們可能不會想到
[00:03:34.500 --> 00:03:37.500]  第一個那麼可愛那麼乾淨的豬
[00:03:37.500 --> 00:03:40.500]  很多時候我們會想到的是那個
[00:03:40.500 --> 00:03:44.500]  在那個米水裡面來滾的那種豬
[00:03:44.500 --> 00:03:48.500]  其實我們對豬有的時候也不太公平
[00:03:48.500 --> 00:03:50.500]  聽說有些人
[00:03:50.500 --> 00:03:54.500]  有些地方他很窮
[00:03:54.500 --> 00:03:57.500]  他那種可以降溫
[00:03:57.500 --> 00:04:01.500]  降體溫的方法是什麼
[00:04:01.500 --> 00:04:06.500]  把泥巴踏在他的身體上面
[00:04:06.500 --> 00:04:09.500]  所以可能豬因為他很胖
[00:04:09.500 --> 00:04:15.500]  所以可能他就喜歡在那個泥巴裡面滾
[00:04:15.500 --> 00:04:18.500]  可以降溫
[00:04:18.500 --> 00:04:22.500]  假如我跟你說猴子你會想到什麼
[00:04:22.500 --> 00:04:33.500]  不曉得你會不會想到什麼
[00:04:33.500 --> 00:04:36.500]  看不見聽而不聞
[00:04:36.500 --> 00:04:41.500]  他們說是三個聰明的猴子
[00:04:41.500 --> 00:04:44.500]  就是骯髒的我們不看
[00:04:44.500 --> 00:04:46.500]  髒話我們也不聽
[00:04:46.500 --> 00:04:49.500]  不好的我們也不說出口
[00:04:49.500 --> 00:04:52.500]  但是一般我們會想到第一個
[00:04:52.500 --> 00:04:57.500]  那個猴子很喜歡模範別人
[00:04:57.500 --> 00:05:01.500]  第三個給你想像一下
[00:05:01.500 --> 00:05:06.500]  當我說教會你會想到什麼
[00:05:06.500 --> 00:05:10.500]  很自然的反應教堂
[00:05:10.500 --> 00:05:14.500]  這個是我好多年前在這個哈爾科夫
[00:05:14.500 --> 00:05:17.500]  就是現在在打仗的烏克蘭
[00:05:17.500 --> 00:05:20.500]  那邊的一個教會
[00:05:20.500 --> 00:05:22.500]  剛開戰不久的時候
[00:05:22.500 --> 00:05:27.500]  那個窗門都被在附近的一棟樓被炸壞
[00:05:27.500 --> 00:05:30.500]  他的窗門也被炸破了
[00:05:30.500 --> 00:05:33.500]  他的地下室我以前去的時候
[00:05:33.500 --> 00:05:38.500]  在那裡敬拜崇拜聚會的地方
[00:05:38.500 --> 00:05:43.500]  變成那個避難所
[00:05:43.500 --> 00:05:48.500]  假如我給你看這個你想到什麼
[00:05:48.500 --> 00:05:54.500]  有沒有想到教會裡面很可愛的弟兄姊妹
[00:05:54.500 --> 00:05:56.500]  當我跟你說基督徒的時候
[00:05:56.500 --> 00:06:00.500]  或者你跟人家說你是一個基督徒的時候
[00:06:00.500 --> 00:06:04.500]  人家會想到什麼呢
[00:06:04.500 --> 00:06:06.500]  有愛心
[00:06:06.500 --> 00:06:08.500]  但是從神的眼光
[00:06:08.500 --> 00:06:14.500]  他最重要的要看到的是什麼
[00:06:14.500 --> 00:06:17.500]  大家看到我上面那個小字嗎
[00:06:17.500 --> 00:06:19.500]  今天這個題目
[00:06:19.500 --> 00:06:27.500]  以行義愛神 追求聖潔 活向基督
[00:06:27.500 --> 00:06:29.500]  追求聖潔
[00:06:29.500 --> 00:06:32.500]  我們怎樣與世人有分別
[00:06:32.500 --> 00:06:37.500]  我們怎樣與其他的教徒有分別
[00:06:37.500 --> 00:06:40.500]  很多時候你跟人家傳福音
[00:06:40.500 --> 00:06:43.500]  你說基督教好
[00:06:43.500 --> 00:06:47.500]  人家會跟你回答一個什麼
[00:06:47.500 --> 00:06:50.500]  條條大路通羅馬
