
[00:00:00.000 --> 00:00:02.000]  丙姐妹主內平安
[00:00:02.000 --> 00:00:06.000]  在上個月尾週三祈禱會當中
[00:00:06.000 --> 00:00:09.200]  科牧師和嘉敏Ada傳道
[00:00:09.200 --> 00:00:11.900]  帶領我們一齊來討告讚美
[00:00:11.900 --> 00:00:13.400]  當日的主題是
[00:00:13.400 --> 00:00:15.400]  「叩聖復興我們」
[00:00:15.400 --> 00:00:18.200]  不知道你有沒有出席
[00:00:18.200 --> 00:00:19.000]  如果沒有的話
[00:00:19.000 --> 00:00:20.200]  你可以上網去聽
[00:00:20.200 --> 00:00:21.600]  我鼓勵你去聽
[00:00:21.600 --> 00:00:23.000]  提醒我們
[00:00:23.000 --> 00:00:24.400]  幾年的疫情過去了
[00:00:24.400 --> 00:00:25.900]  我們不單止要復上
[00:00:25.900 --> 00:00:28.200]  我們更加要復興
[00:00:28.200 --> 00:00:29.400]  我相信
[00:00:29.400 --> 00:00:32.100]  這一個呼聲也是我們吳小婷姐妹
[00:00:32.100 --> 00:00:33.700]  心靈裏面的吶喊
[00:00:33.700 --> 00:00:35.800]  是我們所渴求的
[00:00:35.800 --> 00:00:39.000]  我們渴望我們的生命能夠得到更新
[00:00:39.000 --> 00:00:40.600]  能夠得到焚興
[00:00:40.600 --> 00:00:45.100]  在十六世紀的時候
[00:00:45.100 --> 00:00:48.400]  德國有一個小鎮發生了一場瘟疫
[00:00:48.400 --> 00:00:51.000]  這個小鎮不是很大
[00:00:51.000 --> 00:00:54.300]  但是有千幾人因此死亡
[00:00:54.300 --> 00:00:56.000]  整個的小鎮就籠罩著
[00:00:56.000 --> 00:00:58.700]  很悲哀和無望的氣氛
[00:00:58.700 --> 00:01:01.500]  好像一個死城一樣
[00:01:01.500 --> 00:01:04.000]  在這個小鎮裏面有一位牧師
[00:01:04.000 --> 00:01:07.000]  他的名字叫做菲利高拉
[00:01:07.000 --> 00:01:09.700]  他很希望藉著聖經裏面的應許
[00:01:09.700 --> 00:01:14.700]  來安慰、鼓勵這個悲情的小鎮
[00:01:14.700 --> 00:01:17.200]  於是他寫了一首
[00:01:17.200 --> 00:01:21.000]  以興起為主題的詩歌
[00:01:21.000 --> 00:01:22.600]  興起起來
