
[00:00:00.000 --> 00:00:03.240]  好,不知道大家還記不記得
[00:00:03.240 --> 00:00:06.680]  因為上個星期沒有YS,有研習會
[00:00:06.680 --> 00:00:08.280]  不知道大家記不記得
[00:00:08.280 --> 00:00:11.160]  我們出埃及記的系列
[00:00:11.160 --> 00:00:13.680]  上次說到的是什麼系列呢?
[00:00:13.680 --> 00:00:17.480]  《鬥地主》
[00:00:17.480 --> 00:00:19.200]  《上帝鬥地主2》
[00:00:19.200 --> 00:00:20.560]  是的,是對的
[00:00:20.560 --> 00:00:22.360]  其實上次呢
[00:00:22.360 --> 00:00:24.360]  再提醒大家
[00:00:24.360 --> 00:00:26.800]  也有些時間可能不記得了
[00:00:26.800 --> 00:00:29.600]  其實上次就說到
[00:00:29.600 --> 00:00:31.840]  上帝出了最後一招
[00:00:31.840 --> 00:00:33.600]  用十災
[00:00:33.600 --> 00:00:37.360]  就殺了埃及人的頭生長子
[00:00:37.360 --> 00:00:40.240]  又逼法魯放以色列人離開埃及
[00:00:40.240 --> 00:00:42.960]  接著上帝就用雲柱火柱
[00:00:42.960 --> 00:00:45.120]  帶著那幫以色列人進去了
[00:00:45.120 --> 00:00:46.360]  開始向著
[00:00:46.360 --> 00:00:48.680]  其實應該是開始向著曠野
[00:00:48.680 --> 00:00:50.400]  來進發
[00:00:50.400 --> 00:00:51.080]  那麼
[00:00:51.080 --> 00:00:52.200]  這裡很有趣的
[00:00:52.200 --> 00:00:53.120]  即是
[00:00:53.120 --> 00:00:53.920]  雖然沒有提過
[00:00:53.920 --> 00:00:56.120]  不過我想故意說一點
[00:00:56.120 --> 00:00:58.680]  其實上帝是故意
[00:00:58.680 --> 00:01:01.960]  沒有直接帶他們走一條直路
[00:01:01.960 --> 00:01:03.960]  即是說他故意
[00:01:03.960 --> 00:01:07.400]  不會經過菲律師人的地方
[00:01:07.400 --> 00:01:10.040]  因為那幫菲律師人很好打
[00:01:10.040 --> 00:01:13.520]  他就不想那些百姓一開始就打仗
[00:01:13.520 --> 00:01:15.040]  就怕他們後悔
[00:01:15.040 --> 00:01:15.920]  腳底都軟了
[00:01:15.920 --> 00:01:17.440]  就要回埃及
[00:01:17.440 --> 00:01:20.040]  於是就繞了一點路
[00:01:20.040 --> 00:01:21.520]  就過了紅海
[00:01:21.520 --> 00:01:23.080]  過紅海的時候很明顯
[00:01:23.080 --> 00:01:25.320]  大家都很記得
[00:01:25.320 --> 00:01:28.040]  摩西就舉起他的手杖
[00:01:28.040 --> 00:01:30.160]  接著上帝就把紅海分開了
[00:01:30.160 --> 00:01:30.640]  對不對
[00:01:30.640 --> 00:01:33.360]  接著以色列人就走向乾地那裡
[00:01:33.360 --> 00:01:35.520]  那麼那幫法老王
[00:01:35.520 --> 00:01:36.760]  以及那幫追兵
[00:01:36.760 --> 00:01:39.120]  其實他們的兵馬全部都是
[00:01:39.120 --> 00:01:42.080]  全軍覆沒在紅海裡面的
[00:01:42.080 --> 00:01:43.640]  但是今天我們
[00:01:43.640 --> 00:01:45.560]  進入另一個系列了
[00:01:45.560 --> 00:01:46.600]  那是什麼名字呢
[00:01:46.600 --> 00:01:47.840]  阿嵐呢
[00:01:47.840 --> 00:01:49.200]  就很有創意
[00:01:49.200 --> 00:01:49.600]  對不對
[00:01:49.600 --> 00:01:51.760]  他就改了一個名字叫做
[00:01:51.760 --> 00:01:54.120]  過海有落
[00:01:54.120 --> 00:01:56.200]  我不知道大家聽了覺得怎樣
[00:01:56.200 --> 00:01:57.320]  我一聽呢
[00:01:57.320 --> 00:01:58.760]  就想起以前我經常
[00:01:58.760 --> 00:02:01.280]  飛那些亡命紅Van的時候
[00:02:01.280 --> 00:02:02.800]  叫下車
[00:02:02.800 --> 00:02:05.160]  叫不切就下不切車
[00:02:05.160 --> 00:02:06.240]  很有趣的
[00:02:06.240 --> 00:02:08.960]  但是我覺得這個名字也很貼切的
[00:02:08.960 --> 00:02:09.560]  為什麼呢
[00:02:09.560 --> 00:02:12.040]  因為其實
[00:02:12.040 --> 00:02:15.240]  以色列人在第十五章的下半部分
[00:02:15.240 --> 00:02:16.320]  去到十八章
[00:02:16.320 --> 00:02:18.280]  其實是在說神已經帶領他們
[00:02:18.280 --> 00:02:20.360]  過了紅海
[00:02:20.360 --> 00:02:21.680]  離開了埃及
[00:02:21.680 --> 00:02:24.320]  開始走進去曠野
[00:02:24.320 --> 00:02:26.600]  要向著西內山
[00:02:26.600 --> 00:02:32.040]  是神和百姓納約之前
[00:02:32.040 --> 00:02:34.560]  之前的一段路程
[00:02:34.560 --> 00:02:36.000]  由事件去分
[00:02:36.000 --> 00:02:37.200]  大家看到POWER POINT
[00:02:37.200 --> 00:02:39.560]  其實就有四大部分的
[00:02:39.560 --> 00:02:42.640]  就是十五章的
[00:02:42.640 --> 00:02:43.960]  二十二節開始
[00:02:43.960 --> 00:02:46.840]  第一件事是說苦水變甜
[00:02:46.840 --> 00:02:48.040]  接著去到十六章
[00:02:48.040 --> 00:02:51.560]  就說關於瑪拿和鵪鶉的事
[00:02:51.560 --> 00:02:54.920]  第十七章就是說擊打盤石出水
[00:02:54.920 --> 00:02:57.360]  以及亞馬力人爭戰
[00:02:57.360 --> 00:03:01.000]  到十八章就是葉蒂諾見摩西
[00:03:01.000 --> 00:03:04.240]  和選千夫長百夫長的
[00:03:04.240 --> 00:03:07.680]  以色列人離開了埃及之後
[00:03:07.680 --> 00:03:09.560]  其實身份就不同了
[00:03:09.560 --> 00:03:12.440]  他原先是奴隸
[00:03:12.440 --> 00:03:14.000]  奴隸是沒有自由
[00:03:14.000 --> 00:03:15.640]  現在有自由了
[00:03:15.640 --> 00:03:17.440]  又走在曠野裡面
[00:03:17.440 --> 00:03:20.600]  但是其實是一個很新的環境
[00:03:20.600 --> 00:03:23.360]  就好像你們近年也會的
[00:03:23.360 --> 00:03:24.960]  就是多朋友去移民
[00:03:24.960 --> 00:03:26.680]  去到一個新的環境
[00:03:26.680 --> 00:03:28.680]  甚至有一個新的身份
[00:03:28.680 --> 00:03:29.800]  以色列人一樣
[00:03:29.800 --> 00:03:31.840]  他去了新環境
[00:03:31.840 --> 00:03:33.640]  並且更加重要
[00:03:33.640 --> 00:03:35.800]  我們要看的是他的身份
[00:03:35.800 --> 00:03:38.960]  對於其實在埃及生活了
[00:03:38.960 --> 00:03:42.080]  大約有四百三十年
[00:03:42.080 --> 00:03:42.880]  是的
[00:03:42.880 --> 00:03:46.440]  但是做奴隸也做了差不多一百年
[00:03:46.440 --> 00:03:48.000]  有很多的以色列人
[00:03:48.000 --> 00:03:49.560]  究竟他們知不知道
[00:03:49.560 --> 00:03:52.760]  怎麼去做神的兒女呢
[00:03:52.760 --> 00:03:58.880]  所以今天我們就講的經文
[00:03:58.880 --> 00:04:02.440]  是的 下一張
[00:04:02.440 --> 00:04:07.120]  我們就會講出埃及記的十五章
[00:04:07.120 --> 00:04:09.040]  二十二至二十七節
[00:04:09.040 --> 00:04:10.760]  我改了一個題目
[00:04:10.760 --> 00:04:15.760]  叫做第一站吃苦
[00:04:15.760 --> 00:04:17.000]  問問大家
[00:04:17.000 --> 00:04:21.560]  什麼情況之下你會覺得苦呢
[00:04:21.560 --> 00:04:26.960]  想做的事做不到
[00:04:26.960 --> 00:04:30.680]  會不會呢
[00:04:30.680 --> 00:04:31.640]  有沒有呢
[00:04:31.640 --> 00:04:33.280]  你們即時想起
[00:04:33.280 --> 00:04:37.840]  會不會又是一些你想得到的事
[00:04:37.840 --> 00:04:39.240]  拿不到呢
[00:04:39.240 --> 00:04:42.160]  又或者是很用心做事
[00:04:42.160 --> 00:04:45.000]  升職升職都升不到我
[00:04:45.000 --> 00:04:46.760]  會不會呢
[00:04:46.760 --> 00:04:48.760]  還是你們可能覺得
[00:04:48.760 --> 00:04:50.840]  有些事你都等了很久
[00:04:50.840 --> 00:04:55.760]  但是還是等不到
[00:04:55.760 --> 00:04:57.520]  都有人入頭
[00:04:57.520 --> 00:04:59.920]  這個會多些人入頭的應該
[00:04:59.920 --> 00:05:01.360]  就是經常加班
[00:05:01.360 --> 00:05:03.520]  上班沒有下班
[00:05:03.520 --> 00:05:05.200]  會不會呢
[00:05:05.200 --> 00:05:06.960]  是的 還是有時
[00:05:06.960 --> 00:05:10.120]  你知最近天氣很差
[00:05:10.120 --> 00:05:11.280]  每個人都生病
[00:05:11.280 --> 00:05:12.200]  我不是很想生病
[00:05:12.200 --> 00:05:14.560]  但是怎麼又輪到我生病
[00:05:14.560 --> 00:05:16.080]  你都覺得很苦呢
[00:05:16.080 --> 00:05:17.400]  會不會
[00:05:17.400 --> 00:05:19.800]  其實通常在苦裡面
[00:05:19.800 --> 00:05:21.600]  我們都有很多情緒反應的
[00:05:21.600 --> 00:05:23.160]  我不知道大家會怎樣
[00:05:23.160 --> 00:05:25.040]  你會不會是
[00:05:25.040 --> 00:05:27.880]  都沒有辦法的
[00:05:27.880 --> 00:05:28.560]  忍氣吞聲
[00:05:28.560 --> 00:05:29.880]  還是你會發脾氣
[00:05:29.880 --> 00:05:31.040]  你很失望
[00:05:31.040 --> 00:05:33.800]  或者是對那件事是想放棄呢
[00:05:33.800 --> 00:05:36.440]  上個星期三晚
[00:05:36.440 --> 00:05:37.840]  我不知道你在哪
[00:05:37.840 --> 00:05:40.960]  上個星期三晚你在哪
[00:05:40.960 --> 00:05:42.680]  記一下
[00:05:42.680 --> 00:05:44.720]  如果大家有看新聞
[00:05:44.720 --> 00:05:45.680]  其實我是想說
[00:05:45.680 --> 00:05:46.640]  上個星期三晚
[00:05:46.640 --> 00:05:49.680]  黃大仙區突然間大停電
[00:05:49.680 --> 00:05:51.400]  大家知不知道
[00:05:51.400 --> 00:05:53.400]  那晚很熱的
[00:05:53.400 --> 00:05:55.160]  我就看新聞
[00:05:55.160 --> 00:05:56.440]  我其實看新聞才知道
[00:05:56.440 --> 00:05:58.800]  因為我都在家裡享受冷氣
[00:05:58.800 --> 00:06:01.040]  我看新聞的時候
[00:06:01.040 --> 00:06:03.840]  我就看到人們訪問街坊
[00:06:03.840 --> 00:06:07.640]  很多人其實還沒有回家
[00:06:07.640 --> 00:06:09.920]  就訪問街坊的時候
[00:06:09.920 --> 00:06:11.280]  有街坊就說
[00:06:11.280 --> 00:06:13.560]  我住十幾樓的
[00:06:13.560 --> 00:06:15.720]  很怕這樣走樓梯
[00:06:15.720 --> 00:06:17.520]  回到家又黑漆漆沒電
[00:06:17.520 --> 00:06:18.520]  全身汗
[00:06:18.520 --> 00:06:20.440]  那我不如就在街上
[00:06:20.440 --> 00:06:22.880]  坐在那裡等一等
[00:06:22.880 --> 00:06:23.800]  那大家知不知道
[00:06:23.800 --> 00:06:26.960]  結果等了多少個小時
[00:06:26.960 --> 00:06:28.600]  要看新聞
[00:06:28.600 --> 00:06:31.040]  他們等了差不多四個小時
[00:06:31.040 --> 00:06:34.080]  但是影響都挺大的
[00:06:34.080 --> 00:06:36.840]  那這件事又令我想起
[00:06:36.840 --> 00:06:39.800]  其實我以前去緬甸短孫的時候
[00:06:39.800 --> 00:06:41.400]  差不多每個星期
[00:06:41.400 --> 00:06:43.000]  在寒季的時候
[00:06:43.000 --> 00:06:45.800]  都會停電
[00:06:45.800 --> 00:06:47.640]  那我那時候就是習慣
[00:06:47.640 --> 00:06:49.040]  停電怎麼辦呢
[00:06:49.040 --> 00:06:52.400]  可能你說家裡有電筒之類的
[00:06:52.400 --> 00:06:55.320]  但是其實緬甸就比較落後
[00:06:55.320 --> 00:06:59.760]  所以通常我就只是點蠟燭
[00:06:59.760 --> 00:07:01.840]  然後去做不同的事
[00:07:01.840 --> 00:07:03.360]  例如什麼呢
[00:07:03.360 --> 00:07:06.680]  就會是煮飯
[00:07:06.680 --> 00:07:07.720]  你們有沒有試過
[00:07:07.720 --> 00:07:09.520]  很浪漫我點著蠟燭煮飯
[00:07:09.520 --> 00:07:12.160]  為什麼點著蠟燭可以煮飯呢
[00:07:12.160 --> 00:07:13.720]  不是沒有電嗎
[00:07:13.720 --> 00:07:15.880]  原因是因為我用石油器的
[00:07:15.880 --> 00:07:18.840]  ok 你會想像到
[00:07:18.840 --> 00:07:21.320]  還有一些家裡用石油器來煮飯
[00:07:21.320 --> 00:07:23.000]  還有洗澡
[00:07:23.000 --> 00:07:24.040]  熱也要洗澡
[00:07:24.040 --> 00:07:25.600]  如果有水是吧
[00:07:25.600 --> 00:07:26.760]  但是黑漆漆的
[00:07:26.760 --> 00:07:28.360]  又沒有熱水
[00:07:28.360 --> 00:07:31.360]  對於城市人來說
[00:07:31.360 --> 00:07:33.920]  其實我想你不是很習慣
[00:07:33.920 --> 00:07:35.240]  沒有電的生活
[00:07:35.240 --> 00:07:37.560]  因為尤其是大家都是
[00:07:37.560 --> 00:07:38.760]  機不離手的
[00:07:38.760 --> 00:07:41.920]  你的手機已經是要用電了
[00:07:41.920 --> 00:07:43.000]  是吧
[00:07:43.000 --> 00:07:44.560]  但是如果你問我
[00:07:44.560 --> 00:07:47.360]  沒有電是不是很難捱呢
[00:07:47.360 --> 00:07:48.400]  我會跟你說
[00:07:48.400 --> 00:07:50.560]  其實沒有水更辛苦
[00:07:50.560 --> 00:07:51.560]  是吧
[00:07:51.560 --> 00:07:52.560]  大家有沒有想過
[00:07:52.560 --> 00:07:55.120]  在香港其實你都可能聽過
[00:07:55.120 --> 00:07:56.560]  有些地區都試過
[00:07:56.560 --> 00:07:57.680]  又是沒有水
[00:07:57.680 --> 00:07:59.040]  那沒有水怎麼辦呢
[00:07:59.040 --> 00:08:02.600]  沒有水就自然會有水車去到附近
[00:08:02.600 --> 00:08:04.200]  然後人們就拿著桶子
[00:08:04.200 --> 00:08:05.560]  下去裝水的
[00:08:05.560 --> 00:08:07.280]  你有沒有見過這種場景
[00:08:07.280 --> 00:08:11.520]  或者你們有沒有試過打水
[00:08:11.520 --> 00:08:13.640]  我聽到有人說打水
[00:08:13.640 --> 00:08:14.320]  是吧
[00:08:14.320 --> 00:08:15.440]  也有的是吧
[00:08:15.440 --> 00:08:18.040]  是吧
[00:08:18.040 --> 00:08:19.760]  但是在緬甸
[00:08:19.760 --> 00:08:21.840]  就沒有打水這回事的
[00:08:21.840 --> 00:08:24.440]  因為根本都沒有水車供應
[00:08:24.440 --> 00:08:27.000]  通常沒有水就真的很慘
[00:08:27.000 --> 00:08:29.840]  我還記得宿舍就會安裝
[00:08:29.840 --> 00:08:32.080]  幾瓶那些很大瓶的
[00:08:32.080 --> 00:08:33.680]  平時我們好像蒸餾水瓶
[00:08:33.680 --> 00:08:35.720]  很大瓶那些水瓶
[00:08:35.720 --> 00:08:37.200]  安裝著水
[00:08:37.200 --> 00:08:40.720]  通常沒有水那段時間
[00:08:40.720 --> 00:08:45.280]  你吃了碗啊杯啊吃完東西
[00:08:45.280 --> 00:08:47.040]  那你就不敢洗了
[00:08:47.040 --> 00:08:48.800]  因為要用水的嘛
[00:08:48.800 --> 00:08:51.280]  有時候慘到
[00:08:51.280 --> 00:08:55.960]  都會去到真的不敢洗澡
[00:08:55.960 --> 00:08:57.440]  為什麼會這樣呢
[00:08:57.440 --> 00:08:59.920]  因為其實最擔心的那件事
[00:08:59.920 --> 00:09:01.440]  就是沒有水洗廁所
[00:09:01.440 --> 00:09:02.960]  就最麻煩了
[00:09:02.960 --> 00:09:04.200]  是呀
[00:09:04.200 --> 00:09:05.440]  沒有想過吧
[00:09:05.440 --> 00:09:07.720]  那回到今晚了
[00:09:07.720 --> 00:09:10.040]  今晚我跟大家分享的經文
[00:09:10.040 --> 00:09:13.000]  其實是說摩西帶著以色列人
[00:09:13.000 --> 00:09:15.720]  出埃及之後第一件發生的事
[00:09:15.720 --> 00:09:18.120]  那就是關於腐水的
[00:09:18.120 --> 00:09:19.560]  那神呢
[00:09:19.560 --> 00:09:22.480]  想走在曠野裡面的以色列人
[00:09:22.480 --> 00:09:25.480]  和今天的我們說些什麼呢
[00:09:25.480 --> 00:09:28.280]  不如我們一起先祈禱好嗎
[00:09:28.280 --> 00:09:36.320]  神啊主耶穌我們多謝你
[00:09:36.320 --> 00:09:38.400]  今晚讓我們再一次在這裡
[00:09:38.400 --> 00:09:41.160]  一起去聆聽你的說話
[00:09:41.160 --> 00:09:43.320]  一起在神你的話語裡面
[00:09:43.320 --> 00:09:46.080]  真的教導我們
[00:09:46.080 --> 00:09:48.400]  讓我們知道每一件事
[00:09:48.400 --> 00:09:50.800]  真的用神你的眼光去看
[00:09:50.800 --> 00:09:52.560]  並且你的說話
[00:09:52.560 --> 00:09:54.480]  能夠成為我們腳前的燈
[00:09:54.480 --> 00:09:57.160]  路上的光去指引我們
[00:09:57.160 --> 00:09:59.400]  求你開我們眼開我們耳朵
[00:09:59.400 --> 00:10:02.280]  讓我們能夠聽得明看得見
[00:10:02.280 --> 00:10:03.040]  多謝你
[00:10:03.040 --> 00:10:03.800]  同主明求
[00:10:03.800 --> 00:10:05.520]  Amen
[00:10:05.520 --> 00:10:06.040]  好
[00:10:06.040 --> 00:10:07.960]  那我也想先請大家讀一讀
[00:10:07.960 --> 00:10:09.160]  今晚的經文
[00:10:09.160 --> 00:10:10.240]  出埃及記
[00:10:10.240 --> 00:10:11.000]  十五章
[00:10:11.000 --> 00:10:14.480]  二十二至二十七節
[00:10:14.480 --> 00:10:15.840]  好預備
[00:10:15.840 --> 00:10:17.320]  一二三
[00:10:17.320 --> 00:10:19.640]  摩西領以色列人
[00:10:19.640 --> 00:10:22.080]  從紅海往前行
[00:10:22.080 --> 00:10:24.400]  到了舒爾的曠野
[00:10:24.400 --> 00:10:26.840]  在曠野走了三天
[00:10:26.840 --> 00:10:28.600]  找不著水
[00:10:28.600 --> 00:10:30.040]  到了瑪拉
[00:10:30.040 --> 00:10:32.480]  不能喝那裡的水
[00:10:32.480 --> 00:10:34.040]  因為水苦
[00:10:34.040 --> 00:10:37.280]  所以那地名叫瑪拉
[00:10:37.280 --> 00:10:40.880]  百姓就向摩西法院言說
[00:10:40.880 --> 00:10:43.120]  我們學什麼呢
[00:10:43.120 --> 00:10:45.440]  摩西呼求耶和華
[00:10:45.440 --> 00:10:49.200]  耶和華指示他一棵樹
[00:10:49.200 --> 00:10:51.920]  他把樹雕在水裡
[00:10:51.920 --> 00:10:54.160]  水就變甜了
[00:10:54.160 --> 00:10:58.320]  耶和華在那裡為他們定了律例典章
[00:10:58.320 --> 00:11:01.840]  在那裡試驗他們
[00:11:01.840 --> 00:11:07.880]  又說你若留意聽耶和華你的神的話
[00:11:07.880 --> 00:11:10.840]  又憑我眼中看為正的事
[00:11:10.840 --> 00:11:12.760]  留心聽我的誡命
[00:11:12.760 --> 00:11:14.960]  守我一切的律例
[00:11:14.960 --> 00:11:18.400]  我就不將所家與埃及人的疾病
[00:11:18.400 --> 00:11:20.120]  加在你身上
[00:11:20.120 --> 00:11:23.400]  因為我耶和華是醫治你的
[00:11:23.400 --> 00:11:25.000]  他們到了以臨
[00:11:25.000 --> 00:11:27.720]  在那裡有十二股水泉
[00:11:27.720 --> 00:11:29.440]  七十火鐘樹
[00:11:29.440 --> 00:11:33.160]  他們就在那裡的水邊安庭
[00:11:33.160 --> 00:11:35.320]  好 謝謝
[00:11:35.320 --> 00:11:39.440]  其實十五章第二至三節
[00:11:39.440 --> 00:11:44.200]  其實就說到摩西帶著近二百萬
[00:11:44.200 --> 00:11:47.240]  二百萬的以色列民過了紅海
[00:11:47.240 --> 00:11:51.640]  接著就向著西內山的方向進發
[00:11:51.640 --> 00:11:55.280]  他們當時就去了一個叫舒爾的曠野
[00:11:55.280 --> 00:11:58.200]  走了三天都找不到水
[00:11:58.200 --> 00:11:59.760]  又男又女
[00:11:59.760 --> 00:12:01.040]  又老又亂
[00:12:01.040 --> 00:12:02.800]  加上還有很多新竹
[00:12:02.800 --> 00:12:07.240]  如果你記得他們帶著這些新竹向埃及地出來
[00:12:07.240 --> 00:12:08.480]  找不到水
[00:12:08.480 --> 00:12:12.280]  慢慢要喝的水就越來越少
[00:12:12.280 --> 00:12:15.640]  之後其實他們去了一個地方
[00:12:15.640 --> 00:12:16.920]  叫做馬拉
[00:12:16.920 --> 00:12:20.400]  我們可以看看這個地圖
[00:12:20.400 --> 00:12:23.080]  這幅地圖如果你看到
[00:12:23.080 --> 00:12:26.560]  應該有一條綠色的線
[00:12:26.560 --> 00:12:28.240]  我指著三個地方
[00:12:28.240 --> 00:12:31.040]  那條綠色線就是他們出埃及
[00:12:31.040 --> 00:12:35.600]  走進去西內山的路線
[00:12:35.600 --> 00:12:38.960]  你會看到其實馬拉
[00:12:38.960 --> 00:12:43.480]  在西賴半島的西北邊
[00:12:43.480 --> 00:12:47.040]  這個地方為什麼叫馬拉呢
[00:12:47.040 --> 00:12:49.600]  其實原因是那裡是有水
[00:12:49.600 --> 00:12:52.880]  百姓是立刻衝去想著喝
[00:12:52.880 --> 00:12:54.280]  誰知一喝
[00:12:54.280 --> 00:12:55.680]  苦的
[00:12:55.680 --> 00:13:00.400]  所以馬拉其實有個意思是苦
[00:13:00.400 --> 00:13:05.080]  這個名其實在聖經其他地方有用過
[00:13:05.080 --> 00:13:08.000]  不知大家有沒有記得魯德記
[00:13:08.000 --> 00:13:09.160]  拿柯米
[00:13:09.160 --> 00:13:13.280]  他的丈夫和他的兒子死了之後
[00:13:13.280 --> 00:13:16.560]  他改了自己的名字叫馬拉
[00:13:16.560 --> 00:13:20.960]  原因就是他覺得自己是一個苦命的人
[00:13:20.960 --> 00:13:25.400]  所以馬拉就有一個苦的意思
[00:13:25.400 --> 00:13:27.480]  可能我們又問
[00:13:27.480 --> 00:13:34.200]  其實究竟為什麼那裡的水會苦
[00:13:34.200 --> 00:13:37.840]  又有多苦呢
[00:13:37.840 --> 00:13:40.080]  是不是像我們中國人
[00:13:40.080 --> 00:13:42.240]  通常你說很苦很苦
[00:13:42.240 --> 00:13:45.960]  可能是想起喝廿四味很苦
[00:13:45.960 --> 00:13:48.200]  有解經書說
[00:13:48.200 --> 00:13:50.520]  可能那裡的水本身
[00:13:50.520 --> 00:13:56.920]  是含有很濃的抗鹽
[00:13:56.920 --> 00:13:58.520]  不知道大家有沒有試過
[00:13:58.520 --> 00:14:01.160]  當你吃一些菜
[00:14:01.160 --> 00:14:03.920]  加了很多鹽下去之後
[00:14:03.920 --> 00:14:05.560]  你會覺得苦的
[00:14:05.560 --> 00:14:06.080]  是的
[00:14:06.080 --> 00:14:08.280]  確實是會的
[00:14:08.280 --> 00:14:10.880]  當然這是其中一個說法
[00:14:10.880 --> 00:14:12.880]  但是我們看聖經
[00:14:12.880 --> 00:14:15.480]  它沒有特別解釋為什麼苦
[00:14:15.480 --> 00:14:17.200]  只是告訴我們
[00:14:17.200 --> 00:14:19.560]  那裡的水苦得
[00:14:19.560 --> 00:14:21.680]  那些以色列人是不可以喝
[00:14:21.680 --> 00:14:23.680]  不可以解渴的
[00:14:23.680 --> 00:14:29.200]  我們記得以前在埃及的時候
[00:14:29.200 --> 00:14:31.200]  那裡有一條河
[00:14:31.200 --> 00:14:32.160]  我也有提過
[00:14:32.160 --> 00:14:33.720]  河裡有鱷魚
[00:14:33.720 --> 00:14:35.040]  記不記得
[00:14:35.040 --> 00:14:37.320]  有一條尼羅河
[00:14:37.320 --> 00:14:40.440]  以色列人在埃及地生活了這麼久
[00:14:40.440 --> 00:14:42.160]  其實他們不用自己找水
[00:14:42.160 --> 00:14:44.480]  他們去河裡就可以有水
[00:14:44.480 --> 00:14:46.200]  又不用自己挖井
[00:14:46.200 --> 00:14:49.880]  但是現在他們到了埃及的第一個挑戰
[00:14:49.880 --> 00:14:52.680]  就是找不到水喝
[00:14:52.680 --> 00:14:55.120]  到他們找到
[00:14:55.120 --> 00:14:57.200]  又喝不到
[00:14:57.200 --> 00:14:59.000]  那真的很慘的
[00:14:59.000 --> 00:15:01.040]  一般人沒有水喝
[00:15:01.040 --> 00:15:03.200]  其實可能你聽過
[00:15:03.200 --> 00:15:05.680]  有些人去野外挑戰
[00:15:05.680 --> 00:15:08.480]  沒有水喝三至五天就會死的
[00:15:08.480 --> 00:15:10.400]  因為脫水
[00:15:10.400 --> 00:15:11.560]  那些以色列人
[00:15:11.560 --> 00:15:14.760]  究竟他們面對這個情況有什麼反應呢
[00:15:14.760 --> 00:15:19.720]  那我們可以繼續看下去
[00:15:19.720 --> 00:15:23.200]  我們看到其實在二十四節
[00:15:23.200 --> 00:15:27.400]  那些百姓就跟摩西發怨言
[00:15:27.400 --> 00:15:31.440]  這個是一個很大的對比
[00:15:31.440 --> 00:15:35.000]  因為其實十五章初頭
[00:15:35.000 --> 00:15:36.480]  雖然我們沒有提到
[00:15:36.480 --> 00:15:38.000]  但是其實是在說什麼呢
[00:15:38.000 --> 00:15:40.520]  在說他們剛剛過完紅海
[00:15:40.520 --> 00:15:41.640]  很開心
[00:15:41.640 --> 00:15:45.200]  於是摩西就作歌
[00:15:45.200 --> 00:15:46.760]  歌頌神
[00:15:46.760 --> 00:15:47.680]  又在讚美
[00:15:47.680 --> 00:15:49.320]  說你很厲害
[00:15:49.320 --> 00:15:51.000]  你很慈愛
[00:15:51.000 --> 00:15:52.360]  又引領我們
[00:15:52.360 --> 00:15:53.880]  跟你就真的很好
[00:15:53.880 --> 00:15:56.040]  又跳舞又擊鼓
[00:15:56.040 --> 00:15:58.240]  但是當他走到
[00:15:58.240 --> 00:16:00.080]  就是入曠野
[00:16:00.080 --> 00:16:02.480]  走了其實也不是很久
[00:16:02.480 --> 00:16:03.520]  三天
[00:16:03.520 --> 00:16:04.680]  走了三天而已
[00:16:04.680 --> 00:16:06.480]  他就發怨言
[00:16:06.480 --> 00:16:08.280]  那是因為找不到水
[00:16:08.280 --> 00:16:08.880]  是不是
[00:16:08.880 --> 00:16:10.280]  那些水有苦
[00:16:10.280 --> 00:16:12.120]  他埋怨摩西就說
[00:16:12.120 --> 00:16:14.120]  那我喝什麼
[00:16:14.120 --> 00:16:15.160]  但是
[00:16:15.160 --> 00:16:16.680]  這裡其實是看得到
[00:16:16.680 --> 00:16:17.880]  以色列人
[00:16:17.880 --> 00:16:20.920]  他之前那種讚美
[00:16:20.920 --> 00:16:22.160]  感謝神的心
[00:16:22.160 --> 00:16:24.480]  其實很快就消失了
