
[00:00:00.000 --> 00:00:02.000]  各位姐妹早安
[00:00:02.000 --> 00:00:04.000]  我們先做一次同心祈禱
[00:00:04.000 --> 00:00:10.480]  我們要向你獻上感恩
[00:00:10.480 --> 00:00:13.360]  你讓我們今天有這麼好的清晨
[00:00:13.360 --> 00:00:15.360]  在你的殿當中去崇拜
[00:00:15.360 --> 00:00:18.960]  願你給我們一份很專心
[00:00:18.960 --> 00:00:20.400]  很投入
[00:00:20.400 --> 00:00:22.400]  又集中在你面前的心
[00:00:22.400 --> 00:00:24.000]  願每人口中的言語
[00:00:24.000 --> 00:00:25.600]  弟兄姊妹之間心思意念
[00:00:25.600 --> 00:00:27.600]  蒙聖靈的啟迪蒙主的月立
[00:00:27.600 --> 00:00:29.600]  禱告奉耶穌基督的名
[00:00:29.600 --> 00:00:31.600]  各位弟兄姊妹
[00:00:31.600 --> 00:00:33.600]  今天是聖靈降臨節
[00:00:33.600 --> 00:00:37.600]  聖靈降臨節是教會一個很重要
[00:00:37.600 --> 00:00:39.600]  很重要的日子
[00:00:39.600 --> 00:00:41.600]  說三次因為非常重要
[00:00:41.600 --> 00:00:45.600]  在教會裡面每一年我們有兩次加入教會的聖禮
[00:00:45.600 --> 00:00:47.600]  所以今天有弟兄姊妹預備加入教會
[00:00:47.600 --> 00:00:49.600]  一次是聖靈降臨節
[00:00:49.600 --> 00:00:51.600]  另一次就是聖誕節
[00:00:51.600 --> 00:00:53.600]  聖靈降臨節同時代表教會的開始
[00:00:53.600 --> 00:00:55.600]  所以可以說是教會的生日
[00:00:55.600 --> 00:00:57.600]  聖靈降臨節代表著
[00:00:57.600 --> 00:00:59.600]  上帝的靈在我們當中
[00:00:59.600 --> 00:01:01.600]  充滿著很多的能力
[00:01:01.600 --> 00:01:05.600]  所以今天我的講題是滿有能力
[00:01:05.600 --> 00:01:07.600]  不過首先我想問問大家
[00:01:07.600 --> 00:01:09.600]  你對聖靈有多少認識?
[00:01:09.600 --> 00:01:13.600]  聖靈對你來說是哪一位?
[00:01:13.600 --> 00:01:15.600]  可能你說牧師
[00:01:15.600 --> 00:01:17.600]  聖靈就是聖靈
[00:01:17.600 --> 00:01:19.600]  聖靈就是
[00:01:19.600 --> 00:01:21.600]  三位一的上帝
[00:01:21.600 --> 00:01:23.600]  聖父聖子就是聖靈
[00:01:23.600 --> 00:01:25.600]  三位一的其中一個就是聖靈
[00:01:25.600 --> 00:01:27.600]  還有呢?
[00:01:27.600 --> 00:01:29.600]  你對聖靈有什麼認識?
[00:01:29.600 --> 00:01:31.600]  聖靈就是聖靈
[00:01:31.600 --> 00:01:33.600]  可能想了很久都想不到很多內容
[00:01:33.600 --> 00:01:35.600]  因為我們對聖靈的理解
[00:01:35.600 --> 00:01:37.600]  其實可能真的比較少
[00:01:37.600 --> 00:01:39.600]  回想一下過去你在教會裡面
[00:01:39.600 --> 00:01:41.600]  無論你自己查聖經
[00:01:41.600 --> 00:01:43.600]  或者參與崇拜聽道
[00:01:43.600 --> 00:01:45.600]  有多少的信息是很專注
[00:01:45.600 --> 00:01:47.600]  只是講聖靈的?
[00:01:47.600 --> 00:01:49.600]  其實可能很少
[00:01:49.600 --> 00:01:51.600]  講創造天地的聖父可能很多
[00:01:51.600 --> 00:01:53.600]  講舊約
[00:01:53.600 --> 00:01:55.600]  創造,以色列人的故事
[00:01:55.600 --> 00:01:57.600]  上帝怎樣讓以色列人有很多的力量
[00:01:57.600 --> 00:01:59.600]  在舊約裡面在講創造天地的耶和華上帝
[00:01:59.600 --> 00:02:01.600]  講耶穌的更多
[00:02:01.600 --> 00:02:03.600]  我們的信仰是基督中心
[00:02:03.600 --> 00:02:05.600]  所以耶穌的事蹟
[00:02:05.600 --> 00:02:07.600]  講很多
[00:02:07.600 --> 00:02:09.600]  甚至你記不記得我們剛開始
[00:02:09.600 --> 00:02:11.600]  我們去重讀史徒信經
[00:02:11.600 --> 00:02:13.600]  應該差不多會背了
[00:02:13.600 --> 00:02:15.600]  應該大部份的影子都會背
[00:02:15.600 --> 00:02:17.600]  或者有些印象
[00:02:17.600 --> 00:02:19.600]  史徒信經講上帝創造天地的天父
[00:02:19.600 --> 00:02:21.600]  有些內容的
[00:02:21.600 --> 00:02:23.600]  創造天地的主
[00:02:23.600 --> 00:02:25.600]  然後講耶穌更多內容
[00:02:25.600 --> 00:02:27.600]  講耶穌是我們的救主
[00:02:27.600 --> 00:02:29.600]  他是童貞女瑪麗亞所生
[00:02:29.600 --> 00:02:31.600]  本都比拉多手下受難等等
[00:02:31.600 --> 00:02:33.600]  弟兄姊妹你有沒有發現
[00:02:33.600 --> 00:02:35.600]  講到聖靈
[00:02:35.600 --> 00:02:37.600]  在史徒信經有多少內容
[00:02:37.600 --> 00:02:39.600]  如果我們現在中文背的
[00:02:39.600 --> 00:02:41.600]  史徒信經就只有四個字
[00:02:41.600 --> 00:02:43.600]  那四個字叫做「我信聖靈」
[00:02:43.600 --> 00:02:45.600]  沒有了
[00:02:45.600 --> 00:02:47.600]  是不是
[00:02:47.600 --> 00:02:49.600]  講完了好像
[00:02:49.600 --> 00:02:51.600]  好像沒有內容
[00:02:51.600 --> 00:02:53.600]  當然不是沒有內容
[00:02:53.600 --> 00:02:55.600]  因為當時教會相信
[00:02:55.600 --> 00:02:57.600]  聖靈就是當耶穌
[00:02:57.600 --> 00:02:59.600]  受死埋葬
[00:02:59.600 --> 00:03:01.600]  復活升天
[00:03:01.600 --> 00:03:03.600]  然後就猜拳聖靈來到人的當中
[00:03:03.600 --> 00:03:05.600]  聖靈就在我們當中
[00:03:05.600 --> 00:03:07.600]  所以不需要再描述很多
[00:03:07.600 --> 00:03:09.600]  因為我們應該最熟悉聖靈
[00:03:09.600 --> 00:03:11.600]  今時今日我們沒有見到耶穌
[00:03:11.600 --> 00:03:13.600]  起碼耶穌不會像肉身那樣出現
[00:03:13.600 --> 00:03:15.600]  我們又沒有見到創造天地的父
[00:03:15.600 --> 00:03:17.600]  雖然見到很多萬物
[00:03:17.600 --> 00:03:19.600]  但是我們應該每一天
[00:03:19.600 --> 00:03:21.600]  每一時每一刻都體會
[00:03:21.600 --> 00:03:23.600]  聖靈同在
[00:03:23.600 --> 00:03:25.600]  是不是
[00:03:25.600 --> 00:03:27.600]  應該是
[00:03:27.600 --> 00:03:29.600]  感覺上不是
[00:03:29.600 --> 00:03:31.600]  為什麼會這樣
[00:03:31.600 --> 00:03:33.600]  回到這段經文
[00:03:33.600 --> 00:03:35.600]  我們再一次看看聖靈
[00:03:35.600 --> 00:03:37.600]  是哪一位
[00:03:37.600 --> 00:03:39.600]  又或者聖靈充滿了什麼意義
[00:03:39.600 --> 00:03:41.600]  這段經文講的就是
[00:03:41.600 --> 00:03:43.600]  今天這個日子我們叫做五秦節
[00:03:43.600 --> 00:03:45.600]  有很多大英姐妹會問
[00:03:45.600 --> 00:03:47.600]  為什麼今年洗禮這麼早
[00:03:47.600 --> 00:03:49.600]  有沒有記得
[00:03:49.600 --> 00:03:51.600]  今天5月15日這麼早
[00:03:51.600 --> 00:03:53.600]  不是去到6月頭嗎
[00:03:53.600 --> 00:03:55.600]  回教會久一點
[00:03:55.600 --> 00:03:57.600]  大英姐妹可能會認識到
[00:03:57.600 --> 00:03:59.600]  每一年的聖靈降臨節都是不同日子
[00:03:59.600 --> 00:04:01.600]  和聖誕節不同
[00:04:01.600 --> 00:04:03.600]  所以大英姐妹經常跟我說
[00:04:03.600 --> 00:04:05.600]  我邀請大英姐妹洗禮加入教會
[00:04:05.600 --> 00:04:07.600]  她就說聖誕節先
[00:04:07.600 --> 00:04:09.600]  我說為什麼很容易記得
[00:04:09.600 --> 00:04:11.600]  12月25日一定記得
[00:04:11.600 --> 00:04:13.600]  5月15日有時有6月3日有時有5月31日
[00:04:13.600 --> 00:04:15.600]  每年都不同
[00:04:15.600 --> 00:04:17.600]  不記得怎麼辦
[00:04:17.600 --> 00:04:19.600]  我就說其實有不同的意義
[00:04:19.600 --> 00:04:21.600]  所以每年聖靈降臨節不同
[00:04:21.600 --> 00:04:23.600]  因為聖靈降臨節其實是教會傳統
[00:04:23.600 --> 00:04:25.600]  其中一個很重要的日子叫做五秦節
[00:04:25.600 --> 00:04:27.600]  五秦節怎麼計算都很簡單
[00:04:27.600 --> 00:04:29.600]  是由復活節之後數下去第五十日
[00:04:29.600 --> 00:04:31.600]  耶穌基督復活之後
[00:04:31.600 --> 00:04:33.600]  四十日就升天
[00:04:33.600 --> 00:04:35.600]  所以前一個禮拜四
[00:04:35.600 --> 00:04:37.600]  就是升天日
[00:04:37.600 --> 00:04:39.600]  數多十日
[00:04:39.600 --> 00:04:41.600]  今天就是聖靈降臨的日子
[00:04:41.600 --> 00:04:43.600]  所以我們知道在歷法上
[00:04:43.600 --> 00:04:45.600]  計算
[00:04:45.600 --> 00:04:47.600]  復活節是每年不同的
[00:04:47.600 --> 00:04:49.600]  因為復活節是要在
[00:04:49.600 --> 00:04:51.600]  每一年的春分之後
[00:04:51.600 --> 00:04:53.600]  月圓之後的禮拜日
[00:04:53.600 --> 00:04:55.600]  詳細今天不說了有興趣知道就來找我
[00:04:55.600 --> 00:04:57.600]  復活節每年不同
[00:04:57.600 --> 00:04:59.600]  所以我們數五十日那個星期日
[00:04:59.600 --> 00:05:01.600]  在今天這個聖靈降臨節都是每年不同
[00:05:01.600 --> 00:05:03.600]  聖靈降臨節叫做五秦節
[00:05:03.600 --> 00:05:05.600]  因為都是當時猶太人很傳統
[00:05:05.600 --> 00:05:07.600]  一個很重要的節日
[00:05:07.600 --> 00:05:09.600]  猶太人有三個很重要的節日
[00:05:09.600 --> 00:05:11.600]  大家知不知道哪三個
[00:05:11.600 --> 00:05:13.600]  五秦節當然是其中一個
[00:05:13.600 --> 00:05:15.600]  另外有一個
[00:05:15.600 --> 00:05:17.600]  叫做鑄盤節
[00:05:17.600 --> 00:05:19.600]  還有一個大家比較熟悉的
[00:05:19.600 --> 00:05:21.600]  那個叫做
[00:05:21.600 --> 00:05:23.600]  有些聽到聲音了
[00:05:23.600 --> 00:05:25.600]  那個叫做愉悅節
[00:05:25.600 --> 00:05:27.600]  猶太人有三大很重要的節日
[00:05:27.600 --> 00:05:29.600]  紀念上帝在他們身上很多的作為
[00:05:29.600 --> 00:05:31.600]  而五秦節就是紀念什麼呢
[00:05:31.600 --> 00:05:33.600]  就是紀念豐收
[00:05:33.600 --> 00:05:35.600]  他們的生活很滿足得到上帝很多恩典
[00:05:35.600 --> 00:05:37.600]  所以他們會記得五秦節
