
[00:00:00.000 --> 00:00:01.600]  早晨各位
[00:00:01.600 --> 00:00:04.360]  雖然我現在樓下還沒有人
[00:00:04.360 --> 00:00:07.680]  但是我都要問各位一個問題
[00:00:07.680 --> 00:00:11.640]  你今天打了針沒有?
[00:00:11.640 --> 00:00:12.600]  你打了針沒有?
[00:00:12.600 --> 00:00:16.960]  我相信昨天教會做了這個Vaccination Center
[00:00:16.960 --> 00:00:18.760]  應該很多弟兄姐妹打了針
[00:00:18.760 --> 00:00:20.400]  其實我們這一兩年
[00:00:20.400 --> 00:00:22.280]  這一年半左右
[00:00:22.280 --> 00:00:24.040]  其實我們很擔心某些問題
[00:00:24.040 --> 00:00:26.880]  以前我們人與人之間碰到
[00:00:26.880 --> 00:00:28.280]  我們第一句會問
[00:00:28.280 --> 00:00:31.080]  你吃飯了沒有?早晨吃飯了沒有?
[00:00:31.080 --> 00:00:34.040]  早晨喝茶一起好嗎?
[00:00:34.040 --> 00:00:35.600]  但是現在不是
[00:00:35.600 --> 00:00:37.960]  我發覺這幾個月尤其是
[00:00:37.960 --> 00:00:40.520]  開始打疫苗這兩個月
[00:00:40.520 --> 00:00:43.080]  我們見到人甚至在Zoom電話
[00:00:43.080 --> 00:00:45.680]  甚至在WhatsApp問大家
[00:00:45.680 --> 00:00:47.360]  我們第一句都會問大家
[00:00:47.360 --> 00:00:49.160]  你打了針沒有?
[00:00:49.160 --> 00:00:52.400]  是的 原來打了針沒有
[00:00:52.400 --> 00:00:58.720]  對於我們現在很關心的一個議題
[00:00:58.720 --> 00:01:01.840]  很關心的一個問題
[00:01:01.840 --> 00:01:04.320]  我記得在早一年
[00:01:04.320 --> 00:01:07.000]  在Pandemic剛剛開始的時候
[00:01:07.000 --> 00:01:08.400]  我們香港
[00:01:08.400 --> 00:01:10.040]  我相信美國也是
[00:01:10.040 --> 00:01:12.440]  很多時候都會搶口罩
[00:01:12.440 --> 00:01:13.000]  搶廁紙
[00:01:13.000 --> 00:01:14.440]  我們很關心就是說
[00:01:14.440 --> 00:01:16.440]  我們會不會夠不夠口罩用
[00:01:16.440 --> 00:01:17.680]  我們也會很擔心
[00:01:17.680 --> 00:01:18.960]  我們夠不夠廁紙用呢?
[00:01:18.960 --> 00:01:23.520]  我們快點去駁定十幾二十卷回家
[00:01:23.520 --> 00:01:25.600]  我記得看到一些照片
[00:01:25.600 --> 00:01:28.000]  有些人在超級市場搶東西
[00:01:28.000 --> 00:01:29.480]  在那裡掃貨
[00:01:29.480 --> 00:01:32.360]  我都很震撼那個場面
[00:01:32.360 --> 00:01:35.200]  但是我們留意的
[00:01:35.200 --> 00:01:36.240]  是留意這些東西
[00:01:36.240 --> 00:01:37.280]  我們留意的
[00:01:37.280 --> 00:01:39.800]  是很關心那些確診的數字
[00:01:39.800 --> 00:01:41.240]  我一看新聞第一件事
[00:01:41.240 --> 00:01:43.480]  今天有多少人確診呢?
[00:01:43.480 --> 00:01:44.200]  是不是?
[00:01:44.200 --> 00:01:45.640]  一看新聞
[00:01:45.640 --> 00:01:48.760]  糟糕了 有沒有人因為中了招
[00:01:48.760 --> 00:01:52.120]  而生命出現問題呢?
[00:01:52.120 --> 00:01:53.880]  有沒有人死亡呢?
[00:01:53.880 --> 00:01:56.360]  原來我們很關心種種的這些東西
[00:01:56.360 --> 00:01:57.840]  在這一年半裡面
[00:01:57.840 --> 00:01:59.440]  其實就是說到一樣東西
[00:01:59.440 --> 00:02:01.600]  原來在疫情當中
[00:02:01.600 --> 00:02:02.880]  我們大家開始
[00:02:02.880 --> 00:02:04.760]  將視線轉移了一樣
[00:02:04.760 --> 00:02:06.560]  大家不敢說
[00:02:06.560 --> 00:02:08.520]  但是又很關心的東西
[00:02:08.520 --> 00:02:11.520]  這一樣東西就是死亡
[00:02:11.520 --> 00:02:13.000]  弟兄姊妹
[00:02:13.000 --> 00:02:14.360]  說到死亡
[00:02:14.360 --> 00:02:17.120]  我不能夠不說的就是
[00:02:17.120 --> 00:02:25.800]  我媽媽會很不喜歡一些不吉利的說話
[00:02:25.800 --> 00:02:27.800]  尤其是在新年的時候
