
[00:00:00.000 --> 00:00:02.640]  我剛才坐在這裏好像和弟兄姊妹一樣
[00:00:02.640 --> 00:00:04.200]  我們好像移屍去了非洲
[00:00:04.200 --> 00:00:06.200]  和一群非洲的弟兄姊妹
[00:00:06.200 --> 00:00:08.080]  我們很歡欣地讚美主
[00:00:08.080 --> 00:00:10.800]  因為主確是我們生命的力量
[00:00:10.800 --> 00:00:13.480]  祂的愛是永遠堅定
[00:00:13.480 --> 00:00:14.480]  沒有改變
[00:00:14.480 --> 00:00:18.000]  縱然山河都要改變
[00:00:18.000 --> 00:00:21.400]  地上萬物萬事都要改變
[00:00:21.400 --> 00:00:24.800]  但主對我們那份信實和慈愛
[00:00:24.800 --> 00:00:26.480]  永遠沒有改變
[00:00:26.480 --> 00:00:27.080]  感謝主
[00:00:27.080 --> 00:00:28.480]  祂就是我們生命的光
[00:00:28.480 --> 00:00:31.400]  然後我們每一天都在祂的光裏生活
[00:00:31.400 --> 00:00:34.360]  我們在這時候也將會講
[00:00:34.360 --> 00:00:36.200]  今天我們這個主題
[00:00:36.200 --> 00:00:39.080]  其實聖靈的宣教和異象與大能
[00:00:39.080 --> 00:00:43.360]  在我們今天教會安排的篇幅裏面
[00:00:43.360 --> 00:00:46.160]  可以說是比較長的篇幅
[00:00:46.160 --> 00:00:50.200]  所以我沒有打算每一節都讀給大家聽
[00:00:50.200 --> 00:00:52.400]  但是我要給大家很清晰
[00:00:52.400 --> 00:00:54.880]  看到這個章節裏面
[00:00:54.880 --> 00:00:57.680]  其實有一個很清晰的圖畫
[00:00:57.680 --> 00:01:00.080]  而這個圖畫正是讓我們看到
[00:01:00.080 --> 00:01:02.280]  教會的宣教歷史
[00:01:02.280 --> 00:01:03.880]  正正告訴我們
[00:01:03.880 --> 00:01:05.280]  是一個使徒行傳
[00:01:05.280 --> 00:01:07.280]  就是一個聖靈的行傳
[00:01:07.280 --> 00:01:09.280]  使徒行傳不是只是一個傳記
[00:01:09.280 --> 00:01:13.880]  不是只是將一些出名的所謂使徒介紹而已
[00:01:13.880 --> 00:01:15.680]  這是告訴我們
[00:01:15.680 --> 00:01:18.880]  這一班很有能力去宣教的使徒
[00:01:18.880 --> 00:01:20.880]  是初期教會的領袖
[00:01:20.880 --> 00:01:25.680]  他們背後真正的生命和力量的源頭
[00:01:25.680 --> 00:01:29.280]  是來自這位很親愛的聖靈
[00:01:29.280 --> 00:01:33.880]  聖靈就是要見證我們這位主耶穌基督的大能
[00:01:33.880 --> 00:01:35.280]  那個復活的大能
[00:01:35.280 --> 00:01:37.280]  所以他們連死都不懼怕
[00:01:37.280 --> 00:01:40.880]  他們在壁壩裏面都不退縮
[00:01:40.880 --> 00:01:43.280]  他們勇敢地進入人群裏面
[00:01:43.280 --> 00:01:46.080]  介紹這位復活的主給其他人知道
[00:01:46.080 --> 00:01:48.280]  我們看到現代的門徒
[00:01:48.280 --> 00:01:50.280]  其實就是這個生命的見證
[00:01:50.280 --> 00:01:54.080]  我們需要來彰顯
[00:01:54.080 --> 00:01:56.480]  就是上帝祂自己的心意
[00:01:56.480 --> 00:01:59.280]  其實今天我們看回在聖經裏面
[00:01:59.280 --> 00:02:01.680]  聖經不會避諱不談
[00:02:01.680 --> 00:02:04.280]  其實這一班這麼偉大的使徒
[00:02:04.280 --> 00:02:06.280]  一樣有他們的性情
[00:02:06.280 --> 00:02:09.280]  一樣有他們可能在世人當中
[00:02:09.280 --> 00:02:11.680]  會看見一些所謂的問題
[00:02:11.680 --> 00:02:14.080]  一些所謂的軟弱
[00:02:14.080 --> 00:02:17.680]  但是這些不構成上帝福音的難阻
[00:02:17.680 --> 00:02:21.480]  聖靈是滿有這一份的恩典
[00:02:21.480 --> 00:02:25.680]  是要將自己舊屬的這一份大愛
[00:02:25.680 --> 00:02:27.680]  要傳遍普天下
[00:02:27.680 --> 00:02:30.880]  所以我很喜歡Snoopy的一個帖文
[00:02:30.880 --> 00:02:33.280]  他說:I am a Christian, I am not perfect.
[00:02:33.280 --> 00:02:35.680]  I make mistakes, I mess up.
[00:02:35.680 --> 00:02:39.680]  But God's grace is bigger than my sins.
[00:02:39.680 --> 00:02:44.280]  不知道大家看不看認這個事實
[00:02:44.280 --> 00:02:47.480]  我們很多時候只看見別人的軟弱
[00:02:47.480 --> 00:02:48.880]  或者那些問題
[00:02:48.880 --> 00:02:50.680]  但是你如果永遠看不到
[00:02:50.680 --> 00:02:53.280]  你自身也有很多的軟弱
[00:02:53.280 --> 00:02:54.880]  很多的問題的時候
[00:02:54.880 --> 00:02:56.680]  這個就叫做自大
[00:02:56.680 --> 00:02:58.680]  這個叫做不識謙卑
[00:02:58.680 --> 00:03:01.680]  一個不識謙卑的人永遠看不見
[00:03:01.680 --> 00:03:03.680]  自己的問題所在
[00:03:03.680 --> 00:03:06.680]  所以當我們來看宣教歷史的時候
[00:03:06.680 --> 00:03:09.480]  都會看見是有一班
[00:03:09.480 --> 00:03:13.680]  是所謂有情有義的這一班使徒
[00:03:13.680 --> 00:03:15.280]  但是他們一樣和我們一樣
[00:03:15.280 --> 00:03:17.680]  與我們的性情一樣
[00:03:17.680 --> 00:03:20.680]  今天我們要看宣教團隊裏面
[00:03:20.680 --> 00:03:23.480]  在聖靈的意象啟迪底下
[00:03:23.480 --> 00:03:27.480]  他們怎樣來重組一個團隊
[00:03:27.480 --> 00:03:28.680]  我們看這段經文之前
[00:03:28.680 --> 00:03:30.080]  我們再一次來祈禱
[00:03:30.080 --> 00:03:31.480]  我們同心圖告
[00:03:31.480 --> 00:03:33.080]  天父上帝願祢的靈
[00:03:33.080 --> 00:03:34.480]  真是充滿祢的子民
[00:03:34.480 --> 00:03:36.880]  比講的聽的我們同感一靈
[00:03:36.880 --> 00:03:38.080]  同得造就
[00:03:38.080 --> 00:03:39.280]  同被提醒
[00:03:39.280 --> 00:03:40.480]  同被激勵
[00:03:40.480 --> 00:03:41.680]  以致我們看見
[00:03:41.680 --> 00:03:45.880]  今天祢給我們福音的大使命
[00:03:45.880 --> 00:03:50.080]  我們必須好好地繼續講傳開去
[00:03:50.080 --> 00:03:51.880]  我們代代相傳
[00:03:51.880 --> 00:03:53.880]  我們口傳身傳
[00:03:53.880 --> 00:03:55.880]  我們要高舉我們這位主耶穌
[00:03:55.880 --> 00:03:58.880]  讓世人認識你自己的心意
[00:03:58.880 --> 00:04:01.680]  讓萬民得知你救恩的道路
[00:04:01.680 --> 00:04:02.880]  我們同心合意祈禱
[00:04:02.880 --> 00:04:04.880]  奉耶穌基督的聖名求
[00:04:04.880 --> 00:04:05.880]  阿門
[00:04:16.880 --> 00:04:20.880]  請我們回到從前宣揚主導的國城
[00:04:20.880 --> 00:04:23.880]  看看弟兄們的情況如何
[00:04:23.880 --> 00:04:27.880]  巴拿巴有意要帶稱為馬可的約翰同去
[00:04:27.880 --> 00:04:30.880]  但保羅認為不宜帶他去
[00:04:30.880 --> 00:04:36.880]  因為馬可從前在龐菲利亞離開他們
[00:04:36.880 --> 00:04:38.880]  甚至彼此分手
[00:04:38.880 --> 00:04:40.880]  巴拿巴帶著馬可
[00:04:40.880 --> 00:04:43.880]  坐船往塞浦路斯去
[00:04:43.880 --> 00:04:45.880]  保羅則揀選了西拉
[00:04:45.880 --> 00:04:47.880]  也出發了蒙弟兄們
[00:04:47.880 --> 00:04:50.880]  擺他們交於主的恩典中
[00:04:50.880 --> 00:04:54.880]  他就走遍了敘利亞、基尼加
[00:04:54.880 --> 00:04:56.880]  兼顧宗教會
[00:04:56.880 --> 00:04:58.880]  弟妹們在開場白裡
[00:04:58.880 --> 00:05:01.880]  其實是緊接於上文第十五章
[00:05:01.880 --> 00:05:07.880]  保羅和西拉承接在耶路撒冷的議會
[00:05:07.880 --> 00:05:10.880]  上星期吳牧師在當中跟我們分享過
[00:05:10.880 --> 00:05:13.880]  這個議會的決定很重要
[00:05:13.880 --> 00:05:17.880]  因為要告訴外邦人教會的弟妹們
[00:05:17.880 --> 00:05:21.880]  他們不需要靠行國禮去得救
[00:05:21.880 --> 00:05:24.880]  得救只需要信服主耶穌基督
[00:05:24.880 --> 00:05:27.880]  不過他們要禁戒偶像的污穢
[00:05:27.880 --> 00:05:28.880]  不要犯姦淫
[00:05:28.880 --> 00:05:30.880]  還有勒死的生畜和血
[00:05:30.880 --> 00:05:33.880]  這四件事就是一個禁令
[00:05:33.880 --> 00:05:37.880]  要提醒宗教會要好好地進行
[00:05:37.880 --> 00:05:44.880]  所以當保羅和西拉要計劃第二次宣教旅途時
[00:05:44.880 --> 00:05:45.880]  保羅對巴拿巴說
[00:05:45.880 --> 00:05:51.880]  我們要回到從前第一次宣教旅途的城邑
[00:05:51.880 --> 00:05:55.880]  我們要去當地看看他們的屬靈生命如何
[00:05:55.880 --> 00:05:57.880]  去關心他們
[00:05:57.880 --> 00:06:00.880]  而且在第十六章第四節說
[00:06:00.880 --> 00:06:06.880]  他們要把使徒議會所決定的命令傳達給他們
[00:06:06.880 --> 00:06:10.880]  巴拿巴當時絕對贊成
[00:06:10.880 --> 00:06:16.880]  但他向保羅提出要帶馬可的約翰童去
[00:06:16.880 --> 00:06:18.880]  馬可在十三章十三節
[00:06:18.880 --> 00:06:21.880]  第一次宣教旅程的時候
[00:06:21.880 --> 00:06:25.880]  保羅和巴拿巴以及馬可等人
[00:06:25.880 --> 00:06:28.880]  他們去到塞浦路斯
[00:06:28.880 --> 00:06:31.880]  這其實是巴拿巴的鄉下
[00:06:31.880 --> 00:06:33.880]  在那裡傳完福音之後
[00:06:33.880 --> 00:06:37.880]  他們坐船回到龐菲尼亞的別家
[00:06:37.880 --> 00:06:38.880]  但正是這個時候
[00:06:38.880 --> 00:06:40.880]  馬可一上岸
[00:06:40.880 --> 00:06:43.880]  他就說我需要回家
[00:06:43.880 --> 00:06:45.880]  回到耶路撒冷的家
[00:06:45.880 --> 00:06:46.880]  保羅就很不高興
[00:06:46.880 --> 00:06:51.880]  保羅就說我們宣教是為了神的國度
[00:06:51.880 --> 00:06:53.880]  我們步步封塵
[00:06:53.880 --> 00:06:54.880]  我們無懼於風雨
[00:06:54.880 --> 00:06:57.880]  無懼於任何的困難
[00:06:57.880 --> 00:06:59.880]  為什麼馬可這個年輕人
[00:06:59.880 --> 00:07:01.880]  要在這個時候離隊呢?
[00:07:01.880 --> 00:07:04.880]  所以保羅非常不高興
[00:07:04.880 --> 00:07:06.880]  到現在第二次宣教的時候
[00:07:06.880 --> 00:07:10.880]  巴拿巴就重提
[00:07:10.880 --> 00:07:13.880]  我們要再一次接納馬可
[00:07:13.880 --> 00:07:16.880]  聖經沒有交代為什麼馬可離隊
[00:07:16.880 --> 00:07:20.880]  是不是當時他家人有些很特別的需要
[00:07:20.880 --> 00:07:23.880]  需要這個年輕人盡快回家呢?
[00:07:23.880 --> 00:07:24.880]  我們不知道
[00:07:24.880 --> 00:07:26.880]  但我們很肯定知道
[00:07:26.880 --> 00:07:29.880]  巴拿巴不是因為親戚的緣故
[00:07:29.880 --> 00:07:33.880]  要將馬可重新納入這個團隊
[00:07:33.880 --> 00:07:36.880]  他完全是因為他是一個謙謙君子
[00:07:36.880 --> 00:07:38.880]  從聖經裡面我們看到
[00:07:38.880 --> 00:07:44.880]  巴拿巴是一個性情較為柔和的人
[00:07:44.880 --> 00:07:48.880]  他的語言關係非常好
[00:07:48.880 --> 00:07:51.880]  在教會內外都有非常好的明星
[00:07:51.880 --> 00:07:52.880]  這個巴拿巴
[00:07:52.880 --> 00:07:55.880]  也是他帶著保羅
[00:07:55.880 --> 00:08:00.880]  最初去到耶路撒冷見那些使徒
[00:08:00.880 --> 00:08:02.880]  所以我們按道理來說
[00:08:02.880 --> 00:08:06.880]  我們看到巴拿巴提出這個意見
[00:08:06.880 --> 00:08:08.880]  按道理沒有什麼問題
[00:08:08.880 --> 00:08:11.880]  但保羅就很堅持一件事
[00:08:11.880 --> 00:08:14.880]  宣教的人是要肯付代價
[00:08:14.880 --> 00:08:16.880]  肯不畏艱辛
[00:08:16.880 --> 00:08:18.880]  所以我沒有辦法去接納
[00:08:18.880 --> 00:08:21.880]  這個以前的年輕童宮馬可
[00:08:21.880 --> 00:08:23.880]  我不讓他回來
[00:08:23.880 --> 00:08:26.880]  結果他們兩個領袖就這樣爭辯
[00:08:26.880 --> 00:08:28.880]  結果就要分手
[00:08:28.880 --> 00:08:29.880]  要分家
[00:08:29.880 --> 00:08:32.880]  保羅就揀選了西拉成為他的助手
[00:08:32.880 --> 00:08:33.880]  他們就一路出發
[00:08:33.880 --> 00:08:35.880]  去到小亞細亞
[00:08:35.880 --> 00:08:36.880]  在亞洲
[00:08:36.880 --> 00:08:39.880]  即是今天土耳其的地方
[00:08:39.880 --> 00:08:40.880]  他們繼續傳福音
[00:08:40.880 --> 00:08:43.880]  但是巴拿巴就帶著馬可
[00:08:43.880 --> 00:08:47.880]  去到塞浦路斯他的家鄉傳道
[00:08:47.880 --> 00:08:49.880]  他們這樣分手
[00:08:49.880 --> 00:08:50.880]  對於我們來說
[00:08:50.880 --> 00:08:52.880]  我們覺得真是有點可惜
[00:08:52.880 --> 00:08:55.880]  其實今天教會我們需要的領袖
[00:08:55.880 --> 00:08:58.880]  不只是一個類型的領袖
[00:08:58.880 --> 00:09:02.880]  我們需要有些可能做事很爽快
[00:09:02.880 --> 00:09:04.880]  但有些可能比較慢板一點
[00:09:04.880 --> 00:09:06.880]  但不代表他立懦
[00:09:06.880 --> 00:09:09.880]  是代表他可能要謹慎
[00:09:09.880 --> 00:09:12.880]  兩者都是彼此相輔相成
[00:09:12.880 --> 00:09:16.880]  我們要來去欣賞教會裡的團隊
[00:09:16.880 --> 00:09:18.880]  無論是傳道人、執事
[00:09:18.880 --> 00:09:19.880]  甚至弟兄姊妹
[00:09:19.880 --> 00:09:20.880]  有不同的性情
[00:09:20.880 --> 00:09:23.880]  但上帝給我們有同一的愛和生命
[00:09:23.880 --> 00:09:26.880]  有同一個宣教的意象
[00:09:26.880 --> 00:09:28.880]  以致我們仍然可以合而為一
[00:09:28.880 --> 00:09:31.880]  我們千萬不要因為一些不必要的爭論
[00:09:31.880 --> 00:09:33.880]  而產生分裂
[00:09:33.880 --> 00:09:35.880]  我做教會目者
[00:09:35.880 --> 00:09:38.880]  今年已經進入三十一年
[00:09:38.880 --> 00:09:41.880]  我自己看見過去人生裡
[00:09:41.880 --> 00:09:43.880]  有些教會是很瘋狂的
[00:09:43.880 --> 00:09:45.880]  為了一些抗唐的事
[00:09:45.880 --> 00:09:47.880]  或者要裝修
[00:09:47.880 --> 00:09:49.880]  要重新塗顏色
[00:09:49.880 --> 00:09:53.880]  究竟牆由粉紅色還是由藍色
[00:09:53.880 --> 00:09:56.880]  結果都搞到分裂
[00:09:56.880 --> 00:09:59.880]  雖然不是發生在我以前牧羊的教會裡
[00:09:59.880 --> 00:10:02.880]  但我聽聞有些真實的事例
[00:10:02.880 --> 00:10:05.880]  所以今天你看見我又粉紅色又藍色
[00:10:05.880 --> 00:10:06.880]  不要緊的
[00:10:06.880 --> 00:10:08.880]  你可以接納我
[00:10:08.880 --> 00:10:09.880]  我什麼顏色都可以
[00:10:09.880 --> 00:10:11.880]  我們在主的裡面
[00:10:11.880 --> 00:10:14.880]  我們是真的擁有彩虹的英雄
[00:10:14.880 --> 00:10:18.880]  是擁有他真正的這一份美善的心意
[00:10:18.880 --> 00:10:21.880]  就是用他的愛和真理
[00:10:21.880 --> 00:10:23.880]  我們去牧羊鼎姐妹
[00:10:23.880 --> 00:10:27.880]  鼓勵鼎姐妹將真正的福音帶出去
[00:10:27.880 --> 00:10:29.880]  所以今天我們說到
[00:10:29.880 --> 00:10:33.880]  教會保持這種合而為一的精神
[00:10:33.880 --> 00:10:35.880]  是很重要的
[00:10:35.880 --> 00:10:39.880]  十五年前當我初次來到港福堂的時候
[00:10:39.880 --> 00:10:41.880]  在頭一個月裡
[00:10:41.880 --> 00:10:43.880]  我得到一位當時的執事
[00:10:43.880 --> 00:10:45.880]  就是我們今天的領事
[00:10:45.880 --> 00:10:46.880]  Matthew Low 弟兄
[00:10:46.880 --> 00:10:50.880]  他送了給我的這個坐展
[00:10:50.880 --> 00:10:54.880]  其實我擺在辦公室已經十五年了
[00:10:54.880 --> 00:10:57.880]  每一次我見到這個挑戰的時候
[00:10:57.880 --> 00:10:59.880]  我就很被提醒
[00:10:59.880 --> 00:11:00.880]  很被激勵
[00:11:00.880 --> 00:11:02.880]  無論教會大小的事
[00:11:02.880 --> 00:11:05.880]  我們都先要禱告
[00:11:05.880 --> 00:11:06.880]  屈膝在神的面前
[00:11:06.880 --> 00:11:07.880]  我們要謙卑
[00:11:07.880 --> 00:11:09.880]  千萬不要想著我們有經驗了
[00:11:09.880 --> 00:11:12.880]  或者我們知道怎樣去應付了
[00:11:12.880 --> 00:11:13.880]  我們以為胸有成竹
[00:11:13.880 --> 00:11:15.880]  當然我們會做計劃
[00:11:15.880 --> 00:11:19.880]  但是事情能否去成就
[00:11:19.880 --> 00:11:21.880]  其實要仰望上帝
[00:11:21.880 --> 00:11:23.880]  上帝的恩典才是最重要
[00:11:23.880 --> 00:11:26.880]  所以這一節的經文在這個挑戰是很好的
[00:11:26.880 --> 00:11:28.880]  二人的祈禱所發
[00:11:28.880 --> 00:11:32.880]  二人禱告的功效
[00:11:32.880 --> 00:11:34.880]  力量是大有功效的
[00:11:34.880 --> 00:11:37.880]  我們今天需要相信禱告的能力
[00:11:37.880 --> 00:11:41.880]  宣教背後就是需要大家謙卑地
[00:11:41.880 --> 00:11:42.880]  依靠聖靈
[00:11:42.880 --> 00:11:44.880]  用禱告托住
[00:11:44.880 --> 00:11:47.880]  我們看到今天教會
[00:11:47.880 --> 00:11:50.880]  都是一個成長的過程
[00:11:50.880 --> 00:11:52.880]  教會需要有很多方面
[00:11:52.880 --> 00:11:54.880]  繼續要突破
[00:11:54.880 --> 00:11:56.880]  我們看到上帝給我們的恩典
[00:11:56.880 --> 00:11:58.880]  多而又多
[00:11:58.880 --> 00:12:01.880]  我們在這個事件裡
[00:12:01.880 --> 00:12:03.880]  在人的眼光來說
[00:12:03.880 --> 00:12:04.880]  覺得好像不是很開心
[00:12:04.880 --> 00:12:07.880]  為什麼這個團隊要分家呢?
[00:12:07.880 --> 00:12:09.880]  但是萬事都互相效力
[00:12:09.880 --> 00:12:11.880]  叫愛神的人得罪益處
[00:12:11.880 --> 00:12:14.880]  我們要看看這個下文
[00:12:14.880 --> 00:12:16.880]  在第十六章一至五節
[00:12:16.880 --> 00:12:17.880]  我們一起讀
[00:12:17.880 --> 00:12:20.880]  後來保羅來到特比
[00:12:20.880 --> 00:12:21.880]  又到路斯德
[00:12:21.880 --> 00:12:23.880]  在那裡有一個門徒
[00:12:23.880 --> 00:12:24.880]  名叫提摩泰
[00:12:24.880 --> 00:12:27.880]  是信主的猶太婦人的兒子
[00:12:27.880 --> 00:12:30.880]  他父親卻是希臘人
[00:12:30.880 --> 00:12:33.880]  路斯德和以哥廉的弟兄都稱讚他
[00:12:33.880 --> 00:12:35.880]  保羅要帶他同去
[00:12:35.880 --> 00:12:37.880]  只因那些地方的猶太人
[00:12:37.880 --> 00:12:40.880]  都知道他父親是希臘人
[00:12:40.880 --> 00:12:42.880]  就給他行了國禮
[00:12:42.880 --> 00:12:44.880]  他們經過各城
[00:12:44.880 --> 00:12:48.880]  把耶路撒冷和長老所決定的規條
[00:12:48.880 --> 00:12:49.880]  給門徒遵守
[00:12:49.880 --> 00:12:53.880]  於是宗教會信心越發堅固
[00:12:53.880 --> 00:12:55.880]  人數天天增加
[00:12:55.880 --> 00:12:57.880]  我們感謝上帝
[00:12:57.880 --> 00:13:01.880]  雖然保羅和巴拿巴分了兩個宗教團隊
[00:13:01.880 --> 00:13:06.880]  但是我們看到神透過保羅也好
[00:13:06.880 --> 00:13:07.880]  巴拿巴也好
[00:13:07.880 --> 00:13:11.880]  其實要提攜一些年輕的傳道人起來
[00:13:11.880 --> 00:13:14.880]  巴拿巴就看著這個年輕的馬可
[00:13:14.880 --> 00:13:17.880]  保羅就去到路斯德的地方
[00:13:17.880 --> 00:13:18.880]  看中了一個年輕人
[00:13:18.880 --> 00:13:19.880]  提摩泰
[00:13:19.880 --> 00:13:22.880]  提摩泰的血統裡面
[00:13:22.880 --> 00:13:28.880]  媽媽和外祖母都是信這位主耶穌的
[00:13:28.880 --> 00:13:31.880]  是有這一份信念的
[00:13:31.880 --> 00:13:36.880]  所以他自幼是有這一份對主的認識
[00:13:36.880 --> 00:13:39.880]  保羅看到這個年輕人是可造之材
[00:13:39.880 --> 00:13:40.880]  他就納了他
[00:13:40.880 --> 00:13:42.880]  成為他的團隊之一
[00:13:42.880 --> 00:13:44.880]  不過當他這樣做的時候
[00:13:44.880 --> 00:13:48.880]  他就想起他需要叫提摩泰行國禮
[00:13:48.880 --> 00:13:52.880]  你說剛剛十五章才說外邦人不需要行國禮
[00:13:52.880 --> 00:13:55.880]  為什麼保羅現在又要這樣做呢?
[00:13:55.880 --> 00:14:00.880]  因為保羅知道提摩泰前面的日子
[00:14:00.880 --> 00:14:03.880]  他跟著他到處宣講福音的時候
[00:14:03.880 --> 00:14:06.880]  不單止福音傳到外邦人
[00:14:06.880 --> 00:14:09.880]  他也會遇到一些猶太人
[00:14:09.880 --> 00:14:12.880]  一些猶太人原來在當時第一世紀的時候
[00:14:12.880 --> 00:14:13.880]  有拉比這樣說
[00:14:13.880 --> 00:14:16.880]  就算你只是媽媽是猶太裔也好
[00:14:16.880 --> 00:14:18.880]  爸爸是外邦人
[00:14:18.880 --> 00:14:20.880]  都是屬於猶太人
[00:14:20.880 --> 00:14:23.880]  如果你被人知道你是有猶太人的血統
[00:14:23.880 --> 00:14:25.880]  但你沒有受國禮的時候
[00:14:25.880 --> 00:14:29.880]  猶太人就會當你是叛教者
[00:14:29.880 --> 00:14:32.880]  這會成為他們聽福音的難阻
[00:14:32.880 --> 00:14:34.880]  保羅是因為這樣的緣故
[00:14:34.880 --> 00:14:36.880]  是為著福音的緣故
[00:14:36.880 --> 00:14:40.880]  他就要求提摩泰你也行國禮
[00:14:40.880 --> 00:14:46.880]  免得那些所謂猶太人有一個口實要攻擊你
[00:14:46.880 --> 00:14:50.880]  我們看見保羅的心胸很大很闊
[00:14:50.880 --> 00:14:53.880]  他做每一件事都是很有原則
[00:14:53.880 --> 00:14:56.880]  他看得很清楚究竟應該怎樣做
[00:14:56.880 --> 00:14:58.880]  我們看到一個圖畫
[00:14:58.880 --> 00:15:00.880]  就是今天教會這個年提說
[00:15:00.880 --> 00:15:02.880]  基督我家之主
[00:15:02.880 --> 00:15:04.880]  誇大與神同行
[00:15:04.880 --> 00:15:09.880]  我們必須看見教會說年輕化並非只是關心年輕人
[00:15:09.880 --> 00:15:11.880]  我們同樣關心的是中年人
[00:15:11.880 --> 00:15:13.880]  和一些年長的弟兄姊妹
[00:15:13.880 --> 00:15:15.880]  我們每個人都有份參與
[00:15:15.880 --> 00:15:18.880]  在這個建立門徒
[00:15:18.880 --> 00:15:22.880]  和講傳福音這個宣教的大圖畫裏
[00:15:22.880 --> 00:15:26.880]  所以你千萬不要將你自己放下
[00:15:26.880 --> 00:15:30.880]  我都快要退休了 或者我已經退休了
[00:15:30.880 --> 00:15:33.880]  我等一下會講一些見證給你聽
[00:15:33.880 --> 00:15:35.880]  你有份的
[00:15:35.880 --> 00:15:37.880]  你不要以為你已經離隊了
[00:15:37.880 --> 00:15:39.880]  每個人都有份
[00:15:39.880 --> 00:15:41.880]  我們今天經常說
[00:15:41.880 --> 00:15:44.880]  就算傳道人有退休的日子
[00:15:44.880 --> 00:15:45.880]  但是退而不休
[00:15:45.880 --> 00:15:48.880]  因為在神的國裏沒有退休這件事
[00:15:48.880 --> 00:15:52.880]  神的國就是我們見主面的時候
[00:15:52.880 --> 00:15:54.880]  我們都有份去參與
[00:15:54.880 --> 00:15:58.880]  我們要有這個所謂的觀念和意識才行
[00:15:58.880 --> 00:16:01.880]  聖靈給我們看見這個異象
[00:16:01.880 --> 00:16:02.880]  是甚麼異象呢?
[00:16:02.880 --> 00:16:05.880]  祂允許兩條宣教路線出現
[00:16:05.880 --> 00:16:07.880]  保羅帶上西拉
[00:16:07.880 --> 00:16:08.880]  提拔提摩泰
[00:16:08.880 --> 00:16:12.880]  我們後文會講到有魯迦醫生加入
[00:16:12.880 --> 00:16:16.880]  巴拿巴和馬可就去了塞浦路斯宣教
[00:16:16.880 --> 00:16:19.880]  他們就在亞洲這個地域
[00:16:19.880 --> 00:16:21.880]  但我們接下來看
[00:16:21.880 --> 00:16:24.880]  就是聖靈的異象
[00:16:24.880 --> 00:16:27.880]  不是任我們喜歡怎樣去選擇
[00:16:27.880 --> 00:16:28.880]  就怎樣去做的
[00:16:28.880 --> 00:16:31.880]  我們今天願意去信服上帝的時候
[00:16:31.880 --> 00:16:33.880]  就是再沒有你自己
[00:16:33.880 --> 00:16:38.880]  你願意基督為你自己生命的主
[00:16:38.880 --> 00:16:39.880]  我們一起讀這段經文
[00:16:39.880 --> 00:16:41.880]  在第六節到第十節
[00:16:41.880 --> 00:16:43.880]  聖靈的感動和引導
[00:16:43.880 --> 00:16:47.880]  因為聖靈禁止他們在亞細亞講道
[00:16:47.880 --> 00:16:51.880]  他們就經過佛雷加加拉太一帶地方
[00:16:51.880 --> 00:16:53.880]  到了美西亞的邊界
[00:16:53.880 --> 00:16:57.880]  他們想越過美西亞下特羅亞去
[00:16:57.880 --> 00:16:59.880]  耶穌的靈卻不許
[00:16:59.880 --> 00:17:03.880]  他們就越過美西亞下特羅亞去
[00:17:03.880 --> 00:17:07.880]  夜間有異象向保羅顯現
[00:17:07.880 --> 00:17:10.880]  有一個馬其頓人站著求他說
[00:17:10.880 --> 00:17:11.880]  請你過來
[00:17:11.880 --> 00:17:14.880]  到馬其頓來幫助我們
[00:17:14.880 --> 00:17:16.880]  保羅既看見這異象
[00:17:16.880 --> 00:17:20.880]  我們就立即前往馬其頓去
[00:17:20.880 --> 00:17:22.880]  因為神呼召我們
[00:17:22.880 --> 00:17:25.880]  傳福音給那裡的人
[00:17:25.880 --> 00:17:27.880]  保羅是一個很有智慧
[00:17:27.880 --> 00:17:29.880]  很有學問
[00:17:29.880 --> 00:17:30.880]  也很有原則的人
[00:17:30.880 --> 00:17:32.880]  辦事的能力極其高
[00:17:32.880 --> 00:17:35.880]  但這段經文正正告訴我們
[00:17:35.880 --> 00:17:39.880]  你認為你自己看事物很準確
[00:17:39.880 --> 00:17:42.880]  你以為你自己很堅定不移
[00:17:42.880 --> 00:17:45.880]  有完宣教的藍圖策略
[00:17:45.880 --> 00:17:47.880]  請你記住
[00:17:47.880 --> 00:17:48.880]  你不是上帝
[00:17:48.880 --> 00:17:51.880]  連保羅上帝都要扭轉他
[00:17:51.880 --> 00:17:53.880]  他神的靈
[00:17:53.880 --> 00:17:54.880]  耶穌的靈
[00:17:54.880 --> 00:17:55.880]  為何說是耶穌的靈呢?
[00:17:55.880 --> 00:17:57.880]  因為聖靈所要見證
[00:17:57.880 --> 00:18:00.880]  要高舉榮耀的就是這位主耶穌
[00:18:00.880 --> 00:18:03.880]  保羅都要服在聖靈的感動下
