
[00:00:00.000 --> 00:00:05.000]  請祢平安,讓我們聽祢一套祈禱,
[00:00:05.000 --> 00:00:07.000]  等祢給我們感謝,
[00:00:07.000 --> 00:00:11.000]  但祢至於一點,在逢日之日未來的清晨,
[00:00:11.000 --> 00:00:15.000]  讓我們可以一同來敬拜祢,聆聽祢的說話,
[00:00:15.000 --> 00:00:20.000]  讓祢救了生命,在我們中間幫助我們,
[00:00:20.000 --> 00:00:24.000]  然後講的講得清楚,聽的亦都明白,
[00:00:24.000 --> 00:00:27.000]  讓我們一同在祢的話語裏面好好學習,
[00:00:27.000 --> 00:00:32.000]  讓我們在生活中能夠實踐祢的教訓,
[00:00:32.000 --> 00:00:36.000]  報主耶穌基督,我們祈禱,阿們。
[00:00:36.000 --> 00:00:43.000]  上星期我們看過《勞德記》第一章,
[00:00:43.000 --> 00:00:50.000]  我也提過《勞德記》的故事是發生在《史詩時代》,
[00:00:50.000 --> 00:00:56.000]  《史詩時代》以色列人進入了迦南地,
[00:00:56.000 --> 00:01:03.000]  而未曾建立王國制之前的大約三百五十年之間的期間,
[00:01:03.000 --> 00:01:11.000]  不過《勞德記》的故事大概是發生在蘇勞王之前的一百年左右,
[00:01:11.000 --> 00:01:17.000]  在《勞德記》第一章裏面有六個人物,
[00:01:17.000 --> 00:01:20.000]  三個男人和三個女人,
[00:01:20.000 --> 00:01:27.000]  在第一章結束的時候,三個男人全部死了,剩下三個女人,
[00:01:27.000 --> 00:01:32.000]  他們都要各自為自己的前途做一個抉擇,
[00:01:32.000 --> 00:01:40.000]  在那個時代,無先知,又無祭司,更加是無聖經,
[00:01:40.000 --> 00:01:49.000]  他們似乎只能夠按照自己對上主的認識和想法去做抉擇,
[00:01:50.000 --> 00:01:59.000]  那奧美由於聽見上主眷顧以色列人,就決定回歸庫里,
[00:01:59.000 --> 00:02:03.000]  兩個摩訝的媳婦,
[00:02:03.000 --> 00:02:12.000]  其中一個選擇回到摩訝的娘家,等候機會再答,
[00:02:12.000 --> 00:02:19.000]  另一個媳婦,勞德,可能對上帝是更加有信心,
[00:02:19.000 --> 00:02:24.000]  或者覺得那奧美比自己的親娘更加好,
[00:02:24.000 --> 00:02:29.000]  所以她誓死要跟那奧美回去伯利恆,
[00:02:29.000 --> 00:02:34.000]  不過這個抉擇是要付代價的,
[00:02:34.000 --> 00:02:39.000]  她要接受以色列人所信的上主為上帝,
[00:02:39.000 --> 00:02:47.000]  亦都要冒著一個,作為一個愛國人,可能是不容易再戴,
[00:02:47.000 --> 00:02:57.000]  但是她寧願相信上主,都不相信摩訝人所拜的偶像。
[00:02:57.000 --> 00:03:05.000]  我們先來看看第一章二十至二十二節,三節的經文,
[00:03:05.000 --> 00:03:11.000]  在二十至二十一節是拿奧美的說話,
[00:03:11.000 --> 00:03:17.000]  而二十二節是作者的聲音,
[00:03:17.000 --> 00:03:21.000]  我們先聽聽拿奧美說什麼,
[00:03:21.000 --> 00:03:26.000]  拿奧美說:不要叫我拿奧美,叫我瑪拉娃,
[00:03:26.000 --> 00:03:31.000]  因為全能的上帝使我命苦,
[00:03:31.000 --> 00:03:41.000]  我出去的時候付諸回來的時候,上主卻使我空無一物,
[00:03:41.000 --> 00:03:51.000]  上主責罰我,全能者使我受苦,為什麼還叫我拿奧美呢?
[00:03:51.000 --> 00:03:54.000]  二十二節作者的聲音,
[00:03:54.000 --> 00:04:02.000]  這就是拿奧美和她的摩訝息父勞德從摩訶回來的經過,
[00:04:02.000 --> 00:04:08.000]  他們到達伯利恆正是開始收割大麥的時候。
[00:04:08.000 --> 00:04:12.000]  二十節是拿奧美的感受,
[00:04:12.000 --> 00:04:19.000]  二十一節是說出她感覺得苦的原因,
[00:04:19.000 --> 00:04:27.000]  原來他們十年前離開伯利恆的時候不是好像難民一樣一無所有,
[00:04:27.000 --> 00:04:34.000]  其實他們當時可能是帶著一些家當甚至牲口去摸牙,
[00:04:34.000 --> 00:04:42.000]  但是他們認為上主懲罰他們,使他們失去了一切,
[00:04:42.000 --> 00:04:48.000]  回到伯利恆的時候是空無一物,
[00:04:48.000 --> 00:04:51.000]  在這兩節經文當中,
[00:04:51.000 --> 00:04:56.000]  「回來」這個字出現了一次,
[00:04:56.000 --> 00:05:03.000]  作者在二十二節做一個小結的時候再提「回來」一次,
[00:05:03.000 --> 00:05:07.000]  即是說在這三節經文裡面,
[00:05:07.000 --> 00:05:10.000]  「回來」就出現了兩次,
[00:05:10.000 --> 00:05:17.000]  「命苦」和「受苦」在拿奧美的說話中加起來都是兩次,
[00:05:17.000 --> 00:05:22.000]  最近有些弟兄姊妹有一個聖經道論的課程,
[00:05:22.000 --> 00:05:26.000]  希望已經學會了讀聖經的時候,
[00:05:26.000 --> 00:05:31.000]  我們要注意一些重複出現的字詞,
[00:05:31.000 --> 00:05:39.000]  在伯利恆「回來」這個字其實都可以做回轉、悔改的意思,
[00:05:39.000 --> 00:05:44.000]  拿奧美和丈夫離開了上主所賜的地,
[00:05:44.000 --> 00:05:48.000]  去了摩亞就受苦了,
[00:05:48.000 --> 00:05:53.000]  拿奧美認為這是上主對他的懲罰,
[00:05:53.000 --> 00:05:57.000]  但是他願意回轉悔改的時候,
[00:05:57.000 --> 00:06:01.000]  他就會得到上主的祝福,
[00:06:01.000 --> 00:06:06.000]  伯利恆這個希望來臨的意思是「麵包屋」,
[00:06:06.000 --> 00:06:15.000]  今天第二章的經文讓我們來看看一些表面上看來是偶然發生的事,
[00:06:15.000 --> 00:06:19.000]  背後就是上主的賜福,
[00:06:19.000 --> 00:06:27.000]  第二章第一節介紹了一位以利米勒的親族波亞斯,
[00:06:27.000 --> 00:06:32.000]  他是一位有錢又有地位的人,
[00:06:32.000 --> 00:06:41.000]  根據二章二十節,我們知道以色列人的習俗是親戚有義務彼此幫助,
[00:06:41.000 --> 00:06:44.000]  甚至要救自己的親戚,
[00:06:44.000 --> 00:06:48.000]  在《創世紀》第十四章記載了一件事,
[00:06:48.000 --> 00:06:52.000]  就是羅德即是亞伯蘭的侄子,
[00:06:52.000 --> 00:06:55.000]  由於他住在所多瑪附近,
[00:06:55.000 --> 00:07:01.000]  結果當時有四個當地的王去攻打所多瑪的時候,
[00:07:01.000 --> 00:07:05.000]  就將羅德和他的家產一起擄走,
[00:07:05.000 --> 00:07:09.000]  可幸羅德有一個僕人逃脫了,
[00:07:09.000 --> 00:07:12.000]  他就回去告訴亞伯蘭,
[00:07:12.000 --> 00:07:18.000]  亞伯蘭馬上就招集了精壯戰士三百一十八人去救羅德,
[00:07:18.000 --> 00:07:26.000]  我相信這個就是親戚之間有照顧、救贖的習俗,
[00:07:26.000 --> 00:07:35.000]  但羅美回到鄉下之後,雖然知道波亞斯這個人有義務照顧他們兩位寡婦,
[00:07:35.000 --> 00:07:40.000]  她卻沒有馬上去找波亞斯幫忙,
[00:07:40.000 --> 00:07:44.000]  可能是不想遭人白眼,
[00:07:44.000 --> 00:07:48.000]  華人都是一樣,除非是萬不得已,
[00:07:48.000 --> 00:07:55.000]  一般我們都不會輕易地去求人幫忙,
[00:07:55.000 --> 00:07:59.000]  不過由於現實生活的需要,
[00:07:59.000 --> 00:08:06.000]  那羅美和羅德都不能整天坐在家裡無所事事,
[00:08:06.000 --> 00:08:12.000]  年輕的羅德就要求那羅美讓他出去撿墨水,
[00:08:12.000 --> 00:08:17.000]  而他也有信心會遇到肯善待我的人,
[00:08:17.000 --> 00:08:26.000]  事有湊巧,羅德出城後就去波亞斯的墨田撿墨水,
[00:08:26.000 --> 00:08:36.000]  窮人可以去撿墨水是上主為以色列人定下來的社會福利制度,
[00:08:36.000 --> 00:08:40.000]  他不是要有錢人直接將墨送給窮人,
[00:08:40.000 --> 00:08:45.000]  而是要窮人自己去墨田裡撿,
[00:08:45.000 --> 00:08:50.000]  我相信這樣就不會將窮人養成大眼蟲,
[00:08:50.000 --> 00:08:54.000]  不過從夏文的對話當中,
[00:08:54.000 --> 00:09:00.000]  其實我們都知道撿墨水雖然是上主規定的定律,
[00:09:00.000 --> 00:09:05.000]  但如果一個田地的主人他不敬畏上主,
[00:09:05.000 --> 00:09:07.000]  又不樂善公私,
[00:09:07.000 --> 00:09:14.000]  他都一定會有辦法去阻止其他人去撿他田裡的墨水,
[00:09:14.000 --> 00:09:18.000]  後來波亞斯又去到墨田,
[00:09:18.000 --> 00:09:23.000]  遇到一位陌生女子在墨田,
[00:09:23.000 --> 00:09:27.000]  向領班查詢她是誰,墨水來的,
[00:09:27.000 --> 00:09:35.000]  原來在小城裡弄得的好明星都已經皆知旁聞,
[00:09:35.000 --> 00:09:38.000]  領班回答波亞斯,
[00:09:38.000 --> 00:09:44.000]  他就是南俄美從波亞回來的外國女子,
[00:09:44.000 --> 00:09:48.000]  除了從南俄美回來百里人外,
[00:09:48.000 --> 00:09:51.000]  路德還有沒有其他好明星呢?
[00:09:51.000 --> 00:09:55.000]  有的,在第十一節是從波亞斯口中說,
[00:09:55.000 --> 00:10:00.000]  你丈夫死後,你對婆婆的種種孝行,
[00:10:00.000 --> 00:10:02.000]  我都聽見了,
[00:10:02.000 --> 00:10:07.000]  我知道你怎樣離開你的父母和自己的鄉土,
[00:10:07.000 --> 00:10:12.000]  怎樣來住在一個陌生的民族中,
[00:10:12.000 --> 00:10:17.000]  原來路德對南俄美很有孝順,
[00:10:17.000 --> 00:10:24.000]  路德在以色列人當中雖然被認為是一個外國女子,
[00:10:24.000 --> 00:10:32.000]  不過這位領班也指出路德是一位有禮貌和勤力工作的人,
[00:10:32.000 --> 00:10:37.000]  路德是在執墨水之前先問過她,
[00:10:37.000 --> 00:10:39.000]  得到她的准許,
[00:10:39.000 --> 00:10:42.000]  只不過她一直做工,
[00:10:42.000 --> 00:10:45.000]  到那個時候才剛剛停下,
[00:10:45.000 --> 00:10:48.000]  從上面我們都知道,
[00:10:48.000 --> 00:10:51.000]  其實路德是主動要求出去執墨水,
[00:10:51.000 --> 00:10:53.000]  而不是南俄美叫他去做,
[00:10:53.000 --> 00:10:58.000]  後來波亞斯特別照顧路德,
[00:10:58.000 --> 00:11:01.000]  叫路德以後不要去其他地方執墨水,
[00:11:01.000 --> 00:11:04.000]  就在她的田裡執,
[00:11:04.000 --> 00:11:08.000]  口渴的時候都不用自己去打水,
[00:11:08.000 --> 00:11:12.000]  可以去喝她的工人打回來的水,
[00:11:12.000 --> 00:11:16.000]  還吩咐工人不准難為路德,
[00:11:16.000 --> 00:11:20.000]  然後不請他吃午餐,
[00:11:20.000 --> 00:11:22.000]  那些午餐還有餘剩,
[00:11:22.000 --> 00:11:26.000]  可以給他打包回家給南俄美吃,
[00:11:26.000 --> 00:11:31.000]  吃完午餐路德繼續執墨水,
[00:11:31.000 --> 00:11:33.000]  一直到傍晚,
[00:11:33.000 --> 00:11:38.000]  其實這是一般農家作業的時間,
[00:11:38.000 --> 00:11:40.000]  就是由太陽出來,
[00:11:40.000 --> 00:11:42.000]  一直做到太陽落山,
[00:11:42.000 --> 00:11:45.000]  當時也是收割的時期,
[00:11:45.000 --> 00:11:47.000]  也是農夫最忙的時期,
[00:11:47.000 --> 00:11:50.000]  要趕著將農作物收起來,
[00:11:50.000 --> 00:11:54.000]  否則有天災就會損失慘重,
[00:11:54.000 --> 00:11:58.000]  農家在傍晚收工後,
[00:11:58.000 --> 00:12:01.000]  執完墨水不是馬上回家,
[00:12:01.000 --> 00:12:03.000]  還要去打谷,
[00:12:03.000 --> 00:12:06.000]  十七節告訴我們,
[00:12:06.000 --> 00:12:09.000]  打出來的墨紙有一簍,
[00:12:09.000 --> 00:12:11.000]  一簍有多少呢?
[00:12:11.000 --> 00:12:14.000]  和合本用陰液,
[00:12:14.000 --> 00:12:16.000]  就叫一衣法,
[00:12:16.000 --> 00:12:20.000]  其實這是一個容量的單位,
[00:12:20.000 --> 00:12:23.000]  不是儲量的單位,
[00:12:23.000 --> 00:12:27.000]  一衣法大概有二十二公升,
[00:12:27.000 --> 00:12:30.000]  即是多少真穀物呢?
[00:12:30.000 --> 00:12:32.000]  專家有不同意見,
[00:12:32.000 --> 00:12:34.000]  有些人說大概十三公斤,
[00:12:34.000 --> 00:12:36.000]  有些人說二十公斤,
[00:12:36.000 --> 00:12:40.000]  估計兩個人大概可以吃三個星期,
[00:12:40.000 --> 00:12:43.000]  路德做一日工,
[00:12:43.000 --> 00:12:46.000]  就夠三個星期的食用,
[00:12:46.000 --> 00:12:48.000]  真是很多,
[00:12:48.000 --> 00:12:52.000]  所以當牙佬美看到路德
[00:12:52.000 --> 00:12:54.000]  拿回家的穀物,
[00:12:54.000 --> 00:12:56.000]  他第一個反應是,
[00:12:56.000 --> 00:12:58.000]  你今天去了那裏,
[00:12:58.000 --> 00:13:00.000]  執了那麼多墨水?
[00:13:00.000 --> 00:13:04.000]  你在哪個人家的田工作?
[00:13:04.000 --> 00:13:06.000]  路德還未來得及回答,
[00:13:06.000 --> 00:13:08.000]  牙佬美又加多句,
[00:13:08.000 --> 00:13:12.000]  願上帝賜福給還來的那個人,
[00:13:12.000 --> 00:13:16.000]  牙佬美有那麼興奮的反應,
[00:13:16.000 --> 00:13:18.000]  是因為他知道,
[00:13:18.000 --> 00:13:21.000]  如果不是有特別好的人照顧路德的話,
[00:13:21.000 --> 00:13:26.000]  一日之內絕對不可能執到那麼多墨水,
[00:13:26.000 --> 00:13:30.000]  聽完路德的報告之後,
[00:13:30.000 --> 00:13:33.000]  牙佬美的第二個反應是,
[00:13:33.000 --> 00:13:40.000]  上主始終對活著和死亡的人信實仁慈,
[00:13:40.000 --> 00:13:42.000]  什麼意思呢?
[00:13:42.000 --> 00:13:46.000]  對活著的人信實仁慈就很容易了解,
[00:13:46.000 --> 00:13:49.000]  因為上主賜了那麼多糧食給他們,
[00:13:49.000 --> 00:13:51.000]  為什麼牙佬美說,
[00:13:51.000 --> 00:13:56.000]  上主對死了的人也信實仁慈呢?
[00:13:56.000 --> 00:13:58.000]  這就是難理解的地方,
[00:13:58.000 --> 00:14:02.000]  我相信有兩個可能的解釋,
[00:14:02.000 --> 00:14:06.000]  第一,根據第二章一節的介紹,
[00:14:06.000 --> 00:14:12.000]  波瓦斯不是牙佬美的直接親戚,
[00:14:12.000 --> 00:14:16.000]  而是她丈夫爾利米勒的親戚,
[00:14:16.000 --> 00:14:20.000]  即是他們是怨魔,
[00:14:20.000 --> 00:14:23.000]  爾利米勒雖然死了,
[00:14:23.000 --> 00:14:32.000]  但波瓦斯仍然顧念和爾利米勒的親戚關係,
[00:14:32.000 --> 00:14:38.000]  就是上主對死人的信實仁慈,
[00:14:38.000 --> 00:14:40.000]  第二個可能性,
[00:14:40.000 --> 00:14:45.000]  爾利米勒的親族是有救贖親族的責任,
[00:14:45.000 --> 00:14:49.000]  他可能聯想到這位親族,
[00:14:49.000 --> 00:14:53.000]  既然那麼樂意救濟他們,
[00:14:53.000 --> 00:14:59.000]  波瓦斯亦很有可能會娶勞德作妻子,
[00:14:59.000 --> 00:15:05.000]  為死人的家族留名和保存家族地產,
[00:15:05.000 --> 00:15:09.000]  第二章到這裡結束,
[00:15:09.000 --> 00:15:11.000]  欲知後事如何,
[00:15:11.000 --> 00:15:14.000]  下星期請你再回來崇拜,
[00:15:14.000 --> 00:15:18.000]  或者你可以先回家讀一次這個故事,
[00:15:18.000 --> 00:15:24.000]  我們可以怎樣應用第一和第二章的經文呢?
[00:15:24.000 --> 00:15:28.000]  我想和大家分享三點,
[00:15:28.000 --> 00:15:35.000]  第一,人生中一定會遇到苦難,
[00:15:35.000 --> 00:15:41.000]  而基督徒遇到苦難大概都會有目的,
[00:15:41.000 --> 00:15:47.000]  有些人認為自己遇到苦難是因為自己命苦,
[00:15:47.000 --> 00:15:51.000]  時辰八字不對,不好,
[00:15:51.000 --> 00:15:57.000]  不過基督徒不會相信自己出世的時間決定自己一生的命運,
[00:15:57.000 --> 00:16:02.000]  事實上基督徒的命是在上主的手裡,
[00:16:02.000 --> 00:16:08.000]  那我比認為他受苦是上主對他的懲罰,
[00:16:08.000 --> 00:16:12.000]  不過他選擇信服上主,
[00:16:12.000 --> 00:16:16.000]  他選擇回轉回到上主的地方,
[00:16:16.000 --> 00:16:19.000]  希望重新得到上主的祝福,
[00:16:19.000 --> 00:16:22.000]  這是我們要學習的,
[00:16:22.000 --> 00:16:26.000]  人必然會犯罪,沒有人是完全的,
[00:16:26.000 --> 00:16:29.000]  上主懲罰我們是為了我們的好處,
[00:16:29.000 --> 00:16:33.000]  想我們認罪回轉悔改,
[00:16:33.000 --> 00:16:35.000]  就好像天下父母一樣,
[00:16:35.000 --> 00:16:38.000]  他們會管教自己的兒女,
[00:16:38.000 --> 00:16:41.000]  都是為了兒女的好處,
[00:16:41.000 --> 00:16:45.000]  而願意認罪回轉悔改的人,
[00:16:45.000 --> 00:16:49.000]  就可以得到上主的祝福,
[00:16:49.000 --> 00:16:51.000]  我們看兩節經文,
[00:16:51.000 --> 00:16:53.000]  一節在舊約詩篇,
[00:16:53.000 --> 00:16:57.000]  三十二篇第五節是這樣說,
[00:16:57.000 --> 00:17:00.000]  於是我向你承認我的罪,
[00:17:00.000 --> 00:17:03.000]  我不隱瞞自己的過犯,
[00:17:03.000 --> 00:17:06.000]  我決意向你陳明一切,
[00:17:06.000 --> 00:17:10.000]  你就赦免我所有的罪,
[00:17:10.000 --> 00:17:12.000]  另外一節在新約聖經,
[00:17:12.000 --> 00:17:15.000]  約翰一書一章九節,
[00:17:15.000 --> 00:17:18.000]  如果我們向上帝認罪,
[00:17:18.000 --> 00:17:20.000]  他是信實公義的,
[00:17:20.000 --> 00:17:23.000]  他要赦免我們的罪,
[00:17:23.000 --> 00:17:27.000]  洗淨我們所犯的各種過錯,
[00:17:27.000 --> 00:17:34.000]  第二點,很多年前有人告訴我,
[00:17:34.000 --> 00:17:37.000]  聖經說神助自助者,
[00:17:37.000 --> 00:17:40.000]  God help those who help themselves,
[00:17:40.000 --> 00:17:44.000]  現在我讀了聖經很多次後,
[00:17:44.000 --> 00:17:46.000]  我可以告訴大家,
[00:17:46.000 --> 00:17:49.000]  聖經中沒有這句說話,
[00:17:49.000 --> 00:17:51.000]  雖然沒有這句說話,
[00:17:51.000 --> 00:17:53.000]  但有沒有這個觀念呢?
[00:17:53.000 --> 00:17:56.000]  我相信要看什麼事情,
[00:17:56.000 --> 00:17:59.000]  大部分的事情,
[00:17:59.000 --> 00:18:03.000]  上帝是會幫助那些信靠他的人,
[00:18:03.000 --> 00:18:06.000]  以納羅美和路德為例,
[00:18:06.000 --> 00:18:10.000]  他們決定信靠上主,
[00:18:10.000 --> 00:18:14.000]  他們迴轉回歸去伯利人,
[00:18:14.000 --> 00:18:19.000]  是他們得到上主幫助的最主要原因,
[00:18:19.000 --> 00:18:23.000]  雖然路德是要去撿墨水,
[00:18:23.000 --> 00:18:26.000]  好像是自助,
[00:18:26.000 --> 00:18:28.000]  但如果他沒有先投靠上主,
[00:18:28.000 --> 00:18:30.000]  而迴轉回去摸鴨的話,
[00:18:30.000 --> 00:18:35.000]  摸鴨地就可能沒有這種撿墨水的規定,
[00:18:35.000 --> 00:18:45.000]  當然他的行動都表明願意遵從上主的旨意,
[00:18:45.000 --> 00:18:47.000]  有關工作來說,
[00:18:47.000 --> 00:18:49.000]  有能力的人,
[00:18:49.000 --> 00:18:53.000]  一定是應該工作的,
[00:18:53.000 --> 00:18:55.000]  善導保羅曾經說過,
[00:18:55.000 --> 00:18:58.000]  在蝶散羅尼加後書三章十字說,
[00:18:58.000 --> 00:19:03.000]  不做工的人不得吃飯,
[00:19:03.000 --> 00:19:05.000]  有關工作的事,
[00:19:05.000 --> 00:19:10.000]  勉強可以說是神助自助者,
[00:19:10.000 --> 00:19:14.000]  但是有關救恩,
[00:19:14.000 --> 00:19:17.000]  就不可能是自助,
[00:19:17.000 --> 00:19:20.000]  上主是願意拯救那些相信他,
[00:19:20.000 --> 00:19:23.000]  願意用行動去跟隨他人,
[00:19:23.000 --> 00:19:25.000]  而不是要人自助你去吧,
[00:19:25.000 --> 00:19:27.000]  你去收條寶龍去天堂吧,
[00:19:27.000 --> 00:19:29.000]  不可以的,
[00:19:29.000 --> 00:19:32.000]  你無論怎樣自助都去不了天堂,
[00:19:32.000 --> 00:19:36.000]  一定要靠相信上主,
[00:19:36.000 --> 00:19:43.000]  第三,上主是信實人士,
[00:19:43.000 --> 00:19:46.000]  不過上主幫助人,
[00:19:46.000 --> 00:19:48.000]  或者拯救人,
[00:19:48.000 --> 00:19:51.000]  往往都會通過一位中介,
[00:19:51.000 --> 00:19:53.000]  或者救贖者,
[00:19:53.000 --> 00:19:57.000]  所以在以色列人出埃及的時候,
[00:19:57.000 --> 00:20:02.000]  上主就使用了摩西做救贖者,
[00:20:02.000 --> 00:20:05.000]  在事司的時代,
[00:20:05.000 --> 00:20:08.000]  上主就使用了不同的事司,
[00:20:08.000 --> 00:20:12.000]  從困境中拯救了以色列人,
[00:20:12.000 --> 00:20:15.000]  每一次以色列人犯罪離開上主,
[00:20:15.000 --> 00:20:25.000]  上主就使用一些外族人去壓迫以色列人,
[00:20:25.000 --> 00:20:30.000]  而當以色列人向上帝認罪悔改,
[00:20:30.000 --> 00:20:40.000]  上主就會找一個民族英雄出來去解救他們,
[00:20:40.000 --> 00:20:48.000]  所以在路德籍,上主就使用了親戚救贖者波亞斯,
[00:20:48.000 --> 00:20:52.000]  施恩比路德和阿美,
[00:20:52.000 --> 00:20:58.000]  對我們來說,救贖者就是主耶穌基督,
[00:20:58.000 --> 00:21:01.000]  所有願意相信耶穌基督的人,
[00:21:01.000 --> 00:21:05.000]  都可以得到上主的慈愛救贖,
[00:21:05.000 --> 00:21:08.000]  得到永恆的生命,
[00:21:08.000 --> 00:21:11.000]  如果在我們中間,
[00:21:11.000 --> 00:21:13.000]  又未接受主耶穌的朋友,
[00:21:13.000 --> 00:21:15.000]  我鼓勵你,
[00:21:15.000 --> 00:21:18.000]  要接受上主的救贖方法,
[00:21:18.000 --> 00:21:22.000]  是要相信耶穌基督,
[00:21:22.000 --> 00:21:24.000]  不要相信自作,
[00:21:24.000 --> 00:21:27.000]  沒有人可以成為上帝兒女,
[00:21:27.000 --> 00:21:31.000]  通過自作去成為上帝兒女,
[00:21:31.000 --> 00:21:33.000]  你無論做幾好的人,
[00:21:33.000 --> 00:21:35.000]  都是不夠的,
[00:21:35.000 --> 00:21:38.000]  如果有人想信耶穌的話,
[00:21:38.000 --> 00:21:41.000]  請你在散會之後告訴我,
[00:21:41.000 --> 00:21:43.000]  我會幫助你,
[00:21:43.000 --> 00:21:48.000]  請我們一同低頭祈禱,
[00:21:48.000 --> 00:21:50.000]  親愛的基督,
[00:21:50.000 --> 00:21:54.000]  你是那位信實慈愛的主宰,
[00:21:54.000 --> 00:21:56.000]  求你幫助我們,
[00:21:56.000 --> 00:21:58.000]  使上信靠你,
[00:21:58.000 --> 00:22:00.000]  遵行你的話,
[00:22:00.000 --> 00:22:04.000]  為我們當中還未信你的人祈禱,
[00:22:04.000 --> 00:22:07.000]  求聖靈在他們心中動工,
[00:22:07.000 --> 00:22:11.000]  幫助他們願意信教主耶穌,
[00:22:11.000 --> 00:22:13.000]  而得到永恆的救贖,
[00:22:13.000 --> 00:22:16.000]  奉主耶穌基督的名祈禱,
[00:22:16.000 --> 00:22:17.000]  阿門。
