
[00:00:00.000 --> 00:00:06.000]  鄭泳舜議員
[00:00:30.000 --> 00:00:36.000]  梁繼昌議員
[00:01:00.000 --> 00:01:06.000]  梁繼昌議員
[00:01:30.000 --> 00:01:36.000]  梁繼昌議員
[00:02:00.000 --> 00:02:06.000]  梁繼昌議員
[00:02:30.000 --> 00:02:36.000]  梁繼昌議員
[00:03:00.000 --> 00:03:02.000]  其實這篇文章為何今天要提出來呢
[00:03:02.000 --> 00:03:04.000]  哈維爾寫了一段文字
[00:03:04.000 --> 00:03:05.000]  是特別吸引我的
[00:03:05.000 --> 00:03:06.000]  我讀給大家聽
[00:03:06.000 --> 00:03:08.000]  這個是中文的翻譯
[00:03:08.000 --> 00:03:11.000]  正是平凡人如我們
[00:03:11.000 --> 00:03:14.000]  未必有勇氣站到最前
[00:03:14.000 --> 00:03:16.000]  不過大部份人
[00:03:16.000 --> 00:03:18.000]  都有能力鼓起小勇氣
[00:03:18.000 --> 00:03:20.000]  在平凡生活裏面
[00:03:20.000 --> 00:03:23.000]  不順從 不妥協
[00:03:23.000 --> 00:03:26.000]  不隨著大水流漂浮
[00:03:26.000 --> 00:03:28.000]  每一個日常崗位
[00:03:28.000 --> 00:03:31.000]  其實都是堅持的陣地
[00:03:31.000 --> 00:03:35.000]  今日我們看的《約翰福音》第三章經文
[00:03:35.000 --> 00:03:38.000]  記載了耶穌為門徒洗腳
[00:03:38.000 --> 00:03:40.000]  其實如果你有記憶的話
[00:03:40.000 --> 00:03:41.000]  仍然記得的話
[00:03:41.000 --> 00:03:42.000]  剛好那次你在這裏
[00:03:42.000 --> 00:03:44.000]  我其實在好幾次之前
[00:03:44.000 --> 00:03:46.000]  是講過這一段
[00:03:46.000 --> 00:03:49.000]  耶穌為門徒洗腳的課題
[00:03:49.000 --> 00:03:51.000]  當日我定的題目就是
[00:03:51.000 --> 00:03:53.000]  主耶穌愛他們到底
[00:03:53.000 --> 00:03:54.000]  或者主愛我們到底
[00:03:54.000 --> 00:03:58.000]  耶穌當時去面對地方權力
[00:03:58.000 --> 00:04:00.000]  龐大的猶太公會
[00:04:00.000 --> 00:04:03.000]  當中那些都是很尊貴的領袖
[00:04:03.000 --> 00:04:06.000]  無論是你可以說是社會權力的領袖
[00:04:06.000 --> 00:04:08.000]  又或者是宗教上的領袖
[00:04:08.000 --> 00:04:11.000]  他們擁有了宗教的注釋權
[00:04:11.000 --> 00:04:14.000]  他們也都是擁有了羅馬政府給他們的
[00:04:14.000 --> 00:04:17.000]  相當大的地方的權力
[00:04:17.000 --> 00:04:19.000]  那班人 特別是薩多哥的人
[00:04:19.000 --> 00:04:21.000]  他們有財富 有聲望
[00:04:21.000 --> 00:04:24.000]  聲望當中也都包含了不少的
[00:04:24.000 --> 00:04:26.000]  很認真 研讀舊約
[00:04:26.000 --> 00:04:29.000]  和熟習猶太律法的一班拉比
[00:04:29.000 --> 00:04:30.000]  法理才人
[00:04:30.000 --> 00:04:32.000]  也都當然有一群
[00:04:32.000 --> 00:04:34.000]  是在追隨著這班領袖
[00:04:34.000 --> 00:04:36.000]  但求生活安安定定
[00:04:36.000 --> 00:04:38.000]  或者我們香港這二十多年
[00:04:38.000 --> 00:04:39.000]  經常講的安定繁榮
[00:04:39.000 --> 00:04:42.000]  當然有一班的百姓追隨者
[00:04:42.000 --> 00:04:44.000]  追隨著這班的社會的領袖
[00:04:44.000 --> 00:04:46.000]  更加重要的
[00:04:46.000 --> 00:04:48.000]  他們有來自羅馬的祝福
[00:04:48.000 --> 00:04:51.000]  所以猶太公會在羅馬
[00:04:51.000 --> 00:04:53.000]  我們從歷史的觀點來看
[00:04:53.000 --> 00:04:56.000]  相對較為寬鬆的一種管治的情況底下
[00:04:56.000 --> 00:05:00.000]  其實他擁有相當高的自治的權力
[00:05:00.000 --> 00:05:02.000]  耶穌呢
[00:05:02.000 --> 00:05:04.000]  相對猶太公會
[00:05:04.000 --> 00:05:07.000]  耶穌只不過是一個沒有實質權力的拉比
[00:05:07.000 --> 00:05:11.000]  用我們中國人常常講的一介書生
[00:05:11.000 --> 00:05:14.000]  雖然他其實是做操工長大的
[00:05:14.000 --> 00:05:15.000]  他是一個木匠
[00:05:15.000 --> 00:05:18.000]  不過相比猶太公會他顯得
[00:05:18.000 --> 00:05:20.000]  或者起碼在我們作為讀聖經
[00:05:20.000 --> 00:05:23.000]  讀這些故事的讀者的眼中
[00:05:23.000 --> 00:05:26.000]  當他和猶太公會真的進行博弈的過程
[00:05:26.000 --> 00:05:29.000]  很明顯你覺得是毫無勝算的
[00:05:29.000 --> 00:05:30.000]  輸的
[00:05:30.000 --> 00:05:33.000]  他最後的結果是可以預見的
[00:05:33.000 --> 00:05:36.000]  當然預見的結果都發生了
[00:05:36.000 --> 00:05:40.000]  就是當猶太公會要立意除去耶穌的時候
[00:05:40.000 --> 00:05:43.000]  他們曾經有三天的時間
[00:05:43.000 --> 00:05:46.000]  覺得自己真的除掉了耶穌
[00:05:46.000 --> 00:05:50.000]  當細思想要策劃殺害耶穌的時候
[00:05:50.000 --> 00:05:51.000]  讀者可能看到那裡
[00:05:51.000 --> 00:05:52.000]  我們不再看下去
[00:05:52.000 --> 00:05:54.000]  不看耶穌基督的受死和復活
[00:05:54.000 --> 00:05:55.000]  你就看到那裡的話
[00:05:55.000 --> 00:05:59.000]  你就會覺得耶穌能夠做的似乎是什麼呢
[00:05:59.000 --> 00:06:02.000]  就是這個逾越節的這麼重要的一件事
[00:06:02.000 --> 00:06:05.000]  似乎耶穌能夠做的就是兩件事
[00:06:05.000 --> 00:06:09.000]  吃飯和洗腳
[00:06:09.000 --> 00:06:11.000]  我一直都很想去理解猶太
[00:06:11.000 --> 00:06:14.000]  這位我稱為賣主的門徒
[00:06:14.000 --> 00:06:16.000]  其實他的心思是怎樣的呢
[00:06:16.000 --> 00:06:17.000]  特別是在那一夜
[00:06:17.000 --> 00:06:20.000]  他其實在想什麼
[00:06:20.000 --> 00:06:21.000]  作為讀者
[00:06:21.000 --> 00:06:23.000]  我們作為後現代的讀者
[00:06:23.000 --> 00:06:25.000]  我現在甚至乎是後後現代的讀者
[00:06:25.000 --> 00:06:26.000]  我們當然可以去
[00:06:26.000 --> 00:06:29.000]  用我們自己的角度去詮釋那個故事
[00:06:29.000 --> 00:06:31.000]  作者、敘事者
[00:06:31.000 --> 00:06:33.000]  在裡面沒有很多著墨
[00:06:33.000 --> 00:06:35.000]  到底猶太的心思是怎樣
[00:06:35.000 --> 00:06:36.000]  不過又很感恩
[00:06:36.000 --> 00:06:38.000]  因為我們有四卷福音書
[00:06:38.000 --> 00:06:39.000]  三卷的芙蕾福音
[00:06:39.000 --> 00:06:41.000]  加上育行福音
[00:06:41.000 --> 00:06:42.000]  其實你可以拼湊到一個
[00:06:42.000 --> 00:06:44.000]  很豐富的畫面
[00:06:44.000 --> 00:06:46.000]  幫我們盡可能還原多一點
[00:06:46.000 --> 00:06:49.000]  到底猶太當時的心思
[00:06:49.000 --> 00:06:51.000]  或者他發生了什麼事
[00:06:51.000 --> 00:06:53.000]  所以以下我主要是育行福音
[00:06:53.000 --> 00:06:54.000]  有時候都會插入一些
[00:06:54.000 --> 00:06:56.000]  曼泰、馬可、路加
[00:06:56.000 --> 00:06:59.000]  三卷、芙蕾福音的一些記載
[00:06:59.000 --> 00:07:01.000]  剛才我說引子那段經文
[00:07:01.000 --> 00:07:03.000]  第一到第二節那裡說
[00:07:03.000 --> 00:07:04.000]  逾節之前
[00:07:04.000 --> 00:07:07.000]  耶穌知道自己離世歸附的時候到了
[00:07:07.000 --> 00:07:09.000]  他既然愛世間屬自己的人
[00:07:09.000 --> 00:07:10.000]  就愛他們到底
[00:07:10.000 --> 00:07:12.000]  吃晚飯的時候
[00:07:12.000 --> 00:07:14.000]  魔鬼已將罵耶穌的意思
[00:07:14.000 --> 00:07:16.000]  放在西門的兒子
[00:07:16.000 --> 00:07:19.000]  加勒人猶太的心裡面
[00:07:19.000 --> 00:07:21.000]  作為整個十三章
[00:07:21.000 --> 00:07:23.000]  耶穌洗腳的行動
[00:07:23.000 --> 00:07:27.000]  和之後他對門徒的勸勉和分享
[00:07:27.000 --> 00:07:29.000]  那個引子特別提到的
[00:07:29.000 --> 00:07:32.000]  就是魔鬼已將罵耶穌的意思
[00:07:32.000 --> 00:07:35.000]  放在加勒人猶太的心裡面
[00:07:35.000 --> 00:07:38.000]  如果按我們一般對信仰的理解
[00:07:38.000 --> 00:07:39.000]  我們知道
[00:07:39.000 --> 00:07:43.000]  其實我們都是活在自由意志底下的人
[00:07:43.000 --> 00:07:47.000]  所謂猶太被魔鬼將那個意思
[00:07:47.000 --> 00:07:48.000]  放在心裡面
[00:07:48.000 --> 00:07:49.000]  其實另一個角度來說
[00:07:49.000 --> 00:07:52.000]  就是猶太打開了門
[00:07:52.000 --> 00:07:53.000]  或者用以弗所書來說
[00:07:53.000 --> 00:07:55.000]  叫我們不可給魔鬼留地步
[00:07:55.000 --> 00:07:56.000]  他不單止留地步
[00:07:56.000 --> 00:07:58.000]  他還門中門大開
[00:07:58.000 --> 00:08:00.000]  就讓撒旦很容易的
[00:08:00.000 --> 00:08:03.000]  就將這個意思放在他心裡面
[00:08:03.000 --> 00:08:06.000]  其實當我一路看回那晚發生的事
[00:08:06.000 --> 00:08:08.000]  我由少年時期開始
[00:08:08.000 --> 00:08:09.000]  我讀《約翰福音》
[00:08:09.000 --> 00:08:11.000]  我真的數不到讀了多少次
[00:08:11.000 --> 00:08:13.000]  我估計起碼有十幾二十次
[00:08:13.000 --> 00:08:16.000]  一直到我中年的時候
[00:08:16.000 --> 00:08:19.000]  我怕現在中年是六十多歲
[00:08:19.000 --> 00:08:21.000]  不過我理解的是一個正常的
[00:08:21.000 --> 00:08:23.000]  我們以前想的那種中年
[00:08:23.000 --> 00:08:24.000]  當我去到中年的時候
[00:08:24.000 --> 00:08:28.000]  就是2001年大概年尾的時間
[00:08:28.000 --> 00:08:30.000]  我那次是再次
[00:08:30.000 --> 00:08:33.000]  有少許意外地走進了《約翰福音》
[00:08:33.000 --> 00:08:35.000]  第三章的經文裡面
[00:08:35.000 --> 00:08:37.000]  當時是做些什麼呢
[00:08:37.000 --> 00:08:40.000]  其實我是被一個基督教機構邀請
[00:08:40.000 --> 00:08:42.000]  去為他們的童工的計劃營
[00:08:42.000 --> 00:08:44.000]  去做一些分享
[00:08:44.000 --> 00:08:47.000]  當我做很匆忙的準備的時候
