
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 早晨
[00:00:02.000 --> 00:00:06.000]  我們今天繼續思想有關復活的教導
[00:00:06.000 --> 00:00:08.000]  我們一起來低頭禱告
[00:00:08.000 --> 00:00:11.000]  天父啊 我們有榮耀的身體
[00:00:11.000 --> 00:00:13.000]  我們將來都會復活
[00:00:13.000 --> 00:00:16.000]  這是我們信仰的盼望
[00:00:16.000 --> 00:00:18.000]  亦都是祢給我們的應許
[00:00:18.000 --> 00:00:19.000]  願祢幫助我們
[00:00:19.000 --> 00:00:22.000]  今天我們一齊思想復活的教導的時候
[00:00:22.000 --> 00:00:24.000]  主真是幫助我們
[00:00:24.000 --> 00:00:26.000]  我們的心嚮往著
[00:00:26.000 --> 00:00:28.000]  將來祢給我們不需殘
[00:00:28.000 --> 00:00:30.000]  不扭壞的身體
[00:00:30.000 --> 00:00:32.000]  以致我們可以在神的國內
[00:00:32.000 --> 00:00:34.000]  一同領受祢的榮耀
[00:00:34.000 --> 00:00:35.000]  我們這樣禱告
[00:00:35.000 --> 00:00:37.000]  奉耶穌基督的名祈求 阿門
[00:00:37.000 --> 00:00:40.000]  好 今天我們繼續思想
[00:00:40.000 --> 00:00:42.000]  哥林多前書第十五章的第二部分
[00:00:42.000 --> 00:00:44.000]  上一次就講到復活
[00:00:44.000 --> 00:00:46.000]  是我們基本上的
[00:00:46.000 --> 00:00:49.000]  基本信仰不能或缺的一部分
[00:00:49.000 --> 00:00:52.000]  而因為復活就是
[00:00:52.000 --> 00:00:55.000]  神整個救贖計劃的高潮
[00:00:55.000 --> 00:00:58.000]  而也是耶穌基督的復活引進了
[00:00:58.000 --> 00:01:00.000]  復活的時代的來臨
[00:01:00.000 --> 00:01:04.000]  現在我們雖然是一個腐朽
[00:01:04.000 --> 00:01:07.000]  一個將要衰殘的世界當中
[00:01:07.000 --> 00:01:08.000]  但是我們知道
[00:01:08.000 --> 00:01:11.000]  將來我們是必然會有復活的
[00:01:11.000 --> 00:01:13.000]  而神的救贖計劃
[00:01:13.000 --> 00:01:15.000]  在那一刻就會完成
[00:01:15.000 --> 00:01:17.000]  有人就會問
[00:01:17.000 --> 00:01:18.000]  既然是這樣
[00:01:18.000 --> 00:01:22.000]  復活的身體又究竟是一個怎樣的身體呢?
[00:01:22.000 --> 00:01:26.000]  這個問題也是很自然
[00:01:26.000 --> 00:01:27.000]  很正常地去問的
[00:01:27.000 --> 00:01:29.000]  所以保羅也知道
[00:01:29.000 --> 00:01:31.000]  哥林多人也是這樣問的時候
[00:01:31.000 --> 00:01:33.000]  哥林多人就說
[00:01:33.000 --> 00:01:35.000]  有人問死人怎樣復活
[00:01:35.000 --> 00:01:37.000]  帶著什麼身體來呢?
[00:01:37.000 --> 00:01:41.000]  這個問題其實是很自然的
[00:01:41.000 --> 00:01:43.000]  如果你說
[00:01:43.000 --> 00:01:45.000]  人只不過是靈魂得救
[00:01:45.000 --> 00:01:46.000]  那就很簡單了
[00:01:46.000 --> 00:01:48.000]  你不會問有什麼身體的
[00:01:48.000 --> 00:01:52.000]  你的靈魂就好像鬼一樣
[00:01:52.000 --> 00:01:54.000]  沒有實體的
[00:01:54.000 --> 00:01:59.000]  那就不會那麼複雜了
[00:01:59.000 --> 00:02:01.000]  但是之前我們說過
[00:02:01.000 --> 00:02:05.000]  原來主耶穌所帶來的一個新的時代
[00:02:05.000 --> 00:02:08.000]  就是身體的復活
[00:02:08.000 --> 00:02:10.000]  而這個身體的復活
[00:02:10.000 --> 00:02:13.000]  是我們將來會有一個新的身體
[00:02:13.000 --> 00:02:17.000]  而這個身體就是一個榮耀的身體
[00:02:17.000 --> 00:02:18.000]  那些人就說
