
[00:00:00.000 --> 00:00:04.000]  今天是2025年第一個主日
[00:00:04.000 --> 00:00:06.200]  我們都有一個新的系列
[00:00:06.200 --> 00:00:08.600]  就是要講大衛傳
[00:00:08.600 --> 00:00:11.000]  聖經真的非常精彩
[00:00:11.000 --> 00:00:14.700]  我們剛剛才講完羅馬書第八章
[00:00:14.700 --> 00:00:16.600]  有很多的神學
[00:00:16.600 --> 00:00:19.900]  但是現在又回來講大衛傳
[00:00:19.900 --> 00:00:22.400]  就有很多很多的故事
[00:00:22.400 --> 00:00:26.100]  我們不會一口氣全部講大衛傳
[00:00:26.100 --> 00:00:28.000]  因為很長很長
[00:00:28.000 --> 00:00:31.000]  我們首先會講撒母以上記
[00:00:31.000 --> 00:00:32.900]  有關大衛的事蹟
[00:00:32.900 --> 00:00:35.700]  然後去到大概復活節的時候
[00:00:35.700 --> 00:00:37.200]  我們就會轉台
[00:00:37.200 --> 00:00:39.200]  我有一個復活節的訊息
[00:00:39.200 --> 00:00:40.400]  但是講完之後
[00:00:40.400 --> 00:00:44.100]  我們就會講羅馬書九至十一章
[00:00:44.100 --> 00:00:47.000]  然後講完大概在七月的時候
[00:00:47.000 --> 00:00:49.000]  我們又會回來講
[00:00:49.000 --> 00:00:53.100]  在撒母以下有關大衛的故事
[00:00:53.100 --> 00:00:55.900]  今天我們要講的主題
[00:00:55.900 --> 00:00:59.800]  就是大衛最合神心意的人
[00:00:59.800 --> 00:01:01.700]  我們今年的主題
[00:01:01.700 --> 00:01:03.000]  我們的口號
[00:01:03.000 --> 00:01:05.800]  就是怎樣做一個合神心意的人
[00:01:05.800 --> 00:01:08.600]  我們都需要學習大衛
[00:01:08.600 --> 00:01:10.200]  今天我要講的經文
[00:01:10.200 --> 00:01:13.000]  是由歷代至上的二十二章
[00:01:13.000 --> 00:01:15.100]  講到二十九章
[00:01:15.100 --> 00:01:17.400]  你說 牧師
[00:01:17.400 --> 00:01:18.700]  是新的一年而已
[00:01:18.700 --> 00:01:20.200]  你這麼大野心
[00:01:20.200 --> 00:01:22.700]  講百章的經文
[00:01:22.700 --> 00:01:25.300]  我都是試試能不能講完
[00:01:25.300 --> 00:01:29.000]  可能要比較簡化一點
[00:01:29.000 --> 00:01:30.400]  還有
[00:01:30.400 --> 00:01:31.900]  你說為什麼
[00:01:31.900 --> 00:01:34.100]  將大衛新憑的總結
[00:01:34.100 --> 00:01:37.600]  就是歷代至上的二十二至二十九章
[00:01:37.600 --> 00:01:40.300]  在介紹大衛的時候講
[00:01:40.300 --> 00:01:41.800]  其實有原因的
[00:01:41.800 --> 00:01:44.600]  當我們知道大衛的新憑
[00:01:44.600 --> 00:01:47.100]  知道大衛的功績的時候
[00:01:47.100 --> 00:01:52.000]  我們就能夠更加認識這個人
[00:01:52.000 --> 00:01:56.400]  聖經裡面有六十二章的經文
[00:01:56.400 --> 00:01:58.800]  都是有關大衛的事蹟
[00:01:58.800 --> 00:02:00.000]  在聖經裡面
[00:02:00.000 --> 00:02:02.000]  除了耶穌基督以外
[00:02:02.000 --> 00:02:05.200]  最多篇幅的人就是大衛
[00:02:05.200 --> 00:02:07.600]  大衛真的有很多功績
[00:02:07.600 --> 00:02:09.400]  他統一了以色列
[00:02:09.400 --> 00:02:11.600]  為人民帶來了平安
[00:02:11.600 --> 00:02:14.700]  他擴張了以色列國的領土
[00:02:14.700 --> 00:02:17.600]  他還建立了大衛的皇朝
[00:02:17.600 --> 00:02:19.200]  就是神跟他立約
[00:02:19.200 --> 00:02:22.100]  說他的皇朝會直到永遠
[00:02:22.100 --> 00:02:25.400]  我們知道這個就是透過耶穌基督
[00:02:25.400 --> 00:02:27.800]  他有一天會回來掌權
[00:02:27.800 --> 00:02:32.400]  大衛也是預備了建造聖殿
[00:02:32.400 --> 00:02:35.200]  一切的材料、人力、物力
[00:02:35.200 --> 00:02:37.800]  在大衛之後我們知道
[00:02:37.800 --> 00:02:40.800]  所有由大王的功績
[00:02:40.800 --> 00:02:43.200]  都是跟大衛來比較
[00:02:43.200 --> 00:02:47.700]  你就知道大衛在聖經裡面有多重要
[00:02:47.700 --> 00:02:50.900]  這些經文跟其他王的比較
[00:02:50.900 --> 00:02:54.000]  都在《庶列王紀》上和《列王紀》下
[00:02:54.000 --> 00:02:56.200]  有記載
[00:02:56.200 --> 00:02:59.600]  早在《創世紀》的49章第一節
[00:02:59.600 --> 00:03:01.000]  我們就知道
[00:03:01.000 --> 00:03:05.800]  神預言以色列的王會出於由大之派
[00:03:05.800 --> 00:03:08.800]  大衛就是出於由大之派
[00:03:08.800 --> 00:03:12.000]  你說為什麼以色列第一位王
[00:03:12.000 --> 00:03:15.000]  蘇羅是出於便亞文之派
[00:03:15.000 --> 00:03:19.700]  這個我講《薩姆爾記》的時候也講過
[00:03:19.700 --> 00:03:22.200]  是因為以色列人急不及待
[00:03:22.200 --> 00:03:23.800]  是希望有一位王
[00:03:23.800 --> 00:03:26.400]  所以神就把蘇羅給了他們
[00:03:26.400 --> 00:03:29.800]  蘇羅不是真的神所喜悅的王
[00:03:29.800 --> 00:03:33.100]  《路德記》裡面也有大衛的家譜
[00:03:33.100 --> 00:03:35.800]  是由法勒斯到大衛
[00:03:35.800 --> 00:03:37.800]  你說法勒斯是誰
[00:03:37.800 --> 00:03:42.600]  是由大和他的媳婦他瑪戀倫所生出來的
