
[00:00:00.000 --> 00:00:02.000]  大英姊妹早晨
[00:00:02.000 --> 00:00:05.000]  很開心大家在這裏
[00:00:05.000 --> 00:00:08.000]  好像很慷慨地說很開心見到大家
[00:00:08.000 --> 00:00:10.000]  不過都是
[00:00:10.000 --> 00:00:12.000]  都是一種很好的表達
[00:00:12.000 --> 00:00:16.000]  真是開心見到大家
[00:00:16.000 --> 00:00:20.000]  這個我們叫什麼時光飛逝
[00:00:20.000 --> 00:00:23.000]  二零二三年原來已經進入了二月了
[00:00:23.000 --> 00:00:25.000]  有沒有想像到
[00:00:25.000 --> 00:00:27.000]  一月真的過得這麼快
[00:00:27.000 --> 00:00:29.000]  已經是二月了
[00:00:29.000 --> 00:00:33.000]  上個禮拜不知道大家有沒有留意新聞
[00:00:33.000 --> 00:00:35.000]  就告訴我們
[00:00:35.000 --> 00:00:39.000]  我們之前有說這個叫做末日時鐘
[00:00:39.000 --> 00:00:40.000]  記不記得
[00:00:40.000 --> 00:00:42.000]  上個禮拜有沒有留意新聞說
[00:00:42.000 --> 00:00:46.000]  上個禮拜那些科學家就將這個末日時鐘
[00:00:46.000 --> 00:00:49.000]  又再撥快兩分鐘了
[00:00:49.000 --> 00:00:51.000]  即是離開十二點鐘
[00:00:51.000 --> 00:00:55.000]  這個世界玩完的時間
[00:00:55.000 --> 00:00:58.000]  又近了兩分鐘了
[00:00:58.000 --> 00:01:00.000]  剩下九十秒而已
[00:01:00.000 --> 00:01:05.000]  所以我們真是要好好的運用神給我們的時光
[00:01:05.000 --> 00:01:07.000]  我們再一起祈禱
[00:01:07.000 --> 00:01:10.000]  多謝我們的主給我們在世上
[00:01:10.000 --> 00:01:13.000]  經歷你和我們的同在
[00:01:13.000 --> 00:01:17.000]  也在世上一起侍奉你
[00:01:17.000 --> 00:01:19.000]  榮耀你的名
[00:01:19.000 --> 00:01:23.000]  將人帶進去你的奇妙的天國
[00:01:23.000 --> 00:01:26.000]  主多謝你給我們在世上
[00:01:26.000 --> 00:01:30.000]  走過你給我們的日子的時候
[00:01:30.000 --> 00:01:33.000]  我們的生命一路成長
[00:01:33.000 --> 00:01:35.000]  我們和你的關係
[00:01:35.000 --> 00:01:40.000]  也都是越來越的親近 甜蜜
[00:01:40.000 --> 00:01:45.000]  願主你保守我們有這樣的經歷
[00:01:45.000 --> 00:01:47.000]  今天再次從聖經學習
[00:01:47.000 --> 00:01:50.000]  在神你給我們的說話裡面
[00:01:50.000 --> 00:01:53.000]  去培育我們的生命
[00:01:53.000 --> 00:01:59.000]  又讓我們更享受你賜給我們的一切豐盛的恩典
[00:01:59.000 --> 00:02:03.000]  禱告仰望 奉靠救主 耶穌基督的名
[00:02:03.000 --> 00:02:06.000]  阿們
[00:02:06.000 --> 00:02:12.000]  歷代誌在上個月和大家分享的時候
[00:02:12.000 --> 00:02:17.000]  說過一些很重要的說話
[00:02:17.000 --> 00:02:24.000]  就是 歷代誌上上次我們說過
[00:02:24.000 --> 00:02:28.000]  不單止是記載歷史
[00:02:28.000 --> 00:02:31.000]  我們知道舊約裡面很多這些事蹟
[00:02:31.000 --> 00:02:33.000]  都是記載歷史的
[00:02:33.000 --> 00:02:37.000]  但除了記載歷史之外
[00:02:37.000 --> 00:02:43.000]  歷代誌上還會詮釋歷史
[00:02:43.000 --> 00:02:45.000]  當然其實很多記載歷史的
[00:02:45.000 --> 00:02:48.000]  都會有某種的詮釋
[00:02:48.000 --> 00:02:52.000]  看看那個詮釋是直接講解給我們聽
[00:02:52.000 --> 00:02:56.000]  還是寫在那裡了
[00:02:56.000 --> 00:02:59.000]  你就自己繼續去想 是哪一種呢
[00:02:59.000 --> 00:03:01.000]  但事實上這個世界都是這樣的
[00:03:01.000 --> 00:03:03.000]  你看報紙也好
[00:03:03.000 --> 00:03:05.000]  你聽電視電台的新聞也好
[00:03:05.000 --> 00:03:08.000]  它叫做報導事實
[00:03:08.000 --> 00:03:10.000]  它是告訴你它報導事實的
[00:03:10.000 --> 00:03:13.000]  但是它報導哪一些事實呢
[00:03:13.000 --> 00:03:15.000]  因為它不可以將全世界的事實
[00:03:15.000 --> 00:03:17.000]  全部報導給你聽
[00:03:17.000 --> 00:03:20.000]  所以它都有詮釋在裡面
[00:03:20.000 --> 00:03:23.000]  它報導些什麼給你聽
[00:03:23.000 --> 00:03:27.000]  聖經的說話就是這樣
[00:03:27.000 --> 00:03:30.000]  聖經記載這些歷史
[00:03:30.000 --> 00:03:32.000]  是真人真事的
[00:03:32.000 --> 00:03:34.000]  有時候我們都叫做故事
